MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nI spent most of my youth cooped up in a castle.\nEverything felt fresh when I got to leave.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06カムイ\nI respect that choice more than I can say. If it\never gets to be too much, please lean on me.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nI'm so grateful you rescued me at the fortress.\nIf I may, I'd like to repay you with a dance.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06カムイ\nI was glad I could be of help. And I would love\nto see you dance, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nBeing a dancer used to be enough for me. But\nthanks to you, I see I want to be a protector too.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06カムイ\nThat's lovely, but the beauty of your dance\nsaves people in more ways than you know.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nWhen I read your fortune, Le Choix comes up─\nthe Choice card. It suggests difficult decisions.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06カムイ\nI've made hard choices, yes. And every choice\nI've made has come with sacrifice...and loss.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nI made a choice at the fortress to join this fight.\nThe risks are great, but it is the right path.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06カムイ\nI'm glad you don't regret it. But if it ever seems\nlike too much, know that I'm here for you.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nSo you fight by transforming, just like the\nDivine Dragon. I have many questions...\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06カムイ\nI'd be happy to provide whatever answers I can.\nYour experiments are fascinating to me.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nSince you're interested in my experiments, tell\nme this: which tome should I bake with next?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06カムイ\nI'd go with fire magic, but the gravity magic my\nlittle brother used to use might also work well.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nI'm not as young as I like to pretend. Maybe it's\ntime I stopped doing these strange experiments.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06カムイ\nDon't talk that way! You're never too old to do\nwhat you love. Besides, you're still young to me.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nIn what sense?! Oh, hmm, I suppose that's true\nfor an Emblem. In that case, let's get baking!\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06カムイ\nHaha, that's the spirit. Now we just need to\ndecide which tome to use for this one!\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nThis war has been such a trial for everyone.\nIt's hard for me not to feel inadequate at times.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\nHehe, didn't know Emblems got insecure. For\nwhat it's worth, I fight better with you here.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nザフィーア\nMust be nice to be an Emblem. Without a body,\nyou never have to worry about getting old.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06カムイ\nWhile that's true, aging is also part of what's\nbeautiful about being human. I actually envy it.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nザフィーア\nYou look so young, Corrin. I always forget that\nyou're actually much older than me.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06カムイ\nI suppose I've existed in this world for a long\ntime. I've spent most of it in slumber, though.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nTime changes you even if you sleep through it.\nSo I guess you're kinda like a big sister to me.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06カムイ\nHaha, I don't mind that. After all this time, I'd\nlove to have a new sibling to look after.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nYou were amazing on the battlefield today. But,\nuh, do you mind hanging out a while longer?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06カムイ\nOf course, Veyle, I'd love to. We so rarely get a\nchance to relax and chat with one another.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nI've enjoyed talking to you off the battlefield.\nI see now that you've needed company, Veyle. \x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nI guess I have. I also just feel safe when I'm with\nyou. Maybe it's because we're both dragons?\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nVeyle, you mentioned that we're both dragons,\nbut do you ever turn into one?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nI never want to be a dragon. I buried my\ndragonstone long ago. I don't know where it is.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06カムイ\nYou locked up your power to protect everyone?\nOh, Veyle. I will be your dragon power.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nIf you're the source of my power, then I can be\na good dragon. And that's all I've ever wanted.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06モーヴ\nLady Corrin, you chose your own path in life.\nI could not even choose my own faith...\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06カムイ\nDon't feel sad about the past. It's why you are\nwho you are. It's why you met Lady Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nYou never chose your faith, yet you did choose\nto fight alongside us. That's just as important.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06モーヴ\nTrue, perhaps. However, Marni's life may have\nbeen saved had I made my decision sooner.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nEveryone imagines how life may have gone if\nthey'd chosen differently. Let go of your regret.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06カムイ\nEveryone's choices remain forever. Please don't\nlook back. Look toward tomorrow, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nYes. Still, it is a fact that I served as one of the\nFour Hounds, and that I allowed a friend to die.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nHowever, people such as yourself say they\nrespect me. I want to be worthy of that.\x0E\x04\x00\x00
