MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nÊtre votre compagnon me remplit d'allégresse.\nJ'ai juré à Lumera de vous défendre au péril\nde ma vie.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08パンドロ\nJe m'attendais à quelqu'un de plus... rigide,\nattendu que vous êtes un chevalier sacré, et\ntout ce qui s'ensuit. Mais en fait, pas du tout.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08シグルド\nRigide ? Ma foi, ma sœur cadette s'ingéniait\nvolontiers à me réprimander pour la négligence\ndont je faisais preuve.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08パンドロ\nMessire Sigurd, quelles sortes de batailles\navez-vous livrées ? Je serais ravi d'entendre\nvos souvenirs de guerre.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08シグルド\nJ'ai combattu pour mon peuple et lui ai donné\nma vie. Mais mon fils et ses amis ont sauvé\nnotre monde.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0A\x08シグルド\nLes liens que nous avions tissés nous avaient\nconféré de la force. Aujourd'hui, il en va de\nmême : notre union nourrit notre puissance.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nNous avons tissé de puissants liens à notre\ntour, n'est-ce pas ? Oui, nous arracherons\nla victoire ensemble !\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x06\x04ボネ\nJe vous imagine facilement comme un superbe\ningrédient, Sigurd. Un fruit de mer, ou quelque\nchose s'en approchant.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x0A\x08シグルド\nEh bien vous m'en voyez... honoré ?\nMais je me demande ce qui vous inspire cette\ncomparaison. Est-ce à cause de mes couleurs ?\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x06\x04ボネ\nAvez-vous déjà éprouvé du regret,\naprès un combat ? Pour moi, le vent\nprend alors un goût plus amer.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x0A\x08シグルド\nLe regret m'est familier, hélas. Le réconfort\nvient de la raison pour laquelle on se bat, ainsi\nque des personnes pour lesquelles on lutte.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nJ'ai cru comprendre que votre famille possédait\nun restaurant que des bandits ont détruit avant\nde tuer vos parents ?\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nC'est exact. Je le reconstruirai un jour, pour\neux, et pour Fogado, qui m'a nommé vassal.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nJe suis là grâce à lui et à tous ceux qui m'ont\négalement soutenu. J'ai perfectionné ma cuisine\net mes capacités au combat pour eux.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x0A\x08シグルド\nVoilà qui est fort noble. Je pense que vos\nparents seraient fiers de vous voir poursuivre\nleur rêve.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nJe dois dire, Anna, que je désapprouve l'idée\nd'admettre quelqu'un d'aussi jeune sur le\nchamp de bataille.\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nRelax ! Je peux me débrouiller. Et comme on\nest copains, appelez-moi Mademoiselle Anna.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nÀ présent que j'ai pu davantage observer vos\nperformances sur le champ de bataille, j'admets\nmon erreur initiale. Vous êtes une alliée solide.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nJ'assure, pas vrai ? Contente que vous l'ayez\nremarqué. Maintenant que ça, c'est réglé, vous\nvoulez voir ce que j'ai à vendre ?\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06アンナ\nHé ! Sigurd, vous savez quel jour on est ?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x0A\x08シグルド\nC'est un jour spécial ? Manifestement, je\nl'ignorais. Rien ne me vient à l'esprit, tout\ndu moins.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nVous en faites pas, je viens de l'inventer !\nAujourd'hui est officiellement le « jour de\nl'amitié de Sigurd et Anna » !\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x0A\x08シグルド\nOh ? J'aime cette idée. Je ne manquerai pas\nde célébrer ce jour chaque année.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nLa guerre est chose cruelle. Est-il raisonnable\nqu'une si jeune personne soit exposée à ses\nhorreurs ?\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nJeune ou vieux, elle nous touchera tous.\nJe peux lutter, alors je le fais.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ジャン\nMon père était le seul docteur sur notre île.\nJe veux suivre sa trace.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x0A\x08シグルド\nIl doit être fier de savoir que son héritage se\nperpétuera. Mais ne soyez pas trop impatient\nde vieillir...\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ジャン\nPourquoi êtes-vous devenu chevalier, Sigurd ?\nEst-ce que votre père en était aussi un ?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x0A\x08シグルド\nMon ascendance a joué un rôle, certes. Mais\nj'espérais avant tout pouvoir protéger le peuple\nde toutes mes forces.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nÇa se tient. Moi aussi je veux aider les gens.\nJe le fais grâce à la médecine.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0A\x08シグルド\nVous avez la noblesse de cœur qui sied à\nun chevalier. Faisons le serment de protéger\nensemble nos peuples.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nTop moumoute ! Ça boume, Sigurd ? Prêt pour\nla journée ? Paré à montrer qui est le boss ?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x0A\x08シグルド\nJe n'entends rien à vos propos, mais je me porte\ncomme un charme, si telle est votre question.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nDites, Sigurd. Ça vous dérange si j'examine\nde plus près ce trésor avec lequel vous vous\nbattez ?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x0A\x08シグルド\nVous avez l'œil. Cette épée est en effet un\nprécieux objet familial que j'ai hérité de\nmon père.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nJ'ai appris à survivre avec un type pour lequel\nje travaillais. Je n'ai pas eu vraiment le choix,\nmais j'imagine que je lui en suis reconnaissante.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x0A\x08シグルド\nUne importante leçon, si j'en juge par la façon\ndont vous en parlez. Avez-vous répondu aux\nattentes de votre professeur ?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nRépondu, et dépassé... comme il l'avait prévu.\nIl était ce qui se rapprochait le plus d'un père,\npour moi.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x0A\x08シグルド\nIl a dû être fier de vous quand cela s'est\nproduit, comme le serait n'importe quel parent.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nJe crois savoir que vous fûtes le gardien d'un\ndes Anneaux d'Emblèmes. Je vous sais gré\nd'avoir veillé sur mes amis.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セアダス\nVos louanges pourraient me monter à la tête\nsi vous n'y prenez pas garde. Mais je suis\nheureux d'avoir pu remplir ce rôle.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08セアダス\nParlez-moi du monde où vous avez vécu.\nJ'aime entendre des histoires sur les terres\nlointaines que je n'ai jamais foulées.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08シグルド\nMon monde était accablé de conflits et de\nguerres. Mais ce monde méritait tout de même\nd'être protégé au prix de ma propre vie.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08セアダス\nJ'ai deux pères. Celui qui m'a donné la vie\net celui qui m'a élevé. Mais tous deux sont\nmorts à présent.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08シグルド\nPerdre ses parents... est une chose terrible.\nJe souffre d'imaginer ce que ressent un enfant\nlivré à pareille tragédie.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nMon père adoptif, mon maître, est mort en me\nsauvant d'une attaque de bandits. Vous me\nfaites penser à lui.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08シグルド\nSacrifier sa vie pour vous sauver... Je n'ai aucun\ndoute sur le fait que votre maître tenait à vous\ncomme à son propre fils.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nAvez-vous un instant, Sigurd ? Je m'apprête\nà démarrer une expérience intéressante, si vous\nsouhaitez y participer.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08シグルド\nJ'avoue avoir une certaine curiosité pour les\nexpérimentations savantes comme les vôtres.\nJe vous en prie, montrez-moi !\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nMon épouse était d'une beauté sans égale.\nJe peux même le prouver ! Regardez ce portrait.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08シグルド\nElle est vraiment d'une beauté renversante.\nMa propre femme était aussi d'une grande\nbeauté et d'une infinie bonté.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nJe n'ai pas souvent vu mes enfants depuis que\nje suis à la retraite. C'est une vie solitaire, mais\nque peut-on y faire ?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08シグルド\nLa perspective de les revoir quand la paix aura\nété restaurée n'est qu'une raison de plus pour\nse battre.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08シグルド\nAinsi qu'une raison pour rester en vie. Le temps\nqui nous est accordé est court, et nous devons\nprofiter de chaque instant.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nVous avez beaucoup souffert, Sigurd, cela se\nvoit dans vos yeux... Battons-nous ensemble\njusqu'au bout.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nEn tant que soldat royal, je suis honorée\nde me battre aux côtés d'un chevalier\nde votre trempe.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0A\x08シグルド\nC'est plutôt moi qui suis honoré, Saphir.\nTravaillons de concert pour que ce monde\nconnaisse enfin la paix.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nMaintenant que je vous ai vu à l'œuvre,\nje comprends pourquoi on vous qualifie de\nchevalier sacré. Vous m'avez convaincue !\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0A\x08シグルド\nCe titre n'est pas la récompense de mes seuls\nefforts. Sans mes alliés, je ne serais rien.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nMes parents auraient adoré me voir devenir\nchevalier. Mais des soldats elusiens m'ont\nprivée d'eux.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0A\x08シグルド\nIl n'y a pas de plus grande douleur pour\nun parent que celle de laisser des orphelins.\nJe parle en connaissance de cause.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nJ'aurais jamais pu parcourir tout ce chemin\nsans eux. J'aurais bien aimé le leur dire.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0A\x08シグルド\nVous perpétuez leur souvenir en réalisant\nvotre rêve. Je ne connais de meilleure\nmanière de les remercier.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nSigurd, je suis profondément désolée de vous\navoir fait combattre Sa divinité. C'était un acte\nterrible de ma part.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08シグルド\nPersonne ici ne vous en tient rigueur, et\ncertainement pas moi. Vous êtes une amie\nprécieuse. Ne l'oubliez jamais.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nVous souriez davantage, il me semble.\nNouer des liens d'amitié est un bon moyen\nde combattre ses propres peurs.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nOui, c'est vrai. Et savoir que vous combattez\nà nos côtés m'aide aussi à dissiper mes craintes.\nMerci, Sigurd.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nNous avons traversé bien des batailles, Sigurd.\nAlors... puis-je vous demander une faveur ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08シグルド\nÀ vous qui connaissez et comprenez la douleur\ndes autres, comment pourrais-je dire non ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nMerci. Mais j'aimerais vous demander...\nAccepteriez-vous de devenir mon ami ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08シグルド\nAvec plaisir, Veyle. Et même avec joie.\nEt je vous fais la promesse que le lien qui\nnous unit durera jusqu'à la fin des temps.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nVous m'acceptez alors même que j'ai servi\nle Dragon déchu. Vous m'accordez un respect\nque je ne mérite point.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x0A\x08シグルド\nVotre honte n'apporte rien à ce monde.\nJ'ai choisi de me battre à vos côtés car\nvous êtes digne de ma confiance.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nJ'étais orphelin dans une église elusienne.\nJe me suis donc reconnu en Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x0A\x08シグルド\nAinsi, vous avez formé un lien avec Veyle,\net de ce lien est née une amitié. Quelle\nbénédiction !\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nLa mort de Marni doit être vengée.\nDans cet état, son âme ne trouvera\npeut-être jamais le repos.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x0A\x08シグルド\nLe cercle vicieux que vous envisagez...\nIl ne conduit qu'à la désolation, hélas.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x0A\x08シグルド\nRecueillez-vous et examinez votre chagrin.\nAcceptez-le. Alors, vous pourrez vaincre\nvotre véritable ennemi.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nVos mots me vont droit au cœur, Messire\nSigurd. Je m'y accrocherai tandis que\nje chercherai ma voie.\x0E\x04\x00\x00
