MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08リュール\nSoren, auriez-vous un peu de temps pour\ndiscuter ? J'aimerais en savoir davantage\nsur le monde d'où vous venez.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nJ'aimerais, pour une fois, vous voir arborer\nun air comblé. Ah, si seulement les Emblèmes\npouvaient manger.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nSachez que mon air me convient parfaitement.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06アンナ\nÇa ne saute peut-être pas aux yeux, mais je\nsuis une marchande. J'ai voyagé aux quatre\ncoins du monde !\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nTes expériences m'intriguent au plus haut\npoint. Oserais-je m'enquérir des dernières\nnouvelles de ces régions lointaines ?\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06アンナ\nSoren, venez jeter un œil à mes derniers\narrivages ! C'est de l'artisanat de première\nqualité, garanti à cent pour cent.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nS'il s'agit d'instruments de combat efficaces,\nje ne peux que partager ton enthousiasme.\nLes présenteras-tu au conseil de guerre ?\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06アンナ\nJ'ai envie de vous faire un petit cadeau à\nl'œil. Vous savez... pour vous remercier\nd'être toujours prêt à m'écouter.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nMais je n'ai absolument aucune idée de ce qui\nvous ferait plaisir. Rien, néant. Vous n'auriez\npas quelque chose à me suggérer ?\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x0A\x08セネリオ\nCe geste cacherait-il quelque arrière-pensée ?\nNon, cela serait étonnant... En tout état de\ncause, non, je n'ai besoin de rien.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nMais je te remercie pour\ncette généreuse attention.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nNe devrais-tu point te contenter d'assister\nles blessés ? Assurément, leur porter secours\nest à même de mobiliser ton entière attention.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nJe veux pas juste être un docteur, je veux\naussi aider mes alliés au coude-à-coude\nsur le champ de bataille.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06ジャン\nDites, si quelque chose vous tracasse, vous\npouvez m'en parler. Les bobos de l'esprit\nfont encore plus mal que les autres, des fois.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nÀ quoi cela servirait-il ? Même dans les\npires épreuves, nous n'avons d'autre choix\nque d'aller de l'avant.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06ジャン\nOn me donne de plus en plus de responsabilités,\nces derniers temps. Je suis content, mais ça\nveut peut-être dire que...\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nCela signifie que le conflit s'embrase.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x0A\x08セネリオ\nPour autant, je doute que cela s'éternise\nencore, tu retrouveras bientôt le calme\nauquel tu étais habitué.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nOn veut tous que la guerre se termine\ntrès vite, alors on va faire de notre mieux\npour que ça arrive.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06ユナカ\nJe suis assez douée pour les imitations.\nVous voulez que je vous fasse le Dragon divin ?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nVoilà un talent qui pourrait s'avérer utile.\nVous devriez l'utiliser sur le champ de bataille.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nNous avions quelqu'un un peu comme vous\ndans notre groupe de mercenaires. Il était très\ndoué pour se dissimuler.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nQuoi ? Mais je ne me cache pas. Les gens ne\nfont souvent pas attention à moi, c'est tout.\nQu'est-ce que j'y peux ?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06ユナカ\nCoucou, Soren ! C'est moi, Yunaka, là, juste\ndevant vous !\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nOui, je vous vois. Mais que cherchez-vous\nà faire, au juste ?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nJe voulais vous prouver que je ne me cache pas.\nJe suis là, à découvert. Il est impossible de ne\npas me remarquer !\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nVoilà qui m'oblige à réviser mon avis sur vous.\nJe me demande si c'était bien votre objectif.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セアダス\nC'est ce que j'appelle un long soupir.\nQuelque chose vous turlupine ? Je peux\nvous tirer les cartes, si vous le souhaitez.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nFort peu pour moi. Je n'accorde aucun crédit\naux arts divinatoires de toutes sortes.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セアダス\nDanser, lire l'avenir, combattre... On ne chôme\npas. Vivement que cette guerre se termine, un\npeu de repos serait le bienvenu.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nJe comprends votre sentiment, mais j'ai\ngrand mal à entrevoir concrètement la fin\nde cette guerre.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セアダス\nHm... Cette nourriture est tellement délicieuse\nqu'on en oublierait toute retenue. Vous pensez\nque je peux en manger juste un petit bout ?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nVous devriez manger à satiété, être bien nourri\nest primordial avant d'aller au combat.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nQuoi ?! Ne me dites pas des choses\npareilles avec cet air sérieux, je pourrais\nvous prendre aux mots !\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nJ'étais on ne peut plus sérieux. Vous ne\nrisquez absolument rien, et un esprit dûment\nsustenté n'est que plus efficace au combat.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nEncore vous ? Faut-il vraiment que vous\nme sollicitiez à toute heure du jour ?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nJe vous en prie, Soren, c'est important.\nJ'ai besoin de l'aide d'un second mage\npour cuire ces pommes !\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nQue se passe-t-il ? Pourquoi m'avez-vous\nfait mander ?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nAh, vous êtes là. Cette pâtisserie a besoin\nde deux bonnes décharges de foudre, et\nje ne peux compter sur personne d'autre.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08リンデン\nSoren ? Soren ! Pouvez-vous venir ici,\nje vous prie ? J'ai besoin de votre aide.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nEst-ce encore pour l'une de vos\nexpériences ? Avez-vous conscience\nque j'ai mieux à faire de mon temps ?\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nPeut-être, mais contrairement au mien,\nvotre temps n'est pas compté. Allons,\nne soyez pas revêche.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nPff. Je capitule, mais si le feu se déclare\nencore dans votre atelier, je nierai toute\nimplication de ma part.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0C\nザフィーア\nVous avez l'air du genre prudent, Soren.\nC'est pas vous qui iriez avaler une arête\nen dégustant un poisson.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nVoilà un sujet de conversation qui m'est\nparfaitement indifférent.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0C\nザフィーア\nÇa vous dit, d'échanger quelques passes\nd'armes ? J'ai pas encore pu bien cerner\nvotre style.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nSoit. Cela me donnera aussi l'occasion de me\nfaire une idée plus exacte de vos compétences.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0C\nザフィーア\nVous avez eu le dessus la dernière fois,\nmais ce coup-ci, ce sera pas pareil.\nAllez, accordez-moi une revanche !\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nRevenez me voir dans une heure.\nJ'aurai davantage de temps.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nVous savez, pour quelqu'un qui se soucie des\ngens comme d'une guigne, vous êtes drôlement\nattentionné de consacrer du temps aux autres.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nIl est dans l'intérêt de cette armée de fournir\nà ses membres l'occasion de s'améliorer.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nJe vous remercie d'avoir rejoint nos rangs.\nJ'ignore pourquoi, mais je craignais que vous\nrefusiez de vous associer à moi.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nGardez-vous de tout jugement hâtif.\nLa force d'un combattant s'apprécie\nau nombre de ses alliés.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIl m'arrive de succomber à la tristesse, quand\nje pense à mon père. Si cela a pu affecter ma\ncapacité à combattre, je m'en excuse.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nOn en vient à se demander s'il vaut mieux\navoir une famille qui vous cause du tourment,\nou ne point avoir de famille du tout.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nVous avez une fâcheuse propension à charger\ntête baissée. Si vous persistez dans cette voie,\nje serai contraint de vous mettre à pied.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nVeuillez me pardonner, je ferai en\nsorte que ça ne se reproduise plus.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nJe vous en prie, laissez-moi aller au combat,\nje veux me montrer utile.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nSe priver d'une combattante telle que vous\nserait dommageable, je gage que vous\napprendrez rapidement à vous contrôler.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06モーヴ\nMerci de nous avoir accueillis à bras ouverts,\nDame Veyle et moi. J'ai cru comprendre que\nnous n'avions pas toujours été amis.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nIl aurait été puéril de refuser des alliés ainsi que\ndes renseignements. Je suis content que vous\nsoyez des nôtres.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06モーヴ\nVous avez d'abord refusé la demande d'aide\ndu Dragon divin. Qu'est-ce qui vous a fait\nchanger d'avis ?\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nSa persévérance, je crois. Et à présent que\nje suis ici, je ne vois aucune raison de ne pas\nfaire tout mon possible pour cette armée.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06モーヴ\nVous montrez rarement vos émotions.\nJ'ai néanmoins remarqué que vous étiez moins\nréservé avec ceux en qui vous aviez confiance.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nS'il en est vraiment ainsi, ce n'est\nnullement intentionnel.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x0A\x08セネリオ\nJe peux toutefois dire la même chose de vous,\nvoire de toute personne ayant quelqu'un\nà qui elle tient.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nJe suppose que vous avez raison. Je vous\nai fait une observation que vous avez réussi\nà me renvoyer par quelque tour de force...\x0E\x04\x00\x00
