MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08リュール\nDites-moi, Claude. J'ai entendu dire qu'on\nvous surnommait le Génie Tactique. Je serais\nravi\x0E\x0A\x00\x06
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nL'Académie des officiers était installée\ndans un monastère. Toutes sortes de\npersonnes s'y présentaient.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08パンドロ\nDu coup, vous pouviez aller faire une petite\nprière entre deux cours ? Ça, c'est une école\nqui m'aurait tout à fait convenu !\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nVous savez, vous paraissiez plutôt strict,\nau début. Je m'imaginais que vous alliez\nme juger pour être... comme je suis.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0C\nディミトリ\nLoin de moi l'idée de vous juger. Vous travaillez\ndur et vous respirez l'honnêteté.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0C\nディミトリ\nSans doute vos méthodes sont-elles peu\nconventionnelles, mais vous avez à cœur\nd'aider les gens. Je trouve cela formidable.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nMerci. N'hésitez pas à m'en dire plus sur\nvotre monde, afin que je puisse également\nlui consacrer quelques prières.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nVous voir cuisiner est un délice perpétuel.\nDe mon côté, je serais sans doute meilleure\ncuisinière si je pouvais me servir de ma hache...\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nDes armes comme ustensiles de cuisine...\nVoilà qui serait innovant. Je pense que cette\nidée doit être mise en pratique.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x06\x04ボネ\nIl est important de toujours se souvenir que\nce que mange une armée influe directement\nsur son moral.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nC'est vrai. J'ai l'impression d'avoir déjà\nentendu ça. De mon côté, j'aurais aimé\nêtre meilleure cuisinière...\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nQue ce soit Dimitri, Claude ou moi, aucun de\nnous ne sait vraiment cuisiner. Pourriez-vous\nnous enseigner quelques rudiments ?\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nEn suivant des recettes, vous devriez maîtriser\nassez vite les bases. Si je commence à vous\nexpliquer, je vais me mettre à radoter sans arrêt.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x10\x0Eエーデルガルト\nDans notre cas, les recettes ne suffiront pas.\nLes ingrédients ont tendance à voler de\npartout, et les plats à finir carbonisés...\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nDes plats carbonisés avec des ingrédients\nqui volent ? Voilà qui éveille ma curiosité,\ndites-m'en plus !\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x08\x06アンナ\nÇa ne va pas, Dimitri ? On dirait que\nvous avez quelque chose sur le cœur.\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x0C\nディミトリ\nOh, pardonne-moi, mais tu ressembles tellement\nà quelqu'un que j'ai connu, cela me procure un\nchoc chaque fois que je te regarde.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x08\x06アンナ\nQuoi que vous fassiez, vous avez l'air rapide et\nefficace en besogne ! Les profits grimperaient\nen flèche si vous étiez derrière le comptoir !\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x0C\nディミトリ\nEt pour ne rien gâcher, je constituerais une\nmain-d'œuvre gratuite... Tu as le même sens\ndes affaires qu'elle, c'est confondant.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x08\x06アンナ\nVous pensez que je pourrai garder votre\nbracelet quand la guerre sera finie ?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x0C\nディミトリ\nLa décision reviendra sans doute au Dragon\ndivin, mais... que compterais-tu en faire ?\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nDisons que vous pourriez tenir la boutique\nà nouveau, et puis ça m'aiderait à constituer\nun petit bas de laine, en cas de coup dur.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x0C\nディミトリ\nUn bas de laine en cas de coup dur...\nUne petite minute ! Tu n'envisages\nquand même pas de le revendre ?!\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x08\x06ジャン\nVous étudiez mes traitements de près, à ce que\nje vois. Vous êtes passionné par la médecine ?\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x0A\x08クロード\nNaturellement. Quand des vies sont en jeu,\nplus on a de connaissances, plus on a de\nchances de faire la différence.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nTu as encore veillé tard, hier. Si tu ne dors\npas suffisamment, tu ne grandiras jamais.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nJe suis peut-être pas bien grand pour\nle moment, mais vous verrez, je parie\nque je vous dépasserai un jour...\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nOn aurait aperçu un fantôme dans le\nbureau qui te sert de salle d'étude.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nJe crois pas aux fantômes, mais je suis\nsûr que s'il y en a un, c'est qu'il a un\nregret ancien qui l'oblige à rester ici.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nSi on veut éviter que cet endroit devienne\nun rassemblement d'esprits errants, il va\nfalloir que je sauve le plus de monde possible.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0A\x08クロード\nDes mots dignes d'un futur docteur. J'avais\nune camarade de classe qui se serait cachée\nsous son lit à la seule mention d'un fantôme. \x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nVos imitations sont excellentes. Vous arrivez\nà reproduire les petits détails qui caractérisent\nla voix de chaque personne.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ユナカ\nJe suis ravie que vous l'ayez remarqué ! Je peux\nmême le faire sur commande, si vous voulez\nm'entendre imiter quelqu'un en particulier...\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nVous avez un talent d'observation incroyable.\nC'est sûrement pour cela que vous êtes capable\nd'imiter les gens aussi facilement.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nHé hé... Arrêtez, vous allez me faire rougir...\nVous devez être très observatrice vous-même,\npour l'avoir remarqué, non ?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nVous me rappelez une camarade de l'Académie.\nElle aussi était très observatrice et avait de\nmultiples talents.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nElle était tout aussi douée sur le champ de\nbataille que comme chanteuse d'opéra.\nC'était quelqu'un de remarquable.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nJe vous rappelle quelqu'un d'aussi exceptionnel,\nvraiment ? Je vous remercie, Edelgard. Voilà qui\nest fort encourageant.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nPour me montrer à la hauteur de vos louanges,\nil va me falloir travailler encore plus dur et\nexploiter pleinement mes talents !\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0A\x08セアダス\nLe Lion de saphir... Voilà une carte qui\napparaît rarement. Emblème Dimitri, je\nsens que nous allons bien nous entendre.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0C\nディミトリ\nOh, vous pratiquez la divination ? Les cartes\ndisent-elles autre chose à mon sujet ?\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nVotre façon de danser est pour moi une source\nd'inspiration, le simple fait de vous observer\nm'insuffle un courage renouvelé.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セアダス\nC'est le fruit d'une application constante et\nd'apprentissages rigoureux, mais je fais en\nsorte que cela paraisse le plus naturel possible.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nQuand l'Académie des officiers a tenu son bal\nannuel, j'ai dû y prendre part sous la contrainte\net à mon plus grand désespoir.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0C\nディミトリ\nLe Professeur m'a donné des leçons de danse\nd'une intensité rivalisant avec les exercices de\nmaniement d'armes les plus rigoureux.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nCela ne me surprend guère, car pour un\ndanseur, la scène est indissociable du\nchamp de bataille.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08セアダス\nVotre apprentissage semble avoir été mené de\nmain de maître... Je songerai à demander à\nl'Emblème Byleth de m'enseigner ce qu'il sait.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nLindon, votre don pour la magie fait\ncertainement de vous l'un des plus\ngrands érudits de cette armée.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nC'est une qualité que l'on me prête, en effet,\nmême si je ne suis en vérité qu'un vieil homme\nqui s'adonne à toutes sortes d'expériences.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nAh, Lindon. J'ai envie de me consacrer\nà la lecture, auriez-vous quelque ouvrage\nà me conseiller ?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nBien entendu, Claude. Quel est le domaine qui\nvous intéresse ? Les poisons ? J'ai exactement\nce qu'il vous faut...\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nÀ ma connaissance, personne n'avait encore\nseulement imaginé qu'il était possible de\ncuisiner en s'aidant de la magie de Foudre.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nLes applications pratiques de la magie sont\npourtant nombreuses. Je pense à un sort\nd'Eau pour nettoyer son linge, par exemple.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08クロード\nOui, ou de Vent pour faire rapidement les\npoussières dans vos quartiers. Je commence\nà entrevoir toutes les possibilités.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nAh, il faut toutefois raison garder, car dans ce\ncas précis, on a tôt fait d'ajouter au désordre.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nVous ne vous battez pas comme une simple\nsoldate royale, Saphir. Votre style se rapproche\nplutôt de celui de mon professeur.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\nC'était un mercenaire ? Parce que c'est\nà cette école que j'ai appris à me battre.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nBonjour, Saphir. Comment saviez-vous\nqu'il allait pleuvoir, hier ?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nOn peut le sentir dans l'air, quand on sait\ns'y prendre. Je vous apprendrai, un jour.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nEn y repensant, j'ai connu quelqu'un qui\ndisait exactement la même chose que vous,\nau sujet de la pluie.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0A\x08クロード\nJe croyais que ça lui venait de son enfance\ndans les montagnes... Mais vous, vous avez\ngrandi au bord de la mer, n'est-ce pas ?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nOui. En fait, c'est un truc qui s'apprend quand\non passe beaucoup de temps en plein air.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nPar contre, je serais curieuse d'en savoir plus\nsur votre copain. C'était un bon ami à vous ?\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nMerci de m'avoir prêté main-forte avec autant\nd'ardeur. Dites-moi, que puis-je faire pour vous\nconvaincre de devenir mon amie ? \x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08クロード\nRien du tout, en réalité. Pouvoir discuter ainsi\nlibrement montre bien que vous l'êtes déjà.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nJ'ai tourné le dos à mon alter ego, mais...\nQue se passera-t-il si je recommence à\nformuler de sombres pensées ?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0C\nディミトリ\nC'est une part de vous-même, vous devez\napprendre à l'accepter comme telle, et non\nl'ignorer ou nier son existence.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nJe me sens bien plus courageuse quand je\nporte votre bracelet, car je sais que vous\nveillez tous les trois sur moi.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nLa force réside dans la capacité à s'accorder\navec ses alliés afin d'œuvrer en commun.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x10\x0Eエーデルガルト\nOn ne peut rien accomplir par soi-même.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nMon autre moi ignorait cela, mais j'en suis\nconsciente aujourd'hui, et je ferai tout pour\nrester aux côtés de mes amis.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nBonjour, Mauvier. J'espère qu'avec moi,\nvous saurez mettre le passé de côté et\nvous battre pour l'avenir.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06モーヴ\nDame Edelgard, c'est aussi là ma volonté.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x08\x06モーヴ\nVous semblez me surveiller, Dame Edelgard.\nY a-t-il une raison à cela ?\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nEh bien, oui. Dame Veyle m'a demandé\nde m'assurer de votre bien-être.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nQuand vous risquez votre vie, j'aimerais\nque vous pensiez aux effets qu'aurait votre\nperte sur Dame Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nVos paroles me mettent du baume à l'âme,\nmais je ne peux m'empêcher de me demander\npourquoi cela vous importe tant.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x10\x0Eエーデルガルト\nPeut-être parce que je regrette de ne pas\nl'avoir dit à mon plus fidèle assistant.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nJe vois. À votre expression, je devine\nqu'il a beaucoup compté pour vous.\x0E\x04\x00\x00
