MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リュール\nPouvons-nous compter sur vous pour nous\naider à ramener la paix dans ce monde ?\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nVous avez une minute, Anna ? Je cherche\nquelque chose.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nEh, c'est « Mademoiselle Anna », pas « Anna » !\nOn est entre amis, après tout ! Appelez-moi\ncomme ça ou taisez-vous !\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アンナ\nJ'ai trouvé une jolie gemme, et j'aimerais\norganiser un festival en son honneur.\nVous en êtes ?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アイク\nPardon, vous voulez organiser un festival pour\ncélébrer... quoi exactement ?\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nIke ! J'ai besoin de gens pour m'aider !\nSi vous ne m'aidez pas, je vais pleurer !\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06アイク\nD'accord, d'accord, tout ce que vous voulez.\nMais... ne pleurez pas.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ジャン\nHmm. J'avais pas remarqué en combat, mais\nles Emblèmes sont super grands, vu de près.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06アイク\nÇa n'a rien à voir avec les Emblèmes. C'est moi\nqui suis gigantesque.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nVous devez être un drôle de garçon pour être\ndocteur à votre âge.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nMon âge ne change rien pour mes patients.\nJe veux être un grand docteur, et j'ai pas de\ntemps à perdre.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ジャン\nPourquoi vous prenez toujours autant soin\nde moi, Ike ?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06アイク\nC'est juste que je respecte quiconque peut\nsoigner des blessures. Si ça vous dérange,\nj'arrête.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nOh non, ça me dérange pas. Je me posais juste\nla question, c'est tout.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06アイク\nVous savez quoi ? Ma petite sœur était une\nsoigneuse. Peut-être que vous me faites\npenser à elle.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ユナカ\nOuah, vous aviez déjà l'air balèze de loin, mais\nde près, c'est encore plus impressionnant !\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06アイク\nComment faites-vous pour vous déplacer\nsi discrètement ? Je ne vous ai même pas\nentendue arriver.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nMaintenant que j'y pense, j'ai travaillé avec un\nassassin qui se déplaçait aussi silencieusement\nque vous.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nPourquoi vous parlez d'assassin tout à coup ?!\nJ'ai juste le pied léger, c'est tout !\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ユナカ\nVous savez, Ike... Je suis surprise que vous\nne m'ayez jamais posé de questions sur mon\npassé.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06アイク\nC'est évident que vous ne souhaitez pas en\nparler. Je me dis que vous le ferez quand vous\nvous sentirez prête.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nEt si je ne me sens jamais prête ?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06アイク\nAucune importance. Ce qui compte, c'est\nla personne que vous êtes maintenant.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08セアダス\nIke, vous ne devriez pas sortir aujourd'hui.\nLe sort... ne vous est pas favorable.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06アイク\nAlors vous êtes danseur et diseur de bonne\naventure ? Voilà des talents bien pratiques.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08セアダス\nJ'ai remarqué que vous me regardiez danser.\nJe suis un peu surpris. Cela vous a-t-il plu ?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06アイク\nJe crois bien, oui. C'est... vraiment beau.\nEt j'apprécie à leur juste valeur les années de\ndiscipline que votre grâce a dû réclamer.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08セアダス\nVotre soif de progresser m'impressionne.\nVous êtes déjà fort, pourtant vous voulez\nle devenir davantage.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06アイク\nC'est gentil de dire ça, mais il me reste un long\nchemin à parcourir avant d'atteindre mon but.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x08\x06アイク\nJe veux devenir plus fort que mon père.\nMon défunt père. Mais il y a encore du travail.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08セアダス\nAh, je comprends. J'espère un jour dépasser\nles talents de danseur de feu mon maître,\nmoi aussi.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nC'était quoi ce bruit ?! On nous attaque ?!\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nHm ? Oh, le sort de Foudre à l'instant ?\nC'est moi qui fais un peu de cuisine.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リンデン\nLa magie est pleine de subtilités. Plus on\nl'étudie, plus on peut lui trouver d'usages.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06アイク\nDes gens découvrent aussi de nouvelles\ntechniques d'épée tout le temps. On n'a\njamais le temps de s'ennuyer.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リンデン\nPourquoi l'humanité est-elle condamnée\nà faire erreur sur erreur ?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06アイク\nJe vois où vous voulez en venir, mais les gens\nne sont pas parfaits. C'est par ses erreurs qu'on\napprend.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nJe comprends votre point de vue. Si seulement\nce que nous apprenions allait toujours dans la\nbonne direction...\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06アイク\nC'est justement à nous d'orienter les leçons qui\nen sont tirées. Moi avec mon épée, vous avec\nvotre plume.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nVous essayez de me jauger, ou quoi ?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\nInutile de monter sur vos grands chevaux.\nJ'avais l'impression qu'on était similaires,\nc'est tout.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nザフィーア\nAlors comme ça, c'est votre père qui vous\na appris à manier l'épée...\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06アイク\nC'était là son plus beau cadeau. En maîtrisant\nparfaitement ses techniques, on peut devenir\ninarrêtable.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nザフィーア\nVous cherchez toujours à être le plus fort.\nQu'est-ce que ça peut bien cacher ?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06アイク\nRien de particulier. Je veux juste voir\njusqu'où je peux aller.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x08\x06アイク\nVous êtes pareille d'ailleurs, non ?\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nHé hé, j'imagine que oui.\nJe vous aime bien, Ike. J'ai l'impression\nqu'on se comprend, tous les deux.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIke... pensez-vous pouvoir être un jour\nmon ami ?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06アイク\nPourquoi vous me demandez ça ?\nOn n'est pas déjà alliés ?\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nVous habituez-vous à vivre ici, Veyle ?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nOui, plutôt. C'est un très bel endroit. Et puis,\nici, je n'ai pas le sentiment d'être seule.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nQu'est-ce qui ne va pas, Veyle ? Vous n'avez\npas l'air dans votre assiette.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nJe n'ai pas réussi à dormir. J'ai trop peur de me\nréveiller à nouveau dans un endroit inconnu.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06アイク\nEh bien ça n'arrivera pas. Si je vous vois jouer\nles somnambules, je vous arrêterai. D'accord ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nCe n'est... pas tout à fait ça. Mais merci, Ike.\nJe crois que je dormirai mieux ce soir.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06モーヴ\nMe battre aux côtés d'un ancien ennemi\nest quelque peu étrange.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06アイク\nL'ennemi d'hier est l'allié de demain.\nCela arrive bien plus souvent qu'on\nne le croit.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06モーヴ\nMon inaptitude me dégoûte. La seule valeur\nque je peux prétendre posséder est celle\nd'un combattant au sein de cette guerre.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06アイク\nSi c'est ce que vous ressentez, alors essayez\nd'apprendre des aptitudes qui vous serviront\nen dehors de la guerre. C'est le bon moment.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06モーヴ\nDame Veyle s'est remise à sourire.\nMon devoir prendra bientôt fin.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06アイク\nVous croyez que vous étiez à ses côtés\nuniquement parce que c'était votre devoir ?\nNon, vous avez choisi d'y être.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06アイク\nVous avez autant besoin de Veyle qu'elle\na besoin de vous. Ne voulez-vous pas\nterminer ce que vous avez commencé ?\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nSoit. Si je peux y trouver le pardon, j'accepte\nde rester à ses côtés jusqu'à la fin de mes jours.\x0E\x04\x00\x00
