MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08リュール\nJe me bats pour sauver le monde qu'aimait\nma mère, mais j'ai besoin de votre aide, Leif.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x06\x04ボネ\nPour mieux connaître le monde, j'utilise\nle goût. Me laisserez-vous donc goûter\nvotre lumineuse aura ?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06リーフ\nVous désirez goûter... la lumière ? Se pourrait-il\nque l'aura de chaque Emblème ait une saveur\ndistincte ?\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nVous souhaiteriez composer un plat... à partir\nde l'aura de lumière émise par les Emblèmes ?\nEst-ce seulement possible ?\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nJe ne suis pas encore parvenu à capturer\ncette aura, mais je ne doute pas qu'elle\nsera succulente.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nC'est pourquoi j'ai besoin de vous, Leif.\nEssayez de briller de toutes vos forces.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06リーフ\nJe ne suis pas sûr du tout du goût de mon\naura, mais pour vous, Bunet, je vais tâcher\nde rayonner de mon mieux !\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nNous sommes-nous... déjà rencontrés ?\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nJe suis Mademoiselle Anna, marchande\nitinérante ! Je ne vends que du haut de gamme,\nsautez sur l'occasion ou vous le regretterez !\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nAujourd'hui encore, vous semblez très en forme,\nMademoiselle Anna. Allez-vous au marché ?\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nOuaip ! Aujourd'hui, je lance un programme\nde fidélité spécial pour les clients réguliers.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nPourquoi avez-vous choisi de rejoindre notre\ncause ?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nTrouver ma famille est une de mes principales\nraisons. Et puis, si c'est la fin du monde, je peux\ndire adieu à mon affaire.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nJ'imagine que les gens seront si heureux à la fin\nde la guerre qu'ils seront prêts à dépenser gros !\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06リーフ\nHa ! Vous avez de grandes idées pour quelqu'un\nd'aussi petit. D'ailleurs, vous avez sûrement\nraison.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nLe dernier combat était féroce. Vous allez bien,\nJean ?\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nMerci de me le demander, mais il en faudra\nplus pour me décourager.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nVous avez fait du bon travail la dernière fois.\nC'est grâce à vos efforts que nous n'avons pas\neu de blessé grave.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nJe peux rafistoler les gens, mais je préférerais\nun monde où ils sont pas blessés.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06ジャン\nComment êtes-vous devenu aussi fort, Leif ?\nJ'aimerais être comme vous.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06リーフ\nJe me pose la même question au sujet d'autres\npersonnes. De plus, Jean, vous êtes plus fort\nque vous ne le croyez.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nC'est pas mon impression. J'ai mis beaucoup\nd'efforts dans les études et la pratique, mais\nje suis pas encore un grand docteur.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06リーフ\nRien ne presse. Ne quittez pas votre but des\nyeux, et atteignez-le sans brûler les étapes.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06ユナカ\nVous savez, Leif, mon petit doigt me dit que\nvous en avez vu des vertes et des pas mûres.\nÇa force le respect.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06リーフ\nL'impression est partagée, Yunaka.\nJ'admire votre esprit combatif.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nJ'ai entendu un drôle de gloussement...\nEst-ce que c'était vous, Yunaka ?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nOh, ce n'est rien. J'ai juste mis la main sur\nl'arsenal le plus fatal que l'on puisse imaginer.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06ユナカ\nArgh... Je crois que j'ai fait l'imitation de\ntrop. J'ai affreusement mal à la gorge.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06リーフ\nEn effet, vous avez peut-être un peu forcé.\nJ'aimerais pouvoir vous offrir un remontant\nde mon pays.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06リーフ\nCe remède peut soulager n'importe quoi.\nLa douleur s'évaporerait en un instant.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nJe peux faire comme si. Vous savez, le pouvoir\nde l'imagination. Continuez à m'en parler, je\nvous dirai quand ça aura marché.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08セアダス\nVous devriez me regarder danser, Leif.\nJ'ai lu dans les cartes que cela vous apportera\nla bonne fortune .\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06リーフ\nVraiment ? Votre don pour la divination est\nreconnu pour son exactitude. Je viendrai vous\nvoir sans faute.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08セアダス\nAussi alléchants qu'ils soient, j'évite les\naliments qui ne me fourniraient pas la parfaite\nénergie pour danser. Ceci, par exemple...\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06リーフ\nDe l'huile, du beurre, du sucre... Voilà qui\na l'air délicieux.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nVous dégagez une telle confiance en vous,\nSeadall. Mais vous esquivez toujours les\npetits plats un peu trop riches, pas vrai ?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nInutile d'épiloguer au sujet de ma confiance en\nmoi. Mes pas sont irréprochables, et ma danse\napporte la joie à tous ceux qui la contemplent.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nMais j'ai vu Le Chariot en lisant votre avenir,\nLeif, et l'esquive semble être aussi votre lot.\nVous détourneriez-vous de quelque chagrin ?\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06リーフ\nEn effet. Un chagrin dont je tire pourtant\nma force. Je tiens à ce que les gens que\nj'ai perdus soient fiers de moi.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08リンデン\nJe m'appelle Lindon. Ravi de vous rencontrer.\nFaites-moi signe si vous avez besoin de moi,\nma vieille carcasse peut encore se rendre utile.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06リーフ\nJe doute que vous ne soyez qu'une vieille\ncarcasse, et je serais ravi d'avoir votre aide.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nCe portrait que vous emmenez partout avec\nvous... Est-ce votre femme ?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nAh, vous avez remarqué ? Qu'en dites-vous ?\nC'était une femme merveilleuse, vous savez.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nOh ! Cette odeur est délicieuse. Est-ce l'un\nde ces biscuits que vous faites cuire grâce\nà la magie ?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nHa ha ! C'est ça. Si seulement\nvous pouviez y goûter !\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x08\x06リーフ\nL'odeur me suffit. Je suis très intrigué par\nvotre mode de cuisson magique.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nLa magie peut être une bénédiction ou un fléau,\nselon l'usage qu'on en fait. Je prépare ces\nbiscuits pour que les gens ne l'oublient pas.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0C\nザフィーア\nDites, Leif, j'ai un truc sur le visage pour\nque vous me regardiez comme ça, fixement ?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06リーフ\nVeuillez me pardonner. Vous me rappelez\nsimplement quelqu'un de très cher. C'était\nune femme d'une grande force, elle aussi.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0C\nザフィーア\nY a pas une guerre qui soit pas atroce,\nmais c'est bien pour ça qu'on doit la faire.\nJe veux plus perdre de proches.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06リーフ\nJe partage votre sentiment. La guerre est\ncertes tragique, mais nous devons nous battre\npour éviter de plus grands drames encore.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nSaphir, que faites-vous avec ce poisson ?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0C\nザフィーア\nUn ami me l'a donné, mais même préparé,\nc'est bien trop pour une seule personne.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x08\x06リーフ\nJe suis sûr que je pourrais trouver plusieurs\nconvives qui seraient ravis de goûter à votre\ncuisine.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nHé hé, merci. Si c'est pour faire un festin,\nau final, il va falloir que je mijote un truc\nplus élaboré.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nJe vous ai fait subir des choses terribles, Leif,\nà vous et aux autres. Vous battre à mes côtés\ndoit vous être insupportable.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06リーフ\nJe n'éprouve aucune rancœur, Veyle, je vous\nassure. Vous êtes une partenaire bienvenue,\nsur le champ de bataille comme en dehors.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nIls ont l'air délicieux, mais cette nuance de\nrouge me laisse à penser qu'ils seraient bien\ntrop épicés à mon goût.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nVous avez l'œil ! Ces bonbons sont très épicés.\nHmm, je pense qu'il est plus sage de ne pas les\npartager.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nVeyle ? Vous vouliez me voir ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nLeif, j'ai été si heureuse de combattre à vos\ncôtés. Je... J'espère que vous serez toujours\nmon compagnon d'armes.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06リーフ\nBien entendu, Veyle. Je serai à tout jamais\nvotre compagnon d'armes. Ainsi que votre ami.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nOh, merci ! Je vous promets de tout faire\npour que vous soyez fier d'être à mes côtés.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nMessire Leif, vos techniques de combat sont\nimpressionnantes. Serait-ce un affront de vous\ndemander de combattre ensemble à nouveau ?\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06リーフ\nJe n'y vois aucun affront. Je me battrai\nvolontiers à vos côtés, peu importe le moment.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nTout le monde est si bon avec moi, ici.\nJ'ai parfois du mal à savoir quelle attitude\nadopter.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06リーフ\nJe ne vois pas trop pourquoi. Ils vous\nconsidèrent comme leur allié, et partent\ndu principe que c'est réciproque.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nMon dessein est de protéger ceux qui me\nsont chers. Et pourtant, je ne prends que\ntrop souvent la mauvaise décision.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06リーフ\nIl est encore un peu tôt pour juger des\nconséquences de vos choix. Votre histoire\nest loin d'être terminée.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06リーフ\nSuivez votre instinct... agissez pour protéger\nvos amis.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nMerci. Vous avez raison. Mes doutes\nobscurcissent mon jugement. Je dois\nles abandonner.\x0E\x04\x00\x00
