MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リュール\nKönnen wir mit deiner Hilfe rechnen, während\nwir versuchen, der Welt Frieden zu bringen?\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x06\x04ボネ\nIke, Eure Kraft ist wie ein schönes Stück Fleisch.\nIch wünschte, ich könnte sie essen, um Eure\nQualitäten aufzunehmen.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x08\x06アイク\nIch weiß nicht, ob das ein Kompliment oder ein\nScherz sein soll.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x06\x04ボネ\nIke, ich bin neugierig... Was für Speisen genießt\nIhr am meisten?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06アイク\nNun, ich bin ein Emblem, also gibt es für mich\nkeine Speisen. Aber in meiner Welt war ich hin\nund weg, wenn es um Fleischgerichte ging.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nOh-oh. Dieser Gesichtsausdruck sagt, dass\netwas in der Luft liegt. Was ist los, Bunet?\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nIch versuche, ein Fleischgericht zuzubereiten,\ndas Euch zufriedenstellt. Aber ich befürchte,\nes... ist herausfordernd.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x08\x06アイク\nBunet, ich sagte es dir doch schon. Ich bin\nein Emblem. Embleme können nichts essen.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nDeshalb kreiere ich ja ein Gericht, das nicht\ngegessen werde muss, um zu befriedigen.\nNur für Euch.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nWas? Ein Kind läuft hier herum und verkauft\nZeugs?\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nKein „Zeugs“, sondern die feinsten Waren! Sieh\ndir alles gut an, vielleicht gefällt dir ja etwas!\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nHast du eine Minute, Anna? Es könnte sein, dass\nich etwas kaufen werde.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nHey, das heißt nicht Anna, es heißt unter\nFreunden Lady Anna! Nenn mich Lady oder\nhalt die Klappe!\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アンナ\nIch habe einen schönen Edelstein gefunden und\nüberlege, das mit einem Fest zu feiern. Bist\ndu dabei?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アイク\nTut mir leid, du willst ein Fest feiern, weil...\nWarum genau?\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nIke! Ich brauche Leute, die das Ding\norganisieren! Wenn du nicht hilfst, weine ich!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06アイク\nIst ja gut, ich tue, was immer du willst. Nur\nweine nicht.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ジャン\nHmm. Mir ist das im Kampf gar nich' so\naufgefallen, aber aus der Nähe betrachtet sind\nEmbleme ganz schön groß.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06アイク\nDas hat mit Emblemen nichts zu tun. Ich bin\neinfach groß.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nDu musst bereits so eine Art Arzt sein.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nMein Alter wird für einen Patienten nicht\nwichtig sein. Ich will ein großartiger Arzt\nwerden und ich darf keine Zeit verlieren.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ジャン\nWie kommt es, dass Ihr mir immer so viel\nBeachtung schenkt, Ike?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06アイク\nIch empfinde Achtung gegenüber jeden, der\nWunden behandeln kann. Wenn dich das stört,\nhöre ich damit auf.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nOh, das stört mich nicht. Ich bin nur etwas\nbefangen deswegen, das ist alles.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06アイク\nWeißt du, meine kleine Schwester war eine\nHeilerin. Ich vermute, du erinnerst mich ein\nbisschen an sie.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ユナカ\nJunge, junge. Ich dachte aus der Ferne schon,\ndass Ihr stark ausseht. Aus der Nähe betrachtet\nseid Ihr noch mehr beeindruckender!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06アイク\nWie kannst du so leichtfüßig sein? Ich habe\nnicht mal gehört, als du dich genähert hast.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nAls ich länger darüber nachdachte, fiel mir der\nAssassine ein, mit dem ich zusammengearbeitet\nhabe. Er hatte ebenfalls so einen leisen Schritt.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nWarum erwähnt Ihr denn so plötzlich einen\nAssassinen?! Ich habe eben harmlose, leichte\nFüße, das ist alles!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ユナカ\nWisst Ihr, Ike... Es überrascht mich, dass Ihr\nmich noch nicht einmal nach meiner Vergangen-\nheit gefragt habt.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06アイク\nEs ist offensichtlich, dass du darüber nicht\nsprechen möchtest. Ich nehme an, dass du mir\ndavon erzählen wirst, wenn du dazu bereit bist.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nWas, wenn ich niemals dazu bereit sein werde?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06アイク\nDas wäre auch in Ordnung. Für mich zählt nur\ndie Person, die du heute bist.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08セアダス\nIke, Ihr solltet heute nicht nach draußen gehen.\nIch habe die Karten für Euch gelesen... und es\nsieht nicht gut aus.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06アイク\nIhr seid also ein Tänzer und Wahrsager?\nDa besitzt Ihr ein Paar sehr gute Fähigkeiten.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08セアダス\nMir ist aufgefallen, dass Ihr mich beim Tanzen\nbeobachtet. Findet Ihr Gefallen daran?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06アイク\nDas tue ich wohl. Es ist... wunderschön. Und\nich habe Achtung vor den Jahren der Disziplin,\ndie es braucht, um sich so bewegen zu können.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08セアダス\nEuer Streben, Euch zu verbessern, ist beein-\ndruckend. Ihr seid bereits stark, aber Ihr wollt\nnoch stärker werden.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06アイク\nDas ist schön zu hören, aber ich habe noch\neinen langen Weg vor mir, bis ich mein Ziel\nerreicht habe.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x08\x06アイク\nIch möchte stärker sein als mein Vater. Mein\nverstorbener Vater. Aber ich bin noch weit\ndavon entfernt.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08セアダス\nDas verstehe ich. Auch ich hoffe sehr, eines\nTages die Tanzfähigkeiten meines verstorbenen\nMeisters zu überflügeln.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nWas war denn das für ein Lärm?! Werden\nwir angegriffen?!\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nHm? Oh, der „Donner“-Spruch gerade? Das\nwar ich, ich habe ein bisschen gekocht.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リンデン\nMagie besitzt viele Feinheiten. Je mehr du\nlernst, desto mehr Verwendungsmöglichkeiten\nfindest du für sie.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06アイク\nDie Leute entwickeln auch ständig neue\nSchwerttechniken. Es wird nie langweilig.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リンデン\nWieso ist die Menschheit dazu verdammt,\neinen Fehler nach dem anderen zu machen?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06アイク\nIch verstehe Euch. Aber niemand ist perfekt.\nEs sind die Fehler, aus denen wir lernen.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nIch verstehe, was du meinst. Wenn das, was\nwir lernen, doch nur immer für etwas Gutes\nverwendet würde...\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06アイク\nDa kommen Ihr und ich ins Spiel. Ich mit\nmeinem Schwert, Ihr mit Stift und Papier.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nVersucht Ihr mich einzuschätzen oder so?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\nKein Grund, gleich in Abwehrhaltung zu gehen.\nIch dachte nur, dass wir uns vielleicht ähnlich\nseien.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nザフィーア\nEuer Vater hat Euch also den Umgang mit dem\nSchwert beigebracht.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06アイク\nDas beste Geschenk, das er mir jemals machen\nkonnte. Ein wahrer Meister seiner Techniken\nwäre so gut wie unaufhaltsam.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nザフィーア\nIhr wollte stets der Stärkste sein. Was steckt\ndahinter?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06アイク\nNichts als das Offensichtliche. Ich will sehen,\nwie weit ich gehen kann.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x08\x06アイク\nIhr seid genauso, nicht wahr, Saphir?\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nHahaha, vermutlich bin ich das. Ich mag Euch,\nIke. Ich habe das Gefühl, dass wir einander\nverstehen.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIke... Glaubst du, du könntest jemals mein\nFreund werden?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06アイク\nWarum fragst du das? Sind wir nicht schon\nVerbündete?\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nHast du dich an das Leben hier gewöhnt, Veyle?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nJa. Das ist ein wirklich schöner Ort. Und wenn\nich hier bin, fühle ich mich nicht mehr allein.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nWas ist denn los, Veyle? Du siehst aus, als\nginge es dir nicht gut.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nIch kann nicht schlafen. Ich habe wirklich\nAngst, dass ich wieder an einem seltsamen\nOrt aufwache.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06アイク\nNun, das wird nicht passieren. Wenn ich sehe,\ndass du schlafwandelst, werde ich dich auf-\nhalten, abgemacht?\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nDas... ist es nicht. Aber ich danke dir, Ike.\nIch glaube, heute Nacht werde ich besser\nschlafen.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06モーヴ\nEs ist ein seltsames Gefühl, Seite an Seite mit\neinem einstigen Feind zu kämpfen.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06アイク\nDer Feind von gestern ist der Freund von heute.\nDas geschieht häufiger, als Ihr denkt.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06モーヴ\nIch bin angewidert über meine eigene Unfähig-\nkeit. Ich habe keine Vorzüge außerhalb der\nSchlachten in diesem Krieg.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06アイク\nWenn Ihr das so seht, dann versucht, Euch\nFähigkeiten anzueignen, die außerhalb des\nKrieges von Wert sind. Die Zeit ist richtig dafür.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06モーヴ\nMilady Veyles Lächeln ist zurückgekehrt.\nBald schon wird meine Pflicht erfüllt sein.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06アイク\nIhr glaubt, Ihr seid aus Pflichtgefühl an ihrer\nSeite? Nein. Es war Eure Wahl, dort zu sein.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06アイク\nIhr braucht Veyle genauso sehr, wie sie Euch\nbraucht. Solltet Ihr nicht bis zum Ende bei ihr\nbleiben?\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nDem stimme ich zu. Widerwillig. Wenn ich Ver-\ngebung finden kann, dann werde ich bis ans\nEnde meines Lebens an ihrer Seite bleiben.\x0E\x04\x00\x00
