MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nIch bin hocherfreut, an Eurer Seite sein zu\ndürfen. Ich habe Lumera gelobt, Euch bei\nmeinem Leben zu beschützen.\x0E\x04\x00\x00
MID_GR_Panetone_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パネトネ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nIch habe dich zunächst missverstanden,\nPanette. Ich erkenne nun, dass deine Absichten\naufrichtig sind.\x0E\x04\x00\x00
MID_GR_Panetone_A_#002	\x0E\x03\x02\x0A\x08パネトネ\nWas meint Ihr damit? Seid gewarnt –\nSchmeicheleien führen zu nichts!\x0E\x04\x00\x00
MID_GR_Panetone_A_#003	\x0E\x03\x02\x0A\x08シグルド\nIch meine damit, dass du nicht versuchen\nmusst, mich zu beeindrucken. Sei einfach\ndu selbst.\x0E\x04\x00\x00
MID_GR_Panetone_A_#004	\x0E\x03\x02\x0A\x08パネトネ\nI-ich versuche doch gar nicht, Euch zu beein-\ndrucken. Ich behandle Euch lediglich wie einen\nnetten, älteren Bruder, den ich bewundere.\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nフォガート\nIch werde ein üppiges Festmahl ausrichten.\nNichts Spießiges, einfach nur für eine gute Zeit\nund gute Freunde. Seid Ihr dabei, Sigurd?\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x0A\x08シグルド\nDanke, Fogado, ich würde sehr gerne daran\nteilnehmen. Ich möchte mich mit den anderen\nbesser verstehen.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nフォガート\nIhr würdet niemals jemanden im Stich lassen,\nder Eure Hilfe braucht, nicht wahr? So ist es\nbei mir auch.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x0A\x08シグルド\nEs ist die oberste Pflicht eines Ritters,\nsein Volk zu beschützen. Ich bin erfreut, dass\nIhr das ebenso empfindet.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nIch ziehe es vor, die Politik den Politikern zu\nüberlassen. Und auf dem Schlachtfeld verlasse\nich mich versierte Strategen.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0C\nフォガート\nJa, ich verstehe Euch nur zu gut. Wir alle haben\nunterschiedliche Stärken, nicht wahr? Ich gebe\neinen ausgezeichneten Wächter ab.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nMan muss nur Leute finden, die die Schwächen\nausgleichen, die man besitzt. So wird man zu\neinem guten Team.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0A\x08シグルド\nDem stimme ich zu. Und ich werde meine\nFähigkeiten verbessen und mit Macht einsetzen,\nwo immer wir auch hingehen, Fogado.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08パンドロ\nIhr kennt \x0E\x0A\x00:\x1Cden Göttlichen\x1Adie Göttliche schon sehr lange,\nrichtig? Ich bin so froh, dass Ihr hier seid, um\nfür uns zu kämpfen.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x0A\x08シグルド\nIch beschütze lediglich jene, die am meisten\nSchutz benötigen. Und im Moment benötigt\ndie Welt diesen Schutz.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08パンドロ\nIch dachte, Ihr wärt... strenger, da Ihr je ein\nHeiliger Krieger und so seid. Aber das seid Ihr\ngar nicht.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08シグルド\nStrenger? Ja, nun, meine kleine Schwester\ntadelte mich oft, dass ich nachlässig sei.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08パンドロ\nLord Sigurd, an welcher Art von Schlachten\nhabt Ihr teilgenommen? Ich würde zu gerne\neinige Eurer Kriegsgeschichten hören.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08シグルド\nIch kämpfte für mein Volk – und starb dabei.\nDoch mein Sohn und seine Freunde retteten\nunsere Welt.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0A\x08シグルド\nDie Bande, die wir damals knüpften, gaben uns\nKraft. Und so ist es heute auch. Zusammen sind\nwir mächtig.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nWir haben ganz allein ein machtvolles Band\ngeknüpft, nicht wahr? Ja! Wir werden diesen\nKampf gemeinsam gewinnen!\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x06\x04ボネ\nIch kann mir vorstellen, dass Ihr eine gute Zutat\nabgeben würdet, Sigurd. Etwas in Richtung\nMeeresfrucht vielleicht.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x0A\x08シグルド\nIch fühle mich... geehrt? Doch ich frage mich,\nwie du darauf kommst. Vielleicht aufgrund\nmeiner Farben?\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x06\x04ボネ\nHabt Ihr jemals nach einer Schlacht das Gefühl\ndes Bedauerns verspürt? Der Wind nach einem\nKampf schmeckt und riecht bitter.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x0A\x08シグルド\nIch bin mit dem Gefühl des Bedauerns sehr ver-\ntraut. Trost finde ich in dem Gedanken, warum\nich kämpfe – und für wen.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nVerstehe ich das richtig, dass das Gasthaus\ndeiner Familie von Banditen zerstört wurde –\nund dabei deine Eltern getötet wurden?\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nDas stimmt. Ich gelobe, ich werde es wieder\naufbauen – für sie und für Fogado, der mich\nzu seinem Getreuen machte.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nIch bin hier, weil er und andere mich unter-\nstützten. Für sie habe ich meine Kochkünste\nund meine Kampftechniken perfektioniert.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x0A\x08シグルド\nDas ist sehr großmütig. Ich bin mir sicher,\ndeine Eltern wären stolz zu sehen, wie du ihren\nTraum fortführst.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nIch muss sagen, Anna, ich sperre mich gegen\ndie Vorstellung, dass jemand, der so jung ist,\nauf das Schlachtfeld geht.\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nEntspann dich! Ich komm schon klar. Und wir\nstehen uns so nahe, als dass du mich Lady\nAnna und nicht anders nennen kannst.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nNachdem ich dich in der Schlacht gesehen habe,\nmuss ich den Fehler von neulich eingestehen.\nDu bist eine zuverlässige Verbündete.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nIch bin ziemlich gut, was? Schön, dass es dir\naufgefallen ist. Da wir das nun geklärt haben –\nmöchtest du mal meine Waren sehen?\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06アンナ\nHey, Sigurd! Weißt du, was heute für ein\nFeiertag ist?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x0A\x08シグルド\nIst heute ein Feiertag? Mein Unwissen ist wohl\nmehr als deutlich. Mir fällt gerade überhaupt\nnichts dazu ein.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nMach dir nichts draus. Ich habe mir den doch\nselbst ausgedacht! Heute ist der offizielle Tag\nder Anna-Sigurd-Freundschaft.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x0A\x08シグルド\nOh? Das klingt aber nett. Ich werde mich von\nnun an stets daran erinnern, ihn zu feiern.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nKrieg ist eine grausame Sache. Sollte jemand,\nder so jung ist wie du, diesem Schrecken aus-\ngesetzt sein?\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nJung oder Alt, er berührt alle Leben.\nWenn ich Widerstand leisten kann, tu ich das.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ジャン\nMein Vater ist auf unserer Insel der einzige Arzt.\nIch möchte in seine Fußstapfen treten.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x0A\x08シグルド\nEr muss stolz sein zu wissen, dass sein Ver-\nmächtnis fortgesetzt wird. Aber werde nicht\nzu schnell erwachsen...\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ジャン\nWarum wurdet Ihr ein Ritter, Sigurd?\nWar Euer Vater auch einer?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x0A\x08シグルド\nMeine Blutlinie spielte schon eine Rolle, ja.\nAber mehr noch wünschte ich, meine Macht zu\nnutzen, um das Volk zu beschützen.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nJa, das ergibt Sinn. Ich will dem Volk auch\nhelfen. Mein Weg, dies zu tun, ist die Medizin.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0A\x08シグルド\nDu hast ein Herz, das edel wie das eines Ritters\nist. Lass uns gemeinsam geloben, über unsere\nLandsleute zu wachen.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nSuperduper! Wie geht's denn so, Sigurd? Bereit\nfür den Tag? Bereit, der Welt zu zeigen, wer\nhier das Sagen hat?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x0A\x08シグルド\nIch habe nicht die leiseste Ahnung, was Ihr\nmeint, aber ich bin froh gestimmt, wenn Ihr\ndas fragen wolltet.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nSagt an, Sigurd. Würdet Ihr mir wohl einen\nklitzekleinen Blick auf Euer unschätzbares\nKleinod von einer Waffe erlauben?!\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x0A\x08シグルド\nIhr habt ein scharfes Auge. Dieses Schwert ist\nin der Tat ein kostbares Erbstück, das mir von\nmeinem Vater hinterlassen wurde.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nIch habe von dem Typen, für den ich mal ge-\narbeitet habe, gelernt, wie man überlebt. War\nnicht meine Entscheidung, aber ich bin dankbar.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x0A\x08シグルド\nSo wie es sich anhört, waren das wichtige\nLektionen, die Ihr gelernt habt. Wurdet Ihr\ndem Maßstab Eures Lehrers gerecht?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nGerecht und ich wuchs noch darüber hinaus.\nSo wie er es geplant hatte. Für mich kam er der\nRolle eines Vaters am nächsten.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x0A\x08シグルド\nIch bin sicher, er war in dem Moment stolz auf\nEuch, so wie jeder Vater es sein würde.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nWie man hört, habt Ihr einen Emblem-Ring für\nuns bewacht. Ich danke Euch, dass Ihr auf\nmeine Freunde Acht gegeben habt.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セアダス\nWenn Ihr nicht aufpasst, steigt mir dieses Lob\nnoch zu Kopf. Aber ganz ehrlich, ich bin froh,\ndass ich meinen Teil beitragen konnte.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08セアダス\nErzählt mir von der Welt, in der Ihr einst gelebt\nhabt. Ich liebe es, über ferne Orte zu hören, an\ndenen ich noch nie war.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08シグルド\nMeine Welt war voller Konflikte und Krieg.\nUnd doch war diese Welt es wert, sie mit\nmeinem Leben zu beschützen.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08セアダス\nIch habe zwei Väter – einen Blutsverwandten\nund einen, der mich aufgezogen hat. Aber beide\nsind bereits verstorben.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08シグルド\nEltern zu verlieren... ist hart. Es schmerzt mich\nungemein, mir vorzustellen, wie sich ein Kind\ndanach fühlen muss.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nDer Vater, der mich aufgezogen hat – mein\nMentor – starb, als er mich vor Banditen be-\nschützen wollte. Ihr erinnert mich an ihn.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08シグルド\nEr opferte sich für Euch... Ich habe keine\nZweifel daran, dass Euer Mentor sich um Euch\nsorgte wie um einen Sohn.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nHabt Ihr einen Moment, Sigurd? Ich wollte\nmit einem aufregenden Experiment beginnen,\nfalls Ihr bereit seid, daran teilzunehmen.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08シグルド\nIch muss eine gewisse Neugierde zugeben, die\nEure wissenschaftlichen Bemühungen angeht.\nAlso bitte, zeigt es mir.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nMeine Frau war unvergleichlich schön. Das kann\nich auch beweisen! Seht Euch ihr Porträt an.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08シグルド\nSie ist wahrhaft eine Schönheit. Und auch\nmeine Frau war schön und warmherzig.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nSeit ich im Ruhestand bin, habe ich meine\nKinder kaum gesehen. Es ist ein einsames\nLeben, aber was soll man tun?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08シグルド\nDie Aussicht, sie wiederzusehen, wenn der Krieg\nvorüber ist, ist noch ein Grund, um zu kämpfen.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08シグルド\nUnd ein Grund, am Leben zu bleiben. Unsere\nZeit ist kurz, und wir müssen alles, was wir\nkönnen, aus ihr herausholen.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nIhr habt sehr gelitten, Sigurd. Ich sehe es in\nEuren Augen. Mögen wir tapfer kämpfen bis\nzum Ende.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nFür königliche Soldaten gibt es keine größere\nEhre, als an der Seite eines Ritters wie Euch zu\nkämpfen.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0A\x08シグルド\nDie Ehre ist ganz meinerseits, Saphir. Lasst uns\ngemeinsam daran arbeiten, damit die Welt\nwieder in Frieden leben kann.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nNachdem ich erlebt habe, was Ihr alles könnt,\nverstehe ich, warum man Euch den Heiligen\nRitter nennt. Erachtet mich als überzeugt.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0A\x08シグルド\nMeine Bemühungen allein haben mir diesen\nTitel nicht eingebracht. Ohne Verbündete an\nmeiner Seite hätte ich nichts erreicht.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nMeine Eltern hätten es geliebt zu sehen, wie\nich zur Ritterin wurde. Soldaten aus Elusia\nnahmen ihnen diese Möglichkeit.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0A\x08シグルド\nEin Kind zurücklassen zu müssen, ist der größte\nSchmerz, den Eltern erfahren können. Ich\nspreche aus Erfahrung.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nEs war ein langer Weg, und ich bin nur dank\nihnen so weit gekommen. Ich wünschte, ich\nkönnte ihnen das sagen.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0A\x08シグルド\nIndem Ihr Euren Traum verwirklicht habt, tragt\nIhr das Vermächtnis Eurer Eltern weiter. Das\nist aller Dank, den sie brauchen.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nSigurd, es tut mir so leid, dass ich Euch dazu\nzwang, gegen \x0E\x0A\x00:\x1Cden Göttlichen\x1Adie Göttliche zu kämpfen.\nEs war schrecklich, das zu tun.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08シグルド\nNiemand hier macht Euch dafür verantwortlich.\nUnd ich gewiss nicht. Ihr seid eine geschätzte\nFreundin. Vergesst das nie.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nIhr lächelt immer öfter, wie ich sehe. Freund-\nschaften zu vertiefen ist ein guter Weg, um\nÄngste zu überwinden.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nJa, das ist es. Und dass ich Euch im Kampf an\nmeiner Seite habe, trägt ebenfalls dazu bei.\nDanke schön, Sigurd.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nWir haben in so vielen Schlachten gemeinsam\ngekämpft, Sigurd. Daher frage ich mich... ob\nich Euch um etwas bitten darf?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08シグルド\nIhr seid jemand, der den Schmerz anderer kennt\nund versteht. Wie könnte ich da Nein sagen?\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nIch danke Euch. Aber was ich erbitte, ist...\nWürdet Ihr Euch als mein Freund ansehen?\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08シグルド\nMit Freude, Veyle. Mehr als nur Freude. Und\nich verspreche, dass unser Band der Freund-\nschaft für alle Ewigkeit bestehen wird.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nIhr akzeptiert mich, obwohl ich einst dem\nDämonendrachen gedient habe. Ich danke Euch\nfür solch unverdienten Respekt.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x0A\x08シグルド\nEure Scham hat in dieser Welt keinen Wert. Ich\nhabe mich dazu entschieden, an Eurer Seite zu\nkämpfen, weil Ihr es wert seid.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nIch lebte als Waisenkind in einer Kirche in Elyos.\nDaher erkannte ich etwas von mir in Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x0A\x08シグルド\nUnd so entstand ein Band zwischen Veyle und\nEuch, und die Freundschaft wuchs. Was für\nein Segen.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nMarnis Tod muss gerächt werden. So wie es\njetzt ist, wird ihre Seele niemals Ruhe finden...\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x0A\x08シグルド\nIhr schlagt einen gefährlichen Kreislauf vor.\nIch fürchte, Bedauern wird die einzige\nBelohnung sein.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x0A\x08シグルド\nTrauer ist der Introspektion wert. Wenn Ihr den\nSchmerz akzeptiert, wird Euer wahrer Feind\nuntergehen.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nEure Worte berühren mein Herz, Sir Sigurd. Ich\nwerde sie im Herzen behalten, während ich\nmeinen Weg suche.\x0E\x04\x00\x00
