MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nGlaub ja nicht, ich wäre irgendeine\nWischiwaschi-Adlige. Ich bin stärker, als ich\naussehe.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nフォガート\nIch bin nicht der Typ, der sich darum sorgt, ob\ner wie ein echter Prinz rüberkommt. Ist nicht\nmein Ding. Ich selbst zu sein ist mein Ding!\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x06\x04リン\nNun, Ihr habt eine starke Persönlichkeit. Das\ngefällt mir. Es ist viel besser, als jemand, der\nviel zu wenig Persönlichkeit zeigt.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIch hörte, dass Ihr vorgebt, ein gewöhnlicher\nBürger zu sein, um Informationen zu sammeln.\nDas ist klug. Ich sollte das auch mal probieren.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0C\nフォガート\nIch bitte Euch. Jemand so Bemerkenswertes\nwie Ihr könnte sich niemals als eine normale\nPerson ausgeben.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x06\x04リン\nIhr meint, ich kann mich nicht anpassen?\nErheiternd. Gerade Ihr fallt doch in jeder Menge\nsofort auf.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0C\nフォガート\nOh, da wäre ich mir nicht so sicher. Bisher bin\nich noch nie aufgeflogen.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08パンドロ\nManchmal sollte man feiern und manchmal\nbeten. In meiner Kirche ist Zeit für beides.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x06\x04リン\nFeiern? Das habe ich in einer Kirche noch nie\nerlebt. Ich wette, in der Nähe \x0E\x0A\x00\x10\x06des\x06der \x0E\x0A\x00,\x14Wyrmgottes\x14Wyrmgöttin\nbist du ruhiger.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIch habe dich singen gehört, also bin ich näher-\ngetreten und... habe gesehen, wie du ganz wild\nherumgetollt bist!\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08パンドロ\nOh, das ist nur mein Gebetstanz. Meine Freunde\nnennen ihn alle den Tanz der Finsternis, weil er\nso schrecklich aussieht.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08パンドロ\nWas, wenn mein Tanz gar nicht grundlegend\nschlecht, sondern einfach nur anders als alle\nanderen Tänze da draußen ist?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x06\x04リン\nHmm, eine neue Form des Tanzes sozusagen...\nNa ja, wäre in dem Fall nicht jede Art von\nBewegung ein Tanz?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0A\x08パンドロ\nJa, genau! Wir alle tanzen und beten unentwegt,\njeder auf seine Weise. Und nichts davon ist\nschlecht!\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x06\x04リン\nWelch schöne Idee, Pandreo. Wenn ich dich das\nnächste Mal tanzen sehe, werde ich mir darüber\nim Klaren sein, wie schön dein Tanz wirklich ist.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04ボネ\nEuch umschwebt ein Hauch von Erdigkeit, Lyn.\nWärt Ihr etwas zu essen, so wärt Ihr... eine\nBeilage.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04リン\nEine Beilage? Ich? Bunet, ich habe nicht die\ngeringste Ahnung, wovon du da sprichst.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04ボネ\nAls Koch bin ich sehr sensibel, was Geschmäcke\nund Farben angeht. Und Ihr, Lyn, könntet etwas\nmehr Rot gebrauchen.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x06\x04リン\nBist du dir sicher? Ich würde sagen, Beilagen\ngibt es in den verschiedensten Farben.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIst etwas, Bunet? Mir ist aufgefallen, dass du in\nletzter Zeit recht oft Löcher in die Luft starrst.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nIch habe nachgedacht... Was, wenn alles auf der\nWelt im Grunde nur eine Zutat in einem einzigen\ngroßen Gericht ist?\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04リン\nNun, ich habe keine Gestalt, also kann ich keine\nZutat sein. Dasselbe gilt für den Himmel, den\nWind oder die Wolken.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nIch schätze, die Sonne und die Sterne sind dann\nauch keine Zutaten. Ah, das ist zu schade. Aber\nich danke Euch, Lyn.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06アンナ\nKomm ruhig näher! Ich hab die verschiedensten\nSeltenheiten, um deine Kauflust zu stillen! Also,\nwas soll es sein?\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x06\x04リン\nHm. Kenne ich dein Gesicht nicht irgendwoher?\nNein, das kann nicht sein... Das bilde ich mir\nsicher nur ein.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIch weiß zu schätzen, dass du selbst einem\nEmblem gegenüber den Handel nicht ruhen\nlässt. Allerdings habe ich gar kein Geld.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nHey, kein Problem. Wer nichts Bares dabeihat,\nkann bei mir auch arbeiten, um den Preis\nabzubezahlen.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06アンナ\nHast du schon darüber nachgedacht, ob du in\nmeinem Laden arbeiten willst? Du würdest es\nnicht bereuen!\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x06\x04リン\nWas soll ich denn übernehmen? Den Verkauf?\nWachdienst? Wenn wir überfallen werden,\nkönnte ich den Dieb nur anschreien.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nGanz im Gegenteil! Ein böser Blick von dir ist\nso viel wert wie ein Dutzend Unmenschen.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x06\x04リン\nGlaubst du wirklich? Na ja, meine Antwort ist\ntrotzdem ein Nein. Du bist es, die diesen Laden\nzu dem macht, was er ist, sonst niemand.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ジャン\nMein Akzent verrät immer gleich allen, dass ich\nvon 'ner Firener Insel komme.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x06\x04リン\nDafür musst du dich nicht schämen. Du solltest\ndie Spuren deiner Heimat nicht verwischen,\nsondern mit Stolz präsentieren.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nMir ist noch nie zuvor ein Akzent wie der deine\nzu Ohren gekommen. Sein spezieller Rhythmus\ngefällt mir wirklich gut.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nSo klingen wir für Außenseiter? Freut mich,\ndass Ihr es nich' albern findet.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nEs ist schwer, die Art, wie jemand anders\nspricht, zu imitieren. Damit kann man sich\nschnell unbeliebt machen.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nIch hab versucht, nachzumachen, wie alle\nandren sprechen. Hat aber nich' geklappt.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x06\x04リン\nDas ist besser so. Es sind die Dinge, die wir an\nuns nicht ändern können, die uns einzigartig\nmachen.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nHmm, ich werd 'ner Menge Leute auf dieser\nReise helfen. Dadurch wird meine Heimat auch\nbekannter!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ユナカ\nIhr seid so grimmig wie Ihr umwerfend seid!\nSoll ich mich Euch ergeben oder Euch lieber\nBlumen schenken?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x06\x04リン\nIch weiß nicht, was ich darauf antworten soll.\nIch schätze, das sollte ein Kompliment sein?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ユナカ\nWelch beeindruckende Klinge Euer Schwert hat!\nIch muss es ausprobieren! Darf ich?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x06\x04リン\nIch würde es dir ja gerne erlauben, aber da es\nkeine physische Form hat, muss es wohl beim\nAnsehen bleiben.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nMir sind Worte in den Mund gelegt worden, die\nich nie gesagt habe. Weißt du vielleicht etwas\ndarüber, Yunaka?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nDas war wohl ich. Möglicherweise habe ich\nhier und da ein paar Impressionen von Euch\nzum Besten gegeben. Aber nur zum Spaß!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x06\x04リン\nWusste ich es doch. Damit ist jetzt Schluss,\nYunaka! Keine Impressionen mehr – egal, von\nwem und auch nicht zum Spaß!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nNein! Kommt schon, es tut mir leid! Ihr könnt\nmir doch verzeihen, oder? Freunde vergeben\neinander doch!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nIhr bewegt Euch so anmutig im Kampf. Wenn\nich Euch betrachte, sehe ich Wind, wie er über\nweite Ebenen weht.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x06\x04リン\nDu bist sehr hellsichtig, Seadall. Wenn du meine\nHeimat so sehen konntest, musst du äußerst\ntalentiert sein.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nMeine Kunden waren in letzter Zeit nicht sehr\nzufrieden. Ich tanze und sage ihnen ihr\nSchicksal voraus... aber es ist nicht genug.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x06\x04リン\nIch finde, das ist eher zu viel. Lass jedes Talent\nscheinen, indem du für die einen nur weissagst,\nfür andere wiederum nur tanzt.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nLyn, Ihr habt mir vorgeschlagen, nicht für jene\nzu tanzen, die nur eine Weissagung ihres\nSchicksals verlangen.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nAber ich glaube, wenn jemand nach Antworten\nsucht, kann mein Tanz der Person die Freude\ngeben, die sie sucht.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x06\x04リン\nHm... Nun, du könntest ihnen ja auch sagen, ihr\nSchicksal bestehe darin, eine Tanzaufführung\nzu sehen.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x06\x04リン\nSeadall, du scheinst dich wirklich um deine\nKunden zu kümmern. Und ich weiß, dass sie\neines Tages alle glücklich sein werden.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nMagie ist nicht bloß dazu da, um Gegner zu\nbezwingen. Man kann damit auch Dinge er-\nschaffen, kochen, und noch so vieles mehr.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x06\x04リン\nDas ist interessant. Ich selbst kann keine Magie\neinsetzen, aber wenn ich Euch so darüber reden\nhöre, wünschte ich, es wäre mir möglich.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nEs ist lange her, dass ich meine Magie auf Leute\nangewandt habe statt auf Zutaten. Ich bin\nwomöglich etwas eingerostet.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x06\x04リン\nIhr habt Magie in Euer alltägliches Leben\nintegriert, hm? Ob ich eines Tages mein Essen\nmit meiner Klinge durchschneiden werde?\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nIch bin so eingerostet, wie ich befürchtet hatte.\nMeine Magie ist einfach nicht mehr, was sie\neinmal war.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x06\x04リン\nMacht Euch nicht lächerlich. Ihr leistet immer\nnoch Großartiges an der Front. Die feindlichen\nMagier können Euch nichts anhaben.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nIhr irrt Euch. Ich habe mich zu sehr gewöhnt an\nmeine Alltagsmagie, bei der ich vorsichtig sein\nmuss, sie nie mit voller Macht einzusetzen.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x06\x04リン\nGlaubt mir, niemand, der Eure Magie mit\neigenen Augen sieht, würde denken, dass Ihr\nEuch zurückhaltet.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nWir sollten gegeneinander antreten. Ich glaube,\nwird beide könnten ebenbürtig sein.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x06\x04リン\nEinverstanden! Ich habe ausreichend schwierige\nKämpfe hinter mir, um zu wissen, dass du eine\nwürdige Gegnerin wärst.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nIhr seid also als Nomadin in den Ebenen auf-\ngewachsen? Ich wette, Ihr seid eine bessere\nJägerin als ich.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x06\x04リン\nGut möglich. Ich jedoch bin absolut ahnungslos,\nwas das Angeln angeht. Sicherlich könnte ich\neiniges von dir lernen.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nDer Kampf und die Jagd sind sich recht ähnlich.\nDeswegen habe ich wohl beides immer überlebt.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x06\x04リン\nDas Söldnerinnenleben muss hart gewesen sein\n– stets von einem Schlachtfeld zum nächsten.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x06\x04リン\nJemand wie du profitiert vom Krieg. Dennoch\nverstehst du hoffentlich, dass unser Ziel der\nFrieden ist.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nAls Söldnerin hätte ich es nicht verstanden.\nAber nun bin ich eine königliche Ritterin und\nich verstehe es sehr gut.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nIhr seht aus, als würde Euch vieles auf der Seele\nlasten, Veyle. Lasst mich wissen, wenn ich Euch\nirgendwie helfen kann.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08ヴェイル\nIch weiß nicht, ob ich es würdig bin, dass Ihr so\nnett zu mir seid, Lyn. Aber ich danke Euch für\ndas Angebot.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIhr seid unglaublich, Lyn. Ihr seid so offen und\nselbstsicher. Ich wäre auch gerne so wie Ihr.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x06\x04リン\nAber das seid Ihr doch, Veyle. Trotz all der\nWidrigkeiten lebt Ihr für das, woran Ihr glaubt.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nNichts gibt einem mehr Kraft, als jemanden zu\nfinden, an den man glauben kann – dem man\nvertrauen kann.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nIch glaube, das habe ich. Aber Lyn... Glaubt Ihr\nan mich?\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x06\x04リン\nOh ja. Ich habe viele harte Zeiten überstanden\nwegen Personen wie Euch, denen ich mein\nVertrauen schenken konnte.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nDanke, Lyn. Ich werde mein Bestes geben, um\nEurem Glauben und Eurem Vertrauen gerecht zu\nwerden.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06モーヴ\nIhr versprüht diese Aura von Freiheit.\nIch gebe zu, dass ich neidisch bin.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x06\x04リン\nDu bist nur neidisch, weil du zu viel darüber\nnachdenkst. Du darfst ruhig lockerer werden.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06モーヴ\nIhr seid so lebhaft und sprecht stets mit allen.\nIch schweige lieber, um nicht missverstanden zu\nwerden.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x06\x04リン\nJe mehr du deine Gedanken mit anderen teilst,\ndesto weniger Missverständnisse wird es geben.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nDu brauchst nicht in Habachtstellung zu sein,\nwenn wir sprechen. Entspann dich ein wenig.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nEntspannen... So in etwa?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x06\x04リン\nDein Ausdruck ist immer noch ein bisschen\nsteif... Aber wahrscheinlich gehört „Steifheit“\neinfach zu dir – und das ist sehr liebenswert!\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nIch habe nicht beabsichtigt, Euch zum Lachen\nzu bringen. Jedoch erfüllt es mich mit Freude.\x0E\x04\x00\x00
