MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nDen größten Teil meiner Kindheit verbrachte ich\nverborgen in einem Schloss. Wenn ich mal\nhinauskam, fühlte sich alles so frisch an.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nDie Schlacht anderntags... sie wurde an einem\nwunderschönen Ort gekämpft. Solche Gedanken\nwirken in Zeiten eines Krieges wohl seltsam.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x0C\nフォガート\nNicht doch! Wir sollten Schönheit wertschätzen,\nwann immer sie uns begegnet. Eines Tages\nzeige ich Euch die schönsten Orte in Solm.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nIch kann es kaum erwarten, die idyllischsten\nOrte Eures Landes zu sehen. Ganz besonders\nhat es mir jedoch das Meer angetan.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0C\nフォガート\nDann werden wir dorthin gehen! Es ist herrlich\nund das Angeln macht auch Spaß... auch wenn\nich selbst nicht gut darin bin.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x08\x06カムイ\nSo schwierig ist es nicht. Es reicht aus, etwas\nFunkelndes an der Angel zu befestigen, um\nFische anzulocken. Meinen Ring etwa!\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0C\nフォガート\nHa! Niemals würde Ich Euren Ring ins Wasser\nwerfen! Aber ich verspreche Euch, dass Ihr das\nMeer sehen werdet.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nIch bin mir zwar nicht sicher, ob es Sinn ergibt,\nein Emblem anzusprechen, aber... habt Ihr\nvielleicht das Bedürfnis etwas zu beichten?\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06カムイ\nBeichten? Oh, natürlich, du bist ja ein Priester.\nDerzeit bedrückt mich nichts, aber ich danke\ndir für dein Angebot.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nMilady Corrin, Eure emotionale Stärke ist\nwirklich beeindruckend. Meinen allergrößten\nRespekt!\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x08\x06カムイ\nOh... Ich nehme an, das liegt an den zahlreichen\nErfahrungen, die ich sammeln durfte. Aber eine\nbesondere Behandlung habe ich nicht verdient.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nPandreo, warum bist du eigentlich so förmlich\nzu mir? In Gesprächen mit allen anderen wirkst\ndu viel entspannter.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nEmbleme sind fast schon gottgleiche Wesen!\nAls Priester ist es meine Pflicht, Euch Respekt\nzu erweisen.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x08\x06カムイ\nIch kann deine Ansicht verstehen, doch ich\nfühle mich wie eine gewöhnliche Person. Bitte\nsprich ganz ungezwungen mit mir.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nWer bin ich, Euren Wunsch zurückzuweisen?\nÄhem... Die Party kann losgeeeh'n! ARUUU!\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nMir ist zu Ohren gekommen, dass du ein aus-\ngezeichneter Koch sein sollst, Bunet. Welch\nherausragendes Talent. Ich beneide dich!\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nDas stimmt, und doch hat solch ein Talent\nseinen Preis. Den perfekten Geschmack habe\nich bisher leider noch nicht kreieren können...\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x06\x04ボネ\nMilady Corrin, Euer Emblem-Ring funkelt wie\neine köstliche Nachspeise aus feinstem Zucker.\nWie exquisit!\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06カムイ\nOh, das hatte ich noch gar nicht bemerkt,\nBunet. Du hast recht, er ist wirklich sehr schön.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x06\x04ボネ\nMilady Corrin, Euer Ring ist herrlich. Wenn ich\nihn ansehe, überkommt mich die Inspiration für\nvöllig neue Nachspeisen!\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x08\x06カムイ\nDas freut mich! Ich fürchte jedoch, dass mein\nRing dich auf dem Schlachtfeld ablenkt. Somit\nwärst du ein leichtes Ziel für unsere Feinde.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nDann werde ich ihn im Kampf nicht ansehen.\nDie kühle Glätte Eures Rings in meiner Hand\nsoll mir genug sein.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06カムイ\nHahaha, eine wunderbare Lösung, Bunet! Dein\nTalent soll schließlich deine Stärke sein und\nnicht dein wunder Punkt.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nWarst du... jemals in Nohr oder Hoshido?\nDu siehst jemandem enorm ähnlich, den ich\nkenne.\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nNö. Habe diese Namen nie zuvor gehört.\nVielleicht war es eine meiner Schwestern?\nWir sehen alle gleich aus.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nEs tut mir leid, dass ich dich verwechselt habe.\nIch hoffe, du kannst mir verzeihen, Lady Anna.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nHey, du hast mich Lady Anna genannt. Schön.\nWenn ich das nächste Mal gute Ware reinbe-\nkomme, bist du die Erste, die's erfährt.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06アンナ\nCorrin! Ich habe was Gutes reinbekommen.\nEs ist eine Blume, die Glück bringt.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06カムイ\nWas für eine schöne Blume. Davon hätte ich\ngerne einen ganzen Strauß. Nur leider habe ich\nkein Geld in eurer Währung...\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nSie ist unverkäuflich. Ich wollte sie dir nur\nzeigen. Du weißt schon, damit du ordentlich\nGlück hast!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06カムイ\nOffenbar funktioniert sie, denn eine gute Sache\nist mir bereits widerfahren: Ich habe mit dir\nFreundschaft geschlossen!\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nDu willst Arzt werden, Jean, nicht wahr?\nIch würde mich gerne zu dir in Behandlung\nbegeben, aber ich habe keine Verletzungen.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nIs' doch nich' schlimm. Gesundheit is' wichtig.\nDie meisten beneiden Embleme darum, dass sie\nnich' krank oder verwundet werden können.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nWenn beide Seiten sich einigen könnten, keine\nÄrzte anzugreifen, gäbe es in den Kriegen viel\nweniger Verluste.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nEin schöner Gedanke, Corrin, und 'n richtiger\nnoch dazu. Wenn das ginge, wär'n wir alle\nbesser dran.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nWenn ein Arzt einen Soldaten rettet, rettet er\ndamit auch gleich die ganze Familie des\nSoldaten mit. Das ist gut.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nJa. Jedes Leben bedeutet vielen Leuten was.\nIch will dazu beitragen, dass es weniger\nKriegstragödien gibt.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06カムイ\nWenn es auch nur einen weiteren Arzt wie dich\ngäbe, wäre der Frieden zum Greifen nahe.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nDanke, Corrin. Das bedeutet mir viel.\nIch werde weiterhin hart daran arbeiten, ein\nerstklassiger Arzt zu werden!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06ユナカ\nIch muss schon sagen, Corrin, wenn ich mit\nEuch abhänge, kriege ich Sternchen in den\nAugen.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06カムイ\nOh? Dafür beherrschst du dich aber gut.\nTrotzdem vielen Dank für das Kompliment.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nMan glaubt es kaum angesichts deiner ständigen\nFröhlichkeit, aber im Kampf bist du ganz schön\nkühl und berechnend.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nWas? Ich? Nee. Aber das ist bestimmt genau die\nVorstellungskraft, die Euch zu einer so cleveren\nKämpferin macht.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nIch mache mir Sorgen um dich, Yunaka.\nManchmal wirkst du... gezwungen. Als würdest\ndu über deine Grenzen gehen.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nIch weiß zu schätzen, dass Ihr Euch um mich\nsorgt, Corrin. Es ist nicht ganz falsch. Es gibt\nZeiten, in denen ich eine Fassade aufbaue.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nAber diese Fassade gehört ebenso zu meiner\nPersönlichkeit wie die Person dahinter.\nUnd genau so habe ich es mir ausgesucht.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06カムイ\nDiese Wahl respektiere ich mehr, als ich sagen\nkann. Wenn es dir jemals zu viel wird, bin ich\nfür dich da.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nIch danke Euch, dass Ihr mich bei der Festung\ngerettet habt. Ich würde mich gerne mit einem\nTanz dafür erkenntlich zeigen.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06カムイ\nIch freue mich, dass ich helfen konnte, und\nwürde Euch gerne tanzen sehen, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nLange Zeit war es genug für mich, ein Tänzer\nzu sein. Doch dank Euch spüre ich, dass ich\nso wie Ihr andere beschützen möchte.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06カムイ\nDas ist ein ehrenwerter Wunsch, Seadall.\nVergesst jedoch nicht, dass auch Euer Tanz\nandere zu retten vermag!\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nWann immer ich Euch die Karten lege, erscheint\n„Le Choix“. Diese Karte steht für schwierige\nEntscheidungen. Standet Ihr denn vor solchen?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06カムイ\nAllerdings... Leider hat eine jede Entscheidung\nihren Preis und bringt Verluste mit sich.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nIn der Festung habe ich entschieden, mich\ndiesem Kampf anzuschließen. Das Risiko ist\ngroß, doch der Weg ist der richtige.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06カムイ\nIch bin froh, dass Ihr es nicht bereut. Doch\nsollte es Euch jemals zu viel werden, wisst,\ndass ich für Euch da bin.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nIhr kämpft mittels Verwandlung, genau wie \x0E\x0A\x00\x10\x06der\x06die\n\x0E\x0A\x00(\x10Wyrmgott\x14Wyrmgöttin. Ich habe so viele Fragen...\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06カムイ\nIch beantworte sie gerne, so gut ich kann.\nEure Experimente sind faszinierend.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nDa Ihr an meinen Experimenten interessiert seid,\nfrage ich Euch: Mit welchem Zauberbuch soll\nich als Nächstes backen?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06カムイ\nIch würde Feuermagie wählen, aber die\nGravitationsmagie meines kleinen Bruders wäre\nsicher auch interessant.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nIch bin nicht mehr so jung, wie ich mitunter zu\nsein vorgebe. Vielleicht sollte ich mit diesen\nungewöhnlichen Experimenten aufhören.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06カムイ\nSagt das nicht. Man ist nie zu alt dafür, um zu\ntun, was man liebt. Und für mich seid Ihr noch\nsehr jung.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nIn welcher Hinsicht? Oh, hm, für ein Emblem\nstimmt das wohl. Dann wollen wir mal backen!\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06カムイ\nHahaha, so muss das sein. Jetzt müssen wir\nnur noch entscheiden, welches Zauberbuch wir\ndafür verwenden wollen!\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nDieser Krieg stellt solch eine harte Prüfung für\nalle dar. Mitunter fühle ich mich... nicht stark\ngenug dafür.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\nHahaha. Ich wusste gar nicht, dass Embleme so\nunsicher werden können. Aber wenn es hilft:\nMit Euch dabei kämpfe ich viel besser.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nザフィーア\nEs muss schön sein, so als Emblem. Ohne\nKörper müsst Ihr Euch keine Sorgen über das\nÄlterwerden machen.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06カムイ\nDas ist zwar richtig, doch das Altern gehört zu\nden Dingen, die das Leben ausmachen.\nEhrlich gesagt bin ich etwas neidisch.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nザフィーア\nIhr seht so jung aus, Corrin. Ich vergesse immer,\ndass Ihr eigentlich viel älter seid als ich.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06カムイ\nIch schätze, ich habe tatsächlich sehr lange in\ndieser Welt existiert. Die meiste Zeit davon\nallerdings schlafend.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nDie Zeit verändert jeden, selbst wenn man sie\nverschläft. Daher betrachte ich Euch als so\netwas wie meine große Schwester.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06カムイ\nHahaha, das stört mich überhaupt nicht. Nach\nall dieser Zeit freue ich mich, wieder eine\nSchwester zu haben, auf die ich achten kann.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nHeute auf dem Schlachtfeld wart Ihr heraus-\nragend. Macht es Euch etwas aus, wenn ich\nnoch ein wenig länger verweile?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06カムイ\nAber nein, Veyle, es wäre mir ein Vergnügen!\nWir haben so selten die Möglichkeit, entspannt\nmiteinander zu sprechen.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nIch habe es genossen, fern vom Schlachtfeld\nmit Euch zu sprechen, Veyle. Mir scheint, Euch\nwürde etwas mehr Gesellschaft guttun.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nDas ist gut möglich, Corrin. In Eurer Gegenwart\nfühle ich mich wohl und sicher. Vielleicht liegt\nes daran, dass wir beide Drachen sind?\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nVeyle, Ihr meintet, dass wir beide Drachen\nsind... Verwandelt Ihr Euch denn jemals in\neinen?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nIch möchte niemals ein Drache sein. Meinen\nDrachenstein habe ich vor langer Zeit begraben.\nIch weiß nicht, wo er sich befindet.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06カムイ\nIhr habt Eure Kräfte versiegelt, um alle anderen\nzu schützen? Oh, Veyle, gerne leihe ich Euch\nmeine Drachenkräfte.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nWenn Ihr die Quelle meiner Kräfte seid, vermag\nich ein guter Drache zu sein. Das ist alles, was\nich jemals sein wollte.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06モーヴ\nMilady Corrin. Ihr habt Euren Pfad im Leben\ngewählt, doch ich konnte nicht einmal meinen\nGlauben wählen...\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06カムイ\nTrauere nicht um die Vergangenheit. Sie hat\ndich zu dem gemacht, der du heute bist.\nDeswegen hast du Milady Veyle getroffen.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nDu magst deinen Glauben nicht gewählt haben,\naber du hast gewählt, mit uns zu kämpfen.\nDas ist genauso wichtig.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06モーヴ\nDas mag sein. Gleichwohl hätte Marnis Leben\nvielleicht gerettet werden können, hätte ich diese\nEntscheidung nur früher getroffen.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nJeder überlegt sich mal, wie das Leben\nverlaufen wäre, wenn er anders entschieden\nhätte. Entsage deiner Reue.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06カムイ\nDoch jede Entscheidung währt ewiglich.\nBitte blick nicht zurück. Blick nach vorne,\nMauvier.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nDas werde ich. Doch es bleibt ein Fakt, dass ich\nals einer der Vier Bluthunde diente und\nzuließ, dass eine Freundin stirbt.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nUnd doch sagen Leute wie Ihr mir, dass sie\nmich respektieren. Dessen will ich mich würdig\nerweisen.\x0E\x04\x00\x00
