MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リュール\nDanke für die Hoffnung, die du mir in jenem\nMoment gezeigt hast. Ohne dich hätte ich\nwomöglich aufgegeben.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x08\x06ルキナ\nDas ist sehr nett von Euch, Fogado. Eine solche\nVeranstaltung würde mir tatsächlich gefallen.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nフォガート\nIch sehe, Ihr seid schon viel lockerer geworden,\nLucina. Das steht Euch gut.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x08\x06ルキナ\nBin ich das? Mir war gar nicht bewusst, dass\nsich mein Benehmen geändert hätte.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nDoch, Ihr wart ziemlich zurückhaltend zu\nAnfang. Aber jetzt zeigt Ihr Euch mehr und\nmehr von der charmanten Seite.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x08\x06ルキナ\nDas habe ich dann wohl Euch zu verdanken.\nEure Freundschaft gibt mir das Gefühl, dass ich\nganz ich selbst sein kann.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nWeißt du, Pandreo, ich bin mit noch einem\nanderen sehr unpriesterlichen Priester\nbefreundet.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x0A\x08パンドロ\nIhr seid befreundet mit einem ungewöhnlichen\nPriester wie mir? Gibt's ja nicht! Ihr müsst mir\nalles über ihn erzählen!\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nWas für ein einzigartiges Trainingsprogramm du\ndoch hast. Dieses ruckartige Hüpfen, und dann\nall diese eigenartigen Seitwärtsbewegungen...\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08パンドロ\nOh, das war eigentlich eher... ein Tanz. Aber wo\nIhr jetzt schon so beeindruckt davon wart, tun\nwir einfach so, als wär's Training gewesen, ja?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nDu musstest deine Kirche jetzt für eine ganze\nWeile unbeaufsichtigt lassen. Beunruhigt dich\ndas überhaupt nicht?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nIch habe ja keine andere Wahl, Lucina. Ich muss\nmich auf diesen Kampf konzentrieren. Wenn die\nWelt zugrunde geht, stirbt der Glaube mit ihr.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x08\x06ルキナ\nIch verstehe. In meiner Welt... Nun, am Ende\nfiel es dem Volk schwer, den Glauben zu\nbewahren. Manche gaben ihn sogar ganz auf.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nBitte lasst mich ein Gebet für Eure Welt\nsprechen. Mögen die verlorenen Seelen endlich\nFrieden finden.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x06\x04ボネ\nLucina, das legendäre Schwert, das Ihr führt...\nIch frage mich, wie es wohl schmeckt?\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x08\x06ルキナ\nFalchion ist doch keine Zutat in einem Rezept!\nAber... nun, da du es gesagt hast, kann ich nicht\nanders, als mich das selbst zu fragen.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x06\x04ボネ\nMacht es Euch Spaß, mir beim Zubereiten\nmeiner Speisen zuzusehen, Lucina?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06ルキナ\nAllerdings. Ich habe viel gelernt, indem ich dir\nbeim Umgang mit deinem Küchenmesser\nzugeschaut habe, Bunet.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nNachdem ich deine Küchenmesserfertigkeiten\nausgiebig studiert habe, bin ich selbst im\nUmgang mit dem Schwert besser geworden.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nEs freut mich, das zu hören. Insbesondere, da\nIhr die Inspiration für das Gericht seid, an dem\nich arbeitete.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nMein Ziel war es, den bloßen Anblick der Speise\nebenso genüsslich zu machen wie den\nGeschmack.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06ルキナ\nIch bin sehr froh, dass ich dich inspirieren\nkonnte. Ich freue mich schon auf dieses Fest für\ndie Augen.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06アンナ\nAuch heute wieder großer Ausverkauf! Bringt\neure Geldbörsen und Geldbeutel mit, Leute!\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06ルキナ\nAnna? Du bist auch in diese Welt gereist?\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nEs ist beeindruckend, wie du es schaffst, so\nheiter zu bleiben, obwohl du von deiner Familie\ngetrennt wurdest.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nOh, ich bin viel zu erwachsen, als dass mich so\neine Kleinigkeit herunterziehen würde.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nAch du meine Güte! Diese Hemden! Da ist ja\ndein Gesicht darauf! Das ist UNGLAUBLICH!\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nFindest du? Als ich das Ergebnis gesehen hab,\nwar ich mir unsicher, ob ich die überhaupt zum\nVerkauf anbieten soll.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06ルキナ\nDu musst! Ich würde gleich zehn kaufen!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06アンナ\nNun, wenn sie dir gefallen, dann ist ja alles klar!\nIch stelle Hunderte davon her und mache ein\nBombengeschäft!\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ジャン\nDanke, dass Ihr mir vorhin aus der Patsche\ngeholfen habt!\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ルキナ\nDas war nur Zufall, das ist alles. Nächstes Mal\nbist du es vielleicht, der mir hilft.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nDu hast dich wirklich selbst übertroffen im\nKampf heute. Deine Anwesenheit war von\nunschätzbarem Wert.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nOch, Lucina, ich werd noch rot! Aber's hat sich\necht angefühlt, als hätt ich mehr als sonst\nbeigetragen.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ジャン\nIch bin so fertig. Heute rühr ich keinen Finger\nmehr.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ルキナ\nDu hast dich heute hervorragend geschlagen,\nJean. Aber pass auf, dass du dich nicht völlig\nverausgabst.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ルキナ\nIch kann verstehen, dass du so viele Leute wie\nmöglich retten willst, aber wenn wir dich\nverlieren, ist damit ganz Schluss.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nIhr habt recht. Ich werd aufpassen, dass ich\nnich' als Nächster im Krankenbett lande.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nEuer Schwert sieht der Klinge von Marth aber\nverflixt ähnlich, Lucina. Kann es sein, dass es\ndieselbe Waffe ist?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ルキナ\nDu hast gute Augen. Knauf und Parierstange\nwurden ersetzt, aber ansonsten ist es dasselbe\nSchwert.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nIch komme nicht darüber hinweg, was für ein\nPrivileg es ist, eine legendäre Waffe wie das\nFalchion ansehen zu dürfen.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ルキナ\nWürdest du mir glauben, wenn ich dir sage, dass\nsein Name eigentlich Dämonenpiekser lautet?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nDämonenpiekser? Wurde Falchion wirklich mal\nso genannt?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ルキナ\nJa, von mir. Ein Freund hat mir die Waffe\nrepariert, und ihm zu Ehren verlieh ich ihr den\nneuen Namen.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ルキナ\nEr war weniger beeindruckt, als ich mir erhofft\nhatte. Letztlich habe ich den Namen dann\nwieder zurückgeändert.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nTrotzdem ist es eine tolle Geschichte. Jetzt will\nich meinen eigenen Waffen auch schicke Namen\ngeben!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nIch kam nicht umhin, den Ausdruck auf Eurem\nGesicht zu bemerken, als Ihr mir beim Tanzen\nzugesehen habt.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06ルキナ\nEuer Tanz unterscheidet sich stark von den\nTänzen, die ich aus meiner Welt kenne. Ihn zu\nsehen war äußerst fesselnd.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nIch frage mich ja, was Ihr – als Person, der die\nKunst und Kultur unserer Welt noch fremd ist –\nvon meinen Tänzen haltet?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06ルキナ\nIch kenne mich nicht gut aus mit Tänzen, aber\nTatsache ist, dass Eure Darbietungen mir Mut\nmachen.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nIch muss Euch etwas sagen, Lucina. Und zwar...\ndass ich Euch von Herzen danke.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06ルキナ\nIch bin mir gar nicht sicher, was ich getan habe,\num solch aufrichtige Dankbarkeit zu verdienen,\nSeadall.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nIhr sagtet zu mir, dass meine Tänze Euch mit\nMut erfüllen... Das hat mir so viel bedeutet. So\netwas habe ich mir immer gewünscht.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ルキナ\nUnd es war die Wahrheit, Seadall. Euer Tanz hat\ndie Macht, jeden, egal aus welcher Welt, mit\nHoffnung zu erfüllen.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nWas für ein köstlich aussehendes Dessert.\nHabt Ihr das gemacht, Lindon?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nJa. Es war eine experimentelle Zubereitung.\nDoch keine Sorge, ihr Geschmack ist vorzüglich.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リンデン\nOb Ihr mir heute wohl etwas mehr über Eure\nWelt erzählen könntet, Lucina?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06ルキナ\nEure Neugier scheint keine Grenzen zu kennen,\nLindon. Ich hoffe, ein wenig davon färbt auf\nmich ab.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リンデン\nWie konntet Ihr es bloß ertragen, in einer solch\nverzweifelten und hoffnungslosen Welt zu leben,\nLucina?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06ルキナ\nEhrlich gesagt... So stur und stolz ich auch sein\nkann, ohne meine Verbündeten hätte es mich\ntatsächlich überwältigt.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nDaraus habt Ihr also Kraft gewonnen. Solch\nenge Bande sind es womöglich, wovon es in\ndieser Welt mehr braucht.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06ルキナ\nDann ist es an der Zeit, dass wir sie selbst\nschmieden. Dann wird nichts mehr unmöglich\nsein.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nMan sieht es Euch nicht an, Lucina, aber Ihr\nkämpft wie ein hartgesottener Veteran.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ルキナ\nIn der Tat. Ich habe mehr furchtbare Kämpfe\ngesehen, als mir lieb war.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nIhr seid eine der besten Kämpferinnen, die ich\njemals gesehen habe. Ich würde mich eines\nTages gerne mal mit Euch messen.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06ルキナ\nSobald die echten Kämpfe vorüber sind, werden\nwir uns einen ordentlichen Wettstreit liefern.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nStreichen wir den Wettstreit, den wir neulich\nbesprochen haben, Lucina. Ich habe meine\nMeinung geändert.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06ルキナ\nSoll mir auch recht sein. Darf ich fragen,\nweswegen?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nIhr empfindet offensichtlich keine Freude am\nKampf. Es war selbstsüchtig von mir, das zu\nfragen.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06ルキナ\nDas weiß ich zu schätzen, Saphir.\nKleiner Vorschlag: Wie wäre es, wenn du\nmich einfach mit zum Angeln nimmst?\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nWar es nicht ein Dämonendrache, der Eure Welt\nin den Abgrund stürzte? Ihr müsst es hassen, in\nmeiner Nähe zu sein.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ルキナ\nKeineswegs. Ihr seht anders aus. Und verhaltet\nEuch anders. Ihr seid ganz Ihr selbst, Veyle.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIch weiß, mein Vater tut furchtbare Dinge. Und\ndennoch kann ich mich nicht dazu bringen, ihn\nvollständig zu hassen.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06ルキナ\nDas verstehe ich, Veyle. Die Bindung zwischen\nVater und Kind ist etwas Mächtiges. Aber keine\nSorge, wir werden ihn gemeinsam aufhalten.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nLucina, wie war Euer Vater eigentlich so?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ルキナ\nEr war stark, weise und gerecht. Und mehr als\nalles andere hat er die Bande mit seinen\nVerbündeten geschätzt.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nEr klingt so... gut. Mein Vater war stets allein\nund hat in die Ferne geblickt...\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06ルキナ\nEr mag nicht für Euch da gewesen sein, Veyle,\naber ich bin hier und ich werde Euch immer\nunterstützen. Das schwöre ich.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nIch bedarf Eurer Sorge nicht. Milady Veyle\nbraucht Euch dringender als ich.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06ルキナ\nIch achte auf Veyle, doch ich empfinde die\ngleiche Sorge für dich, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nEure Präsenz hat Milady Veyle etwas öfter\nlächeln lassen. Ich danke Euch dafür.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ルキナ\nEs gibt keinen Grund, mir zu danken. Veyles\nLächeln ist dein Verdienst, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nWer ich war, was ich getan habe... Ich bereue\ndiese Dinge nicht so sehr, wie die Dinge, die\nich nicht getan habe.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nWäre ich als Freund und Beschützer\nzuverlässiger gewesen, könnte Milady Veyle\ndann jetzt glücklicher sein?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06ルキナ\nAn der Vergangenheit können die meisten von\nuns nichts ändern. Doch die Zukunft können wir\nalle bestimmen, und das schließt dich mit ein.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ルキナ\nDa helfe ich gern. Fragen wir uns doch einfach,\nwas Veyle Freude bereiten würde.\x0E\x04\x00\x00
