MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08リュール\nSoren, hättet Ihr einen Moment Zeit für mich?\nIch würde gerne mehr über Eure Heimatwelt\nerfahren.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x06\x04ボネ\nIch hörte, Ihr seid Mitglied einer Gruppe von\nSöldnern gewesen. Ich war auch einst ein\nSöldner. Das war schwer verdientes Brot.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nDas Leben eines Söldner mag gewöhnlich sein,\naber es hat gewiss seine Herausforderungen.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x06\x04ボネ\nEuch umgibt ein Duft, der ebenso mysteriös wie\nköstlich ist. Viele Aromen sind hier vereint...\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nVielleicht solltest du dich besser fernhalten.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nDu scheinst dir Gedanken über etwas zu\nmachen. Wenn es um Strategie geht, kannst\ndu gerne mit mir darüber sprechen.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nAlso eigentlich habe ich über Euch nachge-\ndacht. Genauer gesagt frage ich mich, welche\nSpeisen Euch wohl glücklich machen würden.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nNur ein einziges Mal würde ich Euch gerne mit\nzufriedenem Gesichtsausdruck sehen. Könnten\nEmbleme doch nur Speisen zu sich nehmen...\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nMir gefällt mein Gesichtsausdruck so, wie er ist.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06アンナ\nIch seh vielleicht nicht danach aus, aber ich bin\neine Händlerin. Ich war schon an ganz vielen\nOrten auf der Welt!\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nDeine Erfahrungen faszinieren mich. Dürfte ich\ndir wohl Fragen zu der jeweiligen Lage in den\neinzelnen Gebieten stellen?\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06アンナ\nSoren, komm, sieh dir mal meine neuesten\nWaren an! Ich bin sicher, du erkennst die\nallerhochwertigste Handwerkskunst dahinter.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nWenn sie für die Schlacht von Nutzen sind,\nsehe ich sie mir gerne an. Wirst du sie mit zum\nKriegsrat bringen?\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06アンナ\nIch überlege, dir ein kleines Extra zu geben.\nWeißt du... weil du mir immer zuhörst.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nAber ich habe gaaar keine Ahnung, was dir\ngefallen würde. Es muss doch etwas geben,\ndas du dir wünschst.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x0A\x08セネリオ\nIch sehe, dass dein Angebot uneigennützig ist...\nAber im Moment gibt es nichts, was ich mir\nwünsche.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nAber ich weiß den Gedanken zu schätzen.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nIst es nicht deine Aufgabe, Wunden zu ver-\nsorgen? Sollte es da nicht reichen, wenn du\ndich allein auf die Verletzten konzentrierst?\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nIch möchte ein Arzt werden, der auch im Kampf\neine Hilfe ist. Ich möchte Schulter an Schulter\nmit meinen Verbündeten stehen.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06ジャン\nBitte sagt mir, wenn Euch etwas bedrückt.\nDie Wunden des Geistes können sehr ernst sein.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nWas würde dadurch erreicht? Selbst wenn die\nDinge schwierig sind, können wir doch nur nach\nvorne gehen.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06ジャン\nMir wurde in letzter Zeit mehr Verantwortung\ngegeben. Ich freue mich, dass man sich auf\nmich verlässt, aber bedeutet das...?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nEs bedeutet, dass die Situation sich zugespitzt\nhat.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x0A\x08セネリオ\nAber ich bezweifle, dass der Krieg noch lange\nandauern wird. Schon sehr bald wirst du wieder\nfreie Zeit für dich haben.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nWenn der Krieg endet, wäre es das Beste, was\npassieren kann. Geben wir alles dafür.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06ユナカ\nIch bin recht gut im Nachahmen von anderen.\nWollt Ihr mal hören, wie ich \x0E\x0A\x00\x10\x06den\x06die \x0E\x0A\x00(\x10Wyrmgott\x14Wyrmgöttin\nimitiere?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nKlingt nach einer nützlichen Fähigkeit. Du\nsolltest dir die für das Schlachtfeld aufheben.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nUnter uns Söldnern gab es auch jemanden wie\ndich. Er hatte das Talent, sich vor anderen\nverbergen zu können.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nWas? Ich verberge mich doch gar nicht.\nIch werde nur sehr oft einfach übersehen.\nIch weiß gar nicht, was ich dazu sagen soll!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06ユナカ\nSeht her, Soren! Ich bin es, Yunaka, ich\nerscheine direkt vor Euch!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nDas sehe ich. Was genau sollte das?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nIch beweise, dass ich mich nicht verberge.\nHier bin ich, sichtbar für alle. Ihr könnt mich\ngar nicht übersehen!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nDas ändert sicherlich meine Meinung über dich.\nFalls dies der Zweck gewesen sein sollte.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セアダス\nDas war ein tiefer Seufzer. Falls Euch etwas\nbelastet, könnte ich für Euch meine Karten\nlesen.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セネリオ\n...Ich verzichte. Ich glaube nicht an solche Dinge\nwie Wahrsagerei.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セアダス\nTanzen, Wahrsagen, und all die Schlachten...\nEs gibt immer so viel zu tun. Es wird schön\nsein, sich nach dem Krieg ausruhen zu können.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nNach dem Krieg... Ich kann mir das nicht einmal\nausmalen.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セアダス\nHmm... Eine Speise, die so gut schmeckt, kann\neinen ebenso gut ablenken. Denkt Ihr, es wäre\nin Ordnung, wenn ich davon ein wenig esse?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nIhr müsst Euch darüber keine Gedanken\nmachen. Die Speisen sollen Euch Energie\ngeben, und sind nicht zum Vergnügen da.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nWie bitte?! Sagt doch so etwas nicht. Und\nschon gar nicht mit solch einem ernsten\nGesicht. Ich könnte Euch glatt glauben!\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nIch meine das ernst. Aber ich denke auch, dass\nIhr unbesorgt sein könnt. In einer Schlacht kon-\nzentriert sich ein gutgenährter Geist von selbst.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nIhr schon wieder? Wie oft am Tag müsst Ihr\nmich ansprechen, bis Ihr einmal zufrieden seid?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nBitte, Soren, das ist wichtig. Ich brauche die\nHilfe eines zweiten Magiers, um diese Äpfel\nzu backen!\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nIst etwas passiert? Was wollt Ihr?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nOh, gut, dass Ihr fragt. Dieses Törtchen benötigt\nzwei gut aufeinander abgestimmte Treffer mit\nDonnermagie. Ich vertraue da nur Euch.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08リンデン\nSoren? Soren! Bitte, würdet Ihr wohl her-\nkommen und mir bei einer Sache helfen?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nNoch eines Eurer Experimente? So wird meine\nZeit nicht gerade gut genutzt.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nAber meine! Und ich habe viel weniger davon\nals Ihr. Nun kommt schon, seid nicht so\nknauserig damit.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nHmpf. Na gut. Aber gebt mir nicht die Schuld,\nwenn hier alles wieder in Flammen aufgeht.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0C\nザフィーア\nIhr scheint mir recht vorsichtig zu sein, Soren.\nIch wette, Ihr seid gewissenhaft, wenn es darum\ngeht, alle Gräten aus einem Fisch zu entfernen.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nDiese Unterhaltung ist für mich nicht von\nInteresse.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0C\nザフィーア\nHey, lasst uns ein paar Runden gegeneinander\nkämpfen. Ich habe das Gefühl, Eure Fähigkeiten\nnoch gar nicht richtig zu einschätzen zu können.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nHmpf. Gut. Ich sollte Eure Fähigkeiten auch ein\nwenig besser kennenlernen.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0C\nザフィーア\nLetztes Mal habt Ihr es mir gezeigt, aber heute\ngelingt Euch das nicht. Lasst uns noch einmal\ngegeneinander antreten!\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nFragt mich in einer Stunde noch mal.\nDann sollte ich Zeit haben.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nWisst Ihr, dafür, dass Ihr so wenig Interesse an\nanderen Leuten zeigt, seid Ihr sehr umsichtig,\nwas deren Zeit angeht.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nEs ist zum Besten der Armee, wenn Ihr eine\nGelegenheit bekommt, Eure Fähigkeiten zu\nverbessern.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIch danke Euch, dass Ihr für uns kämpft. Aus\nirgendeinem Grunde befürchtete ich, dass Ihr\nmich nicht akzeptieren würdet.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nSeid nicht zu vorschnell mit Eurem Urteil. Je\nmehr Verbündete jemand hat, desto stärker\nwerden seine Streitkräfte.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nManchmal, wenn ich an meinen Vater denke,\nwerde ich traurig. Es tut mir leid, sollte dies\neinen Einfluss auf meine Art zu kämpfen haben.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nMan sollte sich die Frage stellen, was besser\nist: Eltern zu haben, die eine Strapaze für\neinen sind, oder keine Eltern zu haben.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x0A\x08セネリオ\nIhr seid im Kampf oft waghalsig. Wenn Ihr so\nweitermacht, werde ich Euch von der Frontlinie\nabziehen.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nEs tut mir leid. Ich werde versuchen, mich\nnächstes Mal anders zu verhalten.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nBitte lasst mich weiterkämpfen. Ich möchte\nvon Nutzen sein.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08セネリオ\nIch gebe zu, Euch abzuziehen wäre von\nNachteil. Also eignet Euch schnell Selbst-\nkontrolle an.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06モーヴ\nIch möchte Euch danken, dass Ihr Milady Veyle\nund mich so bereitwillig akzeptiert habt. Ich\nweiß, dass wir einst Feinde waren.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x0A\x08セネリオ\nEs wäre töricht gewesen, diese Stärke und das\nWissen von Euch abzulehnen. Gut, dass Ihr bei\nuns seid.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06モーヴ\nIhr habt die Bitte \x0E\x0A\x00<\x1Cdes Wyrmgottes\x1Cder Wyrmgöttin zunächst\nabgelehnt. Was hat Eure Meinung geändert?\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x0A\x08セネリオ\nHartnäckigkeit, nehme ich an. Aber nun, da ich\nhier bin, sehe ich keinen Grund, für diese Armee\nnicht alles zu geben.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08セネリオ\x022\n\x0E\x03\x02\x08\x06モーヴ\nIhr zeigt nur selten Eure Gefühle. Aber ich habe\nbemerkt, dass Ihr etwas lockerer werdet, wenn\nIhr jemandem vertraut.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x0A\x08セネリオ\nSollte dies so sein, ist es nicht beabsichtigt.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x0A\x08セネリオ\nAber das Gleiche könnte ich auch über Euch\nsagen – oder, wenn es danach geht, über jeden,\nder jemanden hat, um den er sich sorgt.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nDas stimmt wohl. Irgendwie habt Ihr es\ngeschafft, meine eigenen Beobachtungen auf\nmich zu beziehen...\x0E\x04\x00\x00
