MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0A\x08リュール\nEs gelingt dir immer, mich aufzuheitern,\nMicaiah. Ich glaube, das liegt an dem sanften\nLächeln, welches du stets trägst.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nHmhm! Das klingt nach einer Menge Spaß.\nIch würde mich sehr freuen, daran teilhaben\nzu dürfen.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0C\nフォガート\nHey, Micaiah. Habt Ihr schon irgendwelche\nPläne für morgen?\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x08\x06ミカヤ\nIhr veranstaltet wieder eine Feier, habe ich\nrecht? Aber Ihr habt doch bereits gestern eine\nabgehalten... und den Tag zuvor.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nIhr strahlt ja bis über beide Ohren, Fogado.\nGibt es einen besonderen Grund?\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0C\nフォガート\nIch habe soeben ein enorm seltenes Musik-\ninstrument erstanden. Kann's kaum abwarten,\nmein Schwesterlein damit zu überraschen.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x08\x06ミカヤ\nOh, darüber wird sie sich bestimmt freuen.\nSie bedeutet Euch wirklich viel, nicht wahr?\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0C\nフォガート\nNa ja, Ihr wisst doch, wie das ist. Wenn man\njemanden lieb hat, darf man das dieser Person\nauch ruhig zeigen!\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nLasst es mich ruhig wissen, falls Euch etwas\nbelasten sollte, ja? Ihr habt sicher das eine oder\nandere Päckchen zu tragen.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nDas ist sehr lieb von dir, Pandreo. Aber hier\nsind alle so zuvorkommend, dass ich überhaupt\nkeine Sorgen zu haben brauche.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nIch habe mich schon gefragt, wem diese\nhübsche Gesangsstimme gehört. Hmhm!\nWie ich sehe, hast du sogar schon Publikum!\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08パンドロ\nMilady Micaiah?! I-Ihr seid zu freundlich. Schon\nkomisch, aber wann immer ich singe, werde ich\ndirekt von diesen kleinen Vögeln belagert.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0A\x08パンドロ\n...\nMilady Micaiah? Wie kann ich Euch helfen?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x08\x06ミカヤ\nOh, bitte verzeih, dass ich dich beim Beten\nunterbrochen habe. Ich wollte eigentlich nur\nkurz Hallo sagen.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0A\x08パンドロ\nSchon in Ordnung. Ich bete für all jene, die\ndurch unsere Hände gestorben sind... mögen\nsie in Frieden ruhen. Möchtet Ihr mitbeten?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nJa, gerne. Und selbst wenn sie uns nicht\nvergeben, so will ich doch für alle im\nKampf gefallenen Seelen beten.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nBist du auf dem Weg in den Garten, Bunet?\nFalls ja, dürfte ich dich vielleicht begleiten?\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nIhr seid eine wahre Blumenliebhaberin, ist es\nnicht so? Bitte, schließt Euch mir ruhig an.\nLasst uns gemeinsam die Vielfalt genießen.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nOh, was hast du denn da, Bunet?\nEine besondere Zutat für ein Gericht,\ndas du kochen möchtest?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x06\x04ボネ\nDas sind essbare Blumen. Sie lassen sich nur\nschwer ziehen, schmecken jedoch himmlisch\nin Tee oder in Salaten.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x06\x04ボネ\nUm zu einem Meisterkoch zu avancieren,\nbraucht es ein tiefgründiges Verständnis\nvon Aromen. Aromen JEGLICHER Art!\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x08\x06ミカヤ\nHmhm! Du klingst wie jemand, der seinen Beruf\nmit wahrer Leidenschaft ausübt.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nDas tue ich! Und deshalb würde ich auch\nzu gerne erfahren, welches Aroma Eurem\nsagenhaften Silberhaar wohl innewohnt.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nIch schätze mal... keins? Schließlich besitzt es\nüberhaupt keine physische Form. Doch deine\nNeugier werte ich mal als Kompliment.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06アンナ\nMicaiah! Ihr werdet nicht glauben, was ich\ngerade auf Lager habe! Kommt, seht es Euch\nruhig mal an – Ihr werdet es nicht bereuen!\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nHmhm! Schon gut, schon. Du bist zweifelsohne\neine Händlerin durch und durch.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nGanz schön beeindruckend, so ganz allein ein\nGeschäft zu führen, Anna. Und noch dazu in\ndeinem Alter.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nMein Alter tut nichts zur Sache! Ich wurde\ngeboren, um Sachen zu verkaufen, und ich\nverkaufe schon, seit ich geboren wurde!\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nDu grummelst schon eine geraume Zeit vor\ndich hin, Anna. Stimmt etwas nicht?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nJupp. Die Geschäfte laufen lausig. Ich muss die\nVerkäufe wieder ankurbeln, und zwar schnell.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nIch hab's! Ihr sagt mir voraus, was ich in\nZukunft verkaufen werden, damit ich das Lager\ndamit aufstocken kann! Ich bin ein echtes Genie!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nHmhm! Das können wir gerne probieren.\nAber in der Regel laufen solche Dinge nicht\nimmer so ab, wie man es sich wünscht.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ジャン\nIhr könnt Leute ohne Medizin oder einen Stab\nheilen, stimmt's? Echt abgefahren!\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nDanke schön. Aber es kostet mich viel Kraft,\nweshalb ich meine Fähigkeiten nicht unentwegt\neinsetzen kann.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nMan trifft nicht oft auf einen Jungen in deinem\nAlter, der sich so gut in der Heilkunde auskennt.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nNa ja, ich hab noch viel zu lernen. Aber freut\nmich zu hören, dass Ihr so große Stücke auf\nmich haltet.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nJean? Weinst du etwa?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nTut mir leid, so hättet Ihr mich nicht sehen\nsollen. Ich habe einen Patienten verloren, der im\nKampf verletzt wurde. Ich war nicht gut genug.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nUnd obendrein kann ich auch nicht mehr\naufhören zu weinen. Wieso kann ich nicht\nendlich erwachsen sein?\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nErfahrungen wie diese machen dich stärker.\nDu wirst einmal ein ganz toller Arzt sein, Jean.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ユナカ\nNun, da für mich ein neues Kapitel begonnen\nhat, will ich mein Leben voll und ganz in Eure\nDienste stellen, Micaiah.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nDas brauchst du nicht, Yunaka. Ich bin froh,\ndass du es warst, die mich gefunden hat.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nWie du mich so die ganze Zeit aus den\nSchatten anstarrst, ist schon ein kleines\nbisschen irritierend, Yunaka.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nEntschuldige. Ich könnte behaupten, dass\nes nur an deiner Schönheit liegt, aber auf der\nHut zu sein ist nun mal eine alte Gewohnheit.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ユナカ\nDu grinst mich die ganze Zeit so albern an.\nSeh ich denn wirklich so lustig aus?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ミカヤ\nDaran liegt es nicht... Du erinnerst mich bloß an\njemanden. Er stand mir sehr nahe.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nWas genau erinnert dich an ihn? Ist er auch so\ngut im Nachahmen von Leuten oder was?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nEs ist dein Gang. Du bist so leichtfüßig,\ndass man dich kaum kommen hört.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nWie anmutig du doch tanzt, Seadall.\nSo könnte ich mich nie bewegen.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セアダス\nBitte erlaubt mir, Euch zu unterrichten.\nEines Tages möchtet Ihr vielleicht mit einer\nganz besonderen Person tanzen.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nDein Tanz ist... wie soll ich es ausdrücken...\nEs scheint, als ob jedem deiner Schritte die\npure Güte innewohnt.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セアダス\nDas hat noch nie jemand zu mir gesagt.\nEure „Opfer“-Fähigkeit ist ebenfalls voller Güte,\nMicaiah.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nDas ist das erste Mal, dass mir jemand meine\nZukunft voraussagt! Nun? Was glaubst du\nbedeutet der Kelch auf dieser Karte?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nLe Roi du Graal – der König der Kelche – scheint\nuns Aufschluss über Eure Persönlichkeit zu\ngeben. Die Karte sagt, Ihr seid erfüllt von Güte.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nSie sagt auch, dass Euch das Wohl der anderen\nam Herzen liegt, Ihr euch aber zu viel zumutet.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nDas ist eigentlich nicht meine Absicht. Aber ich\nwill versuchen, besser auf mich achtzugeben.\nHab Dank, Seadall.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nLindon? Wieso starrt Ihr mich so an?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nVergebt mir. Mir wurde nur gerade bewusst,\ndass Äußerlichkeiten nichts über die wahre\nMacht eines Magiers preisgeben.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nIhr tragt das Porträt Eurer Frau stets bei\nEuch, nicht wahr?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nWir waren unzertrennlich, vom Tage unserer\nHochzeit bis zu ihrem Tod. Auf diese Weise\nkönnen wir auch weiterhin zusammen sein.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nDieser Kuchen sieht wirklich lecker aus.\nHabt Ihr ihn etwa selbst gebacken?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nHahaha, Ihr scheint einen Sinn für das Auf-\nspüren von Talenten zu haben! Diesen Kuchen\nhabe ich mithilfe von Donnermagie gebacken.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nDie Leute glauben, Magie ließe sich nur als\nWaffe einsetzen, doch auch im Alltag erweist\nsie sich häufig als nützlich.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nWelch schöner Gedanke. Ich frage mich,\nob sich auch für meine eigene Magie ein\nähnlicher Nutzen finden lässt...\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0C\nザフィーア\nAn der Kampfesfront kann es recht rau\nzugehen. Bleibt hinter mir, falls es Euch\nzu viel wird, in Ordnung?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nKeine Sorge. Ich bin es gewohnt, Truppen in\nvorderster Reihe anzuführen.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nKein Training heute, Saphir?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nNö. Heute lege ich einen Ruhetag ein.\nDie Muskeln sollen sich ja auch erholen können.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nWohin so eilig, Saphir? Das sieht dir gar\nnicht ähnlich.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0C\nザフィーア\nPrinz Diamant schickt nach mir. Er hat einen\nriesigen Fisch gefangen und benötigt Hilfe bei\nder Zubereitung.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x08\x06ミカヤ\nIch wusste gar nicht, dass deine kulinarischen\nFähigkeiten derart gefragt sind. Beeindruckend!\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nHahaha, ich wuchs in einem Fischerdorf auf,\ndeshalb kenn ich mich mit Fischen aus. Alles\nandere übersteigt meine Kochkünste.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIch will all die schlimmen Dinge, die ich getan\nhabe, wiedergutmachen. Werdet Ihr mir helfen?\nWerdet Ihr an meiner Seite kämpfen?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nOh, Veyle. Selbstverständlich werde ich das.\nIhr seid nun eine von uns.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIhr habt einen kleinen Bruder, richtig? Ich habe\nmich immer gefragt, wie es wohl sein mag,\neinen jüngeren Geschwisterteil zu haben.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06ミカヤ\nAh, nun ja, wir sind nicht wirklich verwandt.\nAber es gibt nichts, das ich nicht für ihn tun\nwürde.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIch spüre eine vertraute Einsamkeit in Euch.\nWieso bloß? Ihr wirkt nicht wie jemand, der\nallein durchs Leben schreitet.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ミカヤ\nOh, einst war ich allein, für eine lange Zeit.\nIch lebte in den Schatten, um ein Geheimnis\nzu hüten.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06ミカヤ\nDoch dann traf ich eine mir wichtige Person\nund mein ganzes Leben veränderte sich. Sie\nrettete mich vor der Dunkelheit.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nIch verstehe. Auch ich habe jemanden getroffen,\nder mein Leben komplett auf den Kopf gestellt\nhat. Wir haben vieles gemeinsam, nicht wahr?\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06モーヴ\nDafür, dass ich Eure Kräfte für finstere Zwecke\nmissbrauchte, werde ich Buße leisten. Doch\nbitte ich Euch, rettet Milady Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nIch vermute, sie wünscht sich vielmehr die\nRettung einer anderen Person.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06モーヴ\nEs vergeht keine Minute, in der ich mich nicht\nfrage, ob ich Milady Veyle nicht hätte früher\nhelfen können.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ミカヤ\nIn der Stunde der Not seid Ihr es gewesen,\nder ihr zur Seite stand. Ich weiß, dass ihr dies\nunglaublich viel bedeutet hat.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nSeid Ihr dafür verantwortlich, dass Veyle so\nversessen auf fürchterlich scharfes Essen ist?\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nGut möglich. Der Gedanke kam mir bisher nie in\nden Sinn.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nSchließlich war ich es, der Milady Veyle\nkurz nach Ihrem Erwachen etwas von meinem\npikanten Lieblingsnaschwerk anbot.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nSie sieht immer so glücklich dabei aus, mit dem\nMund voller Süßigkeiten. Es fällt schwer, bei\ndiesem Anblick nicht zu schmunzeln.\x0E\x04\x00\x00
