MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08リュール\nHallo, Claude. Ich habe gehört, dass man dich\nauch den „Meister des Reißbretts“ nannte.\nHast du ein paar Taktikratschläge für mich?\x0E\x04\x00\x00
MID_GR_Fogato_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nHallo! Ich bin Claude. Du siehst mir aus\nwie jemand, der weiß, wie man eine richtige\nParty schmeißt.\x0E\x04\x00\x00
MID_GR_Fogato_C_#002	\x0E\x03\x02\x0C\nフォガート\nDas kannst du laut sagen. Freut mich, dich\nkennenzulernen, Claude. Ich denke, wir werden\nuns prächtig verstehen!\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0C\nフォガート\nDu bist zum Schießen, Claude. Du musst\nunzählige Freunde gehabt haben an dieser\nAkademie, die du besucht hast.\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x0A\x08クロード\nKlar hatte ich die. Aber es gab genauso viele\nLeute, die mich auf den Tod nicht ausstehen\nkonnten.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0C\nフォガート\nWenn es ein Ende hat mit all den Kämpfen, will\nich die Welt bereisen. Schätze, das ist nicht\ngerade das übliche Verhalten eines Prinzen.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0A\x08クロード\nAch was. Es ist gut, Zeit mit Leuten in der Welt\nda draußen zu verbringen. Solche Erfahrungen\nwerden dir als König noch nützlich sein.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nJa, nur... werde ich gar nicht König sein.\nAber ich schätze, ich kann meiner Schwester\nbeibringen, was ich dabei so lerne.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0A\x08クロード\nDefinitiv. Und das Wissen, das du auf Reisen\nsammelst, wird dir so oder so nützlich sein,\negal, welche Rolle du einmal hast.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nIch war zufällig bei einer deiner Messen\nzugegen und es war... wie soll ich sagen... laut.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x0A\x08パンドロ\nSchön, dass Ihr dabei sein konntet! Kommt ruhig\njederzeit wieder vorbei. Und heult mit uns!\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nDie Militärakademie wurde in einem Kloster\nerrichtet. Dadurch hat sie auch allerlei Gläubige\nangezogen.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0A\x08パンドロ\nAlso konnte man zwischen den Unterrichts-\nstunden auch mal eben beten gehen? Klingt\nnach einer Akademie für mich!\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nWisst Ihr, zuerst hielt ich Euch für ziemlich\nstreng. Ich dachte, Ihr würdet mich dafür verur-\nteilen, dass ich... na ja, so bin, wie ich eben bin.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0C\nディミトリ\nDas würde ich nicht tun. Ich weiß, dass du hart\nund aufrichtig arbeitest.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0C\nディミトリ\nDeine Methoden mögen unorthodox sein, aber\ndu hilfst anderen Leuten. Ich finde, das ist\ngroßartig.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nDas weiß ich zu schätzen. Ihr solltet mir mehr\nvon Eurer Welt erzählen, damit ich auch für sie\nbeten kann.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nEs ist stets faszinierend, dir beim Kochen zuzu-\nsehen. Vielleicht wäre ich auch eine bessere Kö-\nchin, wenn ich dabei meine Axt nutzen dürfte...\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nKochen mit Waffen... Das würde eine völlig\nneue Erfahrung bieten. Ich finde, das ist einen\nVersuch wert.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x06\x04ボネ\nEs ist wichtig zu verstehen, dass das Essen\neiner Armee sich direkt auf ihre Moral auswirkt.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nIn der Tat. Ich wünschte, ich wäre eine bessere\nKöchin. Ich glaube, mir hat auch jemand schon\neinmal etwas Ähnliches gesagt...\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nDimitri, Claude und ich – wir alle können nicht\nwirklich gut kochen. Es wäre toll, wenn du uns\nein paar Kniffe beibringen würdest.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nDie Grundlagen lernt man, indem man Rezepte\nbefolgt. Ich dagegen würde Euch nur ein Ohr\ndarüber abkauen, was es alles für Gerichte gibt.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x10\x0Eエーデルガルト\nDas Problem ist, dass uns Rezepte nicht sehr\nhelfen. Die Zutaten fliegen uns um die Ohren,\ndas Essen wird schwarz...\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nEin schwarzes Gericht mit fliegenden Zutaten?\nBitte erzählt mir mehr davon!\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x08\x06アンナ\nStimmt was nicht, Dimitri? Du siehst aus, als\nwolltest du etwas sagen.\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x0C\nディミトリ\nOh, Verzeihung. Es gibt da nur eine Person, der\ndu so unheimlich ähnlich siehst... Ich bin stets\naufs Neue überrascht, wenn ich dich ansehe.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x08\x06アンナ\nDu scheinst immer alles schnell und effizient zu\nerledigen. Wenn du dich um meinen Laden küm-\nmern würdest, würde ich ein Vermögen machen!\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x0C\nディミトリ\nInsbesondere, da ich keine Bezahlung\nbräuchte... Selbst was diese kaufmännische\nDenkweise betrifft, gleicht sie ihr völlig...\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x08\x06アンナ\nWenn der Krieg vorbei ist... ob ich dann wohl\ndeinen Armring haben könnte?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x0C\nディミトリ\nIch denke, das wird \x0E\x0A\x008\x18der Wyrmgott\x1Cdie Wyrmgöttin entscheiden\nmüssen. Aber wozu willst du ihn überhaupt\nhaben?\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nDann könntest du dich wieder um meinen\nLaden kümmern. Außerdem könnte er mir als\nNotgroschen in schlechten Zeiten dienen.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x0C\nディミトリ\nAls Notgroschen in schlechten Zeiten...?\nMoment mal! Du würdest doch nicht etwa in\nBetracht ziehen, ihn zu verkaufen, oder?!\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x08\x06ジャン\nIhr scheint meine Behandlungen genau zu\nstudieren. Habt Ihr Interesse an Heilkunde?\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x0A\x08クロード\nNatürlich. Wenn es um Leben und Tod geht,\nkann man umso hilfreicher sein, je mehr man\nweiß.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nDu warst letzte Nacht wieder ziemlich lange\nwach. Wenn du dir nicht ausreichend Schlaf\ngönnst, wirst du nie groß und stark, weißt du?\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nIch bin jetzt vielleicht klein, aber wetten, ich\nwerd eines Tages größer sein als Ihr? Wartet's\nnur ab.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nIch habe Gerüchte gehört, dass in dem Raum, in\ndem du gelernt hast, ein Geist gesichtet wurde.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nIch glaub nich' an Geister, aber wenn da doch\neiner is', dann sicher nur, weil er irgendwas\nbereut und nich' loslassen kann.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nUm dafür zu sorgen, dass nich' noch mehr\nGeister auftauchen, muss ich so viele Leute\nretten, wie ich nur kann.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0A\x08クロード\nWie es sich für einen angehenden Arzt gehört.\nEine Klassenkameradin von mir hätte sich beim\nThema Geister nur unterm Bett verkrochen...\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nDeine Imitationen sind brillant. Du schaffst es\nsogar, all die kleinen Details der entsprechenden\nStimme zu reproduzieren.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ユナカ\nFreut mich, dass Euch das auffällt! Ich nehme\nauch Wünsche entgegen, falls Ihr die Imitation\neiner bestimmten Person hören möchtet!\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nDu bist unglaublich aufmerksam. Das muss der\nGrund dafür sein, dass es dir so leichtfällt,\nandere zu imitieren.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nHihihi... Hört doch auf, sonst werde ich noch\nrot. Nebenbei scheint Ihr mir selbst sehr\naufmerksam zu sein!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nDu erinnerst mich an eine Klassenkameradin.\nSie war ebenfalls sehr aufmerksam und\nunglaublich talentiert.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nSie glänzte nicht nur auf dem Schlachtfeld,\nsondern auch als Sängerin in der Oper. Sie\nwar wirklich bemerkenswert.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nAn so jemanden erinnere ich Euch also?\nDanke, Edelgard. Das spornt mich echt an.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nDa sollte ich mich noch mehr anstrengen und\nmeine Fähigkeiten gut einsetzen, wenn ich\nEuren lobenden Worten gerecht werden will!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0A\x08セアダス\nDie Karte des Blauen Löwen... Eine sehr seltene\nKarte. Emblem Dimitri, ich denke, wir werden\nuns sehr gut verstehen.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0C\nディミトリ\nOh, Ihr übt Euch in Wahrsagerei? Was haben\nEure Karten noch zu verkünden?\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nEure Tänze sind eine wahre Inspiration. Sie\ngeben mir stets neuen Mut.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セアダス\nIch hoffe, sie wirken ganz natürlich auf Euch,\nauch wenn sie mir in Wahrheit sehr viel Übung\nabverlangen.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nAls an der Militärakademie ein Ball stattfand,\nwar ich leider dazu gezwungen, daran\nteilzunehmen.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0C\nディミトリ\nDie Tanzstunden, die ich dafür bei meinem\nMagister nahm, waren nicht weniger fordernd\nals jede Übung mit der Lanze zuvor.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nDas überrascht mich nicht. Für einen Tänzer ist\ndie Bühne nichts anderes als ein weiteres\nSchlachtfeld.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08セアダス\nDennoch bin ich beeindruckt, dass er Euch so\nstreng darin unterwiesen hat. Vielleicht bitte ich\nEmblem Byleth selbst einmal um eine Lektion.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nBei Eurem Händchen für Magie, Lindon, wäre\nich nicht überrascht, wenn Ihr einer der klügsten\nKöpfe in dieser Armee seid.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nDiesen Ruf scheine ich zu genießen, doch um\nehrlich zu sein, bin ich bloß ein alter Mann, der\nSpaß an seinen Experimenten hat.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nHey, Lindon. Ich würde gerne ein wenig lesen.\nKönntet Ihr wohl etwas für mich heraussuchen?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nGewiss doch, Claude. Worum geht es denn?\nUm Gifte? Ich denke, da kenne ich genau das\nrichtige Werk für Euch...\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nNoch nie zuvor habe ich erlebt, dass jemand\nauch nur auf die Idee kam, Donnermagie zum\nBacken zu nutzen. Das ist genial!\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nEs gibt viele Anwendungsmöglichkeiten für\nMagie im Alltag. Man könnte beispielsweise\nWassermagie nutzen, um Wäsche zu waschen.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08クロード\nJa, oder man setzt Windmagie ein, um all den\nStaub aus seinem Zimmer zu kriegen... Mir wird\nlangsam klar, wie viele Möglichkeiten es da gibt!\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nOh, mit dieser Idee wäre ich vorsichtig... Dabei\nrichtet man schnell mehr Unordnung an, als zu\nBeginn vorherrschte.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nEuer Kampfstil unterscheidet sich doch sehr von\ndem königlicher Soldaten, Saphir. Ihr kämpft\neher wie mein Magister.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\nWar Euer Magister mal ein Söldner? Meine\nFähigkeiten stammen nämlich aus meiner Zeit\nals Söldnerin.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nHey, Saphir. Woher wusstet Ihr eigentlich\ngestern, dass es regnen würde?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nDas spürt man in der Luft, wenn man weiß,\nworauf man zu achten hat. Ich werde es Euch\nbeibringen.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nWo ich so darüber nachdenke, fällt mir ein, dass\nich mal jemanden kannte, der das Gleiche wie\nIhr über den Regen gesagt hat.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0A\x08クロード\nIch dachte immer, das lernt man vielleicht beim\nAufwachsen in den Bergen. Aber Ihr seid in der\nNähe des Meeres groß geworden, richtig?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nJa. Ich denke, das ist eine Fähigkeit, die sich die\nmeisten Leute aneignen, wenn sie eine Menge\nZeit in der freien Natur verbringen.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nIch würde aber gerne mehr über Euren Freund\nhören. Wie genau standet Ihr zueinander?\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nDanke, dass Ihr mir so oft Eure Stärke leiht. Was\nkann ich wohl tun, damit wir Freunde werden?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08クロード\nDafür müsst Ihr gar nichts tun. Dass wir uns so\nunterhalten können wie jetzt, zeigt, dass wir\nbereits Freunde sind.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIch habe mich von meinem anderen Ich\nverabschiedet, aber... Was soll ich tun, wenn ich\nerneut diese schlimmen Gefühle habe?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0C\nディミトリ\nSie sind ebenfalls ein Teil von dir. Ich denke\nnicht, dass du diesen Aspekt völlig ignorieren\noder leugnen solltest.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIch fühle mich viel mutiger, wenn ich Euren\nArmring trage und Euch alle drei an meiner\nSeite weiß.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nWahre Stärke entsteht daraus, seinen eigenen\nWillen mit dem eines Verbündeten in Einklang\nzu bringen.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x10\x0Eエーデルガルト\nNiemand von uns kann ganz allein das tun, was\ngetan werden muss.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nDas denke ich auch. Mein anderes Ich hingegen\nwusste das nicht. Aber deshalb möchte ich\nimmer mit meinen Freunden zusammen sein.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nIch grüße Euch, Mauvier. Ich hoffe, Ihr seid\nbereit, die Vergangenheit ruhen zu lassen und\nfür die Zukunft zu kämpfen.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06モーヴ\nSehr gerne, Milady Edelgard. So soll es sein.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x08\x06モーヴ\nIhr scheint mich im Auge zu behalten, Milady\nEdelgard. Gibt es einen bestimmten Grund\ndafür?\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nDen gibt es tatsächlich. Milady Veyle hat mich\ngebeten, auf Euch aufzupassen.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nIch möchte Euch bitten, zu bedenken, wie\nwichtig Ihr Milady Veyle seid, wann immer Ihr\nEuer Leben riskieren wollt.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nIch werde mir diese Worte zu Herzen nehmen,\nallerdings komme ich nicht umhin, mich zu\nfragen, wieso Euch dies so wichtig ist.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x10\x0Eエーデルガルト\nVielleicht, weil ich wünschte, ich hätte meinem\neigenen Getreuen dasselbe gesagt.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nIch verstehe. Euer Gesichtsausdruck verrät mir,\ndass dieser Getreue Euch sehr wichtig war.\x0E\x04\x00\x00
