MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nVon all den Ringen, die aus Lythos gestohlen\nwurden, bin ich das letzte Emblem, das sich\neuch anschließt. Entschuldige die Verspätung.\x0E\x04\x00\x00
MID_GR_Fogato_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nフォガート\nWas diesen Typen betrifft, der Euch im Kampf\nhilft... Ist das ein Freund von Euch? Ich würde\ngerne mal mit ihm plaudern!\x0E\x04\x00\x00
MID_GR_Fogato_B_#002	\x0E\x03\x02\x0C\nエイリーク\nIhr meint meinen Zwillingsbruder Ephraim? Es\ntut mir leid, aber er verschwindet stets am Ende\neiner Schlacht.\x0E\x04\x00\x00
MID_GR_Fogato_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nフォガート\nAls Prinz muss man einer Menge Erwartungen\ngerecht werden, wisst Ihr? Manchmal fühlt sich\ndas sehr... einengend an.\x0E\x04\x00\x00
MID_GR_Fogato_A_#002	\x0E\x03\x02\x0C\nエイリーク\nIch denke, die Leute erwarten Großes von Euch,\nweil sie erkennen, wie großartig Ihr seid.\x0E\x04\x00\x00
MID_GR_Fogato_A_#003	\x0E\x03\x02\x0C\nフォガート\nNun, wenn Ihr es so formuliert, sollte ich mich\nwohl noch mehr anstrengen, um diese\nErwartungen zu erfüllen.\x0E\x04\x00\x00
MID_GR_Fogato_A_#004	\x0E\x03\x02\x0C\nエイリーク\nDas ist die richtige Einstellung! Wobei Ihr nicht\nvergessen solltet, dass auch Eure entspannte\nNatur eine Eurer guten Eigenschaften ist.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08パンドロ\nLady Eirika, wie wäre es, wenn ich Euch mal\nzeige, wie man sich so richtig austobt? Oder...\nsind Partys nicht so Euer Ding?\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x0C\nエイリーク\nIch amüsiere mich schon gerne. Aber... nun, wie\nsage ich das am besten? Ich... weiß nicht recht,\nwie ich mich auf Partys verhalten soll.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08パンドロ\nSo was wie Anstandsregeln für Partys gibt es\nnicht. Ich finde, je lauter man brüllt, desto mehr\nSpaß hat man!\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x0C\nエイリーク\nIch soll brüllen? Das habe ich außerhalb von\nSchlachten noch nie getan. Aber... ja, ich werde\nes versuchen!\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nAlso was das Brüllen betrifft... Ich habe es mal\nversucht, als sonst niemand da war. Und es war\ntatsächlich äußerst erfrischend!\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nDas ist aber nicht wirklich der Sinn der Sache.\nIhr müsst mit anderen Leuten zusammen\nbrüllen, nicht ganz allein!\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0C\nエイリーク\nIch verstehe. Aber ich muss zugeben, Pandreo,\ndass es mir etwas peinlich wäre, wenn mich\nandere dabei hören könnten.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nWie wär's dann, wenn wir einen Testlauf\nmachen? Wir brüllen, bis es sich richtig anfühlt.\nNur wir zwei.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nDeine Gerichte sehen wirklich lecker aus, Bunet.\nDurchs bloße Zusehen kann ich ihre Köstlichkeit\nbeinahe schon selbst schmecken.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nIhr könnt den Geschmack einer Speise durch\neinen einzigen Blick ausmachen? Wunderbar!\nIch beneide Euch um diese Gabe.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x06\x04ボネ\nEirika, bitte, da Ihr den Geschmack allein mit\nEuren Augen ausmachen könnt, sagt mir doch...\nWie schmeckt dieses Gericht?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x0C\nエイリーク\nOh! Ich meinte damit nur, dass ich sehen kann,\nwie köstlich deine Gerichte sind, weil ich sehe,\nwie sehr die Leute lächeln, wenn sie sie essen.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x06\x04ボネ\nIhr könnt also doch keinen Geschmack mit den\nAugen wahrnehmen? Wie schade. Ich hatte mir\ngewünscht, Ihr könntet meine Speisen kosten.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x0C\nエイリーク\nDas habe ich mir auch schon gewünscht. Aber\nich hätte da eine Idee...\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x0C\nエイリーク\nIch werde dir bei der Zubereitung zusehen, auf\njedes noch so kleine Detail achten und mir dabei\nvorstellen, wie jeder Bissen schmecken mag.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nIhr wollt Eure Vorstellungskraft einsetzen... um\ndie Essenz einer Mahlzeit auszumachen? Ein\nwirklich köstliches Experiment.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06アンナ\nOooh, ein hübsches Emblem! Willkommen in\nmeinem Laden. Ich hab jede Menge seltenes\nZeug im Angebot!\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x0C\nエイリーク\nIch bin in der Tat hier, um mir deine Waren\nanzusehen, aber irgendetwas an dir kommt mir\nsehr bekannt vor.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nDu hast immer so interessante Waren im\nAngebot. Wenn ich doch bloß auch welche\ndavon kaufen könnte...\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nNormalerweise hab ich ja was gegen Leute, die\nnur gucken und nichts kaufen, aber da es dich\nglücklich macht, seh ich mal drüber hinweg.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nEs erheitert mich bereits, einfach nur die\nerstaunliche Vielfalt deiner Waren zu\nbewundern.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nPrima! Sieh dich nach Herzenslust um! Für dich,\nEirika, ist mein Laden immer geöffnet.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x0C\nエイリーク\nDas ist lieb von dir. Aber bist du sicher, dass es\ndir nichts ausmacht, dass ich nichts kaufen\nkann?\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06アンナ\nNee. Nur zwischen uns beiden: Ich mache\nGeld wie Heu durch die ganzen Kunden, die\nherkommen, um dich zu sehen!\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nEmbleme können nich' verletzt oder krank\nwerden, richtig? Wenn Ihr mal 'nen Arzt\nbraucht, werd ich Euch nich' viel nützen.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x0C\nエイリーク\nDa hast du wohl recht. Unser Verhältnis\nzueinander scheint ein wenig einseitig...\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nEmbleme sind nur Geist, kein Körper, ja? Das\nheißt, psychologisch betrachtet könntet Ihr\ndieselben Probleme haben wie wir.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x0C\nエイリーク\nHmm. Ich habe tatsächlich einen Hang dazu, mir\nleicht Sorgen zu machen. Ich werde das mal im\nAuge behalten.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nUnsre Herzen sind wie Teetassen. Die kleinsten\nDinge können sich allmählich am Boden\nansammeln.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x0C\nエイリーク\nIst dem so? Und was geschieht, wenn sich die\nTasse damit füllt und es überschwappt?\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nDas könnte 'n echtes Problem geben. Man sollte\nsich professionelle Hilfe suchen, bevor's so weit\nkommt.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0C\nエイリーク\nHmm. Mein Herz fühlt sich leichter an, wenn wir\nmiteinander reden, also hast du wohl doch eine\nMöglichkeit, mich als Arzt zu behandeln.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ユナカ\nSieh sich Euch mal einer an! Glanzvoll wie ein\nSchwert, präzise wie eine Rasierklinge,\nEure Wangenknochen könnten Glas schneiden!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x0C\nエイリーク\nIch nehme an, das sollte ein Kompliment sein?\nNun, danke sehr.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nDu strotzt immer so vor Energie, Yunaka. Ich\nkann gar nicht anders, als in deiner Gegenwart\nSpaß zu haben.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nSuperduper! Aber ich bin womöglich so voller\nEnergie, weil ich mit Euch so viel Spaß habe!\nNur... mit wem hat dieser Kreislauf angefangen?!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ユナカ\nIhr seid so aufrichtig und verfügt über viel\nCharisma, Eirika. Das muss daran liegen, wie\nman Euch großgezogen hat.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x0C\nエイリーク\nIch fühle mich geschmeichelt, aber ich bin mir\nsicher, ich könnte dasselbe über dich sagen.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nNee, das trifft es nicht wirklich, auch wenn es\nschön ist, Euch das sagen zu hören. Nicht viele\nLeute sind so direkt wie Ihr.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x0C\nエイリーク\nIch verstehe. Und auch Leute wie du sind\nausgesprochen selten, Yunaka.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08セアダス\nEuer langes, wallendes Haar ist perfekt fürs\nTanzen. Würdet Ihr außerhalb der Schlachten\nwohl einmal mit mir tanzen?\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0C\nエイリーク\nDanke, aber ich bin nicht sehr gut darin.\nWobei... vielleicht könntest du es mir ja\nbeibringen?\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08セアダス\nEuer Haar ist wahrlich wunderschön, Eirika. Ich\nwünschte, meines würde so im Licht schimmern\nwie das Eure.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0C\nエイリーク\nOh, deine Haare sind aber auch sehr schön.\nAber ist es bei der Länge nicht schwierig, sie\nin Ordnung zu halten?\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nDeine Haare... nein, dein gesamtes Benehmen ist\neinfach umwerfend! Du bist ein wahrer Meister\ndeiner Kunst.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nDanke für Eure freundlichen Worte. Ich gebe\nalles, um sicherzustellen, dass mein Tanz stets\neine Augenweide sein möge.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nDaher ist es schön, jemanden wie Euch um mich\nzu haben. Ihr inspiriert mich dazu, weiterhin\nhart zu arbeiten.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0C\nエイリーク\nEs freut mich, das zu hören, Seadall. Deine\nTänze auf dem Schlachtfeld sind auch immer\nwieder eine wahre Augenweide.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nIhr habt Euch einst aus dem Militär zurückge-\nzogen, nicht wahr? Und doch zögert Ihr gar\nnicht, Euer Leben erneut aufs Spiel zu setzen?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nDas Risiko zu sterben ist nicht von der Hand zu\nweisen, doch wenn ich irgendwie helfen kann,\ntue ich gerne, was immer in meiner Macht steht.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08リンデン\nHahaha, seht nur, Eirika! Ich habe ein paar\ngeröstete Puffbohnen mit Elfendonner\nzubereitet! Sind ganz schön gut geworden, was?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0C\nエイリーク\nOooh! Und Ihr habt dabei keine einzige Bohne\nverbrannt. Ich habe noch nie jemanden mit\nso viel Kontrolle über seine Magie gesehen.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08リンデン\nIch habe gekämpft mit der Überzeugung, dass\nich das Ende dieses Krieges mit ansehen würde,\ndoch womöglich lag ich damit falsch.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0C\nエイリーク\nGebt die Hoffnung noch nicht auf. Ich glaube\ndaran, dass ein Zeitalter des Friedens kommt.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nDas sagt sich leicht, wenn man nicht altert.\nDie Frage ist jedoch, ob ich dann noch leben\nwerde.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0C\nエイリーク\nDer Frieden wird schneller kommen, als Ihr\ndenkt. Ich bin hier, um dafür zu sorgen.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nザフィーア\nSagt mal, Eirika, wenn Embleme nichts essen\nkönnen, woher nehmen sie dann ihre Energie\nzum Kämpfen?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nエイリーク\nIch habe keine Ahnung. Ich weiß nur, dass es\nmich nicht beeinträchtigt, nichts zu essen.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nDu bist von sehr kräftiger Statur, Saphir. Du\ntrainierst bestimmt hart, um diese Muskeln zu\nerhalten.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nHahaha, klar, aber es war vor allem die tägliche\nRoutine aus Jagen und Fischen, die diesen\nKörper gestählt hat.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nEs ist interessant, was du übers Jagen und\nFischen gesagt hast. Mir war nie bewusst, wie\nintensiv beides sein kann.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0C\nザフィーア\nWieso nicht? Diese Tiere kämpfen ebenfalls um\nihr Überleben. Das unterscheidet sich gar nicht\nso sehr vom Krieg.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nエイリーク\nIch habe ein großteils wohlbehütetes Leben\ngeführt. Daher habe ich nie solche Erfahrungen\ngemacht.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nHabt Ihr Euch nicht mit irgendeinem Dämonen-\nkönig angelegt? Das klingt viel aufregender.\nErzählt mir mehr davon!\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nWas haltet Ihr, als ein Emblem, das diese Welt\nbesucht, von den Wyrmgöttern und Dämonen-\ndrachen?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0C\nエイリーク\nIch verstehe, dass man die Wyrmgötter als heilig\nund Dämonendrachen als bösartig betrachtet.\nAber vielleicht steckt mehr dahinter als nur das?\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nWerdet Ihr des Kämpfens jemals müde, Veyle?\nIch... frage mich manchmal, ob überhaupt\njemand wirklich dabei gewinnt.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nSo ging es mir auch einst. Aber ich habe mein\nganzes Vertrauen in jemanden gesetzt und\nich werde dieser Person folgen.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nEs tut mir leid, wenn mein letzter Kommentar\nentmutigend klang. Ich wollte Euch nicht vom\nKämpfen abhalten.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nOh, aber ich bin froh, dass Ihr mir offen gesagt\nhabt, wie Ihr Euch fühlt. Es tut gut, andere\nAnsichten zu hören.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nDarüber hinaus denke ich, Ihr habt aus Güte\ngesprochen. Und ich liebe Euer gutes Herz.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0C\nエイリーク\nDanke, dass Ihr versucht, mich aufzumuntern.\nIhr sollt wissen, dass ich Euch immer mit all\nmeiner Macht beistehen werde.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nEs fühlt sich seltsam an, mit Euch zu kämpfen.\nIch bitte um Verzeihung für die Geschehnisse,\nals wir Euren Ring erbeuteten.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x0C\nエイリーク\nBitte entschuldige dich nicht. Ich habe dir schon\nlängst vergeben. Wir sind jetzt Freunde,\nMauvier.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nWer ist der Krieger, der Euch im Kampf\nunterstützt? Er gleicht Euch in Aussehen\nund Kampfesart.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x0C\nエイリーク\nDas ist mein Zwillingsbruder. Er sagt, dass er\nvon deinen Kampffertigkeiten beeindruckt ist.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nMilady Eirika, gibt es einen Ort, den Ihr zu\nbesuchen wünscht? Ich bringe Euch hin, wohin\nIhr mögt.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x0C\nエイリーク\nIch danke Euch für Euer Angebot, doch wie\nkomme ich zu dieser Ehre?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nIhr sagt, Ihr habt mir vergeben. Und doch fühle\nich das Bedürfnis, Buße zu tun. Stört Euch das?\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x0C\nエイリーク\nNein. Ihr seid eine gute Seele. Danke.\nIch werde mit meinem Bruder sprechen und wir\nwerden gemeinsam entscheiden.\x0E\x04\x00\x00
