MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08リュール\nIch kämpfe, um die Welt zu retten, die meine\nMutter so liebte. Aber ich benötige Eure Hilfe,\nLeif.\x0E\x04\x00\x00
MID_GR_Pandoro_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nAh, Lord Leif! Ich... Ich bin so nervös, Euch zu\ntreffen. Ich habe Euch noch nicht mal begrüßt.\nAlso... ARUUU!\x0E\x04\x00\x00
MID_GR_Pandoro_C_#002	\x0E\x03\x02\x08\x06リーフ\nAruuu! Das ist deine Begrüßung? Die Benimm-\nregeln in diesem Land sind wirklich seltsam.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nLord Leif, wie ich hörte, sind Eure Eltern ver-\nstorben. Wäret Ihr damit einverstanden, wenn\nich für sie beten würde?\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x08\x06リーフ\nDas ist sehr aufmerksam von dir, Pandreo. Ich\nglaube, meine Mutter und mein Vater würden\ndas sehr schätzen.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nDu scheinst mir heute ungewöhnlich beschäftigt\nzu sein. Bereitest du irgendeine Veranstaltung\nvor?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nJa, genau! Ich bereite ein Festessen vor.\nEin Festessen... um unsere Freundschaft zu\nfeiern!\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x0A\x08パンドロ\nEs gibt einen Sitzplatz nur für Euch. Der, der\ndekoriert wurde. Und da ist auch eine Karte\nfür Euch.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x08\x06リーフ\nDarauf steht „Danke für alles.“ Ah, du bist so\nnett. Ich sollte dir danken, Pandreo.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nIch werde „weiser Lord“ genannt, aber ich habe\nviel zu lernen. Ich hoffe, du bringst mir das ein\noder andere bei.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nDer weise Lord... Was für ein köstlicher Titel.\nIch bin sicher, wir können viel voneinander\nlernen, Leif.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x06\x04ボネ\nIch benutze meinen Geschmackssinn, um etwas\nüber die Welt zu lernen. Darf ich daher dieses\nLicht um Euch herum kosten?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06リーフ\nDu willst das Licht... kosten? Ich frage mich\ngerade, ob das Licht eines jeden Emblems\nanders schmeckt.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nDu willst ein Gericht zubereiten... aus dem\nLicht, das von den Emblemen ausgeht? Ist denn\ndas überhaupt möglich?\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nBisher konnte ich noch nichts von dem Licht\neinfangen. Aber ich bin mir sicher, dass es\nköstlich schmeckt, wenn ich es schaffe.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nDaher brauche ich Euch, Leif. Ich brauche all\nEure Macht, damit Ihr so hell leuchtet, wie Ihr\nkönnt.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06リーフ\nIch bin nicht davon überzeugt, dass mein Licht\ngut schmeckt. Aber für dich, Bunet, werde ich\nso gut erstrahlen, wie ich es vermag!\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nKennen wir... uns nicht?\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nIch bin Lady Anna, eine fahrende Händlerin!\nIch verkaufe nur das Beste, also greif jetzt zu,\noder bereue es später!\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nWie ich sehe, bist du auch heute gut gelaunt,\nLady Anna. Gehst du auf den Markt?\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nJepp! Heute biete ich eine besondere Mitglied-\nschaft für treue Kunden an.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nWieso hast du dich entschieden, für unsere\nSache einzutreten?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nMeine Familie zu finden, spielte dabei eine\ngroße Rolle. Und wenn die Welt endet, dann ist\nmein Geschäft ebenfalls im Eimer.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nIch kann mir auch vorstellen, dass die Leute\nglücklich über das Ende des Krieges sein wer-\nden und dann bereit sind, viel Geld auszugeben!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06リーフ\nHa! Du denkst in großen Maßstäben, dafür, dass\ndu so klein bist. Ich nehme an, du liegst richtig.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nDie letzte Schlacht war grausam. Geht es dir\ngut, Jean?\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nDanke, aber es braucht schon mehr, um mich\nzu entmutigen.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nDu hast letztes Mal gute Arbeit geleistet. Dank\ndeiner Bemühungen hatten wir keine bleibenden\nSchäden zu beklagen.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nIch kann die Leute wieder zusammenflicken,\naber ich arbeite für eine Welt, in der sie nicht\nmehr verletzt werden.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06ジャン\nWie seid Ihr so stark geworden, Leif? Ich\nwünschte, ich wäre etwas mehr wie Ihr.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06リーフ\nDas frage ich mich bei anderen auch immer.\nAbgesehen davon, Jean, bist du bereits stärker,\nals du denkst.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nDas fühlt sich nicht so an. Ich habe sehr viel\nstudiert und praktiziert, aber ich bin noch kein\ngroßer Arzt.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06リーフ\nEs gibt keinen Grund zur Eile. Behalte einfach\ndein Ziel im Auge und gehe Schritt für Schritt\ndarauf zu.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06ユナカ\nWisst Ihr, Leif, ich habe das Gefühl, dass Ihr\nheftige Sachen durchgestanden habt. Davor\nhabe ich Respekt.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06リーフ\nDas Gefühl beruht auf Gegenseitigkeit, Yunaka.\nIch bewundere Euren Kampfgeist.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nIch habe ein ziemlich seltsames Kichern aus\ndieser Richtung kommend gehört. Ist etwas\npassiert, Yunaka?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nOh, nun ja – ich habe nur eine der gefähr-\nlichsten Waffen, die Ihr je gesehen habt, in\ndie Finger bekommen.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06ユナカ\nArgh... Ich glaube, das war eine Imitation zu viel.\nMeine Kehle bringt mich um.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06リーフ\nJa, Ihr scheint es übertrieben zu haben. Ich\nwünschte, ich könnte Euch einen Heiltrank\naus meiner Heimat anbieten.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06リーフ\nDas Zeug kann alle Leiden heilen. Eure Kehle\nwäre im Nu wieder in Ordnung.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nIch kann so tun als ob. Die Macht der Einbil-\ndung, richtig? Beschreibt es mir weiter – ich\nwerde Euch sagen, wenn es Wirkung zeigt.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08セアダス\nIhr solltet mich tanzen sehen, Leif. Ich habe in\nEurer Zukunft gelesen – sie sagt, Tanzen wird\nEuch Glück bringen.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06リーフ\nOh? Ihr seid bekannt dafür, die Zukunft genau\nvorhersagen zu können. Ich werde mir Eure\nVorstellung ganz sicher ansehen.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08セアダス\nSo verführerisch es auch sein mag, ich meide\nSpeisen, die mir nicht die perfekte Energie für\nmeinen Tanz geben. Diese hier zum Beispiel...\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06リーフ\nIch sehe viel Öl, Butter, Zucker...\nSieht köstlich aus.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nIhr scheint so voller Selbstvertrauen zu sein,\nSeadall, aber Ihr vermeidet immer noch\nschmackhafte Leckereien, nicht wahr?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nDenkt Euch nichts dabei. Mein Tanz ist kraftvoll\nund zaubert denen, die ihm zusehen, ein\nLächeln ins Gesicht.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nAber Leif, ich habe in Euren Karten Le Chariot\ngesehen. Auch Ihr seit vielem ausgewichen.\nTrauer, vielleicht?\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06リーフ\nDas habe ich. Doch daraus ziehe ich meine\nKraft. Ich werde jene, die ich verloren habe,\nstolz darauf machen, wer ich bin.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08リンデン\nIch bin Lindon. Freut mich, Euch kennenzu-\nlernen. Lasst diese alten Knochen wissen, wenn\nsie Euch irgendwie behilflich sein können.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06リーフ\nIch bin sicher, Ihr seid mehr als nur Eure\nKnochen. Ich bin über Eure Hilfe sehr froh.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nDas Porträt, das Ihr stets mit Euch führt...\nIst das Eure Frau?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nAh, Ihr habt es bemerkt. Was meint Ihr?\nSie war eine fabelhafte Frau.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nOh! Das duftet herrlich. Ist das einer der Kekse,\nden Ihr mithilfe von Magie gebacken habt?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nHahaha, ja. Wenn Ihr ihn doch nur probieren\nkönntet!\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x08\x06リーフ\nDas Aroma reicht mir. Ich bin sehr fasziniert\nvon Eurer Methode, mit Magie zu backen.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nMagie kann ein Segen oder ein Fluch sein, je\nnachdem, wie sie verwendet wird. Ich backe\nmit Magie, um die Leute daran zu erinnern.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0C\nザフィーア\nHabe ich etwas im Gesicht, Leif?\nIhr starrt mich an.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06リーフ\nVerzeiht – Ihr erinnert mich einfach an\njemanden. Eine starke Frau, die mir sehr am\nHerzen lag.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0C\nザフィーア\nKrieg ist schrecklich, aber das ist genau der\nGrund, warum wir in den Kampf ziehen müssen.\nIch möchte niemanden mehr verlieren.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06リーフ\nSo empfinde ich es auch. Der Krieg mag eine\nTragödie sein, doch wir müssen kämpfen, um\neine noch größere Tragödie zu verhindern.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nWas macht Ihr mit dem Fisch, Saphir?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0C\nザフィーア\nIch habe ihn von einem Freund. Aber selbst\nwenn ich ihn kochen würde, wäre es zu viel\nfür eine Person allein.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x08\x06リーフ\nIch bin sicher, ich kann einige Leute finden,\ndie mit Freuden Eure Kochkünste genießen\nwürden.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nHahaha, danke. Wenn das aber ein Festessen\nwird, sollte ich besser ein ausgefalleneres\nRezept verwenden.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIch habe Euch Schreckliches angetan, Leif,\nund den anderen ebenfalls. Ihr müsst es hassen,\nan meiner Seite zu kämpfen.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06リーフ\nIch hasse es nicht, Veyle, das versichere ich\nEuch. Ihr seid mir eine willkommene Partnerin,\nauf dem Schlachtfeld und außerhalb davon.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nDas sieht sehr köstlich aus, aber dieser Rot-\nstich lässt mich denken, dass es für meinen\nGeschmack doch etwas zu scharf sein würde.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nIhr habt ein gutes Auge! Diese Süßigkeiten\nsind sehr scharf. Hmm, ich glaube, ich teile\nsie besser nicht mit Euch.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nVeyle? Kann ich Euch irgendwie helfen?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nLeif, ich war so glücklich an Eurer Seite zu\nkämpfen. I-ich hoffe, Ihr werdet immer mein\nVerbündeter sein.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06リーフ\nNatürlich werde ich das, Veyle. Ich werde\nEuer Verbündeter und Euer Freund sein, nun\nund auf ewig.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nOh, ich danke Euch! Und ich verspreche, alles\ndaranzusetzen, damit Ihr stolz seid, an meiner\nSeite zu sein.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nSir Leif, Eure Kampftechniken sind beeindru-\nckend. Ist es Euch unangenehm, wenn ich frage,\nob wir bald wieder unsere Kräfte vereinen?\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06リーフ\nDas ist mir gar nicht unangenehm. Ich werde\nmit Freude jeden Tag an Eurer Seite kämpfen.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nDieser Ort und diese Leute, sie sind so nett.\nDamit umzugehen, ist verwirrend für mich.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06リーフ\nWorin liegt denn die Verwirrung? Ihr seid\nihr Verbündeter, und sie gehen davon aus,\ndass es umgekehrt ebenso ist.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nMein Ziel ist es, jene zu beschützen, die mir\netwas bedeuten. Doch immer wieder treffe ich\ndie falschen Entscheidungen.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06リーフ\nEs ist noch zu früh, die Auswirkungen all\nEurer Entscheidungen erkennen zu können.\nEure Geschichte ist längst nicht erzählt.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06リーフ\nVertraut Euren Instinkten und handelt zum\nSchutze Eurer Freunde.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nIch danke Euch. Ihr habt recht. Meine Zweifel\nvernebeln mir mein Urteilsvermögen und sollten\ndaher abgelegt werden.\x0E\x04\x00\x00
