MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nDie Kämpfe werden nicht so bald enden. Ihr\nkönnt Euch auf mich verlassen, wenn es hart\nauf hart kommt.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x06\x04ボネ\nSo, es gab da also diesen Speisesaal in der\nAkademie in Eurer Welt. Ich bin neugierig auf\ndie dortige Kost.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x08\x06ベレト\nIch enttäusche dich ungern, aber die Kost war\nweit von dem entfernt, was du eine kulinarische\nOffenbarung nennen würdest.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x06\x04ボネ\nIch hörte, Ihr könnt gut kochen, Byleth. Würdet\nIhr mir einige Rezepte aus Eurer Welt\nbeibringen?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06ベレト\nSehr gerne. Aber eines nach dem anderen.\nZuerst müssen wir herausfinden, ob es hier\nauch die gleichen Zutaten gibt.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x06\x04ボネ\nDank Euch und Eurem Rezept war das\nMahl ein Erfolg, und alle standen satt und\nzufrieden auf.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x08\x06ベレト\nExzellent. Ich bin froh, dass ich helfen konnte.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nNun, zufrieden waren alle außer mir. Ich muss\nnoch mehr Gerichte aus Eurer Welt lernen.\nBitte, unterrichtet mich, Magister!\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06ベレト\nHahaha. Wie könnte ich da Nein sagen? Ich\nwerde dir so viele Rezepte beibringen, wie du\nwillst, Bunet.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06アンナ\nWie geht's, Magister? Kann ich was für dich\ntun?\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06ベレト\nNein. Ich wollte nur sehen, ob du jemand bist,\ndie ich früher mal kannte.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06アンナ\nEs muss doch was geben, womit ich die Leute\ndazu bringen kann, mehr Zeug zu kaufen.\nIrgendwelche Ideen, Magister?\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06ベレト\nVielleicht könntest du einige Waren zeitlich\nlimitiert anbieten. Das würde die Käufer\nmotivieren.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06アンナ\nUmfragenzeit! Welche Produkte würdest du dir\nam meisten in meinem Sortiment wünschen?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06ベレト\nIch habe an meinen freien Tagen immer gerne\ngeangelt. Ein paar Ruten und Köder wären\ndaher sehr schön.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nEin wunderbarer Vorschlag. Wobei es schon\ntraurig ist, dass du die Dinger nicht selbst\nbenutzen kannst.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06ベレト\nDas stört mich nicht sehr. Es würde mich schon\nglücklich machen, anderen zuzusehen, wie sie\nSpaß beim Angeln haben.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nDu scheinst guter Laune zu sein, Jean.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nJa! Ich hab 'nen Soldaten einige Zeit behandelt,\nund jetzt ist er wieder gesund. Ich hab mir\nSorgen um ihn gemacht.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ジャン\nMagister, könnt Ihr mich das Kämpfen lehren?\nIch will nützlicher werden, zumindest ein\nbisschen.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ベレト\nWenn das dein Wunsch ist, sicher. Ich erteile dir\nUnterricht, und wir beginnen mit der\nSelbstverteidigung.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ジャン\nWas meint Ihr, Magister? Bin ich schon 'n\ngenügend guter Krieger?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ベレト\nEs ist gut, dass du deinen Teil beitragen willst,\naber zunächst solltest du auf dich selbst\naufpassen können.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nDas weiß ich. Wirklich... Aber wenn ich so seh,\nwas alles passiert, dann kann ich halt nich'\nanders.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ベレト\nDann... folge deinen Instinkten, Jean. Ich werde\nein Auge auf dich haben.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ユナカ\nMann, Magister, seid Ihr aber geheimnisvoll.\nNicht mal meine scharfen Augen können Euch\nso richtig lesen.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ベレト\nDas hat mein Vater auch immer gesagt.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ユナカ\nIhr seid also von Söldner zu Magister\numgeschwenkt? Das ist ja mal ein heftiger\nKarrierewechsel!\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ベレト\nDas ist noch nicht der dramatischste\nUmschwung, den ich kenne. Eine meiner\nKolleginnen war vorher Sängerin.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ユナカ\nDiese Akademie, von der Ihr erzählt, klingt fein.\nWas habt Ihr Euren Studenten denn so\nbeigebracht?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ベレト\nDie meisten Lektionen an der Militärakademie\ndrehten sich um Strategie und Kampfkünste.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ベレト\nAber es gab auch ein Leben außerhalb des\nUnterrichts, mit Aktivitäten wie Chorsingen,\nAngeln und Kochen.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nDas klingt ja spitze. So eine Schule hätte ich\nauch gerne. Ich bin dabei. Wo muss ich\nunterschreiben?\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nSeadall, was machst du denn hier?\nDer Kriegsrat beginnt doch gleich.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セアダス\nTut mir leid. Mein Schicksal besteht darauf,\ndass ich an diesem Ort bleibe. Die Neuigkeiten\ndes Kriegsrates höre ich mir später an.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08セアダス\nWarum muss von all dem, was ich esse... mich\nschmackhaftes Essen ins Wanken bringen?\nEs bringt meine Tanzschritte durcheinander!\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06ベレト\nIch denke, die Lösung liegt irgendwo zwischen\nnachgeben und der Arbeit an deinen Tanz-\nschritten.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08セアダス\nIhr seid in Bestform, Byleth. In einem\nTanzgewand wie dem meinen würdet Ihr\nblendend aussehen.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06ベレト\nWie es der Zufall will, habe ich bereits in\nvergleichbarer Kleidung Unterricht erteilt.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nWirklich? Das ist ja fantastisch. Wie hat es den\nStudenten gefallen? Sie waren bestimmt ganz\nbeeindruckt.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ベレト\nJa, die Reaktionen waren sehr positiv.\nZumindest... hatte ich es so verstanden.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08リンデン\nIch bin ein Gelehrter, aber kein Lehrender.\nIm Unterrichten habt Ihr weitaus mehr\nErfahrung.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06ベレト\nIch denke, Ihr könntet ein guter Magister sein.\nIch habe als Söldner begonnen, und habe es\ntrotzdem irgendwie geschafft.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08リンデン\nEinen Augenblick Eurer Zeit, Professor... Ich\nerforsche neue Anwendungen für Magie,\naber irgendwie komme ich nicht weiter.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06ベレト\nWie wäre es, wenn Ihr mittels Magie Gesegnetes\nGelee herstellen könntet? Mal sehen, ob ich das\nRezept noch kenne...\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nJe älter wir werden, desto weniger Neues\nprobieren wir aus. Es beeindruckt mich, dass\nIhr so anders seid.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nTja, man weiß es nie, bis man es versucht.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x08\x06ベレト\nIhr habt keine Angst, dass Ihr scheitern könntet?\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nHahaha, was ist denn Scheitern? Zu erkennen,\nwelche Methoden nicht funktionieren, ist doch\nbereits ein Erfolg an sich!\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nSo, da haben wir einen ordentlichen Fang\nFische. Sollen wir sie grillen? Braten? Dünsten?\nWas meint Ihr?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ベレト\nWie wäre es mit Fischklößchen extrascharf?\nMeine Studenten hatten das Gericht geliebt.\nDas könnte auch was für dich sein.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nVom Söldner zum Magister... Das war bestimmt\nnicht leicht. Habt Ihr manchmal Sorgen, dass Ihr\ndabei verweichlicht?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06ベレト\nTatsächlich war es stets höchst motivierend,\ndass die Studenten zu mir aufblickten. Damit\nhabe ich umso härter trainiert.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nMein Traum war, königliche Ritterin zu werden.\nDoch nach dem Krieg brauche ich neue Wege,\num an Stärke zu gewinnen.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06ベレト\nDu willst deinen Traum einfach so aufgeben?\nWarum?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nWenn ich in Friedenszeiten nur herumhänge,\nroste ich ein. Und dann wäre ich für meinen\nKönig nicht mehr nützlich, richtig?\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06ベレト\nDu denkst immer einen Schritt voraus. Du bist\neben eine Kriegerin durch und durch, Saphir.\nDas respektiere ich.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nJetzt, da ich hier mit allen zusammen bin,\nfühle ich mich so glücklich. Aber eigentlich\nsollte ich das nicht zulassen.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ベレト\nDoch, Ihr solltet. Ihr seid jetzt unsere\nVerbündete, Veyle. Ihr habt jedes Recht dazu,\nglücklich zu sein.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nIhr seht die ganze Zeit so beschäftigt aus, Veyle.\nWas tut Ihr denn da?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nIch will mich so nützlich wie möglich machen,\nalso übernehme ich für alle ein paar kleine\nBotengänge.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIch liebe scharfes Essen. Gab es in Eurer Welt\nauch besonders scharfe Gerichte, Magister?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ベレト\nOh ja. Fischklößchen extrascharf war so ein\nGericht, das dafür berüchtigt war, den gesamten\nMund zu verbrennen.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nDas klingt aber lecker. Ich hoffe, Ihr werdet mir\nirgendwann beibringen, wie es zubereitet wird.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06ベレト\nMit Vergnügen. Es wird unsere ganze\nWillensstärke fordern, doch wir werden uns\ngemeinsam diesem feurigen Festmahl stellen.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nDu möchtest über Veyle sprechen? Gut.\nAber warum mit mir?\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06モーヴ\nEs heißt, Ihr wärt ein guter Zuhörer. Besonders,\nwenn jemand Sorgen hat.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06モーヴ\nMagister. Wie könnt Ihr entspannen? Ich zwinge\nmich dazu, mich zu setzen, doch bereits nach\nwenigen Minuten kehre ich an die Arbeit zurück.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ベレト\nDu kannst dich nicht zum Entspannen zwingen.\nDoch deine Freunde machen sich Sorgen,\nwenn du dich überarbeitest.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06モーヴ\nMilady Veyle instruierte mich, ich solle mir\n„ein Hobby suchen“.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06ベレト\nDas ist eine gute Idee. Ein Hobby zu haben, hilft\ndabei, sich zu entspannen.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nOhne Vergnügungen in meinem Leben bisher\nfällt es mir schwer, eine solche für mich\nauszuwählen.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ベレト\nVielleicht könnte dir Veyle bei der Suche helfen.\nEs wird auch ihr Freude bereiten.\x0E\x04\x00\x00
