MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リュール\nWerdet Ihr mir helfen, den Frieden in diese Welt\nzurückzubringen, so schnell wir können?\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x08\x06セリカ\nDu brauchst dich auch nicht an sie gewöhnen\nmüssen, Pandreo. Es ist in Ordnung sich in\ntraurigen Zeiten traurig zu fühlen.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nEs ist in Ordnung, sagt Ihr? Ich danke Euch,\nMilady Celica. Es tut gut, das zu hören.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x06\x04ボネ\nDer Edelstein auf Eurem Ring... Er sieht aus\nwie ein Bonbon. Ob er auch so schmeckt?\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x08\x06セリカ\nIch möchte nicht, dass du versehentlich daran\nerstickst. Lass es einfach ein Geheimnis bleiben,\nja?\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nDein Talent als Koch ist unglaublich. Ich kann\ndeine Gerichte zwar nicht schmecken, aber ich\nliebe es, dir beim Kochen zuzusehen.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x06\x04ボネ\nEs freut mich, dies zu hören, Celica. Für das\nAbendessen habe ich etwas ganz Besonderes\ngeplant.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x06\x04ボネ\nDieses Gericht... Es ist genauso wie jedes\nandere Gericht dieser Welt... Es tut mir leid,\nCelica. Ich habe es versucht, aber versagt.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x08\x06セリカ\nDas macht doch nichts. Es ist nicht leicht, ein\nGericht aus meiner Welt nur mithilfe meiner\nAnweisungen zu rekreieren.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nIch möchte Euch ein Gericht zaubern, das Euch\nan zu Hause erinnert. Ich bin sicher, es würde\nEuch glücklich machen, es zu sehen.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06セリカ\nIch danke dir. Allein die Zeit, die wir mitein-\nnander verbracht haben, daran zu arbeiten, hat\nmich mehr als glücklich gemacht.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06アンナ\nZu Ehren unseres Treffens biete ich heute ein\nSonderangebot an. Da klingeln die Kassen!\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06セリカ\nOh, welch niedlicher kleiner Laden. Du hast dir\nso viel Mühe gemacht, da muss ich einfach mal\nschauen.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nHey Anna – Entschuldigung, Lady Anna. Hast du\nschon einen Hinweis gefunden, wo deine\nFamilie sein könnte?\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nNoch kein Glück. Aber ich mache mir keine\nSorgen. Sicher geht es allen gut.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06アンナ\nSieh doch nur, Celica! Ich habe ein großartiges\nneues Produkt entwickelt.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06セリカ\nOh? Was ist es denn?\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nHier legt man den Stamm hin, dann rollt man\nden Stein dort herunter, und schon macht die\nAxt am anderen Ende die ganze Arbeit!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06セリカ\nSo... kann man Holz sicher auch hacken. Aber\nes wäre sicher viel schneller, wenn man es\ngleich selbst erledigen würde.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ジャン\nCelica? Seid Ihr verletzt, oder... Ach so.\nIhr seid ja 'n Emblem, da geht das gar nich'.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06セリカ\nEs geht mir gut, keine Sorge. Aber ich hörte, du\nseist ein fähiger Arzt, daher wollte ich dir bei\nder Arbeit zusehen.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ジャン\nIch hätte heute viel besser sein müssen.\nWarum schaffe ich es einfach nicht?\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06セリカ\nSelbst für erfahrene Kämpfer ist das\nSchlachtfeld ein Ort des Schreckens.\nSei nicht frustriert.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nGute Arbeit, Jean. Du musstest heute so viele\nPatienten behandeln, dass du jetzt sicher ganz\nerschöpft bist.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nDanke, dass Ihr an mich denkt. Aber für die\nPatienten war's bestimmt viel schlimmer.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nWenn ich 'n besserer Arzt wär, könnt ich sie\nschneller und effizienter behandeln.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06セリカ\nSie haben überlebt, und das zählt. Du musst\nauch auf dich selbst achten.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nNa, Yunaka?\nHast du etwas vor?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ユナカ\nWas?! Gar nichts! Oder vielleicht doch...\nWoher wisst Ihr das?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ユナカ\nDas ist ja eine besondere Waffe, die Ihr da habt,\nCelica. Dürfte ich sie mir genauer ansehen?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06セリカ\nGerne. Ich weiß jedoch nicht, ob sie deinen\nAnsprüchen gerecht wird.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nMit dir zu sprechen ist immer sehr interessant,\nYunaka. Ich habe so viele neue Worte und\nRedewendungen gelernt.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nOh nein. Macht Ihr Euch etwa Notizen?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06セリカ\nJa! Es gibt so viele Ausdrucksweisen, die es\nin meiner Welt nicht gab. Sie sind wirklich\nfaszinierend!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nBitte nicht, Celica! Ihr spielt mit Mächten, die\nIhr nicht versteht. Lasst es lieber sein!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08セアダス\nHat Euch mein Tanz gefallen? Ich habe ver-\nsucht, meine Darbietung so zu gestalten, dass\nSie jemandem wie Euch würdig ist.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06セリカ\nEs war mitreißend! Euer Tanz hat mich völlig\nin den Bann gezogen. Ihr habt Euch Euren Ruf\nwirklich verdient, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nSeadall, warum esst Ihr nicht mit allen anderen?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セアダス\nIch muss darauf achten, woher ich die Energie\nfür meinen Tanz erhalte. Das ist für Nichttänzer\noft schwer zu verstehen.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08セアダス\nLangweilt es Euch nicht, nur zuzusehen, Celica?\nWarum tanzt Ihr nicht von Zeit zu Zeit mit?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06セリカ\nIch weiß Euer Angebot sehr zu schätzen, aber\nich fürchte, ich wäre nicht sehr gut darin.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nIhr habt nichts zu befürchten. Lasst einfach\nEuer Innerstes Eure Bewegungen lenken.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06セリカ\nNun, wenn dies alles ist, Seadall, dann werde\nich mich Euch in einem Tanz anschließen.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リンデン\nSo, Ihr seid also ein Emblem, hm? Wenn Ihr\ndie Zeit habt, würde ich gerne mehr über Eure\nWelt erfahren.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06セリカ\nIhr scheint mir die richtige Person zu sein, um\nauch mir etwas über Eure Welt beizubringen.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nHabt Ihr für heute neue Experimente geplant?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nKeine Experimente. Nur meine altbewährte\nMethode, Törtchen mittels Magie zu backen.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リンデン\nDie Welt ist wahrlich übel dran, wenn sie einen\nalten Mann im Ruhestand wie mich braucht,\num gerettet zu werden.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06セリカ\nIhr habt schon so viel gesehen, dass Ihr sicher\neine gute Perspektive habt, wie Ihr eine\nfriedliche Welt schaffen wollt.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nEs ist wahr, ich habe viel gesehen. Und ich\nhoffe, ich lebe lange genug, um auch die Welt\nzu sehen, von der Ihr sprecht.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06セリカ\nEs geht ja nicht nur um Euch. Ihr habt den Pfad\nbereitet, nun obliegt es anderen, ihn zu\nbeschreiten.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nザフィーア\nEuch umgibt eine Aura der Stärke, Milady\nCelica. Das gefällt mir.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06セリカ\nDas höre ich nicht oft. Ich danke Euch.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nIch hörte, hier in der Umgebung könne man\nHeilkräuter finden. Würdet Ihr mich begleiten?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nEuch ist es wichtig, anderen zu helfen, nicht?\nIch komme mit.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nザフィーア\nEs gibt da etwas, das ich nicht verstehe.\nWie kann es sein, dass Ihr so stark seid,\nobwohl Ihr es so sehr hasst zu kämpfen?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06セリカ\nEs stimmt, dass ich ungern kämpfe, doch der\nWunsch, andere zu beschützen, lässt mich\nstark sein.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nDas ist tatsächlich kein Widerspruch...\nIch verstehe Euch.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06セリカ\nIch danke Euch, Saphir. Das bedeutet mir viel.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nCelica, ich hoffe, es ist in Ordnung, Euch dies zu\nfragen. Denkt Ihr, ich bin... furchteinflößend?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06セリカ\nNein, Veyle, ich fürchte Euch nicht. Ihr seid\nfür mich wie alle anderen auch – eine von uns.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nHier sind so viele gute Leute zusammen.\nNoch nie zuvor habe ich solche Freunde gehabt.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06セリカ\nOh Veyle, das muss so schön für Euch sein.\nAuch ich bin Eure Freundin, denkt stets daran.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIch danke Euch sehr, dass Ihr mir Eure Stärke\nleiht, Celica. Wie kann ich es Euch vergelten?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06セリカ\nDas müsst Ihr nicht. Ich freue mich, Zeit\nmit Euch zu verbringen.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nAber das ist doch nicht genug. Bitte sagt mir,\nwas ich für Euch tun kann.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06セリカ\nIn Ordnung... Geht und findet Euer Glück.\nEtwas Besseres könnte ich mir nicht von Euch\nwünschen.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nMilady Celica, gibt es etwas, das ich tun kann?\nEs fühlt sich falsch an, einfach nur auszuruhen.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06セリカ\nNein, es gibt nichts zu tun. Ich bin eine Verbün-\ndete und nicht Eure Herrin. Bitte ruht Euch aus.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nNoch nie habe ich so einen Frieden verspürt.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06セリカ\nIch bete dafür, dass dies eines Tages die\nNormalität für Euch sein wird und nicht die\nAusnahme.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nIch versagte, indem ich Milady Veyles erstes\nFreundschaftsangebot ablehnte Wegen meines\nZögerns musste sie leiden.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06セリカ\nDas mag sein, und doch konnte Veyle ihr\nLächeln nur wiederfinden, weil Ihr an ihrer Seite\nwart.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nDas ist Euer Verdienst und der der anderen.\nIch war unfähig, ihr beim Finden ihres Glücks\nzu helfen.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06セリカ\nMauvier, Veyle und wir anderen verlassen uns\nauf Euch. Bitte vergesst das nicht.\x0E\x04\x00\x00
