MID_OP1_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06マルス\x021\n\x0E\x03\x02\x08\x06マルス\nLo scontro finale ci attende. Quando sei pront\x0E\x0A\x00\x08\x02o\x02a,\nmuoveremo il Somniel per raggiungere il portale.\x0E\x04\x02\x00
MID_BT29_#001	\x0E\x02\x01\x00\n\x0E\x03\x00.(M026_異形兵_マスター_アシュナード\x02b\n\x0E\x03\x02*(M026_異形兵_マスター_アシュナード\nDi più... di più! In questa fase di ascesa,\nnon basta... non basta...\x0E\x04\x00\x00
MID_BT30_#001	\x0E\x02\x01\x00\n\x0E\x03\x00*$M026_異形兵_マスター_ネメシス\x02b\n\x0E\x03\x02&$M026_異形兵_マスター_ネメシス\nNon siete altro che insetti patetici. Non avete\nil coraggio di affrontarmi senza rinforzi...\x0E\x04\x00\x00
MID_BT31_#001	\x0E\x02\x01\x00\n\x0E\x03\x00*$M026_異形兵_マスター_ハイドラ\x02b\n\x0E\x03\x02&$M026_異形兵_マスター_ハイドラ\nPerché sono l'unico che deve soffrire?\nPerché sono... l'unico che merita di morire?\x0E\x04\x00\x00
MID_BT32_#001	\x0E\x02\x01\x00\n\x0E\x03\x00*$M026_異形兵_マスター_フォデス\x02b\n\x0E\x03\x02&$M026_異形兵_マスター_フォデス\nMiserabili folli...\x0E\x04\x00\x00
MID_ED1_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x00\x0E\x08ソンブル\x021\n\x0E\x03\x02\x0A\x08リュール\nAbbiamo vinto noi, Sombron.\x0E\x04\x00\x00
MID_ED1_#002	\x0E\x03\x02\x0A\x08ソンブル\nDunque non tornerò mai più a casa.\nForse è meglio così...\x0E\x04\x02\x00
MID_ED1_#003	Sono stanco... stanco di cercarlo in ogni dove.\x0E\x04\x00\x00
MID_ED1_#004	\x0E\x03\x00\x0E\x08ヴェイル\x024\n\x0E\x03\x02\x0A\x08ヴェイル\nL'emblema... del Fondamento?\x0E\x04\x00\x00
MID_ED1_#005	\x0E\x03\x02\x0A\x08ソンブル\nNei boschi privi di luce del sole, nelle caverne\npiù tenebrose, all'ombra di alberi ormai morti...\x0E\x04\x02\x00
MID_ED1_#006	In quei luoghi riuscivo a percepire il mio\nemblema. Ora è tutto finito.\x0E\x04\x00\x00
MID_ED1_#007	\x0E\x03\x02\x0A\x08リュール\nNon capisco... Hai scelto di rimanere solo, allora\nperché hai continuato a cercare quell'emblema?\x0E\x04\x00\x00
MID_ED1_#008	\x0E\x03\x02\x0A\x08ソンブル\nForse desideravo che qualcuno apprezzasse\ntutto ciò che avevo ottenuto grazie alle mie\nsole forze.\x0E\x04\x02\x00
MID_ED1_#009	Qualcuno che mi vedesse per ciò che sono...\ndopo millenni vissuti come un reietto.\x0E\x04\x00\x00
MID_ED1_#010	\x0E\x03\x02\x0A\x08リュール\nQuella persona potevo essere io. Oppure Veyle,\no i nostri fratelli e sorelle. Perché ce lo hai\nimpedito?\x0E\x04\x02\x00
MID_ED1_#011	Perché scegliere di scatenare queste guerre?\x0E\x04\x00\x00
MID_ED1_#012	\x0E\x03\x02\x0A\x08ソンブル\nNon ho bisogno di legami. Non nel vostro\nmondo.\x0E\x04\x00\x00
MID_ED1_#013	\x0E\x03\x02\x0A\x08リュール\nFino all'ultimo, non desideri essere un padre\nper noi. Va bene.\x0E\x04\x02\x00
MID_ED1_#014	Sarai solo il Drago Maligno. Una minaccia che\nabbiamo eliminato. È così che ti ricorderemo.\x0E\x04\x00\x00
MID_ED1_#015	\x0E\x03\x02\x0A\x08ソンブル\nFate ciò che credete. Sono stato solo per tutto\nquesto tempo, perché la mia morte dovrebbe\nessere differente?\x0E\x04\x02\x00
MID_ED1_#016	Non ho bisogno della vostra pietà. Perirò in\nquesto luogo, senza poter rivedere l'unico che\nha contato qualcosa per me.\x0E\x04\x00\x00
MID_ED1_#017	\x0E\x03\x02\x0A\x08リュール\nRicordi il sortilegio?\x0E\x04\x00\x00
MID_ED1_#018	\x0E\x03\x02\x0A\x08ソンブル\nCome?\x0E\x04\x00\x00
MID_ED1_#019	\x0E\x03\x02\x0A\x08リュール\nIl sortilegio per evocare l'emblema del\nFondamento.\x0E\x04\x00\x00
MID_ED1_#020	\x0E\x03\x02\x0A\x08ソンブル\nHo già provato a ripetere quelle parole\ninnumerevoli volte. Non è mai apparso.\x0E\x04\x00\x00
MID_ED1_#021	\x0E\x03\x02\x0A\x08リュール\nTentar non nuoce. Un'ultima volta.\x0E\x04\x00\x00
MID_ED1_#022	\x0E\x03\x02\x0A\x08ソンブル\nVa bene... infiamma...\x0E\x04\x02\x00
MID_ED1_#023	Infiammaci, emblema del Fondamento.\x0E\x04\x00\x00
MID_ED1_#024	\x0E\x03\x02\x0A\x08リュール\n...\x0E\x04\x00\x00
MID_ED1_#025	\x0E\x03\x02\x0A\x08ソンブル\nOh! Questa luce...! Finalmente...\x0E\x04\x02\x00
MID_ED1_#026	Finalmente ci incontriamo di nuovo...\x0E\x04\x00\x00
MID_ED1_#027	\x0E\x03\x02\x0A\x08ヴェイル\nPapà? Io... Io non vedo nessuno...\x0E\x04\x00\x00
MID_ED1_#028	\x0E\x03\x02\x0A\x08リュール\nNemmeno io. Forse solo lui può vederlo.\x0E\x04\x02\x00
MID_ED1_#029	Un vecchio amico, l'unica persona che lo\nconosce davvero.\x0E\x04\x00\x00
MID_ED1_#030	\x0E\x03\x02\x0A\x08ソンブル\nTu e io... Via insieme... ancora una volta...\x0E\x04\x02\x00
MID_ED1_#031	Uniamoci...
MID_ED1_#032	\x0E\x03\x01\x0A\x08ソンブル\n\x0E\x03\x02\x0A\x08ヴェイル\nPapà...\x0E\x04\x00\x00
MID_ED1_#033	\x0E\x03\x02\x0A\x08リュール\nÈ sparito. E l'anello dell'emblema del\nFondamento... È scomparso insieme a lui.\x0E\x04\x02\x00
MID_ED1_#034	La nostra lotta è terminata. Torniamo a casa.\x0E\x04\x02\x00
MID_ED1_#035	È arrivato il momento di chiudere questo\nportale per sempre.\x0E\x04\x00\x00
MID_ED2_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x00\x0C\x06マルス\x021\n\x0E\x03\x02\x0A\x08リュール\nIl portale si sta chiudendo.\x0E\x04\x02\x00
MID_ED2_#002	Una volta chiuso, la guerra sarà finita e\ntornerà equilibrio nel mondo.\x0E\x04\x00\x00
MID_ED2_#003	\x0E\x03\x02\x08\x06マルス\nCe l'abbiamo fatta, \x0E\x06\x03\x00!\x0E\x04\x02\x00
MID_ED2_#004	Ahah!\x0E\x04\x00\x00
MID_ED2_#005	\x0E\x03\x02\x0A\x08リュール\nOh...\x0E\x04\x02\x00
MID_ED2_#006	È arrivata l'ora di salutarsi.\x0E\x04\x00\x00
MID_ED2_#007	\x0E\x03\x02\x08\x06マルス\nÈ stato un viaggio incredibile. Grazie per averci\nportati con te, \x0E\x06\x03\x00.\x0E\x04\x00\x00
MID_ED2_#008	\x0E\x03\x02\x0A\x08リュール\nNo, sono io che dico grazie a te, Marth.\x0E\x04\x02\x00
MID_ED2_#009	Vederti andare via mi addolora, ma devo\nessere forte e salutarti come si deve.\x0E\x04\x02\x00
MID_ED2_#010	Grazie per aver mantenuto la tua promessa.\nSei stato un alleato, e un amico, fino all'ultimo.\x0E\x04\x02\x00
MID_ED2_#011	Spero di avere la forza di affrontare tutto quel\nche ancora mi attende.\x0E\x04\x00\x00
MID_ED2_#012	\x0E\x03\x02\x08\x06マルス\nCe la farai. La tua forza è cresciuta moltissimo\nrispetto a mille anni fa o al momento in cui ti\nsei svegliat\x0E\x0A\x00\x08\x02o\x02a.\x0E\x04\x02\x00
MID_ED2_#013	So che seguirai le orme di noi emblemi,\ne di tua madre.\x0E\x04\x02\x00
MID_ED2_#014	Non saremo più qui per aiutarti.\x0E\x04\x02\x00
MID_ED2_#015	Ora tocca a te sostenere gli altri, in qualità di\nDrago Divino... e di emblema.\x0E\x04\x00\x00
MID_ED2_#016	\x0E\x03\x02\x0A\x08リュール\nLo farò.\x0E\x04\x00\x00
MID_ED2_#017	\x0E\x03\x00\x0E\x08ヴェイル\x024\n\x0E\x03\x02\x0A\x08ヴェイル\nNon sarai mai solo. Ci saremo anche noi.\x0E\x04\x00\x00
MID_ED2_#017_F	\x0E\x03\x00\x0E\x08ヴェイル\x024\n\x0E\x03\x02\x0A\x08ヴェイル\nNon sarai mai sola. Ci saremo anche noi.\x0E\x04\x00\x00
MID_ED2_#018	\x0E\x03\x01\x0A\x08ヴェイル\n\x0E\x03\x00\x12\x0Cアルフレッド\x024\n\x0E\x03\x02\x0E\x0Cアルフレッド\nSappiamo che Marth e gli emblemi sono\ninsostituibili, ma faremo del nostro meglio.\x0E\x04\x00\x00
MID_ED2_#019	\x0E\x03\x01\x0E\x0Cアルフレッド\n\x0E\x03\x00\x0E\x08アイビー\x024\n\x0E\x03\x02\x0A\x08アイビー\nSì. Non preoccuparti... Scusa, non riesco\na trattenere le lacrime.\x0E\x04\x00\x00
MID_ED2_#020	\x0E\x03\x01\x0A\x08アイビー\n\x0E\x03\x00\x12\x0Cディアマンド\x024\n\x0E\x03\x02\x0E\x0Cディアマンド\nVorrei tanto trovare un modo per farvi\nrimanere qui con noi.\x0E\x04\x00\x00
MID_ED2_#021	\x0E\x03\x01\x0E\x0Cディアマンド\n\x0E\x03\x00\x10\nミスティラ\x024\n\x0E\x03\x02\x0C\nミスティラ\nAvevamo appena iniziato a conoscerci e ora...\nci dobbiamo dire addio per sempre?\x0E\x04\x00\x00
MID_ED2_#022	\x0E\x03\x01\x08\x06マルス\n\x0E\x03\x00\x0E\x08シグルド\x021\n\x0E\x03\x02\x0A\x08シグルド\nVi prego, non piangete.\x0E\x04\x00\x00
MID_ED2_#023	\x0E\x03\x02\x0A\x08リュール\nMa...\x0E\x04\x00\x00
MID_ED2_#024	\x0E\x03\x02\x0A\x08シグルド\nIl benessere di questo mondo è interamente\nnelle vostre mani. Siatene orgogliosi!\x0E\x04\x02\x00
MID_ED2_#025	Non dovrete per sempre trattenere le vostre\nlacrime, ma in questo momento fate uno sforzo.\x0E\x04\x00\x00
MID_ED2_#026	\x0E\x03\x00\x0C\x06マルス\x023\n\x0E\x03\x02\x08\x06マルス\nConcordo. Mi piacerebbe che ci dicessimo\naddio con il sorriso sulle labbra.\x0E\x04\x02\x00
MID_ED2_#027	Vorrei imprimere nella mia memoria soltanto\nvisi felici, privi di tristezza.\x0E\x04\x00\x00
MID_ED2_#028	\x0E\x03\x02\x0A\x08リュール\nAnche io.\x0E\x04\x00\x00
MID_ED3_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ベレト\x021\n\x0E\x03\x02\x08\x06ベレト\nÈ arrivato il momento di salutarci, ma le lezioni\nche abbiamo appreso insieme non ci lasceranno\nmai.\x0E\x04\x00\x00
MID_ED3_#002	\x0E\x03\x00\x0C\x06カムイ\x021\n\x0E\x03\x02\x08\x06カムイ\nMi mancherai, ma so che intraprenderai\nla strada giusta.\x0E\x04\x00\x00
MID_ED3_#003	\x0E\x03\x00\x0C\x06ルキナ\x021\n\x0E\x03\x02\x08\x06ルキナ\nAnche se le nostre strade si dividono,\ni nostri spiriti saranno uniti per sempre.\nCrea un futuro luminoso.\x0E\x04\x00\x00
MID_ED3_#004	\x0E\x03\x00\x0C\x06ミカヤ\x021\n\x0E\x03\x02\x08\x06ミカヤ\nNon preoccuparti, nel tuo futuro vedo una vita\npiena di speranza e felicità.\x0E\x04\x00\x00
MID_ED3_#005	\x0E\x03\x00\x0C\x06アイク\x021\n\x0E\x03\x02\x08\x06アイク\nCrea un mondo migliore, so che puoi farcela...\nAnzi, sono certo che lo farai.\x0E\x04\x00\x00
MID_ED3_#006	\x0E\x03\x00\x10\nエイリーク\x021\n\x0E\x03\x02\x0C\nエイリーク\nPregherò per te. Lo farò affinché il tuo mondo\nsia ricco di altruismo e risate.\x0E\x04\x00\x00
MID_ED3_#007	\x0E\x03\x00\x0A\x04リン\x021\n\x0E\x03\x02\x06\x04リン\nOvunque andrai, che le benedizioni di Madre\nterra e Padre cielo possano accompagnarti!\x0E\x04\x00\x00
MID_ED3_#008	\x0E\x03\x00\x0A\x04ロイ\x021\n\x0E\x03\x02\x06\x04ロイ\nSono felice di averti incontrat\x0E\x0A\x00\x08\x02o\x02a. Spero tu possa\nrendere questo luogo speciale come la mia\nArcadia.\x0E\x04\x00\x00
MID_ED3_#009	\x0E\x03\x00\x0C\x06リーフ\x021\n\x0E\x03\x02\x08\x06リーフ\nSe le vostre nazioni uniranno le forze,\nsupererete qualunque ostacolo.\x0E\x04\x00\x00
MID_ED3_#010	\x0E\x03\x00\x0E\x08シグルド\x021\n\x0E\x03\x02\x0A\x08シグルド\nRicorda che esiste l'amore, oltre che il dolore.\nPrenditi cura dei tuoi legami, porta con te la\nluce e nulla sarà impossibile.\x0E\x04\x00\x00
MID_ED3_#011	\x0E\x03\x00\x0C\x06セリカ\x021\n\x0E\x03\x02\x08\x06セリカ\nGuida il tuo popolo con compassione, Drago\nDivino. Ti auguro la felicità eterna.\x0E\x04\x00\x00
MID_ED4_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x00\x0C\x06マルス\x021\n\x0E\x03\x02\x08\x06マルス\nÈ il momento.\x0E\x04\x00\x00
MID_ED4_#002	\x0E\x03\x02\x0A\x08リュール\nSì.\x0E\x04\x00\x00
MID_ED4_#003	\x0E\x03\x02\x08\x06マルス\nGrazie, \x0E\x06\x03\x00. Sei parte della famiglia,\nl'emblema che lega tutti noi.\x0E\x04\x02\x00
MID_ED4_#004	Se le nostre strade si dovessero incrociare\ndi nuovo... Anzi, quando lo faranno...\x0E\x04\x02\x00
MID_ED4_#005	... spero che ti ricorderai di noi. Noi che\nabbiamo vissuto quest'epoca insieme.\x0E\x04\x02\x00
MID_ED4_#006	I tredici emblemi.\x0E\x04\x00\x00
MID_ED4_#007	\x0E\x03\x02\x0A\x08リュール\nCerto che mi ricorderò. Ricorderò tutto di voi,\ne di ciò che abbiamo condiviso.\x0E\x04\x02\x00
MID_ED4_#008	Anche quando saremo separati, il legame\nche ci unisce non si spezzerà mai.\x0E\x04\x02\x00
MID_ED4_#009	Grazie per aver lottato con me fino alla fine.\x0E\x04\x00\x00
MID_ED4_#010	\x0E\x03\x02\x08\x06マルス\n...\x0E\x04\x02\x00
MID_ED4_#011	\x0E\x03\x01\x08\x06マルス\n\x0E\x03\x02\x0A\x08リュール\nAddio emblemi... Voi, la mia famiglia.\x0E\x04\x02\x00
MID_ED4_#012	Mi avete dato coraggio, forza e ispirazione.\nSeguirò il vostro esempio.\x0E\x04\x02\x00
MID_ED4_#013	Sempre, lo prometto.\x0E\x04\x02\x00
MID_ED4_#014	Andiamo tutti a casa adesso. Torniamo\nin Elyos!\x0E\x04\x00\x00
MID_MOVIE1_#001	Oggi è il giorno della mia incoronazione.\nOggi sarò incoronato re dei Draghi Divini.
MID_MOVIE1_#001_F	Oggi è il giorno della mia incoronazione.\nOggi sarò incoronata regina dei Draghi Divini.
MID_MOVIE1_#002	Avrei voluto che foste tutti qui al mio fianco\nper celebrare insieme questa occasione.
MID_MOVIE1_#003	Ma non è possibile...
MID_MOVIE1_#004	Risplendi, emblema dell'Inizio!
MID_MOVIE1_#005	Ci ho provato...
MID_MOVIE1_#006	Chissà se ci rivedremo ancora...
MID_MOVIE1_#007	Aha! Sapevo che ti avrei trovat\x0E\x0A\x00\x08\x02o\x02a qui!
MID_MOVIE1_#008	Ti abbiamo cercat\x0E\x0A\x00\x08\x02o\x02a ovunque.
MID_MOVIE1_#009	Ragazzi...
MID_MOVIE1_#010	Manca poco alla tua incoronazione.
MID_MOVIE1_#011	Dovresti cambiarti di abito,\na meno che tu non voglia andarci vestit\x0E\x0A\x00\x08\x02o\x02a così.
MID_MOVIE1_#012	Già, forse dovrei, ehm...
MID_MOVIE1_#013	Forza, sbrigati!
MID_MOVIE1_#014	Ehi, ehi! Non c'è bisogno di tirare!
MID_MOVIE1_#015	Un giorno, in futuro...
MID_MOVIE1_#016	i nostri cammini potrebbero incrociarsi ancora.
MID_MOVIE1_#017	I nostri legami possono essere forgiati ancora,\ne poi ancora... ti basterà dire le parole giuste...
MID_MOVIE1_#018	Uniamoci!
MID_MOVIE2_#001	\x0E\x03\x02\x0A\x08リュール\nChe cos'è stato?\x0E\x04\x00\x00
MID_MOVIE2_#002	\x0E\x03\x02\x0A\x08ソンブル\nTutte le persone a cui hai voluto bene...\nsono morte.\x0E\x04\x00\x00
MID_MOVIE2_#003	\x0E\x03\x02\x0A\x08ヴェイル\nAndiamo, caro fratello.\x0E\x04\x00\x00
MID_MOVIE2_#003_F	\x0E\x03\x02\x0A\x08ヴェイル\nAndiamo, cara sorella.\x0E\x04\x00\x00
MID_MOVIE2_#004	\x0E\x03\x02\x0A\x08ソンブル\nEheheh... Mwhahahahahaha!!!\x0E\x04\x00\x00
