MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nLe battaglie saranno sempre più dure. Se pensi\nche per te sia troppo, appoggiati a me.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ジャン\nChe ne pensi, professore? Sono pronto\na combattere?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ベレト\nVoler fare la tua parte ti fa onore, ma prima di\ntutto devi imparare a proteggere te stesso.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nLo so, davvero... ma con tutto quello che sta\nsuccedendo non riesco a trattenermi.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ベレト\nBeh... Segui il tuo istinto, Jean. Veglierò io su di\nte.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ユナカ\nUhm, siete così misterioso, professore.\nNemmeno con i miei occhi infallibili riesco\na decifrarvi!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ベレト\nMio padre mi diceva lo stesso.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ユナカ\nQuindi siete passato da mercenario\na professore? Che drastico cambio di carriera!\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ベレト\nHo visto cambiamenti più estremi. Una mia\ncollega prima di insegnare faceva la cantante.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ユナカ\nLa vostra accademia sembra un posto\ninteressante. Cosa insegnavate?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ベレト\nLa maggior parte delle lezioni dell'Accademia\nUfficiali erano incentrate sulla strategia e le arti\ndi combattimento.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ベレト\nMa non facevamo solo lezione. Avevamo anche\ntante attività, come il coro, la pesca, la cucina...\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nChe bello! Piacerebbe anche a me una\nscuola così. Come faccio a iscrivermi?\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nSeadall, che ci fai ancora qui? Il consiglio di\nguerra sta per iniziare.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セアダス\nLe stelle insistono che oggi non posso\nmuovermi da qui. Poi mi informerò su come\nè andato il consiglio.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08セアダス\nMa cos'ho fatto di male? Perché i cibi più\nbuoni sono anche i più pesanti? Mi fanno\nbarcollare quando ballo!\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06ベレト\nHo avuto un'idea! Prova a trasformare il tuo\nbarcollare in nuovi passi di danza.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08セアダス\nSei così in forma, Byleth. Ti starebbero bene\ndegli abiti da ballerino come i miei.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06ベレト\nSi dà il caso che io abbia fatto delle lezioni\nvestito con abiti come i tuoi.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nDavvero? Ma è fantastico. Cosa ne pensavano\ngli studenti? Devono essere rimasti molto\ncolpiti.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ベレト\nSì, hanno avuto reazioni abbastanza positive.\nO almeno credo...\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08リンデン\nIo sono uno studioso, ma non un insegnante.\nTu hai più esperienza come mentore.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06ベレト\nPenso che saresti un bravo insegnante.\nIo ero un mercenario e me la sono cavata.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08リンデン\nScusa, professore... Sto cercando dei nuovi usi\nper la magia, ma sono a un punto morto.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06ベレト\nChe ne dici di provare a creare della gelatina\nbenedetta? Vediamo se mi ricordo la ricetta...\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nPiù invecchiamo, meno siamo curiosi di provare\ncose nuove. Per questo ti ammiro.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nBeh, finché non si prova non si può mai sapere.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x08\x06ベレト\nE non hai paura di sbagliare?\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nOhoh. E cos'è il fallimento? Scoprire quali sono\ni metodi che non funzionano è di per sé un\nsuccesso.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nBene, abbiamo un bel po' di pesce. Lo facciamo\nalla griglia? Fritto? Oppure prepariamo uno\nstufato? Tu cosa consigli?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ベレト\nChe ne dici di fare delle polpettine piccanti\ndi pesce? I miei studenti ne andavano matti.\nSecondo me, ti piacerebbero.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nNon dev'essere stato facile passare da\nmercenario a professore. Non avevi paura di\nperdere l'allenamento?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06ベレト\nBeh, avere degli studenti che ti considerano\nun punto di riferimento è molto motivante.\nMi stimolava ad allenarmi ancora di più.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nIl mio sogno è sempre stato diventare una\nsoldata reale... ma quando finirà la guerra\ndovrò trovare nuovi metodi di allenamento.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06ベレト\nMa come? Vuoi abbandonare il tuo sogno?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nNon vorrei che con la pace le mie abilità si\narrugginissero. Non sarei in grado di proteggere\nil mio re, non trovi?\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06ベレト\nGuardi sempre un passo più avanti degli altri.\nSei una vera guerriera, Saphir. Hai tutto il mio\nrispetto.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nOra che sono in compagnia mi sento felice.\nAnche se forse non dovrei...\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ベレト\nAl contrario. Sei nostra alleata ora, Veyle.\nHai tutto il diritto di essere felice.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nSembri molto indaffarata, Veyle.\nCosa stai facendo?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nVoglio rendermi utile il più possibile, così sto\nfacendo delle commissioni per gli altri.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nMi piacciono i cibi i piccanti. Nel tuo mondo\nc'erano dei piatti particolarmente piccanti,\nprofessore?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ベレト\nOh, sì. Le polpettine piccanti di pesce erano\nfamose, ti mandavano a fuoco la bocca.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nMa sembrano deliziose! Spero che mi insegnerai\ncome prepararle.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06ベレト\nCon piacere. Dovremo fare appello a tutto il\nnostro coraggio, ma affronteremo questa sfida\nper il palato insieme.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nVuoi parlare di Veyle? Va bene. Ma perché\nproprio con me?\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06モーヴ\nHo sentito che sei bravo ad ascoltare.\nSoprattutto quando qualcuno ha un problema.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06モーヴ\nProfessore, come fai tu a rilassarti?\nIo mi sforzo di farlo, ma non riesco a stare\nseduto più di due minuti.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ベレト\nNon puoi obbligarti a rilassarti. Ma i tuoi amici\nsi preoccupano se vedono che lavori troppo.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06モーヴ\nLady Veyle mi ha detto di trovarmi\nun passatempo.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06ベレト\nÈ una buona idea. I passatempi aiutano\na rilassarsi.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nMa per una persona come me, che non ha mai\navuto tempo per il divertimento, è difficile\nsceglierne uno.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ベレト\nForse Veyle stessa potrebbe aiutarti. E sono\nsicuro che le farebbe piacere.\x0E\x04\x00\x00
