MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0A\x08リュール\nRiesci sempre a tirarmi su di morale, Micaiah.\nCredo sia merito del tuo sorriso gentile.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nTi sento borbottare da un po', Anna.\nQualcosa ti preoccupa?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nSì. Le vendite non stanno andando bene.\nDevo trovare un modo per risollevare\nla situazione, al più presto.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nCi sono! Tu mi predirai cosa si venderà bene\nin futuro e io ne farò una bella scorta! Sono\nun genio!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nIhih! Possiamo provare, certamente, ma non\nsempre queste cose vanno secondo i piani...\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ジャン\nTu sai curare le persone senza usare medicine\no un bastone, giusto? È incredibile.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nGrazie. Mi porta via molta energia, però.\nNon posso farlo troppo spesso.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nÈ sorprendente vedere un giovane della tua età\ncosì ferrato in medicina.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nBeh, ho ancora molto da imparare. Ma mi fa\npiacere sentirmi dire che sono sulla buona\nstrada.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nJean? Stai piangendo?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nScusami, non volevo farmi vedere così... Ho\nappena perso un mio paziente, per le ferite.\nNon sono stato abbastanza bravo.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nE ora non riesco a smettere di piangere...\nPerché non posso crescere e diventare bravo\npiù in fretta?\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nQueste esperienze ti rafforzeranno.\nDiventerai un medico bravissimo, Jean.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ユナカ\nOra che abbiamo voltato pagina ho intenzione\ndi dedicarmi a voi, Micaiah.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nNon serve, Yunaka. Sono contenta che sia stata\ntu a trovarmi.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nSe continui a fissarmi così, nascosta nell'ombra,\nmi metti un po' a disagio, Yunaka.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nAh, chiedo scusa. Vorrei dire che lo faccio\nperché vi ammiro, ma in realtà spiare la gente\nè solo una mia vecchia abitudine.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ユナカ\nAvete uno strano sorriso. Sono davvero\ncosì buffa?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ミカヤ\nNo, non è così. Mi ricordi qualcuno che\nmi era molto caro.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nIn cosa ve lo ricordo? Anche questa persona\nè brava a fare le imitazioni?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nÈ il modo in cui cammini. Hai un passo così\nleggero che sorprendi la gente alle spalle.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nSei davvero aggraziato quando danzi, Seadall.\nIo non riuscirei mai a muovermi come te.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セアダス\nSe vuoi posso insegnarti. Così un giorno potrai\ndanzare con qualcuno di speciale.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nQuando balli... come posso dire... Sembra\nche ogni tuo passo sia intriso di gentilezza.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セアダス\nNon me lo aveva mai detto nessuno. Anche\nla tua abilità Sacrificio ha quella stessa\ngentilezza, Micaiah.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nÈ la prima volta che qualcuno legge a me il\nfuturo! Che significa questa carta con la coppa?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nIl re di coppe descrive la tua personalità e\nci dice che hai un carattere molto gentile.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nDice anche che ti impegni per il benessere altrui,\nma che ti imponi uno sforzo troppo grande.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nNon lo faccio apposta. Cercherò di prendermi\ncura anche di me stessa. Grazie, Seadall.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nLindon? Come mai mi guardi così?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nPerdonami. Stavo solo pensando come i maghi\npiù potenti non possano essere giudicati dal\nloro aspetto.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nPorti sempre con te il ritratto di tua moglie, eh?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nDa quando ci siamo sposati a quando è morta\nnon ci siamo mai separati. È un modo per stare\nancora insieme.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nQuella torta sembra deliziosa. L'hai fatta tu?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nEheh, vedo che hai occhio per il talento!\nSì, l'ho fatta io con un incantesimo del tuono!\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nLa gente pensa che la magia si possa usare solo\ncome un'arma, ma può trovare applicazioni\nanche nella vita di tutti i giorni!\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nChe bella idea. Chissà se riuscirò anch'io\na usare la mia magia in questo modo...\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0C\nザフィーア\nIl campo di battaglia è un luogo violento.\nIn caso di bisogno, resta dietro di me, va bene?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nSono abituata a guidare le truppe dalla prima\nfila. Me la caverò.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nNon ti alleni oggi, Saphir?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nEh, no. Oggi è un giorno di riposo. Bisogna\ndare tempo ai muscoli di riprendersi.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nNon è da te andare così di fretta, Saphir.\nDove vai?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0C\nザフィーア\nSono stata convocata dal principe Diamant.\nHa pescato un pesce enorme e vuole che glielo\ncucini.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x08\x06ミカヤ\nNon sapevo che le tue abilità culinarie fossero\ncosì richieste. Sono senza parole!\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nAhah! Vengo da un villaggio di pescatori, quindi\nso cucinare bene il pesce. Per il resto sono\nnegata.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nDevo rimediare a tutto il male che ho causato.\nMi aiuterai? Combatterai al mio fianco?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nOh, Veyle, ma certo. Sei una dei nostri, ora.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nHai un fratello più piccolo, vero? Mi sono\nsempre domandata come sia avere un fratello\nminore...\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06ミカヤ\nEh, a dire il vero non è proprio mio fratello.\nMa farei qualsiasi cosa per lui.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nLa tua solitudine mi è familiare. Perché?\nNon sembri il tipo di persona che sta da sola.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ミカヤ\nOh, lo sono stata e per molto tempo.\nVivevo nell'ombra perché avevo un segreto\nda nascondere.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06ミカヤ\nPoi ho incontrato una persona importante e la\nmia vita è cambiata. Mi ha salvato dalle tenebre.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nCapisco. Anche a me è successa la stessa\ncosa. Abbiamo molto in comune, non trovi?\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06モーヴ\nMi farò perdonare per aver usato il tuo potere\nper commettere azioni crudeli. Ti chiedo solo\ndi salvare lady Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06ミカヤ\nSecondo me lei vorrebbe che venisse salvato\nqualcun altro.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06モーヴ\nMe lo chiedo continuamente. Avrei potuto agire\nprima per aiutare lady Veyle?\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ミカヤ\nSei stato al suo fianco quando più ne aveva\nbisogno. So che ha significato molto per lei.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ミカヤ\x022\n\x0E\x03\x02\x08\x06ミカヤ\nSei stato tu a trasmettere a Veyle l'amore\nper il cibo piccante?\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nÈ possibile. Non ci avevo pensato.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nIn effetti le ho offerto i miei stuzzichini piccanti\npreferiti, appena si era risvegliata.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ミカヤ\nSembra sempre così felice quando ha le guance\npiene di cibo. Eheh, è così buffa.\x0E\x04\x00\x00
