MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リュール\nMi aiuterai a ristabilire la pace in questo mondo\nal più presto?\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06セリカ\nIl campo di battaglia può impaurire anche\ni guerrieri più esperti. Non ti abbattere.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nOttimo lavoro, Jean. Hai avuto così tanti\npazienti oggi. Immagino tu sia esausto.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nGrazie per le tue premure. Ma probabilmente\ni miei pazienti stanno molto peggio.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nSe fossi un medico più bravo, riuscirei a curarli\nmeglio e più velocemente.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06セリカ\nHai salvato loro la vita, questo è ciò che conta.\nDevi prenderti cura anche di te.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nDove stai andando di bello, Yunaka?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ユナカ\nEh?! Da nessuna parte! E va bene, forse da\nqualche parte. Come facevate a sapere che\navevo qualcosa in mente?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ユナカ\nChe bella arma che avete, Celica. Me la fareste\nvedere?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06セリカ\nCerto, ma non so se sia all'altezza dei tuoi gusti\ncosì esigenti.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nÈ sempre interessante parlare con te, Yunaka.\nImparo tante nuove parole e modi di dire.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nOh, no. Avete preso appunti?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06セリカ\nSì. Usi tante espressioni che non avevo mai\nsentito nel mio mondo. Mi piacciono molto!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nCelica, no! State giocando con poteri che\nnon siete in grado di comprendere!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08セアダス\nAllora che ne dici della mia danza?\nHo cercato di renderla degna di te.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06セリカ\nAffascinante! Mi hai catturato senza che io me\nne accorgessi. Ti meriti la tua fama, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nOh, Seadall, perché non vai a mangiare con\ngli altri?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セアダス\nDevo stare attento a cosa mangio. Servono\ncibi sani e corroboranti per danzare.\nNon tutti possono capire...\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08セアダス\nImmagino ti annoierai a guardarmi ballare,\nCelica. Perché non ti unisci a me?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06セリカ\nApprezzo il tuo invito, ma temo che non sarei\nalla tua altezza.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nOh, non devi preoccuparti. Lascia che sia il tuo\ncuore a guidare i tuoi passi.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06セリカ\nVa bene, se è così semplice, Seadall, allora\nproverò a ballare con te.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リンデン\nE così sei un emblema, vero? Se hai tempo,\nmi piacerebbe saperne di più sul tuo mondo.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06セリカ\nE tu sembri la persona giusta per insegnarmi\nqualcosa su questo mondo.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nHai qualche nuovo esperimento in cui pensi\ndi cimentarti oggi?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nNo, nessun esperimento. Sto solo usando la mia\nmagia per fare dei dolci, come al solito.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リンデン\nIl mondo è proprio in crisi, se serve l'aiuto\ndi un vecchio come me per salvarlo.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06セリカ\nHai visto così tanto che la tua esperienza può\nessere molto utile per costruire un mondo di\npace.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nÈ vero, ho visto molte cose. Spero di vivere\nancora abbastanza per arrivare a vedere la pace\ndi cui parli.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06セリカ\nBen detto. Ma se non ci arriverai tu, lo faranno\ni tuoi compagni, percorrendo il cammino che hai\naperto per loro.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nザフィーア\nTrasmetti forza solo a guardarti, Celica.\nÈ una cosa che mi piace molto di te.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06セリカ\nNon è una cosa che mi dicono spesso. Grazie.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nHo saputo che c'è un posto qui vicino\ndove crescono molte erbe medicinali.\nMi ci porteresti?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nPensi sempre a come aiutare gli altri, eh?\nCerto, ti ci porto. Andiamo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nザフィーア\nC'è una cosa che non capisco. Come hai fatto\na diventare così forte se odi combattere?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06セリカ\nÈ vero, non amo combattere, ma il desiderio di\nproteggere gli altri mi motiva a diventare più\nforte.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nIn effetti, non è così strano come pensavo.\nHai tutto il mio rispetto.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06セリカ\nGrazie, Saphir. Significa molto per me.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nCelica, spero non ti dia fastidio se te lo chiedo...\nMa secondo te io... faccio paura?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06セリカ\nNo, io non ho paura di te, Veyle. Per me sei\nuna ragazza come altre. Sei una di noi.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nQui sono tutte brave persone. Non ho mai avuto\namici così prima d'ora...\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06セリカ\nOh, Veyle, dev'essere così bello avere degli\namici al tuo fianco. E, ti prego, considera anche\nme una tua amica.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nTi ringrazio per l'aiuto che mi dai con il tuo\npotere, Celica. Cosa posso fare in cambio per\nte?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06セリカ\nNon devi fare nulla. Sono contenta già così,\na passare del tempo assieme a te.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nMa non è abbastanza. Ti prego, dimmi cosa\nposso fare per te.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06セリカ\nVa bene... Vorrei che tu fossi felice. Non chiedo\nnient'altro.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nLady Celica, c'è qualcosa che posso fare?\nPer me non è normale... starmene con le mani\nin mano.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06セリカ\nNon preoccuparti. E poi non sono la tua\npadrona, ma un'alleata. Usa questo tempo per\nrilassarti.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nÈ la prima volta nella vita che ho un momento\ntranquillo.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06セリカ\nPrego affinché un giorno questi momenti siano\nla norma e non l'eccezione.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nHo fatto male a rifiutare la prima offerta di\namicizia di lady Veyle. La mia esitazione l'ha\nfatta soffrire.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06セリカ\nSì, ma Veyle è tornata a sorridere perché tu sei\nal suo fianco.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nÈ merito tuo e degli altri. Io non sono stato\nin grado di aiutarla a trovare la felicità.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06セリカ\nMauvier, tu sei un punto di riferimento per\nVeyle e anche per tutti noi. Ti prego, non\ndimenticarlo.\x0E\x04\x00\x00
