MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nTrascorsi la mia infanzia all'interno di un\ncastello. Quando uscivo mi sembrava tutto\nnuovo.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x08\x06カムイ\nMi fa piacere, ma temo che il mio anello\npossa distrarti in battaglia. Diventeresti\nun facile obiettivo per i nemici.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nAllora in battaglia non lo guarderò.\nMi accontenterò della sensazione di fresco\nche provo quando lo tengo stretto nella mano.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06カムイ\nAhah, un'ottima soluzione. Stimolare i sensi\ndeve essere un tuo punto di forza, non una\ndebolezza.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nSei mai stata... in Nohr o in Hoshido? Assomigli\ntantissimo a una persona che conosco.\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nNo. Quei nomi non mi dicono niente. Forse era\nuna delle mie sorelle. Ci assomigliamo tutte\nmolto.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nScusa se ti ho scambiata per qualcun altro.\nSpero che mi perdonerai, signorina Anna.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nEhi, mi hai chiamata "signorina Anna"! Che bello!\nLa prossima volta che mi arriva qualche\nprodotto speciale sarai la prima a saperlo.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06アンナ\nCorrin! Ho trovato una cosa eccezionale!\nUn fiore porta fortuna!\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06カムイ\nChe bel fiore. Ne vorrei un mazzo intero,\nma non ho soldi di questo mondo...\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nNon è in vendita. Volevo solo fartelo vedere.\nMagari ci porterà fortuna!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06カムイ\nSecondo me funziona, perché una bella cosa\nè già successa. Siamo diventate amiche!\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nVuoi diventare un medico, giusto? Mi farei\ncurare da te volentieri, ma non ho ferite.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nNon rammaricartene. La salute è importante!\nTutti invidiano gli emblemi perché non possono\nammalarsi o essere feriti.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nSe entrambe le fazioni concordassero di non\nattaccare i medici, ci sarebbero molte meno\nvittime in guerra.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nChe bel pensiero, Corrin. È vero.\nSe lo facessero, sarebbe meglio per tutti.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nQuando un medico salva un soldato, salva\nanche tutta la sua famiglia. È una cosa\nmeravigliosa.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nGià. Ogni vita è legata ad altre. Voglio fare\nin modo che ci siano meno tragedie in guerra.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06カムイ\nSe ci fosse almeno un altro medico come te,\nla pace sarebbe un traguardo più vicino.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nGrazie, Corrin. Significa molto per me. Farò del\nmio meglio per diventare un bravo medico!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06ユナカ\nLo ammetto, Corrin, quando sono sola con voi\nsono in balia del vostro fascino.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06カムイ\nOh? Riesci bene a controllare la tua\ncompostezza, ma comunque ciò mi lusinga.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nNon l'avrei mai detto, vista la tua solita allegria,\nma in battaglia sei piuttosto calma e attenta.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nCosa? Io? Nooo. Vedo che avete una fervida\nimmaginazione, però, ed è questo che vi rende\nun'abile guerriera!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nMi preoccupo per te, Yunaka. A volte sembra\nche... tu stia forzando troppo le apparenze.\nForse esageri.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nApprezzo la vostra premura, Corrin. Non avete\ntorto. A volte mi sforzo di essere qualcosa che\nnon sono.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nMa anche quella facciata rappresenta quella\nche sono, perché è come scelgo di presentarmi\nagli altri.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06カムイ\nRispetto la tua scelta. Ma se mai ti sembrasse\ndi non farcela, puoi sempre appoggiarti a me.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nTi sono grato di avermi salvato alla fortezza.\nSe posso, vorrei ringraziarti con una danza.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06カムイ\nSono contenta di averti aiutato. E guarderò con\npiacere la tua danza, Seadall!\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nUn tempo pensavo che danzare fosse tutto ciò\nche desideravo. Ma ora, grazie a te, ho capito\nche voglio anche proteggere gli altri.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06カムイ\nÈ fantastico, ma anche la bellezza della tua\ndanza salva le persone in modi impensati.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nQuando ti leggo le carte, appare sempre\nla Scelta. Indica che hai dovuto fare delle\nscelte difficili.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06カムイ\nÈ vero, ho fatto scelte difficili. E ognuna ha\nportato con sé sacrificio... e perdite.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nAlla fortezza ho deciso di unirmi a questa\nbattaglia. Il rischio è alto, ma è la cosa giusta\nda fare.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06カムイ\nMi fa piacere che tu non te ne sia pentito.\nMa se mai ti sembrasse uno sforzo eccessivo,\nsappi che io sarò qui a sostenerti.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nQuindi anche tu, come il Drago Divino, ti\ntrasformi per combattere. Avrei così tante\ndomande da farti...\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06カムイ\nCercherò di rispondere come meglio posso.\nI tuoi esperimenti mi affascinano molto.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nVisto che ti interessano gli esperimenti, dimmi:\nquale incantesimo potrei usare la prossima\nvolta che cuocio i biscotti?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06カムイ\nUserei un incantesimo di fuoco, ma anche\nla gravità potrebbe andare. Mio fratello minore\nla usava spesso e funzionava bene.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nNon sono più giovane come vorrei sembrare.\nForse dovrei lasciare perdere questi strani\nesperimenti.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06カムイ\nNon dire così! Non si è mai troppo vecchi per\ndedicarsi alle proprie passioni. E comunque,\nsecondo me sei ancora giovane.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nIn che senso? Oh, mmmh, in effetti detto da\nun emblema ha senso. In questo caso,\nrimbocchiamoci le maniche!\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06カムイ\nEheh. Questo è lo spirito giusto. Non ci resta\nche decidere quale tomo usare questa volta!\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nQuesta guerra ci sta mettendo tutti a dura\nprova. A volte non mi sento all'altezza.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\nAhahah. Non sapevo che anche gli emblemi\navessero delle insicurezze. Ma sappi che\nio combatto meglio con te al mio fianco.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nザフィーア\nNon ve la passate malaccio voi emblemi. Senza\nun corpo fisico non dovete preoccuparvi di\ninvecchiare.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06カムイ\nIn un certo senso è vero, ma invecchiare fa\nparte del fascino della vita umana. In realtà,\nve lo invidio.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nザフィーア\nSembri così giovane, Corrin. Dimentico sempre\nche in realtà sei molto più vecchia di me.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06カムイ\nDirei che sono esistita in questo mondo per\nmolto tempo. Tuttavia, la maggior parte della\nmia esistenza l'ho trascorsa dormendo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nIl tempo passa anche quando dormiamo.\nQuindi direi che per me sei come una sorella\nmaggiore.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06カムイ\nEheh. Non mi dispiace affatto. Dopo tutto\nquesto tempo, mi piacerebbe avere una\nnuova sorella di cui prendermi cura.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nOggi sei stata fantastica in battaglia.\nTi andrebbe di passare ancora un po' di tempo\ncon me?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06カムイ\nMa certo, Veyle! Con piacere. Non abbiamo\nquasi mai l'occasione di rilassarci e parlare\nun po' insieme.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nMi ha fatto piacere parlare con te fuori dal\ncampo di battaglia. Adesso capisco che avevi\nbisogno di compagnia, Veyle.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nPenso di sì. Inoltre, con te mi sento al sicuro.\nForse è perché siamo entrambe dei draghi?\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nVeyle, hai detto che siamo entrambe dei draghi,\nma tu ti trasformi mai?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nHo deciso di non farlo più. Ho seppellito la mia\npietra drago tempo fa. Non so più dove sia.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06カムイ\nHai sigillato i tuoi poteri per il bene di tutti?\nOh, Veyle, lascia che sia io l'origine del tuo\npotere di drago.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nSe sei tu l'origine del mio potere, allora potrò\nessere un drago buono. E questo è tutto ciò che\ndesidero.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06モーヴ\nLady Corrin, tu hai scelto da sola la tua strada.\nIo non ho nemmeno potuto scegliere la mia\nfede...\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06カムイ\nNon rimpiangere il passato. Ti ha fatto diventare\nquello che sei. E ti ha fatto incontrare Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nNon hai potuto scegliere la tua fede, ma hai\nscelto di combattere dalla nostra parte. Questo\nè altrettanto importante.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06モーヴ\nPotrebbe essere vero. Tuttavia, se lo avessi\ndeciso prima, forse Marni si sarebbe salvata.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nTutti ci chiediamo cosa sarebbe successo se\navessimo preso decisioni diverse. Liberati dai\nrimpianti.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06カムイ\nLe nostre scelte restano per sempre. Ti prego,\nnon guardare indietro. Guarda il domani,\nMauvier.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nLo farò. Ma ciò non cancella le mie azioni\nquando ero nei Quattro Segugi e l'aver\npermesso che un'amica morisse.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nEppure, adesso persone come te dicono di\nrispettarmi. Voglio esserne degno.\x0E\x04\x00\x00
