MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08リュール\nClaude, so che ti chiamano lo "stratega\nsupremo". Non disdegnerei qualche\nsuggerimento, in effetti.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nUn piatto carbonizzato composto da ingredienti\nche volano? Spiegami tutto, sono curioso!\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x08\x06アンナ\nCosa c'è che non va, Dimitri? A occhio direi che\nhai qualcosa sulla punta della lingua.\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x0C\nディミトリ\nOh, scusami. Assomigli molto a qualcuno che\nconosco e ogni volta che ti guardo rimango un\nattimo interdetto.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x08\x06アンナ\nSei sempre così rapido ed efficiente in tutto\nquello che fai. Scommetto che, se ci fossi tu al\nnegozio, farei affari d'oro!\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x0C\nディミトリ\nSoprattutto perché non dovresti pagarmi.\nPersino il tuo spirito imprenditoriale è identico\nal suo.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x08\x06アンナ\nMi piacerebbe tenermi il tuo bracciale, dopo\nla guerra. Chissà se posso, però.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x0C\nディミトリ\nCredo che la decisione spetti al Drago Divino...\nPerché lo vorresti per te, se posso chiedere?\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nCosì potresti continuare a lavorare alla bottega.\nSenza contare che il bracciale sarebbe un utile\nfondo per i tempi di magra.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x0C\nディミトリ\nUn fondo per i tempi di magra... Un momento!\nIntendi dire che lo venderesti?!\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x08\x06ジャン\nHo notato che esaminavi i farmaci che uso.\nTi interessi di medicina?\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x0A\x08クロード\nEsatto. Quando si tratta di vita o di morte, è\nsempre meglio non lesinare sulle conoscenze.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nSei rimasto alzato fino a tarda notte. Guarda\nche se non dormi bene, non diventerai alto alto.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nOra sono basso, ma non vuol dire niente. Un\ngiorno diventerò più alto di te, aspetta e vedrai.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nGira voce che sia stato avvistato un fantasma\nnella stanza dove studi tu.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nNon credo ai fantasmi, ma se ce n'è uno vuol\ndire che continua a vagare attaccato a un\nrimpianto.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nL'unico modo per evitare che appaiano altri\nfantasmi è salvare più vite possibile.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0A\x08クロード\nUn vero medico in erba. Se avessi parlato di\nfantasmi con una certa compagna di classe,\nsi sarebbe nascosta sotto le coperte.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nLe tue imitazioni sono brillanti. Riesci a cogliere\nanche le minime sfumature delle voci altrui.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ユナカ\nOh, che gentile ad averlo notato! Sappiate\nche accetto richieste. Posso imitare chi volete,\nbasta chiedere.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nHai un grande spirito di osservazione, ecco\nspiegato il motivo per cui le imitazioni ti\nvengono così bene.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nAhahah, non fatemi arrossire, vi prego.\nLo spirito di osservazione non manca neanche\na voi se avete notato tutte queste cose, no?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nMi ricordi un po' una mia compagna, altrettanto\nosservatrice e talentuosa.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nEra brava sul campo tanto quanto sul palco.\nFaceva la cantante d'opera ed era una\npersona straordinaria.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nSiete sicura che vi ricordo qualcuno di così\nspeciale? Vi ringrazio, Edelgard, i vostri\ncomplimenti mi sono di conforto.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nSe davvero voglio esserne all'altezza dovrò\nsfruttare ancora di più le mie abilità!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0A\x08セアダス\nIl Leone Blu... Questa carta appare molto di\nrado. Emblema Dimitri, ora so che andremo\nd'accordo.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0C\nディミトリ\nAh, leggi le carte? E cosa dicono oltre a questo?\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nIl tuo modo di ballare è fonte di ispirazione. Mi\nsento pervadere di coraggio solo a guardarti.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セアダス\nCerco sempre di rendere i miei movimenti più\nnaturali possibili, anche se dietro ci sono un\ngrande sforzo e ore di allenamento.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nUna volta fui costretto a partecipare al ballo\ndell'Accademia Ufficiali.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0C\nディミトリ\nL'insegnante ci preparò all'evento con degli\nintensi allenamenti, che nulla avevano da\ninvidiare alle sessioni con la lancia.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nNon me ne stupisco. Per un ballerino, il palco\nequivale a un campo di battaglia, in un certo\nsenso.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08セアダス\nSe è riuscito a fornirvi questi rimarchevoli\ninsegnamenti... farei meglio a chiedere\nall'emblema Byleth qualche dritta anch'io.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nCon il tuo dono per la magia, Lindon,\nscommetto che sei uno dei soldati più\nintelligenti di questa armata.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nHo questa reputazione, sì. Ma se vuoi sapere\ncome la penso, sono solo un anziano che ama\nfare esperimenti.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nSenti, Lindon, dovrei fare una ricerca. Potresti\nsuggerirmi del materiale?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nMa certo, Claude. Cosa cercavi in particolare?\nVeleni? Forse ho il libro che fa per te...\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nNon avevo mai visto nessuno usare la magia del\ntuono per cucinare dolci. È un'idea brillante.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nLa magia ha molti possibili usi. Per esempio, si\npuò anche manipolare l'acqua per fare il bucato.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08クロード\nGiusto. Allora si potrebbe anche usare il vento\nper togliere la polvere. Le possibilità sembrano\ninfinite.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nPer il vento non saprei. Si rischia solo di\nscompigliare tutto, peggio di prima.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nA quanto vedo, il tuo stile di combattimento non\nsembra quello di una guardia reale. Combatti\nquasi come il mio professore, Saphir.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\nEra un mercenario, vero? Ho imparato queste\ntecniche lavorando da mercenaria, anch'io.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nEhi, Saphir. Come facevi a sapere che avrebbe\npiovuto, l'altro giorno?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nSe sai a cosa fare caso, lo puoi sentire nell'aria.\nVedrò di insegnartelo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nCi ho pensato su. Ricordo che qualcuno mi\naveva già spiegato le stesse cose sulla pioggia.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0A\x08クロード\nCredevo fossero conoscenze della gente di\nmontagna, ma tu sei cresciuta vicino al mare,\nvero?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nGià. Dev'essere una sensibilità che si sviluppa\nstando in mezzo alla natura.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nMa parlami di questa persona. Eravate amici?\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nSono grata dell'aiuto che mi dai. Cosa posso\nfare per diventare tua amica?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08クロード\nNon c'è niente che devi fare. Se riusciamo a\nchiacchierare così significa che siamo già amici.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nHo fatto in modo di allontanare l'altro lato di\nme... Ma cosa dovrei fare se mi succedesse\nancora di provare quei sentimenti negativi?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0C\nディミトリ\nFa parte di quello che sei. Non credo sia saggio\nignorare quel lato della tua persona.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nQuando indosso il vostro bracciale mi sento più\ncoraggiosa, perché so che ci siete voi al mio\nfianco.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nLa forza nasce dalla concordanza del proprio\nvolere con quello degli alleati.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x10\x0Eエーデルガルト\nDa soli non si arriva a nulla.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nHai ragione, la penso come te. L'altra parte di\nme non lo sapeva, ma io scelgo di stare sempre\naccanto ai miei amici per questo motivo.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nLieta di vederti, Mauvier. Spero che ti unirai a\nme nella lotta per un futuro migliore, lasciando\nil passato alle spalle.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06モーヴ\nCon molto piacere, lady Edelgard. Facciamo\ndel nostro meglio.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x08\x06モーヴ\nHo notato che mi tieni d'occhio, lady Edelgard.\nC'è un motivo in particolare?\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nIn effetti, sì. Lady Veyle mi ha chiesto di\nassicurarmi che tu stia bene.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nOgni volta che metti a repentaglio la vita, vorrei\nche considerassi quanto essa sia importante\nper lady Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nFarò tesoro di queste parole, ma mi chiedo\ncosa ti spinga a dirmele.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x10\x0Eエーデルガルト\nProbabilmente è perché rimpiango di non avere\ndetto le stesse parole al mio attendente.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nHo capito. Questo attendente doveva essere\nimportante per te, lo si vede dal tuo sguardo.\x0E\x04\x00\x00
