MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リュール\nMi hai trasmesso una nuova speranza.\nSenza di te mi sarei arres\x0E\x0A\x00\x08\x02o\x02a.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nOh, sono troppo grande per farmi buttare giù\nda una cosa del genere.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nAccipicchia! Queste maglie! Hanno la tua faccia\nsopra! Ma è incredibile!\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nTu dici? Non sono sicura siano venute bene.\nNon so se venderle o no.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06ルキナ\nDevi venderle! Te ne compro dieci!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06アンナ\nBeh, se ti piacciono, è deciso! Ne farò centinaia\ne sarà un successone!\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ジャン\nGrazie per avermi tirato fuori dai pasticci prima!\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ルキナ\nQuesta volta è andata così. La prossima,\npotresti essere tu a dover salvare me.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nOggi hai dato il meglio di te in battaglia.\nLa tua presenza si è dimostrata indispensabile.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nOh, Lucina, così mi fai arrossire. Ma anche a me\nè sembrato di aver contribuito un po' di più.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ジャン\nChe stanchezza. Non riesco ad alzare nemmeno\nun dito.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ルキナ\nSei stato eccezionale oggi, Jean. Ma non devi\nsfinirti.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ルキナ\nCapisco che tu voglia salvare più persone\npossibili, ma se perdiamo te, sarà la fine.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nHai ragione. Farò in modo di non essere io\nil prossimo che finisce su una barella.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nLa vostra spada sembra proprio uguale\na quella di Marth, Lucina. È la stessa?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ルキナ\nHai buon occhio. L'impugnatura e l'elsa sono\nstate sostituite, ma per il resto è la stessa spada.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nNon riesco a smettere di pensare che enorme\nprivilegio sia poter posare lo sguardo su\nun'arma leggendaria come Falchion.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ルキナ\nCi crederesti se ti dicessi che il suo vero nome\nera l'Eroica-Spappola-Demoni?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nEroica-Spappola-Demoni?! Falchion si chiamava\ndavvero così?!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ルキナ\nSì, decisi io quel nome. Un mio amico l'aveva\nriparata e in suo onore forgiai questo nome.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ルキナ\nIl mio amico non era rimasto molto colpito da\nquesto nuovo nome. Alla fine tornai a quello\nvecchio.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nPerò è una bella storia. Mi è venuta voglia\ndi dare dei bei nomi anche alle mie armi!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nNon ho potuto fare a meno di notare\nl'espressione sul tuo volto mentre stavo\nballando.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06ルキナ\nLa tua danza è molto diversa dalle danze\ndel mio mondo. Ero ipnotizzata.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nL'arte e la cultura del nostro mondo non ti sono\nfamiliari, ma posso chiederti cosa ne pensi del\nmio modo di ballare?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06ルキナ\nNon me ne intendo molto di danza, ma posso\ndirti che guardarti mi riempie di coraggio.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nHo una cosa importante da dirti, Lucina.\nVoglio ringraziarti.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06ルキナ\nNon so cosa ho fatto per meritarmi questi\nringraziamenti, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nMi hai detto che la mia danza ti dà coraggio...\nHa significato molto per me. Non desidero altro.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ルキナ\nÈ la verità, Seadall. La tua danza ha il potere\ndi donare a chiunque, di qualunque mondo,\nla speranza.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nQuesto dolce sembra delizioso. Lo hai fatto tu,\nLindon?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nÈ uno dei miei esperimenti, sì. Non temere, però,\nè anche buono.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リンデン\nMi racconteresti qualcosa del tuo mondo oggi,\nLucina?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06ルキナ\nLa tua curiosità è insaziabile, Lindon.\nVorrei che me ne regalassi al meno un po'.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リンデン\nCome facevi a vivere in un mondo così terribile\ne senza speranza, Lucina?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06ルキナ\nIn tutta onestà, nonostante la mia caparbietà e\nil mio orgoglio, ammetto che non ce l'avrei mai\nfatta senza i miei alleati.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nAllora è da loro che hai preso la forza. Anche\nquesto mondo ha bisogno di forti legami.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06ルキナ\nAllora è arrivato il momento di formarli al più\npresto. Così nulla sarà impossibile.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nNon l'avrei mai detto dal tuo aspetto, Lucina,\nma tu combatti con l'ardore di una veterana.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ルキナ\nEsatto. Ho visto più battaglie di quante vorrei\nricordarne.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nSei una dei migliori guerrieri che abbia mai\nvisto. Mi piacerebbe sfidarti un giorno.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06ルキナ\nQuando avremo sistemato le battaglie vere,\nti concederò un duello.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nAnnulliamo il duello di cui avevamo parlato,\nLucina. Ci ho ripensato.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06ルキナ\nPer me va bene. Posso chiederti il perché?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nHo capito che non ti piace combattere.\nÈ stato egoista da parte mia chiedertelo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06ルキナ\nLo apprezzo, Saphir. Ho un'idea... che ne diresti\ninvece di portarmi a pesca?\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIl tuo mondo è stato devastato da un Drago\nMaligno, vero? Immagino che detesti la mia\npresenza.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ルキナ\nAssolutamente no. Tu sei diversa. Ti comporti\nin modo diverso. Sei un'altra cosa, Veyle.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nMio padre sta facendo delle cose orribili.\nTuttavia, non riesco a odiarlo completamente...\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06ルキナ\nTi capisco, Veyle. Il legame padre-figlia è così\nforte. Non temere, lo fermeremo insieme.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nLucina, com'era tuo padre?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ルキナ\nForte, saggio e giusto. Dava grande valore\nal legame con i suoi alleati.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nSembra davvero... eccezionale. Mio padre era\nsempre solo e con lo sguardo perso nel vuoto...\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06ルキナ\nNon deve essere stato un padre presente. Ma io\nsono qui, Veyle, e ti sosterrò sempre. Lo giuro.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nIo non necessito delle tue attenzioni.\nLady Veyle ha più bisogno di te.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06ルキナ\nSto tenendo d'occhio Veyle, ma mi preoccupo\nanche per te, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nLa tua presenza ha portato un sorriso sul volto\ndi lady Veyle. Grazie.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ルキナ\nNon c'è motivo di ringraziare me.\nIl suo sorriso è merito tuo, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nNon ho rimorsi per quello che ho fatto in\npassato, ma ho molti rimpianti per le decisioni\nche non ho preso.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nSe mi fossi impegnato di più come amico e\nprotettore, lady Veyle sarebbe stata più felice?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06ルキナ\nNon è possibile modificare il passato.\nMa il futuro è nelle nostre mani. Anche nelle tue.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ルキナ\nTi aiuto volentieri. D'ora in avanti chiediamoci\nsempre cosa potrebbe rendere felice Veyle.\x0E\x04\x00\x00
