MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nNon pensare che io sia debole perché sono\nnobile. Sono più forte di quanto sembri!\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x06\x04リン\nDi cosa dovrei occuparmi? Vendite? Sicurezza?\nSe ci fosse una rapina, il massimo che potrei\nfare è avvisarti.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nTi sbagli! Uno sguardo dei tuoi è più efficace\ndi una dozzina di guardie a pagamento.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x06\x04リン\nLo pensi davvero? Ma comunque non posso\naccettare. Sei tu a rendere speciale questo\nnegozio, nessun altro.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ジャン\nIl mio accento tradisce le mie origini. Si sente\nche vengo da un'isola firenese.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x06\x04リン\nNon hai nulla di cui vergognarti. Dovresti essere\norgoglioso di portare i segni della tua terra.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nNon avevo mai sentito un accento come il tuo.\nHa davvero un ritmo particolare.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nÈ così che suona ai forestieri? Sono contento\nche non lo trovi ridicolo.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nNon è facile imitare il modo di parlare altrui.\nSi rischia sempre di rendersi antipatici.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nA volte ho provato a imitare il modo in cui\nparlano gli altri, ma non è facile farlo a lungo.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x06\x04リン\nMeglio così. Le cose di noi che non possiamo\ncambiare sono quelle che ci rendono speciali.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nMmmh, aiuterò molte persone in questo viaggio.\nImpareranno tutti qualcosa sulla mia terra!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ユナカ\nSiete bella, ma anche impetuosa, Lyn. Sono\nindecisa se comprarvi dei fiori o chiedervi di\nrisparmiarmi.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x06\x04リン\nNon so cosa rispondere. Lo prendo come\nun complimento, va bene?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ユナカ\nLa vostra spada è così affilata... Oooh, sembra\ndavvero letale! Vorrei provarla. Posso?!\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x06\x04リン\nTe la lascerei provare volentieri, ma dato che\nnon ha una forma fisica dovrai accontentarti di\nguardarla.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nDi recente mi vengono attribuite parole che non\nho detto. Hai idea del motivo, Yunaka?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nForse è colpa mia. Ho fatto la vostra imitazione\nqualche volta. Ma era solo per fare due risate!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x06\x04リン\nLo sapevo. Ma ora basta, cara mia. Non\nimitarmi più! E nemmeno gli altri! Neanche per\nfarti due risate!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nNo! Mi dispiace! Potete perdonarmi, non è\nvero?! Tra amiche ci si perdona...\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nTi muovi in modo bellissimo in battaglia.\nQuando ti guardo, mi sembra di vedere\ndelle vaste pianure accarezzate dal vento.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x06\x04リン\nSei una persona sensibile, Seadall. Hai un\ndono se riesci a vedere le mie pianure...\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nI miei clienti non sono soddisfatti ultimamente.\nQuando leggo il futuro danzo anche per loro...\nma non è abbastanza.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x06\x04リン\nNo, forse è troppo. Prova a predire il futuro\nad alcuni e a danzare per altri. Fai brillare\nentrambi i tuoi talenti.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nLyn, mi avevi detto di non danzare per coloro\nche vengono a farsi leggere il futuro.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nMa quando le persone sono in cerca di risposte,\nla danza può portargli la gioia di cui hanno\nbisogno.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x06\x04リン\nMh, beh, potresti dirgli che il futuro ha in serbo\nper loro uno spettacolo di danza.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x06\x04リン\nSeadall, si vede quanto tieni ai tuoi clienti.\nE sono sicura che un giorno saranno felici.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nLa magia non serve solo per sconfiggere\ni nemici. Può essere utile per creare oggetti,\ncucinare e molte altre cose.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x06\x04リン\nInteressante. Io non so usare la magia, ma\nsentirtene parlare mi fa venir voglia di imparare.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nEra da molto tempo che non usavo la magia\nper qualcosa che non fosse cucinare.\nPotrei essere un po' arrugginito.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x06\x04リン\nHai integrato la magia nella tua vita quotidiana,\neh? Forse un giorno potrei usare la mia spada\nper affettare il cibo.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nCome temevo, sono un po' troppo arrugginito.\nLa mia magia non è più quella di una volta.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x06\x04リン\nNon dire assurdità. Il tuo contributo in prima\nlinea è sempre prezioso. E i maghi nemici non\nriescono a colpirti.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nNon è così. Sono abituato a usare la magia nella\nvita di tutti i giorni, così ho dovuto imparare a\nnon usarla alla sua massima potenza.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x06\x04リン\nCredimi, chi vede la tua "magia di tutti i giorni"\nnon pensa che tu ne stia limitando la potenza.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nMi piacerebbe duellare contro di te.\nPenso che saremmo una bella coppia.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x06\x04リン\nD'accordo. Ho lottato contro molti avversari e\ncredo che tu saresti una sfidante interessante.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nE così sei cresciuta tra i nomadi delle pianure!\nScommetto che sei più brava di me nella caccia!\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x06\x04リン\nPuò darsi. Ma sono una principiante assoluta\nnella pesca. Dovrai darmi dei consigli.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nLa caccia e le battaglie non sono poi così\ndiverse. Forse è per questo che ne ho superate\ncosì tante.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x06\x04リン\nNon deve essere stato facile fare la mercenaria.\nPassare da una battaglia all'altra.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x06\x04リン\nSembri fatta per fare la guerra, ma spero che\ntu capisca che il nostro obiettivo è la pace.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nQuando facevo la mercenaria non l'avrei capito.\nMa ora che sono un soldato reale, ti do ragione.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nSembri molto pensierosa, Veyle.\nTi prego, fammi sapere se posso aiutarti.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08ヴェイル\nNon credo di meritare la tua gentilezza, Lyn.\nMa grazie per l'offerta.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nSei eccezionale, Lyn. Così franca e sicura.\nVorrei essere come te.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x06\x04リン\nMa lo sei, Veyle. Nonostante tutto quello che\nhai passato, vivi la tua vita in modo retto.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nNiente può renderti più forte che trovare\nqualcuno in cui credere, qualcuno di cui fidarsi.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nSì. L'ho trovato. Ma Lyn, tu ti fidi di me?\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x06\x04リン\nCerto! Ho superato molte difficoltà grazie a\npersone come te, persone di cui potevo fidarmi.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nGrazie, Lyn. Farò del mio meglio per non\ndeludere la fiducia che mi hai accordato.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06モーヴ\nSembri uno spirito libero. Ammetto che\nti invidio un po'.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x06\x04リン\nSei invidioso perché fraintendi il concetto di\nlibertà. Dovresti scioglierti un po'.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06モーヴ\nSei così vivace. Parli sempre con tutti. Io invece\ntaccio per paura di essere frainteso.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x06\x04リン\nProva a dire liberamente quello che pensi\ne vedrai che ci saranno meno fraintendimenti.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nNon devi stare sull'attenti quando parliamo.\nNon essere così rigido, rilassati un po'.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nRilassarmi... Così va bene?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x06\x04リン\nHai l'espressione ancora un po' rigida...\nMa forse sei proprio fatto così. Va bene così!\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nIl mio umorismo non era voluto, ma sentirti\nridere mi rende felice.\x0E\x04\x00\x00
