MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08リュール\nCombatto per salvare il mondo che amava\nmia madre. Ma ho bisogno del tuo aiuto, Leif.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nL'ultima battaglia è stata piuttosto violenta.\nTu stai bene, Jean?\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nGrazie per avermelo chiesto, ma serve di più\nper scoraggiarmi.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nTi sei comportato egregiamente l'ultima volta.\nÈ per merito tuo se non abbiamo avuto feriti\ngravi.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nSo medicare le persone, ma il mio obiettivo\nè un mondo in cui nessuno si faccia del male.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06ジャン\nCome hai fatto a diventare così forte, Leif?\nVorrei essere come te.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06リーフ\nPenso la stessa cosa quando guardo gli altri.\nComunque, tu sei più forte di quello che credi,\nJean.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nNon mi sento così. Ho studiato molto e fatto\ntanta pratica, ma ancora non sono un bravo\nmedico.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06リーフ\nNon avere fretta. Tieni gli occhi puntati sul tuo\nobiettivo e cerca di raggiungerlo un passo alla\nvolta.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06ユナカ\nSapete, Leif, sembrate un uomo che ha superato\nesperienze difficili. Vi ammiro per questo.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06リーフ\nQuesto sentimento è reciproco, Yunaka.\nAnch'io ammiro il tuo spirito combattivo.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nHo sentito una strana risata provenire da questa\nparte. Che sta succedendo, Yunaka?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nOh, niente di speciale. Sono riuscita a mettere\nle mani sulle armi più micidiali che abbia mai\nvisto.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06ユナカ\nUgh... Ho fatto troppe imitazioni.\nMi fa malissimo la gola.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06リーフ\nSì, forse ti sei sforzata troppo. Vorrei poterti\noffrire una bevanda per lenire la gola che\navevamo nel mio mondo.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06リーフ\nEra in grado di guarire qualsiasi malanno.\nTi avrebbe fatto bene.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nPosso fare finta. Il potere dell'immaginazione,\ngiusto? Descrivetemela... e io vi dirò quando\ncomincia a fare effetto.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08セアダス\nDovresti guardarmi mentre ballo, Leif. Ho visto\nnel tuo futuro che la danza ti porterà fortuna.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06リーフ\nMh? L'accuratezza delle tue predizioni è\nrisaputa. Guarderò di sicuro la tua esibizione.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08セアダス\nDopo aver ballato mi viene una gran voglia di\ncibi poco sani. Ma un ballerino ha bisogno del\ncarburante giusto. Per esempio, questo...\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06リーフ\nVedo un sacco di olio, burro e zucchero...\nSembra delizioso.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nSembri molto sicuro di te, Seadall. Ma continui\na evitare il cibo poco sano, dico bene?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nNon ha importanza. La mia danza porta\nun sorriso sul volto di tutti quelli che la vedono.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nMa, Leif, ti ho fatto le carte e ho visto il Carro\nnel tuo destino. Questa carta mi dice che hai\nevitato qualcosa anche tu. Dei tormenti, forse?\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06リーフ\nProprio così. Ma la mia forza deriva da ciò che\nho passato. Renderò orgogliose di me le persone\nche ho perso.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08リンデン\nSono Lindon. Piacere di conoscerti. Fammi\nsapere se, pur con le mie vecchie ossa, posso\nfare qualcosa per te.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06リーフ\nSei molto di più che delle vecchie ossa, ne sono\ncerto. Sono davvero contento di averti al mio\nfianco.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nQuel ritratto che porti sempre con te... è di tua\nmoglie?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nAh, l'hai notato, eh? Che te ne pare?\nEra davvero una donna molto bella.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nOh! Che buon profumo. È uno di quei biscotti\nche cuoci con un incantesimo?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nAhah! Proprio così. Se solo tu potessi\nassaggiarli!\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x08\x06リーフ\nIl profumo mi basta. Mi incuriosisce molto\nil fatto che usi la magia per cuocere i dolci.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nLa magia può essere un vantaggio o una\nmaledizione. La uso per cuocere i dolci\nper ricordare a tutti questa verità.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0C\nザフィーア\nHo qualcosa in faccia, Leif? Mi stai fissando.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06リーフ\nScusami. Mi ricordi qualcuno che conoscevo.\nUna donna forte che mi era molto cara.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0C\nザフィーア\nLa guerra è ignobile, ma è per questo che\ndobbiamo combattere. Non voglio perdere\nnessun altro.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06リーフ\nLa penso come te. La guerra è una tragedia,\nma dobbiamo combattere per prevenire tragedie\nancora più grandi.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nSaphir, cosa fai con quel pesce?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0C\nザフィーア\nMe lo ha regalato un amico, ma è troppo grande\nda cucinare per una persona sola.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x08\x06リーフ\nSono sicuro che non avrei difficoltà a trovare\nun po' di persone che sarebbero felici di\nprovare la tua cucina.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nEheh. Grazie. Beh... se facciamo un banchetto,\nsarà meglio scegliere una ricetta più elaborata.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nHo fatto cose terribili, Leif, a te e agli altri.\nImmagino che odierai combattere al mio fianco.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06リーフ\nNon lo odio, Veyle, te lo assicuro. Sei un'alleata\npreziosa, dentro e fuori dal campo di battaglia.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nSembrano deliziosi, ma quel rosso mi fa temere\nche siano un po' troppo intensi per i miei gusti.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nHai un buon occhio! Questi dolcetti sono\npiccantissimi. Forse è meglio se non li condivido\ncon nessuno.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nVeyle, avevi bisogno di me?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nLeif, sono così contenta di aver combattuto al\ntuo fianco. Spero... che sarai sempre il mio\ncompagno d'armi.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06リーフ\nCertamente, Veyle. Sarò il tuo compagno d'armi,\nanzi... il tuo amico, ora e per sempre.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nOh, grazie! Prometto che farò del mio meglio\naffinché tu possa essere orgoglioso di stare al\nmio fianco.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nSer Leif, le tue tecniche sono sbalorditive.\nPosso permettermi di chiederti di unire di\nnuovo le nostre forze al più presto?\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06リーフ\nNessun problema. Combatterò con piacere\nal tuo fianco in qualsiasi momento.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nQuesto posto e queste persone... Sono tutti così\ngentili. Interagire con loro mi confonde.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06リーフ\nDa cosa deriva la confusione? Per loro sei un\nalleato e loro pensano di esserlo per te.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nIl mio obiettivo è proteggere le persone a me\ncare. Tuttavia, prendo troppo spesso decisioni\nsbagliate.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06リーフ\nÈ troppo presto per valutare l'impatto delle tue\nscelte. La tua storia è appena cominciata.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06リーフ\nFidati del tuo istinto e agisci per proteggere i\ntuoi amici.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nGrazie. Hai ragione. I miei dubbi offuscano\nil mio giudizio e devono essere abbandonati.\x0E\x04\x00\x00
