MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nTra tutti gli anelli rubati dal castello di Lythos,\nsono l'ultima a unirmi a te... scusa per il ritardo.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nHai sempre degli oggetti interessanti in vendita.\nSe solo potessi acquistarli...\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nDi solito mi innervosiscono quelli che guardano\nsenza comprare, ma per te farò un'eccezione.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nMi basta lasciar scorrere lo sguardo sulla tua\nmerce straordinaria per sentirmi di buon umore.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nMi fa piacere! Guarda pure quanto vuoi, Erika.\nPer te, il mio negozio è sempre aperto.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x0C\nエイリーク\nSei molto gentile. Ma sei sicura che non ti dà\nfastidio se non compro niente?\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06アンナ\nNo, no! A dire la verità, sono piena di clienti\nnuovi che vengono perché ci sei tu!\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nGli emblemi non si possono ferire o ammalare,\nvero? Se non hai mai bisogno di un dottore,\nnon c'è molto che io possa fare per te.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x0C\nエイリーク\nNon hai tutti i torti... la nostra amicizia potrebbe\nsembrare un po' sbilanciata...\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nGli emblemi sono puro spirito, no? Quindi,\ndal punto di vista psicologico potresti avere\ngli stessi problemi dei comuni mortali.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x0C\nエイリーク\nUhm... devo ammettere che tendo a\npreoccuparmi molto. Terrò a mente i tuoi\nconsigli.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nIl cuore della gente è come una tazza di tè.\nCol tempo, piccole cose possono accumularsi\ne adagiarsi sul fondo.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x0C\nエイリーク\nDavvero? E che succede se la tazza trabocca?\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nPotrebbe diventare un grosso problema. Faresti\nmeglio a parlarne con qualcuno che se ne\nintende, prima che succeda.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0C\nエイリーク\nUhm... quando parliamo, sento che il mio cuore\nè davvero più leggero. Quindi, in un certo senso,\nriesci a curare anche me.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ユナカ\nMa guarda un po' che lineamenti eleganti!\nCon degli zigomi così definiti potreste tagliare\nperfino il vetro!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x0C\nエイリーク\nDevo prenderlo come un complimento? Grazie...\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nSi vede che sei una persona solare e piena di\nenergia. Quando siamo insieme mi sento bene.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nYurrà! Ne sono felice! Anche io mi diverto\nquando sto con voi! Ma allora chi ispira chi?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ユナカ\nSiete una persona genuina e piacevole.\nImmagino dipenda dall'ambiente in cui siete\ncresciuta.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x0C\nエイリーク\nGrazie, potrei dire la stessa cosa di te.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nMi fa piacere che lo pensiate, ma le cose non\nstanno così.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x0C\nエイリーク\nCapisco... Ma anche persone come te sono rare,\nYunaka.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08セアダス\nI tuoi lunghi capelli sembrano fatti apposta per\nla danza. Vorresti ballare con me?\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0C\nエイリーク\nNon sono molto brava a ballare, ma magari\npotresti insegnarmi.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08セアダス\nContinuo ad ammirare i tuoi capelli, Erika.\nVorrei che anche i miei scintillassero così\nalla luce del sole.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0C\nエイリーク\nMa anche tu hai dei bei capelli! Devono essere\ndifficili da curare, però, lunghi come sono.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nI tuoi capelli sono meravigliosi... anzi sei tutto\nmeraviglioso. Un vero artista a tutto tondo.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nGrazie. Non è facile mantenere dei livelli artistici\nperfetti. La danza richiede molto impegno.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nMi fa piacere averti vicina. Mi ispiri a fare meglio\ne a impegnarmi sempre di più.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0C\nエイリーク\nSono contenta di esserti utile, Seadall.\nVederti danzare sul campo di battaglia\nmi riempie di gioia.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nTi sei ritirato dall'esercito già una volta, vero?\nNon ti preoccupa il pensiero di mettere di nuovo\na rischio la tua vita?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nIl rischio c'è, ma sono contento di poter\ncontribuire in qualche modo.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08リンデン\nOhohoh! Guarda, Erika, ho arrostito dei\nfagioli con il Tuono d'elfo. Sono venuti\nbene, non ti pare?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0C\nエイリーク\nWow, non ne hai bruciato nemmeno uno!\nNon conosco nessuno con un tale controllo\nsulla propria magia!\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08リンデン\nHo creduto di poter vedere la fine di questa\nguerra, un giorno, ma forse mi sbagliavo.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0C\nエイリーク\nNon abbandonare la speranza. Sento che sta\nper tornare la pace.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nÈ facile per te che non invecchi, ma io mi\nchiedo se vivrò abbastanza per vederla.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0C\nエイリーク\nLa pace arriverà prima di quanto tu creda.\nSono qui per fare in modo che sia così.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nザフィーア\nDa dove ricavano energia gli emblemi,\nse non possono mangiare?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nエイリーク\nNon ne ho idea, ma non ho mai avuto problemi.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nSaphir, hai un fisico forte e molto scolpito. Non\ndev'essere facile mantenere quella muscolatura.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nAhah, questo corpo è il risultato delle mie\nattività quotidiane. Se sei mai stata a pesca\no a caccia, capisci di cosa parlo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nÈ stato molto interessante parlare di caccia e\npesca. Non immaginavo fossero attività così\nfaticose.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0C\nザフィーア\nÈ perché no? I pesci e gli animali combattono\nper sopravvivere. Un po' come in guerra.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nエイリーク\nAvrei voluto anche io avere queste esperienze,\ninvece ho vissuto una vita molto protetta.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nMa non hai combattuto contro un "Re Demone"?\nSe quella non è esperienza, non so cosa sia!\nRaccontami tutto!\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nTu vieni da un altro mondo. Cosa ne pensi\ndei Draghi Divini e dei Draghi Maligni?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0C\nエイリーク\nSo che i primi sono buoni e gli altri malvagi.\nMa le mie conoscenze si limitano a questo.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nNon sei mai stanca di combattere, Veyle?\nIo a volte mi domando se abbia senso,\nse alla fine ci sarà davvero un vincitore.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nLo pensavo anch'io. Ma ho deciso di seguire\nuna persona e lo farò fino alla fine.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nNon volevo scoraggiarti con le mie parole.\nNon ho nessuna intenzione di distoglierti\ndalla battaglia.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nSono contenta che tu mi abbia parlato con\nfranchezza. È giusto anche sentire opinioni\ndiverse!\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nPenso che le tue preoccupazioni nascano\ndalla tua gentilezza. E io apprezzo molto\nil tuo buon cuore.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0C\nエイリーク\nGrazie, mi sento meglio ora. Sappi che potrai\nsempre contare su di me e sul mio potere.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nÈ strano combattere al tuo fianco.\nMi dispiace per quello che è venuto fuori\nquando abbiamo recuperato il tuo anello.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x0C\nエイリーク\nTe ne prego, non scusarti. Ti ho già perdonato\nda tempo. Adesso siamo amici, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nChi è quel guerriero che ti aiuta in battaglia?\nTi somiglia molto ed è forte come te.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x0C\nエイリーク\nÈ il mio fratello gemello. Mi ha detto che\nè rimasto molto colpito dalla tua tecnica\ndi combattimento.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nLady Erika, c'è un posto che vorresti visitare?\nPosso portarti ovunque tu desideri.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x0C\nエイリーク\nGrazie, sei gentile. Ma come mai me lo chiedi?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nHai detto di avermi perdonato, ma vorrei\ncomunque fare qualcosa per riparare le mie\ncolpe. È un problema per te?\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x0C\nエイリーク\nNo. Hai un animo gentile. Grazie. Ne parlerò\ncon mio fratello prima di prendere una\ndecisione.\x0E\x04\x00\x00
