MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nSono contento di essere il tuo compagno\nd'armi. Ho giurato a Lumera che ti avrei\nprotett\x0E\x0A\x00\x08\x02o\x02a a costo della vita.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nÈ la verità. Giuro che un giorno lo ricostruirò\nper loro e per Fogado, che mi ha fatto suo\nattendente.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nSe sono qui è grazie a lui e a quelli che mi\nhanno appoggiato. Perfezionerò le mie abilità\nculinarie e belliche per loro.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x0A\x08シグルド\nÈ un gesto nobile. Sono sicuro che i tuoi\ngenitori sarebbero fieri di vederti portare\navanti il loro sogno.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nAnna, non credo che un campo di battaglia sia\nil luogo appropriato per qualcuno così giovane.\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nNon preoccuparti, so badare a me stessa.\nComunque chiamami pure "signorina Anna".\nSiamo in confidenza, ormai.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nHo visto ciò che sai fare sul campo di battaglia.\nAmmetto il mio errore. Sei una forte alleata.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nSono brava, eh? Mi fa piacere che tu l'abbia\nnotato. Ma passiamo ad altro. Vuoi vedere i miei\nprodotti in offerta?\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06アンナ\nEhi, Sigurd, sai che festa è oggi?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x0A\x08シグルド\nÈ festa? La mia ignoranza è ormai evidente.\nNon mi viene in mente niente.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nNon c'è problema. L'ho appena inventata!\nOggi si celebra l'anniversario dell'amicizia\ntra Anna e Sigurd!\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x0A\x08シグルド\nOh, mi piace questa festa. Cercherò di\nricordarmela e celebrarla ogni anno in questo\ngiorno.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nLa guerra è crudele. È giusto che una persona\ngiovane come te sia esposta ai suoi orrori?\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nGiovani o vecchi poco importa. La guerra\ncambia comunque la nostra vita. Da parte mia\nse posso lottare, lo farò.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ジャン\nMio padre è l'unico dottore sulla nostra isola.\nVoglio seguire il suo esempio.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x0A\x08シグルド\nDev'essere molto orgoglioso che tu voglia\nintraprendere la sua carriera. Ma non avere\ntroppa fretta di crescere...\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ジャン\nPerché sei diventato cavaliere, Sigurd?\nAnche tuo padre lo era?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x0A\x08シグルド\nQuello è uno dei motivi, sì. Ma soprattutto\nvolevo usare la mia forza per proteggere gli altri.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nSì, ti capisco. Anche io voglio aiutare gli altri.\nLa medicina è il mio modo per farlo.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0A\x08シグルド\nHai un cuore nobile, degno di un cavaliere.\nGiuriamo insieme che proteggeremo la nostra\ngente.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nYurrà! Come va, Sigurd? Siete pronto ad\naffrontare la giornata? A far vedere al mondo\nchi comanda?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x0A\x08シグルド\nNon ho la minima idea di cosa tu stia parlando,\nma sono di buon umore, se questa era la tua\ndomanda.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nDitemi, Sigurd, vi dispiacerebbe lasciarmi dare\nun'occhiatina alla vostra preziosissima spada?!\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x0A\x08シグルド\nHai occhio per le armi. Questa spada è un\noggetto prezioso, lasciatomi in eredità da mio\npadre.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nL'uomo per il quale lavoravo mi insegnò l'arte\ndella sopravvivenza. In un certo senso gliene\nsono grata, non che avessi scelta.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x0A\x08シグルド\nSembrano lezioni di vita importanti. Sei riuscita\na raggiungere il suo livello?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nL'ho raggiunto e superato, come sperava lui.\nIn un certo senso è stato come un padre per me.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x0A\x08シグルド\nScommetto che allora era orgoglioso di te come\nun padre vero.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nE così tu custodivi un anello dell'emblema.\nTi ringrazio per aver protetto uno di noi.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セアダス\nSe non stai attento, tutte queste lodi mi daranno\nalla testa. Ma sono felice di aver potuto fare\nla mia parte.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08セアダス\nRaccontami qualcosa del mondo in cui vivevi.\nMi affascina ascoltare storie di mondi lontani\nche non ho mai visto.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08シグルド\nIl mio mondo era pieno di guerre... Tuttavia,\nera un mondo che valeva la pena di difendere\na costo della vita.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08セアダス\nHo due padri. Uno biologico e l'altro è l'uomo\nche mi ha cresciuto. Entrambi sono morti, però.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08シグルド\nDev'essere terribile... perdere i genitori. Non\nriesco nemmeno a immaginare come possa\nsentirsi un figlio rimasto solo.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nIl padre che mi ha cresciuto, il mio maestro,\nè morto per proteggermi dai banditi. Tu me lo\nricordi.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08シグルド\nSi è sacrificato per proteggerti... Sono certo\nche il tuo maestro ti amava come un figlio.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nSigurd, avresti un momento? Sto per iniziare un\nesperimento e mi piacerebbe che partecipassi.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08シグルド\nAmmetto che le ricerche accademiche mi\nincuriosiscono. Fammi vedere cos'hai in mente.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nMia moglie era di una bellezza senza pari. Posso\ndimostrartelo. Guarda, questo è il suo ritratto.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08シグルド\nDavvero di una rara bellezza. Anche mia moglie\nera bella e gentile.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nDa quando mi sono ritirato a vita privata, non\nvedo spesso i miei figli. È una vita triste, ma\ncosa ci posso fare?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08シグルド\nL'idea di rivederli quando sarà tornata la pace\nè un altro valido motivo per combattere.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08シグルド\nE anche un motivo per non morire. Il tempo\nche ci è dato da vivere è breve e dobbiamo\nsfruttarlo appieno.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nSi vede quanto tu abbia sofferto, Sigurd.\nResisteremo e combatteremo fino alla fine.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nPer una soldata reale come me, non c'è onore\npiù grande che combattere fianco a fianco con\nun cavaliere del tuo calibro.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0A\x08シグルド\nL'onore e tutto mio, Saphir. Diamoci da fare\nper riportare la pace in questo mondo.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nOra che ho visto cosa sai fare, capisco perché\nti chiamano sacro cavaliere. Mi hai convinta.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0A\x08シグルド\nNon avrei mai ricevuto quel titolo senza\nl'appoggio dei miei alleati. Senza di loro al\nmio fianco, non avrei ottenuto nulla.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nI miei genitori desideravano vedermi diventare\ncavaliera, ma il loro sogno fu spezzato dai\nsoldati elusiani.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0A\x08シグルド\nLasciare solo un figlio è la pena più grande che\nun genitore possa soffrire. Parlo per esperienza.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nNon è stato facile, ma ho realizzato il mio sogno\nanche grazie a loro. Vorrei tanto poterli\nringraziare.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0A\x08シグルド\nMettendocela tutta per raggiungere i tuoi sogni,\nporti avanti i loro insegnamenti. Questa è l'unica\ngratitudine di cui hanno bisogno.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nSigurd, perdonami per averti fatto combattere\ncontro il Drago Divino. Ho fatto una cosa\nterribile.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08シグルド\nNessuno ti biasima per questo, tantomeno io.\nSei un'amica preziosa. Non dimenticarlo.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nVedo che sorridi più spesso. Consolidare\nle proprie amicizie è un buon modo per\nallontanare le paure.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nSì, e anche averti vicino mi rende meno\ntimorosa. Grazie, Sigurd.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nAbbiamo combattuto molto insieme, Sigurd.\nQuindi mi chiedevo... posso farti una domanda?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08シグルド\nTu conosci e comprendi il dolore degli altri.\nCome potrei rifiutare?\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nGrazie. Ma quello che volevo chiederti è...\nprenderesti in considerazione la possibilità di\ndiventare mio amico?\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08シグルド\nCon piacere, Veyle. Con molto piacere. E ti\nprometto che il nostro legame d'amicizia sarà\neterno.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nMi accetti anche se in passato ho servito\nil Drago Maligno. Grazie per avermi accordato\nun rispetto che non merito.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x0A\x08シグルド\nNon c'è nulla di cui tu debba vergognarti. Ho\ndeciso di combattere al tuo fianco perché sei\nun alleato valoroso.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nSono un orfano, cresciuto in una chiesa\nelusiana. Forse ho riconosciuto qualcosa\ndi me in Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x0A\x08シグルド\nE un legame è nato tra te e Veyle, ed è cresciuta\nun'amicizia. Che cosa meravigliosa.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nLa morte di Marni dev'essere vendicata.\nAltrimenti, la sua anima non troverà pace...\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x0A\x08シグルド\nSai quale ricompensa otterremmo dal circolo\nvizioso che vuoi perpetuare? La tristezza.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x0A\x08シグルド\nVale la pena esplorare il tuo dolore. Accettalo\ne riuscirai a sconfiggere il tuo vero nemico.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nLe tue parole mi colpiscono al cuore, ser Sigurd.\nLe terrò presente intanto che cerco la mia\nstrada.\x0E\x04\x00\x00
