MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リュール\nPossiamo contare sul tuo aiuto per portare\nla pace in questo mondo?\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06アイク\nSai cos'è? Anche mia sorella curava le ferite.\nForse mi ricordi un po' lei.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ユナカ\nDa vicino siete ancora più muscoloso!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06アイク\nChe passo felpato! Non mi ero accorto\nche fossi qui.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nHai uno strano modo di camminare. Mi ricordi\nun po' un assassino che lavorava nel mio\ngruppo.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nMa di cosa state parlando?! Questo è il mio\nmodo di camminare! E allora?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06ユナカ\nIke, ancora non mi avete chiesto niente\nsul mio passato...\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06アイク\nE non lo farò, visto che non ti va di parlarne.\nPosso aspettare. Quando sarai pronta,\nti ascolterò.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nNon so se sarò mai pronta.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06アイク\nE allora non dirmi niente. L'unica cosa che\nmi importa è chi sei adesso.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08セアダス\nIke, oggi farai meglio a essere particolarmente\ncauto. Ho letto il tuo futuro e... non sembrava\npromettente.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06アイク\nQuindi sei un ballerino e un indovino?\nSono davvero delle abilità notevoli.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08セアダス\nHo notato che mi hai osservato mentre\ndanzavo. Sono un po' sorpreso. Ti è piaciuto\nlo spettacolo?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06アイク\nMolto... è stato davvero bellissimo. Ti ammiro\nper gli anni di dura disciplina che ti sei imposto\nper arrivare a questo livello.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08セアダス\nIl tuo desiderio di migliorare sempre è lodevole.\nSei già molto forte, eppure vuoi diventarlo\nancora di più.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06アイク\nSei molto gentile, ma ho ancora molta strada\nda fare per raggiungere il mio obiettivo.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x08\x06アイク\nCiò che desidero è diventare più forte di mio\npadre. Il mio defunto padre. Ma mi manca\nancora tanto.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08セアダス\nAh, ti capisco. Anche io spero di riuscire, un\ngiorno, a superare l'abilità del mio defunto\nmaestro di danza.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nCos'è stato quel rumore?!\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nMh? Oh, intendi l'incantesimo di poco fa?\nEro io, stavo solo cucinando.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リンデン\nLa magia è un'arte molto complessa.\nPiù studi, più trovi nuovi modi di usarla.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06アイク\nAnche con la spada si possono inventare\nsempre nuove tecniche. Non ci si annoia mai.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08リンデン\nPerché l'umanità è destinata a fare errori\nsu errori?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06アイク\nCapisco cosa vuoi dire, ma nessuno è perfetto.\nSi impara attraverso gli errori.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nHai ragione. Ma sarebbe bello se ciò che\nimpariamo servisse sempre a migliorarci...\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06アイク\nÈ qui che entriamo in gioco noi. Io con la mia\nspada e tu con la tua penna.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nTi serve qualcosa?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\nTranquillo, abbassa pure la guardia. Mi sa\nche noi due siamo fatti della stessa pasta.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nザフィーア\nQuindi è stato tuo padre ad insegnarti a usare\nla spada.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06アイク\nSì, non poteva farmi un dono più prezioso.\nLe sue tecniche ti rendono praticamente\nimbattibili, se riesci a padroneggiarle.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0C\nザフィーア\nTi impegni sempre per essere il più forte.\nMi chiedo quale sia il motivo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06アイク\nNiente di speciale. Voglio solo vedere dove\nriesco ad arrivare.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x08\x06アイク\nAnche per te è così, dico bene, Saphir?\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nAhah, credo di sì. Mi piaci, Ike. Ci capiamo noi\ndue.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIke... secondo te potremo mai diventare amici?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06アイク\nPerché me lo chiedi? Non siamo già alleati?\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nTi sei abituata alla vita qui, Veyle?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nSì, direi di sì. È davvero un bel posto.\nNon mi sento più sola.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06アイク\nChe succede, Veyle? Hai l'aria di sentirti poco\nbene.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nNon riesco a dormire. Ho tanta paura di\nsvegliarmi di nuovo in un posto strano.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06アイク\nNon succederà. Se ti vedo fare la sonnambula,\nti fermo io, va bene?\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nNon era... esattamente questo che intendevo.\nGrazie lo stesso, Ike. Credo che stanotte riuscirò\na prendere sonno.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06モーヴ\nÈ strano combattere al fianco di chi prima\nera un avversario.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06アイク\nUn giorno si è nemici, il giorno dopo alleati...\nSono cose che succedono in guerra, più di\nquanto tu creda.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06モーヴ\nSono disgustato dalla mia inettitudine. Se non\nfosse per questa guerra, sarei totalmente inutile.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06アイク\nSe ti senti così, prova a imparare qualcosa di\nnuovo che non abbia a che fare con la guerra.\nAdesso è il momento giusto per farlo.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06アイク\x022\n\x0E\x03\x02\x08\x06モーヴ\nA lady Veyle è tornato il sorriso. Presto avrò\nassolto al mio compito.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06アイク\nPensi di essere stato con lei perché era\ntuo dovere? No. È stata una tua scelta.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06アイク\nVeyle ha bisogno di te e tu di lei. Perché non\nresti fino alla fine?\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nHai ragione. Devo ammetterlo. Se me lo\npermetterà, resterò per sempre al suo fianco.\x0E\x04\x00\x00
