MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リュール\nWill you help me bring peace back to this world\nas soon as we can?\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06セリカ\nWell, if that's all it takes, Seadall, then I think\nI will join you in a dance.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リンデン\nSo, you're an Emblem, are you? If you have\ntime, I'd love to learn more about your world.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06セリカ\nYou seem like you'd be a good person to teach\nme about this world too.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nDo you have any new experiments planned\nfor today?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nNo experiment, just my tried-and-true method\nfor making pastries using magic.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リンデン\nThe world is in a sad state indeed if it needs\na retired old man like me to save it.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06セリカ\nYou've seen so much that you must have a\ngood perspective on building a peaceful world.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nI have seen a lot, it's true. Here's hoping I live\nlong enough to see the world you speak of.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06セリカ\nIt's not necessarily for you. You cleared the\npath, and now it falls to them to walk it.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nザフィーア\nYou've got an air of strength about you, Celica.\nI appreciate that.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06セリカ\nThat's not something I hear often. Thank you.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nI heard there's a place nearby that's rich with\nmedicinal herbs. Would you mind taking me?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nAlways thinking about how to help folks, huh?\nYeah, sure. Let's go.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nザフィーア\nSomething I don't understand. How did you get\nsuch immense strength when you hate fighting?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06セリカ\nIt's true I dislike fighting─but a desire to protect\npeople motivates me to be strong.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nNot as big a contradiction as I first thought.\nYeah, I can respect that.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06セリカ\nThank you, Saphir. That means a lot to me.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nCelica, I hope it's OK if I ask you this. Do you\nthink I'm...scary?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06セリカ\nNo, I'm not scared of you, Veyle. To me, you\nare just like the rest of us─you are one of us.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nAll the people here are such good people.\nI've never had friends like this before, ever.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06セリカ\nOh Veyle, it must feel so good to have them\nnow. And please, know that I'm your friend too.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nThank you so much for lending me your\nstrength, Celica. Now, what can I do in return?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06セリカ\nYou don't need to do anything. I'm just happy\nto spend time with you.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nBut that's not enough. Please, tell me what\nI can do for you.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06セリカ\nOK... Go, find your happiness. And then, find\neven more happiness. That is all I could want.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nLady Celica, is there anything that needs doing?\nIt is rather awkward to simply be...resting.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06セリカ\nNothing at all. I'm here as your ally, not as\nyour master. Please, take the time to relax.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nNever has there been a time when I have known\nsuch peace.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06セリカ\nI pray that one day this will be the norm for you\nand not the exception.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nI failed in rejecting Lady Veyle's first offer of\nfriendship. She suffered due to my hesitation.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06セリカ\nYes, but Veyle was only able to smile again\nbecause you were by her side.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nThat is the work of yourself and the others.\nI have been unable to help her find happiness.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06セリカ\nMauvier, you are relied upon by Veyle, and the\nrest of us as well. Please, understand that.\x0E\x04\x00\x00
