MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リュール\nThank you for the hope you showed me back\nthen. If not for you, I might have given up.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06ルキナ\nI don't know much about dance, but I do know\nthat when you perform, I am filled with courage.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nThere's something I have to say to you, Lucina.\nAnd that is, thank you.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06ルキナ\nI'm not sure what I've done to earn such\nheartfelt gratitude, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nTelling me that my dancing gives you courage...\nIt meant so much to me. It's all I ever hope for.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ルキナ\nI told you the truth, Seadall. Your dance has the\npower to fill anyone from any world with hope.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nThat's a delicious-looking dessert. Did you\nmake it, Lindon?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nIt was one of my experiments, yes. But don't\nworry─the taste is world-class.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リンデン\nWould you tell me more about your world\ntoday, Lucina?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06ルキナ\nYour curiosity seems endless, Lindon. I hope\nsome of it rubs off on me.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リンデン\nHow were you able to withstand living in such\na desperate, hopeless world, Lucina?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06ルキナ\nIn all honesty, even with my stubbornness and\npride, I'd have succumbed without my allies.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nSo that's where you drew your strength from.\nTighter bonds may be what this world needs.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06ルキナ\nThen it's time we forged them for ourselves.\nOnce we have that, nothing is impossible.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nWouldn't know it to look at you, Lucina, but you\nfight with the intensity of a hardened veteran.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ルキナ\nIndeed. I've seen more harrowing battles than\nI care to think about.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nYou're one of the best fighters I've ever seen.\nI'd love to go toe-to-toe with you someday.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06ルキナ\nOnce we're done with all the real fighting,\nI'll indulge you in a proper bout.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nLet's cancel that bout we spoke of, Lucina.\nI've changed my mind.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06ルキナ\nFine by me. May I ask why?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nYou obviously take no pleasure in battle.\nIt was selfish of me to ask.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06ルキナ\nI appreciate that, Saphir. Here's an idea─how\nabout you take me fishing instead?\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nDidn't a Fell Dragon ravage your world? You\nmust hate it when I'm around.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ルキナ\nNot at all. You look different. You act different.\nYou are your own dragon, Veyle.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nI know Papa is doing awful things. Still, I just\ncan't bring myself to hate him completely.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06ルキナ\nI understand, Veyle. The father-child bond is so\npowerful. Do not worry, we'll stop him together.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nLucina, what was your father like?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ルキナ\nHe was strong, wise, and fair. More than\nanything, he treasured his bond with his allies.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nHe sounds so...good. My Papa was always\nalone, always staring at some far-off place...\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06ルキナ\nHe may not have been there for you, Veyle, but\nI am here and I will always support you. I swear.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nI do not require your concern. Lady Veyle needs\nyou more.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06ルキナ\nI'm keeping an eye on Veyle, but my worries are\nequal for you, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nYour presence has caused Lady Veyle to smile\nmore. Thank you.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ルキナ\nThere's no reason to thank me. Veyle's smile is\nyour doing, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nWho I was, what I did... I do not regret those\nactions so much as the actions I did not take.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nWere I more diligent in my efforts as friend and\nprotector, might Lady Veyle have been happier?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06ルキナ\nThe past is out of reach for most. Yet the future\ncan be changed for any of us. You included.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ルキナ\nI'm happy to help. From now on, let's ask\nourselves what would bring Veyle happiness.\x0E\x04\x00\x00
