MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nDon't go thinking I'm some wishy-washy noble.\nI'm stronger than I look.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x06\x04リン\nSeadall, you truly care about your customers.\nAnd one day they will be happy, I know it.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nMagic isn't just for defeating your enemies.\nYou can create things, cook, and so much more.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x06\x04リン\nThat's interesting. I can't use magic myself, but\nhearing you talk about it makes me wish I could.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nIt's been so long since I unleashed magic on\npeople rather than ingredients. I may be rusty.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x06\x04リン\nYou integrated magic into your daily life, huh?\nMaybe one day I'll chop food with my blade.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nI'm as rusty as I feared. My magic just isn't\nwhat it once was.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x06\x04リン\nDon't be absurd. You still contribute on the\nfront lines. The enemy's mages can't touch you.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nNot so. I'm too used to everyday magic, which\nI'm always careful not to use at full power.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x06\x04リン\nTrust me, no one who sees your "everyday\nmagic" would imagine you're limiting yourself.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nWe should spar sometime. I feel like we'd be\na good match.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x06\x04リン\nAgreed. I've fought enough tough opponents\nto know you'd be an interesting one.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nSo you grew up as a nomad in the plains, huh?\nI'll bet you're a better hunter than I am.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x06\x04リン\nProbably. I'm a complete novice at fishing,\nthough. You'd have to give me some tips.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nA battle's not so different from a hunt. That's\nprobably why I've survived so many of both.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x06\x04リン\nMust have been tough living as a mercenary,\nwandering from one battlefield to the next.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x06\x04リン\nMuch as someone like you must thrive in war,\nI hope you understand that peace is our goal.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nAs a mercenary, I wouldn't have. But I'm a\nroyal knight now, and I do understand.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nYou look as if you have a lot on your mind,\nVeyle. Please, let me know if I can be of help.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08ヴェイル\nI don't know if I'm worthy of your kindness,\nLyn. But thank you for the offer.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nYou're amazing, Lyn. You're so forthright and\nsure of yourself. I want to be like that.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x06\x04リン\nBut you are, Veyle. You are living your truth\ndespite everything stacked against you.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nNothing can strengthen you more than finding\nsomeone to believe in─someone to trust.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nI think I have. But, Lyn... Do you believe in me?\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x06\x04リン\nI do. I've survived many hard times because of\npeople like you─people I could put my faith in.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nThank you, Lyn. I'll do my very best to live up\nto the faith and trust you put in me.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06モーヴ\nYou have an air of freedom about you. I admit\nI am jealous.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x06\x04リン\nYou're jealous because you overthink what it\nmeans to have freedom. Loosen up a bit.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06モーヴ\nYou're so lively. Always talking with others. I\nkeep quiet out of fear of being misunderstood.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x06\x04リン\nIf you start sharing your thoughts with others,\nthere'll be fewer misunderstandings.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nYou...don't need to stand at attention when\nwe talk. Stop being so stiff, and relax a little.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nRelax... You mean like this?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x06\x04リン\nYour expression is still a little stiff... You know,\n"stiff" just might be who you are. It's great.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nMy humor was unintentional, yet hearing you\nlaugh does make me happy.\x0E\x04\x00\x00
