MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nThe fighting won't let up anytime soon. If it gets\ntoo much for you, you can lean on me.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08リンデン\nIndulge me, Professor... I'm researching novel\nuses for magic, but I've been coming up short.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06ベレト\nHow about magic to create blessed jelly?\nLet me see if I can remember the recipe...\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nWe get more reluctant to try things as we grow\nolder. That's what impresses me about you.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nWell, one never knows until one tries.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x08\x06ベレト\nYou're not scared that you might fail?\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nHaha! What is failure, really? Discovering which\nmethods don't work is a success in itself.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nSo, we've got a good haul of fish to work with.\nShould we grill? Fry? Stew? What do you think?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ベレト\nHow about we make super-spicy fish dango?\nMy students loved it. Could be to your liking.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nGoing from mercenary to professor must've\nbeen tough. Ever worry about getting too soft?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06ベレト\nActually, having students look up to you is quite\nmotivating. Made me train even harder.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nRoyal knight was the dream, but after the war,\nI'll need to find a new way to grow my strength.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06ベレト\nYou'd throw away your dream like that? Why?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nIf I stick around for peacetime, I'll get rusty.\nWon't be any good to my king then, will I?\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06ベレト\nAlways looking one step ahead. You're a warrior\nthrough and through, Saphir. I respect that.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nNow that I'm here with everyone, I just feel so\nhappy. Though, I probably shouldn't let myself.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ベレト\nYou should let yourself. You're our ally now,\nVeyle. You have every right to your happiness.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nYou look like you're keeping very busy, Veyle.\nWhat are you doing?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nI want to make myself as useful as I can, so I've\nbeen doing little errands for everyone.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nI love spicy food. Did you have any especially\nspicy dishes in your world, Professor?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ベレト\nOh yes. Super-spicy fish dango was a dish\nknown for scorching your entire mouth.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nThat sounds super yummy! I hope you'll teach\nme how to make it sometime.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06ベレト\nI'd be glad to. It will take all our fortitude, but\nwe shall face this fiery feast together.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nYou want to speak about Veyle? OK. But why\nwith me?\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06モーヴ\nThe word is that you are a good listener.\nEspecially when someone is troubled.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06モーヴ\nProfessor. How do you relax? I force myself to\nsit for nearly two minutes, but it does not help.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ベレト\nYou can't force yourself to relax. But know that\nyour friends worry if you overwork yourself.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06モーヴ\nLady Veyle told me to "get a hobby."\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06ベレト\nThat's a good idea. Having a hobby helps\nyou relax.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nWith no room in life for pleasures until now, it\nis a difficult task to choose one for myself.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ベレト\nPerhaps Veyle could help you in your search.\nShe will enjoy it too.\x0E\x04\x00\x00
