MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nLes combats ne sont pas près de cesser.\nSi vous êtes submergé\x0E\x0A\x00\x06
MID_GR_Bonet_A_#002	\x0E\x03\x02\x08\x06ベレト\nJe suis heureux d'avoir pu vous aider.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nCependant, je reste sur ma faim. Je veux\napprendre plus de plats de votre monde.\nEnseignez-les-moi, Professeur !\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06ベレト\nHa ha ! Bunet, comment pourrais-je refuser ?\nJe vous apprendrai autant de recettes\nqu'il vous plaira.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06アンナ\nQuoi de neuf, Professeur ? Je peux faire\nquelque chose pour vous ?\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06ベレト\nOh, non. Je suis venu vérifier si vous étiez\nquelqu'un que j'ai connu par le passé.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06アンナ\nIl y a sûrement quelque chose que je peux\nfaire pour pousser les gens à m'acheter\nplus de trucs. Des idées, Professeur ?\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06ベレト\nVous pourriez faire des offres à durée limitée ?\nÇa inciterait vos clients à acheter.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06アンナ\nQuestion ! Quelle est la chose que vous\naimeriez le plus voir dans mon stock ?\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06ベレト\nJ'aimais pêcher à l'époque. Alors je dirais\ndes cannes et des appâts.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nBonne idée ! Même si ça me rend triste de\npenser que vous ne pourrez pas vous en\nservir vous-même.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06ベレト\nÇa ne me dérange pas. Je serais heureux de\nvoir des gens prendre du bon temps en pêchant.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nVous semblez de bonne humeur, Jean.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nOui ! Un soldat que je soigne depuis un bout\nde temps s'est enfin remis. J'étais tellement\ninquiet à son sujet.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ジャン\nProfesseur, vous voulez bien m'apprendre\nà me battre ? J'aimerais me rendre plus utile,\nmême si c'est juste un tout petit peu.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ベレト\nSi c'est ce que vous voulez, d'accord. Je vous\ndonnerai des leçons. Nous commencerons par\nl'autodéfense.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ジャン\nQu'est-ce que vous en dites, Professeur ?\nEst-ce que je suis un bon combattant ?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ベレト\nC'est bien de vouloir faire votre part, mais vous\ndevriez avant tout faire attention à vous.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nJe sais bien... mais quand je vois tout ce qui\nse passe, je peux pas m'en empêcher.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ベレト\nFaites ce que vous dit votre cœur, Jean.\nQuant à moi, je garderai un œil sur vous.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ユナカ\nC'est dingue, Professeur, vous êtes un vrai\nmystère. Même avec mes yeux de lynx, je\nn'arrive pas à distinguer vos intentions.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ベレト\nMon père me disait la même chose.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ユナカ\nAinsi, vous êtes passé du mercenariat au\nprofessorat. Ça, c'est de la reconversion !\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ベレト\nIl y a eu bien pire, une de mes collègues\nétait autrefois chanteuse d'opéra.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ユナカ\nVotre Académie a l'air d'être un super endroit.\nQu'est-ce que vous enseigniez à vos élèves ?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ベレト\nLa plupart des leçons à l'Académie des officiers\nportaient sur la stratégie militaire et diverses\ntechniques de combat.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ベレト\nMais il n'y avait pas que les cours. D'autres\nactivités étaient possibles, comme le chant,\nla pêche ou la cuisine.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nÇa a l'air formidable ! J'adorerais aller dans\nune école pareille. Prenez-moi ! Comment\non fait pour s'inscrire ?!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nSeadall, que faites-vous ici ? Le conseil\nde guerre est sur le point de commencer.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セアダス\nLes étoiles sont formelles : mon destin est de\npasser la journée ici. Je prendrai connaissance\ndes décisions du conseil plus tard.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08セアダス\nDe tout ce que j'ingurgite... pourquoi faut-il que\nles mets les plus savoureux soient les plus\nlourds ? J'arrive à peine à danser !\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06ベレト\nÀ mon avis, la solution consiste à danser\nquand vous avez l'estomac bien rempli,\net à adapter vos pas.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08セアダス\nVous avez un beau profil, Byleth. Vous auriez\nfière allure dans une tenue de danseur comme\nla mienne.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06ベレト\nPour tout vous dire, il m'est arrivé de donner\ndes cours dans une telle tenue.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nVraiment ? C'est incroyable. Qu'en ont pensé\nvos élèves ? Ça a dû les impressionner.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ベレト\nOui, leur réaction était plutôt positive.\nEnfin... je crois ?\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08リンデン\nJe suis un érudit, mais pas un professeur.\nVous avez plus d'expérience que moi en\ntermes d'enseignement.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06ベレト\nJe pense que vous feriez un bon professeur.\nJ'ai moi-même été mercenaire avant, et\nça ne m'a pas empêché d'y parvenir.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08リンデン\nExcusez-moi, Professeur... Je cherche de\nnouveaux usages pour la magie, mais je suis\nà court d'idées.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06ベレト\nQue diriez-vous de préparer des gelées de\nlouanges ? Voyons si je me souviens de la\nrecette...\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nEn général, on devient réfractaire aux nouvelles\nexpériences en vieillissant. C'est pour ça que\nvous ne cessez de m'impressionner.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nMa foi, on ne sait rien tant qu'on n'essaie pas.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x08\x06ベレト\nVous n'avez pas peur d'échouer ?\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nHa ha ! Qu'est-ce que l'échec, au fond ?\nIdentifier les méthodes qui ne fonctionnent\npas constitue un succès en soi !\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nLa pêche a été bonne, j'ai de quoi bosser.\nAlors qu'est-ce qu'on fait ? On les fait griller\nou on les met dans un ragout ?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ベレト\nEt si nous préparions des beignets pimentés\nau poisson ? Mes élèves les adoraient,\nvous les apprécieriez peut-être également.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nÇa a pas dû être de la tarte, de passer\nde mercenaire à professeur. Vous avez pas\neu peur de vous ramollir ?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06ベレト\nEn fait, j'étais plutôt motivé par ces élèves\nqui m'admiraient. Cela m'a encouragé\nà m'entraîner encore davantage.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nC'était mon rêve de devenir chevalier royal.\nEnfin... Après la guerre, il faudra que je trouve\nune autre piste pour m'améliorer.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06ベレト\nPourquoi abandonneriez-vous ainsi votre rêve ?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nJe vais m'encroûter, si je reste en poste\nen temps de paix. Et je vois pas trop en\nquoi je serais utile au roi, comme ça...\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06ベレト\nToujours en train d'anticiper... Vous êtes\nune vraie guerrière, Saphir. J'admire cela\nchez vous.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nMaintenant que je suis avec vous tous,\nje ne peux m'empêcher d'être heureuse.\nMême si je ne devrais pas en avoir le droit.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ベレト\nVous l'avez. Vous êtes notre alliée à présent,\nVeyle. Vous avez tous les droits au bonheur.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nVous avez l'air très occupée, Veyle.\nQue faites-vous donc ?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nJe veux me rendre aussi utile que possible,\nalors je fais de petites commissions pour tout\nle monde.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nJ'adore la nourriture épicée. Est-ce qu'il y a\ndes plats spécialement relevés dans votre\nmonde, Professeur ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ベレト\nOh oui. Les beignets pimentés au poisson\nsont connus pour embraser la bouche de\nceux qui ont le malheur d'y goûter.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nÇa a l'air super appétissant ! J'espère que vous\nm'apprendrez à les préparer, à l'occasion.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06ベレト\nJ'en serais ravi. Ça demandera tout notre\ncourage, mais nous viendrons à bout de\nce brûlant festin ensemble.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nVous voulez parler de Veyle ? Très bien,\nmais... Pourquoi voulez-vous en parler\navec moi ?\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06モーヴ\nIl paraît que vous savez parfaitement écouter\net que vous prodiguez d'excellents conseils\naux âmes en détresse.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06モーヴ\nProfesseur, comment faites-vous pour vous\ndétendre ? Je m'oblige à rester assis presque\ndeux minutes, mais ça ne sert à rien.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ベレト\nOn ne peut pas se forcer à se détendre.\nMais songez que vos amis s'inquiéteront\ns'ils pensent que vous vous surmenez.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06モーヴ\nDame Veyle m'a dit que je devais me\ntrouver un passe-temps.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06ベレト\nC'est une bonne idée. Un passe-temps\npourrait vous aider à vous détendre.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nIl m'est difficile d'en choisir un. Jusqu'ici,\nje n'ai jamais eu le temps de m'accorder\nun quelconque plaisir.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ベレト\nVeyle pourrait peut-être vous aider dans\nvos recherches. Je pense même que ça\nlui ferait plaisir.\x0E\x04\x00\x00
