MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nN'allez pas croire que je suis ne suis qu'une\nfaible noble. Je suis plus forte que j'en ai l'air.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04ボネ\nLyn, vous avez l'air de quelqu'un de solidement\nattaché à la terre. Si vous étiez un aliment,\nvous seriez... une garniture.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04リン\nUne garniture, moi ? Bunet, je ne comprends\nrien à vos propos.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04ボネ\nEn tant que chef, j'accorde autant d'importance\naux saveurs qu'aux couleurs. Et vous, Lyn,\nbénéficieriez de davantage de rouge.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x06\x04リン\nVraiment ? Je pensais que les garnitures\npouvaient être de n'importe quelle couleur.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nBunet, quelque chose vous tracasse ?\nJ'ai remarqué que vous regardiez dans\nle vide depuis quelque temps.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nJe réfléchissais... Et si chaque élément de\nce monde n'était qu'un simple ingrédient\ndans le plat géant de la nature ?\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04リン\nEh bien, n'ayant pas de forme, je ne saurais\nêtre un ingrédient. Il en va de même pour le\nciel, les nuages ou le vent.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nJ'imagine que le soleil et les étoiles ne sont\npas des ingrédients non plus. Oui, j'y vois plus\nclair maintenant. Merci, Lyn.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06アンナ\nApprochez ! Toutes sortes de marchandises\nrares vous attendent ! Qu'est-ce que ce sera ?\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x06\x04リン\nHmm, on s'est déjà vues, non ? Non, ce n'est\npas possible. Ça doit être mon imagination.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nJ'apprécie que vous fassiez tant d'efforts pour\nme vendre quelque chose alors que je suis un\nEmblème, mais je n'ai pas d'argent.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nHé, pas de problème. Si vous ne pouvez pas\nme payer en argent, vous pouvez le faire en\ntravaillant pour moi.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06アンナ\nVous avez réfléchi à ma proposition de\ntravailler dans ma boutique ? Vous ne le\nregretterez pas !\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x06\x04リン\nEt que pourrais-je faire ? Vendre ? Assurer la\nsécurité ? Si des voleurs se montraient,\nje ne pourrais rien faire à part crier.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nMême pas besoin ! Un simple regard noir de\nvotre part, ça vaut bien une douzaine de gardes.\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x06\x04リン\nVous croyez ? Quand bien même, la réponse\nest non. C'est grâce à vous si votre affaire\nfonctionne. Personne d'autre n'en est capable.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ジャン\nTout le monde peut dire que je viens d'une île\nfirénienne rien qu'à cause de mon accent.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x06\x04リン\nIl n'y a aucune honte à avoir. Vous devez être\nfier de ce qui vous rattache à vos origines.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nC'est la première fois que j'entends un accent\ncomme le vôtre. J'aime son rythme envoûtant.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nC'est comme ça que ça sonne pour les autres\ngens ? Ça me rassure que vous ne trouviez\npas que ça fasse idiot.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nC'est dur de changer sa façon de parler.\nOn finit par ne plus se sentir à sa place.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nJ'ai aussi essayé de copier la façon de parler\ndes autres, mais je n'arrivais pas à suivre.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x06\x04リン\nC'est mieux ainsi. Les choses qu'une personne\nne peut pas changer sont aussi celles qui la\nrendent unique.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nHmm, je vais aider beaucoup de gens pendant\nnotre voyage. Ils sauront tout sur l'endroit d'où\nje viens !\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ユナカ\nVous êtes aussi féroce que splendide, Lyn.\nJ'ignore si je dois implorer votre clémence\nou vous offrir des fleurs.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x06\x04リン\nJe ne sais pas quoi répondre à ça. Je dois le\nprendre comme un compliment, je suppose ?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ユナカ\nLe reflet funeste que renvoie le fil de votre\népée donne une allure mortelle à votre lame.\nJe dois l'essayer ! Je peux ?!\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x06\x04リン\nJ'aimerais vous dire oui, mais comme elle\nest dépourvue de matérialité physique, vous\ndevrez vous contenter de la regarder.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nOn me prête certaines paroles que je n'ai\njamais prononcées. Est-ce que vous savez\nquelque chose à ce sujet, Yunaka ?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nÇa devait être moi. J'ai dû faire une imitation\nde vous. Vous savez, juste pour rigoler !\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x06\x04リン\nJ'en étais sûre. Ça suffit comme ça, jeune fille.\nPlus d'imitations ! De personne ! Même si c'est\npour rigoler !\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nNon ! Allez, je suis désolée ! Vous pouvez me\npardonner, pas vrai ? Des amies, ça se pardonne\ntout !\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nVous vous déplacez avec grâce au combat.\nEn vous regardant, je vois le vent souffler sur\nde vastes plaines.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x06\x04リン\nVous êtes très perspicace, Seadall. Vos dons\ndoivent être solides pour que vous ayez ainsi\ndes visions de ma patrie.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nMes clients ne sont jamais satisfaits ces\nderniers temps. Je danse pour eux et je lis\nleur avenir... mais ce n'est jamais assez.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x06\x04リン\nAu contraire, c'est trop. Tâchez de prédire\nl'avenir de certains et de danser pour d'autres.\nLaissez chacun de vos talents briller.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nLyn, vous avez dit que je ne devrais pas danser\npour les gens qui ne veulent que connaître leur\navenir.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nMais quand les gens cherchent des réponses,\nje pense que la danse peut leur apporter la joie\nà laquelle ils aspirent.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x06\x04リン\nHmm... Eh bien, vous pourriez leur prédire que\nce dont ils ont besoin est un spectacle de danse.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x06\x04リン\nEn tout cas, vous vous préoccupez vraiment de\nvos clients, Seadall. Et un jour, ils trouveront\nle bonheur, j'en suis sûre.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nLa magie ne sert pas qu'à vaincre ses ennemis.\nElle permet de créer des objets, de cuisiner,\net bien d'autres choses encore.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x06\x04リン\nC'est intéressant. Je ne peux pas utiliser de\nmagie moi-même, mais vous écouter en parler\nme donne envie d'en être capable.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nCela fait si longtemps que je n'ai plus employé\nma magie sur des gens, mais uniquement pour\nma cuisine... J'ai peur d'avoir perdu la main.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x06\x04リン\nVous avez intégré la magie dans votre vie\nde tous les jours ? Peut-être qu'un jour,\nje couperai la nourriture avec mon épée.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nJ'ai perdu la main, ainsi que je le craignais.\nMa magie n'est plus ce qu'elle était.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x06\x04リン\nNe dites pas n'importe quoi. Vous avez votre\nplace sur la ligne de front. Les mages ennemis\nsont incapables de vous toucher.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nC'est faux. Je suis trop habitué à utiliser\nla magie pour les tâches domestiques, et\ndonc à en limiter la puissance.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x06\x04リン\nCroyez-moi, en voyant votre « magie\ndomestique », personne ne se figure\nque vous vous imposez des limites.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nOn devrait s'entraîner ensemble au combat,\nvous et moi. À mon avis, ça ferait des étincelles.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x06\x04リン\nJe suis tout à fait d'accord. J'ai affronté\nsuffisamment d'adversaires coriaces pour\ncomprendre que vous en feriez partie.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nAlors vous avez vécu votre enfance en tant\nque nomade dans les plaines, c'est ça ?\nVous devez chasser bien mieux que moi.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x06\x04リン\nC'est probable. Je ne connais toutefois\nstrictement rien à la pêche. Je n'aurais rien\ncontre quelques conseils.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nSe battre et chasser, c'est à peu près pareil.\nC'est probablement grâce à ça que j'ai\nréussi à rester en vie jusqu'ici.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x06\x04リン\nVotre vie de mercenaire n'a pas dû être\nsimple, à errer d'un champ de bataille\nà l'autre.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x06\x04リン\nVous êtes probablement très à l'aise en temps\nde guerre, mais vous devez comprendre\nque la paix est notre but ultime.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nJe n'aurais jamais envisagé ça en tant\nque mercenaire. Mais je suis un chevalier\nroyal à présent, je le comprends.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nVous semblez profondément préoccupée, Veyle.\nJe vous en prie, dites-moi si je peux vous venir\nen aide.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08ヴェイル\nJe ne sais pas si je mérite votre bonté, Lyn.\nMais merci pour votre offre.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nVous êtes incroyable, Lyn. Vous êtes si franche\net sûre de vous. J'aimerais être comme vous.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x06\x04リン\nMais vous l'êtes, Veyle. Vous vivez votre vie\npleinement, malgré tout ce qui s'est dressé\ncontre vous.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nCe qui vous aidera le plus, c'est de trouver\nquelqu'un en qui croire. Quelqu'un en qui\navoir confiance.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nJe pense que c'est déjà le cas. Mais vous, Lyn,\nvous croyez en moi ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x06\x04リン\nBien sûr. J'ai survécu à bien des épreuves\ngrâce à des gens comme vous. Des gens en\nqui j'ai pu mettre ma foi.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nMerci, Lyn. Je ferai tout mon possible pour\nêtre digne de la foi et de la confiance que\nvous placez en moi.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06モーヴ\nVous avez l'air d'être parfaitement libre.\nJe dois admettre que je vous envie.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x06\x04リン\nVous m'enviez car vous accordez un trop\ngrand prix à la liberté. Décoincez-vous un peu.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06モーヴ\nVous êtes pleine d'entrain et toujours prête\nà discuter. J'ai peur d'être mal compris,\nalors je préfère autant me taire.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x06\x04リン\nLes autres vous comprendront au contraire\nbeaucoup mieux si vous commencez à\ndire ce que vous pensez.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nVous n'avez pas besoin d'être au garde-à-vous\nquand on discute. Arrêtez d'être aussi rigide,\ndétendez-vous donc un peu.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nMe détendre... Comme ça ?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x06\x04リン\nVous avez encore une expression rigide.\nHa ha ! Cela fait peut-être partie de vous,\nautant l'accepter.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nCe n'était pas mon intention...\nToutefois, vous entendre rire m'emplit de joie.\x0E\x04\x00\x00
