MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nDe tous les anneaux volés à Lythos, je suis\nla dernière à vous rejoindre. Pardonnez mon\nretard.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nVotre cuisine a l'air tout à fait succulente,\nBunet. Je pourrais presque la goûter\nrien qu'en la regardant.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nVous pouvez distinguer la saveur d'un plat\nuniquement en le regardant ? C'est formidable !\nJe vous envie cette qualité !\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x06\x04ボネ\nEirika, vous qui pouvez reconnaître la saveur\nd'un plat uniquement en le regardant...\nPourriez-vous me dire quel goût a celui-ci ?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x0C\nエイリーク\nOh ! En fait, j'entendais juste par là qu'il suffit\nde voir le large sourire des gens dégustant vos\nplats pour s'en représenter la saveur.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x06\x04ボネ\nVous ne pouvez donc pas distinguer les saveurs\npar la vue ? Quel dommage, je voulais tant\nvous faire goûter ma cuisine...\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x0C\nエイリーク\nJ'aurais bien aimé, moi aussi. J'ai néanmoins\nune idée...\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x0C\nエイリーク\nJe vous regarderai cuisiner dans les moindres\ndétails. Ainsi, je pourrai m'imaginer la saveur\nde chaque bouchée.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x06\x04ボネ\nVous utiliseriez votre imagination...\npour recréer l'essence d'un plat ?\nCe serait une expérience délicieuse.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06アンナ\nOh, mais quel charmant Emblème ! Bienvenue\ndans ma boutique. J'ai des tas de choses rares\nà vendre !\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x0C\nエイリーク\nJe suis juste venue voir vos marchandises, mais\nquelque chose en vous m'est familier...\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nVous avez tellement d'articles intéressants à\nvendre... Si seulement je pouvais acheter quoi\nque ce soit.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nJe n'aime pas trop ceux qui se contentent de\nfaire du lèche-vitrine, mais si ça vous fait plaisir,\nje veux bien fermer les yeux.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nParcourir vos incroyables étalages suffit\nà me mettre de bonne humeur.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nTant mieux ! Regardez tant que vous voulez !\nPour vous, Eirika, ma boutique sera toujours\nouverte !\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x0C\nエイリーク\nC'est gentil de votre part. Mais vous êtes sûre\nque ce n'est pas un problème si je ne peux rien\nacheter ?\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06アンナ\nNan. Juste entre vous et moi, je touche\nle pactole avec tous les clients qui viennent\nici pour vous voir !\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nUn Emblème, ça peut pas être blessé ou tomber\nmalade, je crois ? Si vous avez jamais besoin de\ndocteur, je vous serai pas très utile.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x0C\nエイリーク\nVous avez raison. Vu sous cet angle, notre\nrelation est un peu saugrenue...\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nLes Emblèmes sont des esprits, pas vrai ?\nAlors psychologiquement, vous devez avoir\nles mêmes problèmes que les gens normaux.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x0C\nエイリーク\nHmm, c'est vrai que j'ai tendance à m'inquiéter\nsans arrêt. Je vais penser à ce que vous avez\ndit et surveiller ça.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ジャン\nLe cœur des gens est comme une tasse de thé.\nLes résidus qui y flottent finissent par se\nconcentrer au fond.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x0C\nエイリーク\nVous croyez ? Et que se passe-t-il si la tasse\ndéborde ?\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nAlors ça peut être un problème. Il vaut mieux\nen parler avec un professionnel avant que ça\nn'arrive.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0C\nエイリーク\nHmm. Mon cœur me semble moins lourd quand\nnous discutons. Vous pouvez peut-être me\nprodiguer vos soins après tout.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ユナカ\nRegardez-moi ça ! Lisses comme une épée,\naffilées comme un rasoir... Ces pommettes\npourraient couper du verre !\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x0C\nエイリーク\nDois-je le prendre comme un compliment ?\nMerci.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nVous débordez d'énergie, Yunaka. On ne peut\nqu'être joyeuse en votre compagnie.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nTop moumoute ! Mais si c'est votre présence\nqui m'apporte toute cette énergie, comment\nsavoir laquelle de nous a commencé ?!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ユナカ\nVous êtes une personne sincère et pleine de\ncharisme, Erika. Ce doit être la façon dont\nvous avez été élevée.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x0C\nエイリーク\nJe vous remercie, mais je pourrais en dire\nautant à votre sujet.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nBof, pas vraiment, même si ça me fait plaisir\nde vous l'entendre dire. Peu de gens sont aussi\nhonnêtes que vous.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x0C\nエイリーク\nJe vois. Mais vous savez, les personnes comme\nvous sont tout aussi rares, Yunaka.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08セアダス\nVos longs cheveux flottants sont parfaits pour\nla danse. Danserez-vous avec moi en dehors\ndes combats ?\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0C\nエイリーク\nMerci, mais je n'ai aucun talent pour la danse.\nÀ moins que vous ne souhaitiez m'apprendre ?\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08セアダス\nVos cheveux sont vraiment splendides, Eirika.\nJ'aimerais que les miens chatoient dans la\nlumière comme le font les vôtres.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0C\nエイリーク\nOh, vos cheveux sont également superbes.\nMais avec leur longueur, ils ne doivent pas\nêtre faciles à dompter !\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nVos cheveux... Non, votre allure tout entière...\nElle est somptueuse. Vous êtes un vrai maître\nde votre art.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nMerci pour ces douces paroles. Je fais tout\nmon possible pour que le spectacle de mes\ndanses subjugue ceux qui en sont témoins.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nAlors j'apprécie de côtoyer une personne\ncomme vous. Vous me motivez à poursuivre\nmes efforts.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0C\nエイリーク\nJe suis heureuse de l'entendre, Seadall. Vous\nvoir danser sur le champ de bataille m'apporte\nune joie immense.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nVous avez quitté l'armée par le passé, non ?\nN'êtes-vous pas hésitant à risquer à nouveau\nvotre vie ?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nIl y a toujours ce risque, mais si ma contribution\npeut être utile, je suis heureux de faire ce qui\nest en mon pouvoir.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08リンデン\nHa ha ! Regardez, Eirika ! J'ai fait du popcorn\navec Éclair ! C'est plutôt réussi, non ?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0C\nエイリーク\nOuah, vous n'avez pas brûlé le moindre grain.\nJe n'ai jamais vu une telle maîtrise de la magie.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08リンデン\nJe croyais que je verrais la fin de cette guerre,\nmais je me suis peut-être fourvoyé.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0C\nエイリーク\nNe perdez pas espoir. J'ai foi en l'avènement\nd'une ère de paix.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nC'est facile à dire pour quelqu'un qui ne\nvieillit pas. La question est : « Vivrai-je\nassez longtemps pour y assister ? »\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0C\nエイリーク\nLa paix arrivera plus vite que vous ne le pensez.\nJe suis là pour m'en assurer.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nザフィーア\nDites-moi, Eirika. Vu que les Emblèmes ne\npeuvent pas manger, d'où puisez-vous\nl'énergie nécessaire pour vous battre ?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nエイリーク\nJe l'ignore, mais le fait de ne pas manger\nne me gêne en rien.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nVous êtes très vigoureuse, Saphir.\nEntretenir tous ces muscles doit vous\ndemander un entraînement rigoureux.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nHa ha ! Ouais, mais si j'ai cette carrure,\nc'est surtout parce que j'ai pêché et\nchassé tous les jours.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nVous entendre parler de chasse et de pêche\nm'intrigue. Je n'avais jamais pensé que ce\nserait si physique.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0C\nザフィーア\nEh ben croyez-moi, ces animaux se battent\npour survivre. Et c'est pas si différent de\nla guerre, dans le fond.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nエイリーク\nJ'ai vécu la majeure partie de mon existence\nà l'abri du besoin. Je n'ai jamais eu ce genre\nd'expérience.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nVous n'avez pas dû affronter le Roi-démon\nou une bestiole de ce style ? C'est bien\nplus palpitant que la chasse à l'ours !\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nEn tant qu'Emblème en visite dans ce monde,\nque pensez-vous des Dragons divins et des\nDragons déchus ?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0C\nエイリーク\nJe comprends que les uns sont censés incarner\nle bien et les autres le mal. Mais peut-être\nest-ce plus compliqué ?\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nVous arrive-t-il d'être lasse de combattre,\nVeyle ? Je... me demande parfois s'il peut\nvraiment y avoir un gagnant dans tout ça.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nJe me suis aussi posé cette question. Mais il y\na une personne en qui j'ai mis ma confiance et\nque je suivrai où qu'elle me mène.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nExcusez-moi si j'ai semblé décourageante,\nl'autre fois. Je ne cherchais nullement à vous\ndissuader de vous battre.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nOh, mais je suis contente que vous m'ayez\nfait part de vos sentiments. Il est toujours\nbon d'entendre d'autres opinions.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nDe plus, je pense que c'est votre bonté qui\ns'exprimait. Et j'apprécie beaucoup votre\nbon cœur.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0C\nエイリーク\nMerci d'essayer de me réconforter. Sachez\nque je vous soutiendrai toujours de toutes\nmes forces.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nIl est très étrange pour moi de me battre à\nvos côtés. Je suis navré de ce qu'il s'est passé\nquand nous avons récupéré votre anneau.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x0C\nエイリーク\nNe vous excusez pas, je vous ai pardonné\ndepuis longtemps. Nous sommes amis à\nprésent, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nQui est ce guerrier qui vous aide au combat ?\nEn plus de vous ressembler, il se bat de la\nmême manière que vous.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x0C\nエイリーク\nIl s'agit de mon frère jumeau. Il m'a dit\nqu'il était grandement impressionné\npar vos techniques de combat.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nDame Eirika, y a-t-il un lieu que vous\nsouhaiteriez voir ? Je pourrais vous emmener\noù vous le désirez.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x0C\nエイリーク\nC'est une proposition très alléchante,\nmais j'aimerais autant en connaître la raison.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nVous dites que vous m'avez pardonné,\nmais je ressens toujours le besoin d'expier\nmes fautes. Cela vous dérange-t-il ?\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x0C\nエイリーク\nNon. Vous avez bon cœur. Merci, j'en parlerai\navec mon frère et nous prendrons une décision.\x0E\x04\x00\x00
