MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nJ'ai passé la majeure partie de mon enfance\ncloîtrée dans un château. Tout me semblait\nnouveau quand j'en suis sortie.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nDame Corrin, votre force mentale est d'une\nprofondeur insondable. Il faut que je vous avoue\nque je suis pénétré de respect.\x0E\x04\x00\x00
MID_GR_Pandoro_B_#002	\x0E\x03\x02\x08\x06カムイ\nOh, je ne manque sans doute pas d'expérience,\nmais j'ai encore beaucoup à apprendre. Nul\nbesoin de me hisser sur un piédestal.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08パンドロ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nPandreo, pourquoi prenez-vous cet air\nemprunté auprès de moi ? Vous qui semblez\nsi détendu avec tout le monde...\x0E\x04\x00\x00
MID_GR_Pandoro_A_#002	\x0E\x03\x02\x0A\x08パンドロ\nLes Emblèmes sont de quasi-divinités !\nEn tant que religieux, il est de mon devoir\nde leur montrer du respect.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#003	\x0E\x03\x02\x08\x06カムイ\nJ'entends bien, mais de mon côté, il me semble\nêtre une personne comme les autres. J'aimerais\nque vous soyez plus détendu en ma présence.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nSi tel est votre souhait, il ne m'appartient point\nde vous refuser cela. Hum... C'est l'heure de\nfaire la fiestaaaa, Corrin ! Ahouuuuu !\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nOn m'a dit que vous étiez un très grand chef\ncuisinier, Bunet. C'est un talent formidable,\nje vous envie.\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x06\x04ボネ\nC'est vrai, mais mon talent peut me peser.\nJe n'ai pas encore créé de saveur qui me\nsatisfaisait pleinement.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x06\x04ボネ\nCorrin, votre Anneau d'Emblème scintille\ncomme un dessert saupoudré du sucre\nle plus raffiné. C'est exquis.\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06カムイ\nOh, je ne l'avais pas remarqué, mais vous\navez raison, Bunet. C'est en effet très beau.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x06\x04ボネ\nVotre anneau est merveilleux, Corrin. Quand\nje le regarde, je me mets à rêver de desserts\nencore inexistants.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x08\x06カムイ\nC'est gentil, mais j'ai bien peur que mon anneau\nvous distraie sur le champ de bataille, au point\nque les ennemis vous prennent pour cible.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nDans ce cas, je ne le regarderai pas pendant\nles combats. Cette sensation de fraîcheur\nsur ma main suffira à me motiver.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06カムイ\nHa ha, c'est une merveilleuse solution.\nVos sens aiguisés devraient être une force,\net non votre point faible.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nVous êtes-vous déjà rendue en Nohr ou en\nHoshido ? Vous êtes le portrait craché de\nquelqu'un que je connais, là-bas.\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06アンナ\nNon. Jamais entendu ces noms.\nC'était peut-être une de mes sœurs ?\nOn se ressemble toutes.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nJe suis désolée de vous avoir prise pour\nquelqu'un d'autre. J'espère que vous me\npardonnerez, Mademoiselle Anna.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nHé, vous m'avez appelée Mademoiselle Anna !\nC'est chouette ! La prochaine bonne affaire que\nj'ai en stock sera pour vous !\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06アンナ\nCorrin ! J'ai quelque chose de super !\nC'est une fleur porte-bonheur !\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06カムイ\nQuelle jolie fleur ! J'aimerais vous en acheter\ntout un bouquet, mais je n'ai aucun moyen de\nvous payer...\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nElle n'est pas à vendre. Je voulais juste vous\nla montrer. Vous savez, pour qu'il vous arrive\nde bonnes choses !\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06カムイ\nÇa doit marcher, parce qu'une bonne chose\nm'est déjà arrivée. J'ai une nouvelle amie !\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nVous voulez devenir docteur, je crois ?\nJe vous laisserais bien me soigner, mais\nje ne peux pas être blessée.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ジャン\nVous en faites pas pour ça. C'est important,\nla santé ! Tout le monde voudrait être comme\nles Emblèmes, jamais malade ni blessé.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nSi chaque camp acceptait de ne pas prendre\nles soignants pour cibles, les guerres feraient\nbien moins de victimes.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nC'est une belle idée, Corrin, et c'est vrai.\nSi c'était possible, tout le monde en profiterait.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nQuand un docteur sauve un soldat, il sauve\naussi la famille de ce soldat. C'est une bonne\nchose.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nOui. De chaque vie dépendent beaucoup\nd'autres. J'aimerais réduire le nombre de\ntragédies dues à la guerre.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06カムイ\nS'il y avait plus de docteurs comme vous, Jean,\nje crois que la paix serait à notre portée.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nMerci, Corrin. Ça compte beaucoup pour moi.\nJe ferai tout pour devenir le meilleur des\ndocteurs !\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06ユナカ\nVous savez, Corrin, je me sens toujours gonflée\nd'un optimisme à toute épreuve quand je suis\navec vous.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06カムイ\nOh ? On ne le devinerait certes pas à votre\nallure imperturbable... Mais merci, je suis flattée.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nVotre inébranlable bonne humeur n'en laisse\nrien présager, mais vous devenez froide et\ncalculatrice sitôt qu'une bataille s'enclenche.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nQui ? Moi ? Meuh non. Mais votre imagination\nest sûrement ce qui fait de vous une guerrière\naussi futée.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nJe me fais du souci pour vous, Yunaka. Vous\ndonnez parfois l'impression de... vous forcer\nà être quelqu'un d'autre.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nC'est gentil de vous inquiéter pour moi, Corrin.\nEt vous n'avez pas tort. Il m'arrive de porter\nun masque.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nMais ce masque est aussi réel que le visage\nqu'il recouvre. Et c'est lui que j'ai choisi de\nporter.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06カムイ\nJe respecte ce choix plus que je ne saurais\nle dire. S'il devient trop lourd à assumer,\nn'hésitez pas vous en ouvrir à moi.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nJe vous suis reconnaissant de m'avoir secouru\ndans la forteresse. Si vous me le permettez,\nj'aimerais vous remercier avec une danse.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06カムイ\nJe suis contente d'avoir pu me rendre utile.\nEt je serais ravie de vous voir danser, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nIl fut un temps où être danseur me suffisait.\nMais grâce à vous, je désire également devenir\nun protecteur.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06カムイ\nC'est tout à votre honneur, mais la beauté\nde vos danses sauve les gens de bien des\nmanières que vous ne soupçonnez même pas.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nQuand je lis votre fortune dans les cartes,\nLe Choix m'apparaît souvent. Cet arcane\nsuggère des décisions difficiles.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06カムイ\nJ'ai dû prendre des décisions difficiles, en\neffet. Et chacune s'est accompagnée de\nsacrifices... et de pertes.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nDans la forteresse, j'ai pris celle de me joindre\nà ce combat. Les risques sont grands, mais\nc'est le chemin que je dois suivre.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06カムイ\nJe suis contente de savoir que vous n'éprouvez\naucun regret. Et si jamais vous vous sentez\ndépassé, je serai là pour vous.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nAinsi, vous vous métamorphosez pour vous\nbattre, à l'instar du Dragon divin. J'ai tant\nde questions...\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06カムイ\nJe serais heureuse de vous fournir autant\nde réponses que je peux. Vos expériences\nme fascinent.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nPuisque vous montrez de l'intérêt pour mes\nexpériences de cuisine, dites-moi une chose.\nQuelle magie devrais-je utiliser cette fois ?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06カムイ\nJe choisirais la magie de Feu, mais la magie\nbasée sur la gravité qu'employait mon petit\nfrère pourrait tout aussi bien marcher.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nJe ne suis pas aussi jeune que j'aime le faire\ncroire. Il est peut-être temps pour moi d'arrêter\nmes expériences bizarres.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06カムイ\nNe dites pas ça ! On n'est jamais trop vieux\npour faire ce que l'on aime. De plus, pour moi,\nvous êtes encore jeune.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nComment ça ?! Oh, hmm, j'imagine que c'est\nvrai, du point de vue d'un Emblème. Dans ce\ncas, direction les cuisines !\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06カムイ\nHa ha, voilà ce que je voulais entendre.\nIl ne reste plus qu'à décider quel tome\nutiliser cette fois-ci !\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nCette guerre a été très éprouvante pour tout\nle monde. Et parfois, je me sens totalement\ninepte.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\nHa ha ! Je savais pas que les Emblèmes\npouvaient douter comme ça. Enfin, si ça peut\naider, moi je me bats bien mieux avec vous.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nザフィーア\nÇa doit être bien sympa d'être un Emblème.\nVous avez plus de forme physique, donc\nvous vieillissez pas.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06カムイ\nC'est vrai, mais le vieillissement fait partie\ndu cycle de vie humain. Cela n'est pas sans\nbeauté, et je l'envie, pour tout vous dire.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nザフィーア\nVous avez l'air d'une jeunette, Corrin.\nJ'ai tendance à oublier que vous êtes bien\nplus vielle que moi, en fait.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06カムイ\nJe suppose que j'existe depuis fort longtemps\ndans ce monde. Mais j'ai sommeillé la majeure\npartie du temps.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nAh mais le temps s'écoule même si on dort !\nDonc pour moi vous êtes un peu comme\nune grande sœur, je crois.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06カムイ\nHa ha ! Ça ne me dérange pas. Après tout\nce temps, je ne demande qu'à avoir une\nnouvelle sœur sur qui veiller.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nVous étiez incroyable sur le champ de bataille.\nMais, euh... vous voulez bien qu'on se promène\nencore un peu ?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06カムイ\nBien sûr, Veyle, avec plaisir. Nous avons si\nrarement l'occasion de nous détendre et de\ndiscuter ensemble.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nJ'apprécie nos discussions en dehors du champ\nde bataille. Je comprends maintenant que vous\naviez besoin de compagnie.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nJe suppose que c'est vrai. Et je me sens bien\nen la vôtre. Peut-être parce que nous sommes\ntoutes deux des dragons ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nVeyle, vous avez mentionné être un dragon,\nmais vous arrive-t-il de vous transformer\nen dragon ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nJe ne veux pas me transformer. J'ai enterré\nma dracopierre il y a bien longtemps. Je ne\nsais pas où elle se trouve.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06カムイ\nVous avez scellé votre pouvoir pour assurer\nla protection de tous ? Oh, Veyle, laissez-moi\nêtre votre pouvoir draconique.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nSi vous êtes la source de mon pouvoir, je peux\nêtre un bon dragon. Et c'est la seule chose à\nlaquelle j'aspire.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06モーヴ\nDame Corrin, vous avez choisi de suivre votre\npropre voie. De mon côté, je n'ai même pas été\ncapable de choisir mes croyances...\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06カムイ\nVotre passé ne devrait pas vous rendre triste.\nC'est lui qui a fait l'homme que vous êtes.\nC'est lui qui vous a fait rencontrer Dame Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nVous n'avez pas choisi vos croyances,\ncependant vous avez choisi de vous battre à\nnos côtés. C'est tout aussi important.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06モーヴ\nC'est vrai. Mais si je m'étais décidé plus\ntôt, Marni aurait pu être épargnée.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nOn imagine tous ce que serait notre vie,\nsi nos choix avaient été différents. Mais vous\ndevez laisser vos regrets derrière vous.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06カムイ\nPersonne ne peut revenir sur ses choix.\nCessez de ressasser le passé et réjouissez-vous\nplutôt de l'avenir, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nOui. Je ne peux revenir sur mon appartenance\naux Quatre Chacals, ni sur le fait d'avoir laissé\nune amie mourir.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nToutefois, certaines personnes, dont vous faites\npartie, disent me respecter. Je veux être digne\nde ce respect.\x0E\x04\x00\x00
