MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リュール\nMerci pour cet espoir que vous m'avez montré.\nSans vous, j'aurais pu abandonner.\x0E\x04\x00\x00
MID_GR_Pandoro_A_#004	\x0E\x03\x02\x0A\x08パンドロ\nLaissez-moi dire une prière pour votre monde,\ns'il vous plaît. Puissent les âmes qui y sont\négarées trouver enfin la paix.\x0E\x04\x00\x00
MID_GR_Bonet_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x06\x04ボネ\nLucina, je me demande quel goût peut bien\navoir l'épée de légende que vous maniez ?\x0E\x04\x00\x00
MID_GR_Bonet_C_#002	\x0E\x03\x02\x08\x06ルキナ\nFalchion n'est pas l'ingrédient d'une recette !\nNéanmoins, maintenant que vous me l'avez\ndemandé, je m'interroge à mon tour.\x0E\x04\x00\x00
MID_GR_Bonet_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x06\x04ボネ\nAimez-vous me regarder cuisiner, Lucina ?\x0E\x04\x00\x00
MID_GR_Bonet_B_#002	\x0E\x03\x02\x08\x06ルキナ\nOui. J'ai beaucoup appris en vous regardant\nmanier votre couteau de cuisine, Bunet.\x0E\x04\x00\x00
MID_GR_Bonet_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0A\x04ボネ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nEn vous observant avec votre couteau,\nj'ai pu affûter mes techniques à l'épée, Bunet.\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x06\x04ボネ\nVoilà qui me fait chaud au cœur.\nD'autant plus que vous m'avez inspiré\nle plat que je cuisine.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nMon but est de le rendre aussi délicieux\npour les pupilles que pour les papilles.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06ルキナ\nJe suis comblée d'avoir pu vous inspirer.\nJ'ai hâte de pouvoir déguster votre plat\ndu regard.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06アンナ\nGrande promo du jour ! Ouvrez vos bourses\net vos porte-monnaie, tout le monde !\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06ルキナ\nAnna ? Vous êtes aussi venue dans ce monde ?\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nC'est incroyable de vous voir toujours de bonne\nhumeur alors que vous êtes séparée de votre\nfamille.\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nOh, je suis bien trop mature pour me laisser\ntroubler par ce simple détail.\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nRegardez-moi ça ! Ces chemises ! Il y a votre\nvisage dessus ! C'est incroyable !\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06アンナ\nVous croyez ? Vu le résultat, j'hésitais à les\nmettre en vente.\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06ルキナ\nVous devez les vendre ! J'en achèterais une\ndizaine !\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06アンナ\nAlors si elles vous plaisent, c'est réglé. Je vais\nen imprimer des centaines et bam ! Le carton\nassuré !\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ジャン\nMerci de m'avoir sauvé la mise !\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06ルキナ\nÇa s'est passé comme ça aujourd'hui, mais\nla prochaine fois, c'est peut-être vous qui\ndevrez me sauver.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nVous avez vraiment donné le meilleur de\nvous-même aujourd'hui. Votre présence sur\nle champ de bataille était inestimable.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06ジャン\nVous allez me faire rougir, Lucina ! Mais c'est\nvrai que j'ai eu l'impression d'être un peu plus\nutile.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ジャン\nJe suis si fatigué... Je peux même plus lever\nle petit doigt.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ルキナ\nVous avez fait de l'excellent travail aujourd'hui,\nJean. Mais ne vous tuez pas à la tâche.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ルキナ\nJe comprends que vous cherchiez à sauver le\nmaximum de vies, mais si nous vous perdons,\ntout cela s'arrêtera.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nVous avez raison. Je dois faire attention à ne\npas être le prochain à avoir besoin de soins.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nVotre épée ressemble terriblement à celle de\nMarth, Lucina. Est-ce la même lame ?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ルキナ\nVous avez l'œil. La garde et le pommeau ont été\nchangés, mais il s'agit bien de la même lame.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nJe n'en reviens pas d'avoir le privilège de\ncontempler une arme aussi légendaire que\nFalchion.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ルキナ\nMe croiriez-vous si je vous disais qu'on\nl'appelait autrefois le Mythique Pourfendeur\nde Démons ?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nLe Mythique Pourfendeur de Démons...\nQuelqu'un a vraiment appelé Falchion ainsi ?!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ルキナ\nOui, moi. Un de mes amis l'a réparée, alors je\nlui ai donné un nouveau nom en son honneur.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ルキナ\nÇa ne lui a pas autant plu que je l'espérais...\nAlors je lui ai rendu son nom d'origine.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nÇa reste une belle histoire. Ça me donne envie\nde donner des noms qui en jettent à toutes mes\narmes !\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nJe n'ai pas pu m'empêcher de remarquer\nl'expression de votre visage quand je dansais.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06ルキナ\nVos danses sont complètement différentes\nde celles de mon monde. Vous regarder est\nun enchantement.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nVous qui portez un regard extérieur sur les arts\net la culture de notre monde, que pensez-vous\nde mes danses ?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06ルキナ\nJe n'entends pas grand-chose à la danse,\nmais quand je vous vois danser, cela m'emplit\nde courage.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nJe dois vous dire une chose, Lucina.\nEt c'est... merci.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06ルキナ\nJe ne suis pas sûre de comprendre ce qui me\nvaut une telle gratitude, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nMe dire que mes danses vous donnent du\ncourage... cela signifie beaucoup pour moi.\nC'est tout ce que j'ai toujours souhaité.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ルキナ\nC'est la vérité, Seadall. Vos danses ont\nle pouvoir de redonner espoir à quiconque\nen ce monde.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nCe dessert a l'air délicieux. C'est vous qui\nl'avez préparé, Lindon ?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nC'est une de mes expériences, oui. Ne vous\nen faites pas quant au goût, je vous assure\nque c'est succulent.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リンデン\nEst-ce que vous m'en direz davantage sur\nvotre monde aujourd'hui, Lucina ?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06ルキナ\nVotre curiosité est insatiable, Lindon.\nJ'espère qu'elle déteindra en partie sur moi.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リンデン\nComment avez-vous supporté de vivre dans\nun monde aussi désespérant, Lucina ?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06ルキナ\nEn toute honnêteté, malgré mon obstination et\nma fierté, je n'y serais pas parvenue sans mes\nalliés.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nC'est de là que vous avez tiré vos forces.\nDes liens étroits sont peut-être ce qu'il manque\nà ce monde.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06ルキナ\nAlors il est temps de les façonner nous-mêmes.\nQuand ce sera fait, plus rien ne sera impossible.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nVous en avez pas l'air, Lucina, mais vous\nvous battez avec toute la férocité de quelqu'un\nqui a eu son lot de batailles.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ルキナ\nIl est vrai que je ne saurais même plus\ncompter le nombre de combats éprouvants\nauxquels j'ai participé.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nVous faites partie des meilleurs combattants\nque j'ai pu voir. J'aimerais vraiment qu'on\ns'affronte, un jour.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06ルキナ\nQuand les combats ne feront plus rage,\nje vous accorderai un duel en bonne et\ndue forme.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nLucina, j'ai changé d'avis sur notre duel.\nIl faut qu'on l'annule.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06ルキナ\nComme vous voulez. Puis-je au moins\nen connaître la raison ?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nDe toute évidence, vous prenez aucun plaisir\nà vous battre. C'était égoïste de ma part\nde vous demander cela.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06ルキナ\nMerci, Saphir. Hé, j'ai une idée...\nEt si vous m'emmeniez pêcher, plutôt ?\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nN'est-ce pas un Dragon déchu qui a ravagé\nvotre monde ? Vous devez haïr ma présence.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ルキナ\nPas du tout. Vous êtes différente. Vous agissez\ndifféremment. Vous êtes votre propre dragon,\nVeyle.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nJe sais que Papa fait des choses atroces.\nPourtant, je n'arrive pas à le haïr complètement.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06ルキナ\nJe comprends, Veyle. Le lien entre un père et\nsa fille est très puissant. Ne vous en faites pas,\nnous l'arrêterons ensemble.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nLucina, comment était votre père ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ルキナ\nIl était fort, sage et juste. Mais plus que tout,\nil chérissait les liens qu'il avait tissés avec\nses alliés.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nIl semble si bon... Le mien restait toujours seul,\nle regard perdu et distant...\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06ルキナ\nIl n'était peut-être pas là pour vous, Veyle,\nmais moi oui, et je serai toujours là pour\nvous soutenir. Je le jure.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nJe n'ai pas besoin de votre sollicitude.\nDame Veyle, en revanche, a besoin de vous.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06ルキナ\nJe garde un œil sur Veyle, mais je m'inquiète\ntout autant pour vous, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nDame Veyle retrouve le sourire depuis que vous\nêtes là. Je vous en remercie.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ルキナ\nVous n'avez aucune raison de me remercier.\nSi Veyle retrouve le sourire, c'est uniquement\ngrâce à vous, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nLa personne que j'étais, les actions auxquelles\nje me suis livré... Ce n'est pas tant ce que j'ai\nfait que je regrette, que ce que je n'ai pas fait.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nDame Veyle aurait-elle été plus heureuse,\nsi j'avais été meilleur protecteur et ami ?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06ルキナ\nLa plupart d'entre nous ne peuvent pas\nchanger le passé. Mais l'avenir, lui, est à\nnotre portée. Et aussi à la vôtre.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ルキナ\nJe serai très heureuse de vous aider dans\nvotre dessein. À partir de maintenant,\nefforçons-nous d'apporter de la joie à Veyle.\x0E\x04\x00\x00
