MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リュール\nM'aiderez-vous à rétablir aussi vite\nque possible la paix en ce monde ?\x0E\x04\x00\x00
MID_GR_Bonet_A_#002	\x0E\x03\x02\x08\x06セリカ\nAllons, ce n'est pas grave. Recréer un plat\nde mon monde avec mes instructions pour\nseule aide est loin d'être facile.\x0E\x04\x00\x00
MID_GR_Bonet_A_#003	\x0E\x03\x02\x06\x04ボネ\nJ'aimerais vraiment faire un plat qui vous\nrappelle votre foyer. Vous seriez heureuse\nrien qu'à le regarder.\x0E\x04\x00\x00
MID_GR_Bonet_A_#004	\x0E\x03\x02\x08\x06セリカ\nMerci, mais le temps que j'ai passé à travailler\navec vous m'a déjà procuré largement assez\nde bonheur.\x0E\x04\x00\x00
MID_GR_Anna_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06アンナ\nEn l'honneur de notre rencontre, j'organise\nune vente spéciale aujourd'hui. Je vais me\nremplir les poches !\x0E\x04\x00\x00
MID_GR_Anna_C_#002	\x0E\x03\x02\x08\x06セリカ\nOh, quelle adorable boutique ! Vous vous êtes\ndonné tant de mal que je dois y jeter un œil.\x0E\x04\x00\x00
MID_GR_Anna_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nDites, Anna... pardon, Mademoiselle Anna,\navez-vous trouvé des indices quant à l'endroit\noù votre famille pourrait être ?\x0E\x04\x00\x00
MID_GR_Anna_B_#002	\x0E\x03\x02\x08\x06アンナ\nNon, j'ai fait chou blanc jusqu'ici. Mais je ne\nm'inquiète pas, je sais qu'ils vont tous bien !\x0E\x04\x00\x00
MID_GR_Anna_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06アンナ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06アンナ\nAdmirez ça, Celica ! J'ai inventé un nouveau\nproduit.\x0E\x04\x00\x00
MID_GR_Anna_A_#002	\x0E\x03\x02\x08\x06セリカ\nOh ? Qu'est-ce que c'est ?\x0E\x04\x00\x00
MID_GR_Anna_A_#003	\x0E\x03\x02\x08\x06アンナ\nOn met une bûche ici, on fait rouler une pierre\ndans la rainure, et la hache de l'autre côté fait\ntout le travail !\x0E\x04\x00\x00
MID_GR_Anna_A_#004	\x0E\x03\x02\x08\x06セリカ\nC'est... une façon originale de fendre du bois.\nMais ça serait probablement plus rapide si\nvous le faisiez vous-même.\x0E\x04\x00\x00
MID_GR_Jean_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ジャン\nCelica ? Vous êtes blessée ou... oh. Vous êtes\nun Emblème, donc j'imagine que vous êtes pas\nlà pour ça.\x0E\x04\x00\x00
MID_GR_Jean_C_#002	\x0E\x03\x02\x08\x06セリカ\nJe vais bien, n'ayez crainte. Mais on m'a dit\nque vous étiez un brillant docteur, alors j'avais\nenvie de vous voir à l'œuvre.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ジャン\nJ'aurais dû faire mieux, aujourd'hui.\nPourquoi j'arrive pas à faire les choses bien ?\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x08\x06セリカ\nUn champ de bataille peut être effrayant, même\npour des vétérans. Ne soyez pas trop dur avec\nvous-même.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nBeau travail, Jean. Vous aviez tellement de\npatients aujourd'hui que vous devez être épuisé.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nMerci de vous faire du souci pour moi, mais\nça a dû être bien pire pour mes patients.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nSi j'étais un meilleur docteur, je pourrais les\nsoigner plus rapidement et plus efficacement.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06セリカ\nIls ont la vie sauve, et c'est ça le plus important.\nN'oubliez pas de prendre aussi soin de vous.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nOù allez-vous, Yunaka ?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ユナカ\nHein ?! Nulle part ! Bon, peut-être que si,\nen fait. Comment avez-vous deviné que\nje manigançais quelque chose ?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06ユナカ\nC'est une superbe arme que vous avez là,\nCelica. Ça vous dérange si je l'examine ?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06セリカ\nPas le moins du monde. Mais je ne sais pas\nsi elle sera à la hauteur de vos attentes.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nJ'ai toujours du plaisir à discuter avec vous,\nYunaka. J'aime votre façon de parler.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nOh non. Vous avez pris des notes ?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06セリカ\nOui. Vous avez des expressions que je n'ai\njamais entendues dans mon monde. J'aime\nbeaucoup les entendre !\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nCelica, non ! Vous jouez avec des forces\nqui vous dépassent !\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08セアダス\nAlors, qu'avez-vous pensé de mes danses ?\nJ'ai fait de mon mieux pour qu'elles soient\ndignes de quelqu'un de votre rang.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06セリカ\nC'était captivant ! J'ai été envoûtée d'emblée.\nVous méritez bien votre réputation, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nOh, Seadall, pourquoi ne mangez-vous pas\navec les autres ?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セアダス\nJe fais attention aux aliments dont je tire\nl'énergie pour danser. Ça peut être difficile\nà comprendre, je sais.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08セアダス\nVous devez vous lasser de me regarder danser,\nCelica. Pourquoi ne pas vous joindre à moi de\ntemps en temps ?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06セリカ\nMerci pour l'invitation, mais je crains de ne pas\nêtre très bonne danseuse.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nVous n'avez aucune crainte à avoir si vous\nlaissez votre cœur guider vos pas.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06セリカ\nEh bien, si c'est aussi simple, Seadall, je veux\nbien me joindre à vous pour une danse.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リンデン\nAinsi, vous êtes un Emblème ? Si vous avez\nle temps, j'aimerais en apprendre davantage\nsur votre monde.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06セリカ\nJe pense que vous aussi, vous êtes la bonne\npersonne pour m'en apprendre plus sur le vôtre.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nVous avez une nouvelle expérience prévue\naujourd'hui ?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nCe n'est pas une expérience, mais une méthode\néprouvée permettant de préparer des gâteaux\ngrâce à la magie.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08リンデン\nLe monde est dans un bien triste état s'il a\nbesoin d'un vieil homme à la retraite comme\nmoi pour le sauver.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06セリカ\nVous avez vu tant de choses que vous devez\navoir une bonne conception de ce que doit\nêtre un monde en paix.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nJ'ai vu bien des choses, c'est vrai. Et j'espère\nvivre encore assez longtemps pour voir ce\nmonde en paix dont vous parlez.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06セリカ\nVous n'en aurez peut-être pas vous-même\nl'occasion, mais vous aurez déblayé le chemin\npour ceux qui vous suivent.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nザフィーア\nVous dégagez une aura de force, Celica.\nC'est pas pour me déplaire.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06セリカ\nMerci, on ne me le dit pas souvent.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06セリカ\nIl y aurait un endroit, non loin d'ici, riche\nen herbes médicinales. Est-ce que vous\npourriez m'y emmener ?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nVous êtes toujours en train de chercher\nà aider les gens, pas vrai ? Ça marche, allons-y.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0C\nザフィーア\nIl y a un truc que je pige pas. Si vous\nrechignez tant à vous battre, comment\nça se fait que vous soyez si forte ?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06セリカ\nIl est vrai que j'ai la violence en horreur,\nmais le désir d'aider les gens m'a motivée\nà gagner de la force.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nC'est pas aussi paradoxal que je l'aurais cru.\nEt même, je peux respecter le principe.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06セリカ\nMerci, Saphir. Votre approbation\nm'est très précieuse.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nCelica, pardon de vous demander ceci, mais\npensez-vous que je fasse... peur ?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06セリカ\nNon, je n'ai pas peur de vous, Veyle. Pour moi,\nvous êtes comme le reste d'entre nous. Vous\nêtes l'une des nôtres.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nIl n'y a que des gens bien, ici. Je n'ai jamais\neu de tels amis auparavant.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06セリカ\nOh Veyle, vous devez être si heureuse de les\navoir, à présent. Et sachez que moi aussi,\nje suis votre amie.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nMerci de me prêter votre force, Celica.\nQue puis-je faire en retour ?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06セリカ\nVous ne me devez rien. Je suis simplement\nheureuse de passer du temps avec vous.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nMais ce n'est pas suffisant. Je vous en prie,\ndites-moi ce que je peux faire pour vous.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06セリカ\nDans ce cas... Allez, et trouvez votre bonheur.\nEt quand vous l'aurez trouvé, trouvez-en encore\ndavantage. C'est tout ce que je vous demande.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nDame Celica, y a-t-il quoi que ce soit que\nje puisse faire ? Je me sentirais mal à l'aise\nde simplement me reposer.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06セリカ\nRien du tout, non. Je ne suis pas là pour vous\ndonner des ordres, je suis votre alliée. Prenez\nle temps de vous détendre, je vous en prie.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nJamais de mon existence je n'ai connu\npareille quiétude.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06セリカ\nJ'espère qu'un jour, ce sera tout à fait normal\npour vous.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06セリカ\x022\n\x0E\x03\x02\x08\x06モーヴ\nMon premier rejet de l'amitié de Dame Veyle\nfut une erreur. Mon hésitation lui a causé\nbien des souffrances.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06セリカ\nCertes, mais si Veyle a fini par retrouver\nle sourire, c'est uniquement parce que vous\nétiez à ses côtés.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nNon, il s'agit là de votre influence, à vous\net tous les autres. Je n'ai pas réussi à\nla rendre heureuse.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06セリカ\nMauvier, Veyle a besoin de vous, comme\nnous tous ici. Vous devez absolument\ncomprendre cela.\x0E\x04\x00\x00
