MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nPasé gran parte de mi juventud en un castillo.\nSalir era siempre una experiencia emocionante.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x08\x06ジャン\nGracias, Corrin. Eso significa mucho para mí.\nMe esforzaré por ser un médico de primera.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06ユナカ\nDebo decir, Corrin, que estar contigo\nme impone un poco.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06カムイ\nAh, no lo parece por cómo te comportas,\npero me halagas.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nNormalmente eres tan alegre... No esperaba\nque en las batallas fueras tan fría y calculadora.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\n¿Quién? ¿Yo? Serán imaginaciones tuyas.\nPor eso eres una guerrera tan intuitiva.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nMe preocupas, Yunaka. Me da la sensación\nde que te exiges demasiado.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nGracias por pensar en mí, Corrin.\nTienes razón, a veces me hago la fuerte.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nEsa faceta es tan real como la persona que soy\nen realidad. Así es como he decidido ser.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06カムイ\nLo respeto. Pero, si alguna vez te ves superada,\nquiero que sepas que puedes contar conmigo.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nGracias por rescatarme en la fortaleza.\nMe gustaría agradecértelo con un baile.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06カムイ\nFue un placer ayudar.\nAcepto ese baile encantada, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nMe bastaba con ser bailarín, pero ahora quiero\nluchar para proteger a los demás, como tú.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06カムイ\nGracias, aunque la belleza de tu danza\nsalva más vidas de las que crees.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08セアダス\nCuando leo tu futuro, suele salir la carta de\nEl Juicio. Representa decisiones difíciles.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06カムイ\nHe tomado muchas en mi vida. Cada decisión\nsuponía sacrificar y perder algo...\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nYo tomé la decisión de unirme a esta lucha.\nEs un camino arriesgado, pero es el correcto.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06カムイ\nMe alegra que no te arrepientas. Si alguna vez\nnecesitas apoyo, yo estaré aquí para ti.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nComo el Dragón Divino, también te transformas\npara luchar. Tengo tantas preguntas...\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06カムイ\nSerá un placer intentar responderlas...\nA mí me fascinan tus experimentos.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nYa que te interesan mis experimentos, dime:\n¿qué grimorio debería usar para hornear?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06カムイ\nUsaría magia de fuego, aunque la de gravedad\nque usaba mi hermano pequeño quizá funcione.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08リンデン\nYa no soy tan joven. Quizá debería dejar\nestos experimentos tan extraños de una vez.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06カムイ\n¡Ni hablar! Nunca se es demasiado viejo para\nseguir tu pasión. Además, para mí eres joven.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\n¿Cómo? Ah, claro, hablas como Emblema.\nEn ese caso, ¡a hornear se ha dicho!\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06カムイ\nAsí me gusta. Solo nos queda decidir\nqué grimorio vamos a usar.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nEsta guerra es una dura prueba para todos.\nA veces siento que no estoy a la altura.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\n¿Los Emblemas también tenéis inseguridades?\nQue sepas que yo lucho mejor a tu lado.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nザフィーア\nNo está mal ser un Emblema.\nNo tenéis que preocuparos por envejecer.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06カムイ\nCierto, aunque envejecer es una parte bonita\nde ser humano. Lo echo de menos.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0C\nザフィーア\nPareces tan joven, Corrin, que siempre olvido\nque en realidad eres mayor que yo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06カムイ\nHace mucho tiempo que existo en este mundo,\naunque la mayor parte la he pasado en letargo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nEl tiempo te cambia incluso durmiendo.\nSupongo que eres como una hermana mayor.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06カムイ\nMe parece bien. Después de tanto tiempo, es\nagradable volver a tener hermanos que cuidar.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nHoy has peleado maravillosamente.\n¿Te importaría quedarte conmigo un rato más?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06カムイ\nClaro, Veyle, será un placer. No tenemos\nmuchas ocasiones para sentarnos a hablar.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nDisfruté mucho de nuestra charla el otro día.\nAhora veo que necesitas compañía, Veyle.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nSupongo que sí. Me siento a gusto contigo.\n¿Será porque ambas somos dragones?\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nVeyle, dijiste que ambas somos dragones.\n¿Tú te transformas en uno?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nNo quiero hacerlo nunca más. Enterré mi piedra\ndragón hace mucho. No sé dónde está.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06カムイ\nEnterraste tu poder para proteger a los demás...\nVeyle, yo seré tu poder a partir de ahora.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nEntonces podré ser un dragón bueno.\nEs lo que siempre he querido.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06モーヴ\nOjalá yo pudiera haber decidido mi camino\nen la vida como hiciste tú, Corrin...\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06カムイ\nQue no te atormente el pasado. Te ha hecho\nlo que eres y te permitió conocer a lady Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nAunque no elegiste tu fe, sí elegiste luchar\ncon nosotros. Eso es igual de importante.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06モーヴ\nCierto. Aunque, de haber tomado antes\nesa decisión, Marni aún seguiría con vida.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nTodos imaginamos cómo sería nuestra vida\nde haber tomado otra senda. No te atormentes.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06カムイ\nLas decisiones son para siempre.\nNo mires atrás, mira hacia el futuro, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nEl hecho de que fui de los Cuatro Mastines\ny dejé morir a un amigo no cambiará.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nCon todo, hay gente como tú que me respeta.\nQuiero hacerme digno de ese honor.\x0E\x04\x00\x00
