MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nNo me creas débil solo por ser noble.\nSoy más fuerte de lo que parezco.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x06\x04リン\nNo sé cómo responder a eso.\nMe lo tomaré como un cumplido.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06ユナカ\n¡Tu espada está muy afilada!\n¿Me dejas que la pruebe?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x06\x04リン\nLo haría, pero, como no tiene forma física,\ntendrás que conformarte con mirarla.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nAlguien ha puesto palabras en mi boca que\nyo no he dicho. ¿Sabes quién ha sido, Yunaka?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ユナカ\nHe sido yo. Puede que haya hecho algunas\nimitaciones tuyas. ¡Solo por las risas!\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x06\x04リン\nLo sabía. Se acabó. ¡No vuelvas a imitarme!\nNi a mí ni a nadie. Ni siquiera por las risas.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\n¡No! Lo siento mucho. Perdóname, por favor.\n¡Las amigas se perdonan entre ellas!\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nEn las batallas te mueves como una brisa\nque sopla en las llanuras...\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x06\x04リン\nEres muy perspicaz, Seadall. Es increíble\nque hayas podido visualizar mi hogar.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nMis clientes están insatisfechos últimamente\nconmigo. Bailo y les leo el futuro, pero no basta.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x06\x04リン\n¿Y si bailas para unos y les lees el futuro\na otros? Que cada talento brille por separado.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08セアダス\nLyn, recomendaste que no bailara\npara quienes solo quieren conocer el porvenir.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nPero, cuando la gente busca respuestas,\nla danza puede darles la felicidad que anhelan.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x06\x04リン\nPodrías decir que has visto que su futuro\nes asistir a una actuación de baile.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x06\x04リン\nSe nota que te preocupas por tus clientes.\nSeguro que algún día encontrarán la felicidad.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nLa magia no solo sirve para luchar,\nsino también para crear, cocinar y mucho más.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x06\x04リン\nQué interesante. Yo no sé usar la magia,\npero, tras oírte, creo que me gustaría.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nHace tanto tiempo que no usaba la magia\nen combate... Puede que esté algo oxidado.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x06\x04リン\nLa magia forma parte de tu vida diaria, ¿no?\nAlgún día yo cortaré verduras con mi espada.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08リンデン\nComo temía, me falta práctica.\nMi magia no es lo que era.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x06\x04リン\nQué tontería. Eres indispensable en la batalla.\nLos magos enemigos no pueden superarte.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nNo creo. En el día a día debo reprimir mi magia,\npor eso me cuesta liberar todo su potencial.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x06\x04リン\nNadie que viera tu magia del "día a día" pensaría\nque te estás reprimiendo, te lo aseguro.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nDeberíamos celebrar un combate de práctica\nalgún día. Sería muy interesante.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x06\x04リン\nSí. Me he enfrentado a gente muy fuerte\ny sé que tú serías una digna adversaria.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nCreciste como una nómada en las llanuras, ¿no?\nSeguro que eres mejor cazadora que yo.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x06\x04リン\nPuede ser. Aunque no tengo ni idea de pescar.\nTendrías que darme algún consejo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0C\nザフィーア\nLas batallas son parecidas a ir de caza.\nQuizá por eso he sobrevivido a tantas.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x06\x04リン\nHabrá sido duro ser una mercenaria\ny pasar de una batalla a otra.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x06\x04リン\nAunque para ti la guerra sea beneficiosa,\nespero que desees la paz tanto como nosotros.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nComo mercenaria, no la deseaba; pero,\ncomo guardia real, he cambiado de opinión.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nParece que tienes muchas preocupaciones,\nVeyle. Me gustaría ayudarte, si es posible.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08ヴェイル\nNo sé si merezco tu amabilidad, Lyn,\npero gracias por ofrecerte.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nEres increíble, Lyn. Siempre pareces tan segura\nde ti misma... Ojalá yo fuera como tú.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x06\x04リン\nYa lo eres, Veyle. Decidiste vivir tu vida\na pesar de tenerlo todo en tu contra.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nNada te da más fuerza que encontrar\na alguien en quien creer y confiar.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nCreo que ya lo he hecho.\nPero... ¿tú crees en mí, Lyn?\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x06\x04リン\nSí. He superado muchas dificultades gracias\na gente como tú, gente en la que confío.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nGracias, Lyn. Haré todo lo que esté en mi mano\npara hacerme digna de tu confianza.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06モーヴ\nDas la sensación de ser un espíritu libre.\nTe envidio por eso.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x06\x04リン\nPiensas demasiado en lo que significa\nser libre. Deberías relajarte un poco.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x08\x06モーヴ\nTe resulta muy fácil hablar con los demás.\nA mí me preocupa que me malinterpreten.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x06\x04リン\nSi compartes tus pensamientos, seguro\nque te comprenderán a la perfección.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nNo tienes que estar en guardia\nmientras hablamos. Relájate.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\n¿Que me relaje? ¿Así?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x06\x04リン\nPues sigues teniendo un gesto muy rígido...\nJe, je... Supongo que así es como eres.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nNo era mi intención hacerte reír,\naunque me hace feliz.\x0E\x04\x00\x00
