MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リュール\nGracias por darme esperanzas de nuevo.\nDe no ser por ti, ya me habría rendido.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nTu espada se parece mucho a la de Marth,\nLucina. ¿Se trata de la misma arma?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ルキナ\nBien visto. La guarda y el pomo son distintos,\npero la hoja es la misma.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\nMe siento tan privilegiada de poder ver\nuna espada legendaria como la Falchion.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ルキナ\n¿Te puedes creer que durante un tiempo\nllevó el nombre de Zurramonios Legendaria?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ユナカ\n¡¿Zurramonios?! ¿De verdad se llamaba así?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ルキナ\nSe lo puse yo. Un amigo la reparó y,\nen su honor, le puse ese nombre.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ルキナ\nNo le gustó tanto como yo pensaba, así que\nal final se quedó con el nombre de siempre.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nMenuda historia. Quizá yo también debería\nponerles un nombre a mis armas.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nNo he podido evitar fijarme en tu expresión\ncuando me ves bailar.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06ルキナ\nTu baile es tan distinto a los de mi mundo.\nMe tiene cautivada.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nYa que no conoces el arte ni la cultura\nde este mundo, ¿qué opinas de mi baile?\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06ルキナ\nNo entiendo mucho de danza, pero sí sé que,\ncuando bailas, me infundes valor.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08セアダス\nQuería decirte una cosa, Lucina:\nmuchas gracias.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06ルキナ\nNo sé qué he hecho para merecer\ntu gratitud, Seadall.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nDecirme que mi danza te infunde valor...\nSignificó mucho para mí. Ese era mi objetivo.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ルキナ\nDije la verdad, Seadall. Tu baile tiene el poder\nde dar esperanza a la gente de cualquier mundo.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06ルキナ\nEse dulce parece delicioso.\n¿Lo has hecho tú, Lindon?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nEs uno de mis experimentos, sí.\nPero no te preocupes, sabe de maravilla.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リンデン\n¿Hoy podrías contarme algo más\nsobre tu mundo, Lucina?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06ルキナ\nTu curiosidad no tiene fin, Lindon.\nOjalá me contagiaras un poco.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08リンデン\n¿Cómo soportaste vivir en un mundo\ntan carente de esperanza, Lucina?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x08\x06ルキナ\nA decir verdad, a pesar de mi determinación,\nme habría rendido de no ser por mis aliados.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nAsí que de ahí sacaste la fuerza. Quizá este\nmundo también necesite lazos fuertes.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x08\x06ルキナ\nPues habrá que empezar a crearlos.\nNada será imposible entonces.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nNo lo parece a simple vista, pero luchas\ncon la intensidad de un guerrero veterano.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ルキナ\nHe participado en más batallas\nde las que querría.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nEres de las mejores guerreras que he conocido.\nMe gustaría enfrentarme a ti algún día.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06ルキナ\nCuando termine la guerra,\nte retaré a un duelo como es debido.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0C\nザフィーア\nHe cambiado de opinión, Lucina.\nVoy a cancelar nuestro duelo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06ルキナ\nComo quieras. ¿Puedo preguntar por qué?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nEs obvio que te disgusta luchar.\nFui una egoísta al pedírtelo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06ルキナ\nGracias, Saphir. En vez de pelear,\n¿por qué no me llevas a pescar?\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nTu mundo fue arrasado por un Dragón Caído,\n¿verdad? Seguro que me odias.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ルキナ\nPara nada. Tú eres y actúas diferente, Veyle.\nEres un dragón totalmente distinto.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nSé que mi papá está haciendo cosas horribles\ny, aun así, no puedo llegar a odiarlo.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x08\x06ルキナ\nTe entiendo, Veyle. Ese vínculo es muy fuerte.\nNo te preocupes, juntas lo detendremos.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nLucina, ¿cómo era tu padre?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ルキナ\nEra fuerte, sabio y justo. Valoraba los lazos\ncon sus amigos más que nada en el mundo.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nParece... una buena persona. Mi papá\nsiempre estaba solo y con la mirada perdida...\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06ルキナ\nPuede que él estuviera ausente, Veyle, pero\nme tienes a mí. Siempre te apoyaré, lo juro.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nNo tienes que protegerme.\nLady Veyle te necesita mucho más.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06ルキナ\nEstoy pendiente de Veyle,\npero también de ti, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nLady Veyle sonríe mucho más\ndesde que estás aquí. Gracias.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ルキナ\nNo tienes que darme las gracias.\nVeyle sonríe por ti, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x08\x06モーヴ\nLo que fui, lo que hice... No me arrepiento\ntanto de mis actos como de mis omisiones.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nDe haber sido un amigo y un protector mejor,\nquizá ahora ella sería más feliz.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06ルキナ\nAlterar el pasado no está al alcance de todos.\nPero el futuro se puede cambiar. Incluso el tuyo.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ルキナ\nTe ayudaré. ¿Qué tal si juntos buscamos\nel modo de hacer feliz a Veyle?\x0E\x04\x00\x00
