MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nLa guerra está lejos de acabar. Si te ves\nabrumad\x0E\x0A\x00\x08\x02o\x02a en algún momento, cuenta conmigo.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ベレト\nCosas más raras se han visto.\nOtra profesora había sido antes cantante.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ユナカ\nSeguro que tu academia era un puntazo.\n¿Qué se enseñaba a los alumnos?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06ベレト\nLa mayoría de las asignaturas trataban\nsobre estrategia y operaciones militares.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ベレト\nAunque también se realizaban otras actividades:\ncanto, pesca, cocina...\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\n¡Qué interesante! Me encantaría ir a ese centro.\n¡Apúntame! ¿Cómo solicito una plaza?\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\n¿Qué haces aquí, Seadall?\nYa va a comenzar la asamblea de guerra.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セアダス\nLas estrellas insisten en que mi destino es\npermanecer justo aquí. Ya me pondré al día.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08セアダス\n¿Por qué la comida sabrosa es la más pesada?\n¡Entorpece mi danza!\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06ベレト\nSi bailas un poco más despacio,\nnadie lo notará.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08セアダス\nTienes buena planta, Byleth. Lucirías estupendo\nen un atuendo de bailarín como el mío.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x08\x06ベレト\nPues da la casualidad de que llegué a impartir\nclases ataviado con ropa de ese estilo.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\n¿En serio? Qué maravilla. ¿Y qué dijeron\ntus alumnos al verte? Se quedarían de piedra.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06ベレト\nSí, mostraron una reacción bastante positiva.\nO así me la tomé, al menos...\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08リンデン\nEstoy bastante instruido, pero no soy profesor.\nTú tienes más experiencia en esa materia.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06ベレト\nCreo que serías un magnífico profesor.\nYo mismo fui mercenario antes que docente.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08リンデン\nDisculpa, profesor... Estoy buscándole nuevos\nusos a la magia, pero me he quedado sin ideas.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x08\x06ベレト\nPodrías aprovecharla para elaborar gelatina\nbendita. A ver si me acuerdo de la receta...\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nCuanto más envejecemos, más reacios somos\na probar cosas nuevas. Por eso te admiro.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nBueno, sin investigación no hay conocimiento.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x08\x06ベレト\n¿No te asusta la posibilidad de fracasar?\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\n¿Y qué es en realidad el fracaso? Descubrir\nmétodos que no sirven constituye un éxito en sí.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nBueno, tenemos pescado de sobra para cocinar.\n¿Qué prefieres? ¿Parrillada, fritura o estofado?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06ベレト\n¿Y si hacemos bolitas de pescado picantes?\nA mis alumnos les encantaban. Igual te gustan.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nTe costaría pasar de mercenario a profesor...\n¿No te preocupaba volverte un blandengue?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06ベレト\nEn realidad, el respeto que me mostraban\nlos alumnos me motivaba para entrenar más.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0C\nザフィーア\nSiempre había soñado con ser guardia real,\npero voy a buscar nuevas metas tras la guerra.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x08\x06ベレト\n¿Te has planteado renunciar a ese sueño?\n¿Y por qué?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nSi me quedo parada en tiempos de paz,\nme oxidaré y no podré servir al rey.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x08\x06ベレト\nSiempre un paso por delante. Eres una guerrera\nde los pies a la cabeza, y te admiro por ello.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nMe siento feliz aquí, rodeada de todos vosotros.\nAunque quizá no lo merezco.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06ベレト\nAl contrario. Ahora eres nuestra aliada, Veyle;\ntienes todo el derecho a ser feliz.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nTe veo bastante atareada, Veyle.\n¿Qué estás haciendo?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nPequeños recados para los compañeros.\nQuiero ayudar en todo lo posible.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nMe encanta la comida picante. ¿En tu mundo\nhabía algún plato de esas características?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x08\x06ベレト\nYa lo creo. Las bolitas de pescado picantes,\npor ejemplo, te abrasaban la boca.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\n¡Suena superapetitoso!\nEspero que me enseñes a hacerlas.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x08\x06ベレト\nCon mucho gusto. Supondrá todo un desafío\npara el paladar, pero juntos lo superaremos.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\n¿Quieres hablar de Veyle? De acuerdo.\nPero ¿por qué conmigo?\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06モーヴ\nPorque dicen que sabes escuchar,\nsobre todo a las almas atormentadas.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06モーヴ\nProfesor, ¿conoces algún método de relajación?\nYo apenas aguanto dos minutos en reposo.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06ベレト\nNo te puedes obligar a relajarte, pero tus amigos\nse preocuparán si te ven trabajar en exceso.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06モーヴ\nLady Veyle me ha pedido que me busque\nalgún pasatiempo.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06ベレト\nBuena idea. Tener una afición\nte ayudará a relajarte.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nPero me resulta difícil escoger uno. Nunca antes\nhabía tenido tiempo para disfrutar de la vida.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06ベレト\n¿Y si le pides consejo a Veyle?\nSeguro que te ayudará de buen grado.\x0E\x04\x00\x00
