MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08リュール\nClaude, tengo entendido que te apodan el As\nde la Estrategia. Me vendría bien algún consejo.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nDicen que han visto un fantasma\nen la sala donde estudias.\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x08\x06ジャン\nNo creo en ellos, pero, si de verdad hay alguno,\ntendrá asuntos pendientes que lo atan aquí.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nPara evitar que sigan apareciendo,\nhe de salvar todas las vidas que pueda.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0A\x08クロード\nSe nota que eres médico en ciernes. Tenía una\ncompañera que se escondía con solo mentarlos.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nTienes un talento enorme para la imitación.\nSabes calcar los detalles de las voces ajenas.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x08\x06ユナカ\nGracias por el cumplido. Acepto sugerencias,\npor si quieres que imite a alguien en concreto.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nEres muy observadora. Imagino que eso\nte facilita imitar tan bien a los demás.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\nCalla, que me sonrojo. Aunque mira\nquién fue a hablar de observadora...\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nMe recuerdas a una compañera de clase.\nTambién era muy observadora y talentosa.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nSe desenvolvía con destreza en combate y tenía\nun don para cantar ópera. Todo un prodigio.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nY dices que te recuerdo a ella, ¿eh? Gracias\npor el cumplido, Edelgard. Es muy alentador.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nPrometo seguir esforzándome\npara estar a la altura.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0A\x08セアダス\nEl León Azul... Rara vez aparece esta carta.\nSeguro que nos llevamos bien, Emblema Dimitri.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0C\nディミトリ\nAh, conque practicas la cartomancia...\n¿Y qué más dicen los naipes?\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nCuando te observo bailar, siento un torrente\nde coraje que brota en mi interior.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08セアダス\nTrato de ejecutar movimientos naturales,\naunque requieran horas de riguroso ensayo.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0C\nディミトリ\nCuando se celebró el baile de la Academia\nde Oficiales, me tocó participar, por desgracia.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0C\nディミトリ\nLas clases de danza que recibí fueron tan duras\ncomo cualquier entrenamiento con la lanza.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nNo me sorprende. Para un bailarín,\nel escenario es como un campo de batalla.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08セアダス\nAhora bien, si lo que dices es cierto, quizá pida\nal Emblema Byleth que me imparta alguna clase.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nCon el talento que tienes para la magia, apuesto\na que eres de los más sagaces de todo el grupo.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nAsí es como me ven. En verdad, no soy más\nque un anciano aficionado a los experimentos.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nOye, Lindon, me apetecía leer un rato.\n¿Me puedes prestar alguna obra?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nPor supuesto, Claude. ¿Qué tema te interesa?\n¿Los venenos? Porque tengo el tomo perfecto.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nJamás había visto a nadie emplear la magia\nde trueno para cocinar. Me parece brillante.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nLa magia tiene multitud de usos. Por ejemplo,\npermite manipular el agua para hacer la colada.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08クロード\nSí, o aprovechar el viento para limpiar el polvo\nde tus aposentos. Ya empiezo a verlo claro.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nCon el viento hay que tener cuidado. Se corre\nel riesgo de dejarlo todo peor que al principio.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nTu estilo de lucha no es propio de un soldado\nreal, Saphir. Se asemeja bastante al de mi profe.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nザフィーア\n¿Era mercenario? Porque así es\ncomo yo aprendí a combatir.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nBuenas, Saphir.\n¿Cómo supiste que ayer iba a llover?\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nSe palpa en el ambiente, si te fijas en las señales\nadecuadas. Te puedo enseñar.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08クロード\nAhora que lo pienso, conocí a un tipo\nque decía de la lluvia lo mismo que tú.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0A\x08クロード\nCreía que lo sabía por ser de montaña,\npero tú te criaste en la costa, ¿verdad?\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nSí. Según lo veo yo, esa capacidad se adquiere\ncuando pasas mucho tiempo al aire libre.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nPero háblame de ese conocido tuyo.\n¿Qué relación teníais?\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08クロード\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nTe agradezco todo el apoyo que me brindas.\n¿Qué puedo hacer para que seamos amigos?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08クロード\nNada en particular. Estas conversaciones\nespontáneas ya son un signo de amistad.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nディミトリ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nHe desterrado mi lado oscuro, pero... ¿qué hago\nsi la perversidad vuelve a adueñarse de mí?\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0C\nディミトリ\nEs parte de tu ser, así de simple.\nNo tienes por qué ignorarlo ni renegar de ello.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nPortar vuestro brazalete me infunde valor\nporque sé que cuento con el apoyo de los tres.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nLa verdadera fuerza nace del equilibrio\nentre tu voluntad y la de tus aliados.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x10\x0Eエーデルガルト\nNinguno de nosotros puede\nhacer la guerra por su cuenta.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\nCoincido contigo. Mi otro yo no era consciente.\nPero eso deseo estar siempre con mis amigos.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nSaludos, Mauvier. Espero que, como yo, sepas\ndejar atrás el pasado y luchar por el futuro.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06モーヴ\nCon mucho gusto, Edelgard. Que así sea.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x08\x06モーヴ\nHe advertido que me vigilas, Edelgard.\n¿Existe alguna razón para ello en particular?\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x10\x0Eエーデルガルト\nAsí es. Velo por ti a petición de Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x14\x0Eエーデルガルト\x022\n\x0E\x03\x02\x10\x0Eエーデルガルト\nCada vez que arriesgues la vida, te ruego\nque pienses en lo que ella significa para Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06モーヴ\nTales palabras me llegan al alma, aunque\ncabe preguntarse por qué te implicas tanto.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x10\x0Eエーデルガルト\nQuizá porque lamento no haberle transmitido\nese mismo mensaje a mi vasallo.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nEntiendo. Por tu expresión, infiero\nque le profesabas un gran aprecio.\x0E\x04\x00\x00
