MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08リュール\nLucho para proteger el mundo que mi madre\ntanto amaba. Pero necesitaré tu ayuda, Leif.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06ユナカ\nAy... Me he pasado con las imitaciones.\nAhora me duele mucho la garganta.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x08\x06リーフ\nDiría que sí. Si pudiera, te ofrecería\nuna bebida curativa de mi mundo.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06リーフ\nEra una poción capaz de curar cualquier cosa.\nTe habría dejado como nueva.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x08\x06ユナカ\nPuedo imaginarme que me la das.\nSigue describiéndola... a ver si funciona.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08セアダス\nDeberías verme bailar, Leif. Leí tu futuro\ny parece que bailar te traerá buena suerte.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x08\x06リーフ\nEres famoso por tus poderes de vidente,\nasí que te haré caso.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08セアダス\nPor tentadores que resulten, evito los alimentos\nque no le van bien a mi baile. Como esto...\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x08\x06リーフ\nVeo mucha grasa y azúcar...\nTiene un aspecto delicioso.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nPareces muy seguro de ti mismo, Seadall,\npero, aun así, evitas la comida sabrosa, ¿no?\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nNo te preocupes por eso. Mi danza hace feliz\na la gente y eso me da fuerzas.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nPor cierto, salió la carta de El Carro cuando leí\ntu fortuna, Leif. ¿Has pasado por momentos\nmuy duros?\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x08\x06リーフ\nAsí es. De allí saco mi fuerza. Quiero que\nla gente que perdí se sienta orgullosa de mí.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08リンデン\nSoy Lindon, encantado. Hazle saber\na este anciano si puede hacer algo por ti.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x08\x06リーフ\nNo te considero un anciano.\nSerá un placer contar con tu apoyo.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nEse retrato que llevas a todas partes...\n¿es de tu esposa?\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08リンデン\nAh, ¿te has fijado? ¿Qué te parece?\nEra una mujer excepcional, la verdad.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\n¡Oh, qué bien huele! ¿Son galletas\nde esas que preparas con tu magia?\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08リンデン\nPues sí. Ojalá pudieras probarlas.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x08\x06リーフ\nOlerlas es suficiente. Tu método de cocinar\nme resulta muy interesante.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nLa magia puede ser buena o mala según se use.\nAl cocinar con ella, se lo recuerdo a la gente.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0C\nザフィーア\n¿Tengo algo en la cara, Leif?\nNo dejas de mirarme.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x08\x06リーフ\nPerdona, es que me recuerdas a una mujer\nmuy poderosa a la que admiraba.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0C\nザフィーア\nLa guerra es terrible, pero justo por eso\ndebemos luchar. No quiero perder a nadie más.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x08\x06リーフ\nYo siento lo mismo. Aunque sea una tragedia,\nhay que luchar para evitar que sea aún peor.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nSaphir, ¿qué haces con ese pescado?\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0C\nザフィーア\nMe lo dio un amigo, pero es demasiado grande\npara mí sola.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x08\x06リーフ\nPodría encontrar a un par de personas\ndispuestas a disfrutar de tu comida.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\nGracias. Si vamos a montar un festín,\nserá mejor que use mi mejor receta.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nTe hice cosas terribles, Leif, a ti y a los demás.\nSeguro que no soportas luchar a mi lado.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x08\x06リーフ\nNo te odio, Veyle, te lo juro. Te considero\nuna amiga dentro y fuera del campo de batalla.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\nEso que comes parece delicioso, aunque ese\ncolor rojo me dice que pica demasiado para mí.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\n¡Tienes buen ojo! Estos dulces son muy\npicantes. Será mejor que no los comparta.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06リーフ\n¿Veyle? ¿Necesitas algo?\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nLeif, me hace muy feliz luchar a tu lado.\n¿Prometes ser siempre mi compañero?\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x08\x06リーフ\nPor supuesto, Veyle. Seré tu compañero...\nNo, seré tu amigo para siempre.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08ヴェイル\n¡Gracias! Yo te prometo que haré todo\nlo posible para que estés orgulloso de mí.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nLeif, tu técnica de combate es impresionante.\n¿Podríamos volver a unir fuerzas?\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x08\x06リーフ\nDesde luego. Será un placer luchar\na tu lado cuando sea.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nEsta gente es demasiado amable conmigo\ny eso me confunde.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x08\x06リーフ\n¿Por qué? Eres su compañero. Dan por sentado\nque tú también los ves como tal.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0C\x06リーフ\x022\n\x0E\x03\x02\x08\x06モーヴ\nMi deseo es proteger a la gente que quiero,\npero soy incapaz de tomar buenas decisiones.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x08\x06リーフ\nAún es pronto para saber las consecuencias\nde tus decisiones. Te queda mucho por vivir.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06リーフ\nConfía en tu instinto y que tus actos\nsirvan para proteger a tus amigos.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nSí, tienes razón. Mis dudas me nublan\nel juicio, tengo que deshacerme de ellas.\x0E\x04\x00\x00
