MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nMe llena de entusiasmo poder luchar a tu lado.\nJuré a Lumera que te defendería con mi vida.\x0E\x04\x00\x00
MID_GR_Jean_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ジャン\nMi padre es el único médico que hay en toda\nmi isla, y yo quiero seguir sus pasos.\x0E\x04\x00\x00
MID_GR_Jean_B_#002	\x0E\x03\x02\x0A\x08シグルド\nEstará orgulloso de ver que su legado\nseguirá vivo... pero no tengas prisa por crecer.\x0E\x04\x00\x00
MID_GR_Jean_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ジャン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ジャン\n¿Por qué te hiciste caballero, Sigurd?\n¿Tu padre también lo era?\x0E\x04\x00\x00
MID_GR_Jean_A_#002	\x0E\x03\x02\x0A\x08シグルド\nMi linaje influyó, sí; pero, por encima de todo,\nquería proteger al pueblo con mi poder.\x0E\x04\x00\x00
MID_GR_Jean_A_#003	\x0E\x03\x02\x08\x06ジャン\nClaro, tiene sentido. Yo también quiero ayudar\na las personas, a través de la medicina.\x0E\x04\x00\x00
MID_GR_Jean_A_#004	\x0E\x03\x02\x0A\x08シグルド\nTu misión es tan noble como la de un caballero.\nHagamos un juramento: ¡cuidaremos del pueblo!\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\n¿Qué cuentas, Sigurd? ¿Todo fantabuloso?\n¿Listo para comerte el mundo?\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x0A\x08シグルド\nNo tengo ni la menor idea de a qué te refieres,\npero estoy bien, si es lo que querías saber.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nOye, Sigurd, ¿te importa enseñarme esa\narma tan valiosa que tienes?\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x0A\x08シグルド\nTienes buen ojo. Sí que es valiosa para mí;\nla heredé de mi padre.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06ユナカ\nUn tipo para el que trabajé fue quien me enseñó\na sobrevivir. Supongo que le estoy agradecida.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x0A\x08シグルド\nDiría que es una lección muy importante.\n¿Conseguiste ponerte a su altura?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nY no solo eso: lo superé. Ese era su objetivo.\nPara mí fue lo más parecido a un padre.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x0A\x08シグルド\nSeguro que se sintió muy orgulloso de ti,\ncomo cualquier padre del mundo.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nTengo entendido que custodiaste un anillo\nEmblema. Te lo agradezco por mis amigos.\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0A\x08セアダス\nTen cuidado si no quieres que se me suba\na la cabeza. En fin, lo hice con mucho gusto.\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08セアダス\nCuéntame algo de tu mundo. Me encantan\nlas historias sobre lugares desconocidos.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0A\x08シグルド\nEn mi mundo reinaba la guerra, pero valió\nla pena defenderlo hasta la muerte.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08セアダス\nTengo dos padres ─el que me dio la vida\ny el que me crio─, pero ambos están muertos.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08シグルド\nPerder a tus padres debe de ser horrible.\n¿Qué sentirá un niño ante tal tragedia?\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nEl que me crio, mi maestro, murió por salvarme\nde unos bandidos. Me recuerdas a él.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0A\x08シグルド\nConque se sacrificó por ti... Sin duda,\ntu maestro te quería como a un verdadero hijo.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\n¿Tienes un momento, Sigurd? Voy a hacer\nun experimento, por si quieres participar.\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08シグルド\nLas investigaciones de los eruditos siempre\nhan despertado mi curiosidad. ¡Muéstramelo!\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nMi esposa era de una belleza incomparable.\n¡Aquí tengo este retrato para demostrarlo!\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0A\x08シグルド\nUn verdadero regalo para la vista. Mi señora\ntambién era una mujer tan gentil como hermosa.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08リンデン\nNo he visto a mis hijos desde que me jubilé.\nLlevo una vida solitaria, pero qué le voy a hacer.\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0A\x08シグルド\nLa idea de verlos cuando reine de nuevo la paz\nes otro motivo para luchar.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08シグルド\nY para permanecer con vida. Nuestra existencia\nes efímera y debemos disfrutar cada momento.\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0A\x08リンデン\nNoto en tu mirada que has sufrido mucho,\nSigurd... ¡Luchemos juntos hasta el final!\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nPara una guardia real no hay mayor honor que\nel de combatir junto a un caballero como tú.\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0A\x08シグルド\nEl honor es mío, Saphir. Colaboremos\npara traer la paz a este mundo.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nViéndote en acción, entiendo por qué te llaman\n"caballero sagrado". Me ha quedado clarísimo.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0A\x08シグルド\nTal título no es solo fruto de mi esfuerzo.\nNo lo habría conseguido sin mis aliados.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0C\nザフィーア\nMis padres estarían orgullosos de verme armada\ncaballera, pero Elusia les privó de esa alegría.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0A\x08シグルド\nNo hay mayor pesar para un padre que dejar\nhuérfano a un hijo. Lo digo por experiencia.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nザフィーア\nA ellos les debo el haber llegado tan lejos.\nOjalá pudiera agradecérselo.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0A\x08シグルド\nMientras cumplas tu sueño, pervivirá su legado.\nEse es todo el agradecimiento que necesitan.\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nSigurd, lamento haberte empujado a luchar\ncontra el Dragón Divino. Fue un acto terrible.\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0A\x08シグルド\nNadie te culpa por ello, y mucho menos yo.\nTodos te estiman; no lo olvides jamás.\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nVeo que sonríes más a menudo. Fortalecer\nlas relaciones amistosas aleja los miedos.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nAsí es. Y también los disipa el tenerte luchando\na nuestro lado. Gracias, Sigurd.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nComo hemos luchado tantas veces juntos,\nquería... pedirte una cosa, Sigurd.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08シグルド\nLo que sea por alguien que comprende\ntan bien el sufrimiento de los demás.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nGracias, aunque lo que quería pedirte era...\nque nos hiciéramos amigos, si lo tienes a bien.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0A\x08シグルド\nCon mucho gusto, Veyle. Será un placer.\nTe prometo una amistad eterna.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nMe aceptas pese a que serví al Dragón Caído...\nGracias por esa deferencia inmerecida.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x0A\x08シグルド\nLos remordimientos son estériles.\nLucharé junto a ti porque eres digno de ello.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nEra huérfano y me crie en el seno de la iglesia\nde Elyos. Quizá me vi reflejado en Veyle.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x0A\x08シグルド\nY por eso se forjó un lazo entre ustedes\nque devino en amistad. Fue una bendición.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x08\x06モーヴ\nLa muerte de Marni clama venganza.\nSolo así podrá descansar su alma en paz.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x0A\x08シグルド\nMe temo que eso solo te arrastraría\nhacia una espiral de amargura.\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x0A\x08シグルド\nEl pesar merece un ejercicio de introspección.\nAcéptalo y vencerás a tu verdadero enemigo.\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x08\x06モーヴ\nEsas palabras me llegan al corazón, Sigurd.\nLas tendré presentes mientras busco mi camino.\x0E\x04\x00\x00
