MID_GR_Lueur_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nSiento ser el último de los anillos\nque robaron de Lythos en unirme a ti.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ユナカ\n¡Mírate! Eres tan esbelta como una espada\ny tienes unos pómulos igual de afilados.\x0E\x04\x00\x00
MID_GR_Yunaka_C_#002	\x0E\x03\x02\x0C\nエイリーク\nMe lo tomaré como un cumplido, gracias.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nEres una persona con mucha energía, Yunaka.\nNo puedo evitar pasarla bien contigo.\x0E\x04\x00\x00
MID_GR_Yunaka_B_#002	\x0E\x03\x02\x08\x06ユナカ\n¡Fantabuloso! Aunque, si mi energía procede\nde pasarla bien contigo, ¿quién inspira a quién?\x0E\x04\x00\x00
MID_GR_Yunaka_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06ユナカ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06ユナカ\nEres una persona auténtica y carismática,\nEirika. Supongo que te educaron así.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#002	\x0E\x03\x02\x0C\nエイリーク\nMe halagas, aunque podría\ndecir lo mismo de ti.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#003	\x0E\x03\x02\x08\x06ユナカ\nMe gusta oírte decir eso, pero no es verdad.\nPoca gente es tan genuina como tú.\x0E\x04\x00\x00
MID_GR_Yunaka_A_#004	\x0E\x03\x02\x0C\nエイリーク\nEntiendo. Tampoco es fácil\nencontrar gente como tú, Yunaka.\x0E\x04\x00\x00
MID_GR_Seadas_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08セアダス\nTu larga melena es perfecta para la danza.\n¿Bailarías conmigo fuera de la batalla?\x0E\x04\x00\x00
MID_GR_Seadas_C_#002	\x0E\x03\x02\x0C\nエイリーク\nGracias, pero no soy una buena bailarina.\n¿Quizá podrías enseñarme?\x0E\x04\x00\x00
MID_GR_Seadas_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08セアダス\nTu cabello es precioso, Eirika. Ojalá el mío\ntambién brillara bajo la luz como el tuyo.\x0E\x04\x00\x00
MID_GR_Seadas_B_#002	\x0E\x03\x02\x0C\nエイリーク\nTu cabello es también muy hermoso.\nTe resultará difícil peinarlo con lo largo que es.\x0E\x04\x00\x00
MID_GR_Seadas_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セアダス\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nTu cabello... No, todo tu ser es magnífico.\nEres un verdadero maestro del arte.\x0E\x04\x00\x00
MID_GR_Seadas_A_#002	\x0E\x03\x02\x0A\x08セアダス\nGracias por tus palabras. Me esfuerzo mucho\npara que mi danza le quite el aliento al público.\x0E\x04\x00\x00
MID_GR_Seadas_A_#003	\x0E\x03\x02\x0A\x08セアダス\nEs agradable tener a alguien como tú cerca.\nMe inspiras para seguir esforzándome.\x0E\x04\x00\x00
MID_GR_Seadas_A_#004	\x0E\x03\x02\x0C\nエイリーク\nMe alegro, Seadall. Verte bailar en el campo\nde batalla es muy reconfortante.\x0E\x04\x00\x00
MID_GR_Linden_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nYa te retiraste una vez del servicio militar, ¿no?\n¿Y no te preocupa volver a arriesgar tu vida?\x0E\x04\x00\x00
MID_GR_Linden_C_#002	\x0E\x03\x02\x0A\x08リンデン\nEl riesgo está ahí, pero me hace feliz poder\ncontribuir en todo lo que pueda.\x0E\x04\x00\x00
MID_GR_Linden_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08リンデン\n¡Mira, Eirika! He tostado unos frijoles\ncon Elthunder. Han quedado bastante bien.\x0E\x04\x00\x00
MID_GR_Linden_B_#002	\x0E\x03\x02\x0C\nエイリーク\n¡No se te ha quemado ni uno!\nTu control de la magia es excelente.\x0E\x04\x00\x00
MID_GR_Linden_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リンデン\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08リンデン\nLuché con la certeza de que vería terminar\nesta guerra, pero quizá estaba equivocado...\x0E\x04\x00\x00
MID_GR_Linden_A_#002	\x0E\x03\x02\x0C\nエイリーク\nNo abandones la esperanza todavía.\nSé que pronto llegará una era de paz.\x0E\x04\x00\x00
MID_GR_Linden_A_#003	\x0E\x03\x02\x0A\x08リンデン\nEso es fácil de decir para quien no envejece...\nLa cuestión es: ¿viviré yo para verlo?\x0E\x04\x00\x00
MID_GR_Linden_A_#004	\x0E\x03\x02\x0C\nエイリーク\nLa paz llegará antes de lo que crees.\nPara eso estoy aquí.\x0E\x04\x00\x00
MID_GR_Saphir_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nザフィーア\nDime, Eirika, si los Emblemas no pueden comer,\n¿de dónde sacas la energía para luchar?\x0E\x04\x00\x00
MID_GR_Saphir_C_#002	\x0E\x03\x02\x0C\nエイリーク\nNi idea. Solo sé que no me hace falta\nalimento en absoluto.\x0E\x04\x00\x00
MID_GR_Saphir_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nEres muy fuerte, Saphir. Debes de haber\nentrenado mucho para tener esos músculos.\x0E\x04\x00\x00
MID_GR_Saphir_B_#002	\x0E\x03\x02\x0C\nザフィーア\nSí, aunque no son sino el fruto de mi rutina\ndiaria de cazar y pescar.\x0E\x04\x00\x00
MID_GR_Saphir_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nザフィーア\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nMe sorprendió lo que dijiste de cazar y pescar...\nNo sabía que fuesen actividades tan intensas.\x0E\x04\x00\x00
MID_GR_Saphir_A_#002	\x0E\x03\x02\x0C\nザフィーア\nClaro, tanto los animales como los peces\nluchan por sobrevivir. Es parecido a una guerra.\x0E\x04\x00\x00
MID_GR_Saphir_A_#003	\x0E\x03\x02\x0C\nエイリーク\nComo casi siempre he vivido en palacio,\nnunca he podido hacer ese tipo de cosas.\x0E\x04\x00\x00
MID_GR_Saphir_A_#004	\x0E\x03\x02\x0C\nザフィーア\n¿Acaso no luchaste contra un Rey Demonio?\n¡Eso sí es emocionante! ¡Cuéntamelo todo!\x0E\x04\x00\x00
MID_GR_Veyre_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0A\x08ヴェイル\nComo Emblema, ¿qué opinión tienes\nde los Dragones Divinos y los Dragones Caídos?\x0E\x04\x00\x00
MID_GR_Veyre_C_#002	\x0E\x03\x02\x0C\nエイリーク\nSolo sé que unos son sagrados y los otros,\nmalvados. Aunque... ¿puede que haya algo más?\x0E\x04\x00\x00
MID_GR_Veyre_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\n¿No te cansas de luchar, Veyle?\nA veces me pregunto si todo esto tiene sentido.\x0E\x04\x00\x00
MID_GR_Veyre_B_#002	\x0E\x03\x02\x0A\x08ヴェイル\nYo antes pensaba lo mismo, pero he decidido\nconfiar en una persona y la seguiré adonde sea.\x0E\x04\x00\x00
MID_GR_Veyre_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ヴェイル\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nPerdona si la otra vez soné tan negativa,\nno pretendía desanimarte.\x0E\x04\x00\x00
MID_GR_Veyre_A_#002	\x0E\x03\x02\x0A\x08ヴェイル\nNo, me alegra saber cómo te sientes.\nEstá bien escuchar otras opiniones.\x0E\x04\x00\x00
MID_GR_Veyre_A_#003	\x0E\x03\x02\x0A\x08ヴェイル\nAdemás, lo dijiste porque te preocupas\npor mí. Tienes un gran corazón.\x0E\x04\x00\x00
MID_GR_Veyre_A_#004	\x0E\x03\x02\x0C\nエイリーク\nGracias por consolarme. Te prometo\nque siempre te apoyaré con todo mi poder.\x0E\x04\x00\x00
MID_GR_Mauve_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nEs extraño luchar a tu lado. Siento lo que\nocurrió cuando recuperamos tu anillo.\x0E\x04\x00\x00
MID_GR_Mauve_C_#002	\x0E\x03\x02\x0C\nエイリーク\nNo te preocupes, hace tiempo que te perdoné.\nAhora somos amigos, Mauvier.\x0E\x04\x00\x00
MID_GR_Mauve_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\n¿Quién es el guerrero que te asiste\nen la batalla? Se parece a ti y lucha como tú.\x0E\x04\x00\x00
MID_GR_Mauve_B_#002	\x0E\x03\x02\x0C\nエイリーク\nEs mi mellizo. Dice que le ha impresionado\ntu forma de luchar.\x0E\x04\x00\x00
MID_GR_Mauve_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0C\x06モーヴ\x021\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x08\x06モーヴ\nEirika, ¿te gustaría visitar algún lugar\nen concreto? Yo podría llevarte allí.\x0E\x04\x00\x00
MID_GR_Mauve_A_#002	\x0E\x03\x02\x0C\nエイリーク\nMe alegra mucho tu ofrecimiento,\npero ¿por qué lo haces?\x0E\x04\x00\x00
MID_GR_Mauve_A_#003	\x0E\x03\x02\x08\x06モーヴ\nAunque dices que me has perdonado, aún\nsiento la necesidad de redimirme. ¿Te molesta?\x0E\x04\x00\x00
MID_GR_Mauve_A_#004	\x0E\x03\x02\x0C\nエイリーク\nNo. Eres un buen hombre. Lo hablaré\ncon mi hermano y tomaremos una decisión.\x0E\x04\x00\x00
